s,kg,C,kW,m
 2.0760048E+002, 1.1240913E+001, 5.8228140E+002, 1.6067264E+002, 4.5960086E-002
 2.0880523E+002, 1.1226165E+001, 5.8546110E+002, 1.6079424E+002, 4.5939370E-002
 2.1001608E+002, 1.1211453E+001, 5.9097839E+002, 1.6070563E+002, 4.5919149E-002
 2.1121911E+002, 1.1196904E+001, 5.9398335E+002, 1.5871059E+002, 4.5899471E-002
 2.1241175E+002, 1.1182563E+001, 5.9194246E+002, 1.5734143E+002, 4.5880183E-002
 2.1360236E+002, 1.1168380E+001, 5.8692258E+002, 1.5759655E+002, 4.5861082E-002
 2.1481379E+002, 1.1154082E+001, 5.9101667E+002, 1.5673723E+002, 4.5841839E-002
 2.1601321E+002, 1.1139778E+001, 5.8230396E+002, 1.5738526E+002, 4.5822701E-002
 2.1721840E+002, 1.1125488E+001, 5.8144002E+002, 1.5607695E+002, 4.5803715E-002
 2.1840603E+002, 1.1111270E+001, 5.7787042E+002, 1.5719217E+002, 4.5785049E-002
 2.1960022E+002, 1.1097138E+001, 5.7682786E+002, 1.5638638E+002, 4.5766800E-002
 2.2082145E+002, 1.1082809E+001, 5.7778314E+002, 1.5643229E+002, 4.5748646E-002
 2.2201878E+002, 1.1068465E+001, 5.8592947E+002, 1.5617837E+002, 4.5730812E-002
 2.2320181E+002, 1.1054366E+001, 5.8346452E+002, 1.5596869E+002, 4.5713485E-002
 2.2440122E+002, 1.1040332E+001, 5.7892109E+002, 1.5408207E+002, 4.5696236E-002
 2.2562464E+002, 1.1026140E+001, 5.7925535E+002, 1.5426255E+002, 4.5678711E-002
 2.2682605E+002, 1.1012011E+001, 5.8820689E+002, 1.5317723E+002, 4.5661251E-002
 2.2800758E+002, 1.0998178E+001, 5.8849880E+002, 1.5320219E+002, 4.5644161E-002
 2.2922571E+002, 1.0984353E+001, 5.9519982E+002, 1.5203653E+002, 4.5626963E-002
 2.3040738E+002, 1.0970571E+001, 5.9502347E+002, 1.5119322E+002, 4.5609601E-002
 2.3161480E+002, 1.0956875E+001, 5.9717671E+002, 1.5174474E+002, 4.5592048E-002
 2.3281468E+002, 1.0943063E+001, 6.0255084E+002, 1.5097867E+002, 4.5574073E-002
 2.3400882E+002, 1.0929356E+001, 5.9406197E+002, 1.5156492E+002, 4.5555974E-002
 2.3520939E+002, 1.0915623E+001, 5.8854246E+002, 1.5130476E+002, 4.5537550E-002
 2.3641751E+002, 1.0901827E+001, 5.8884908E+002, 1.5136403E+002, 4.5518886E-002
 2.3762795E+002, 1.0887950E+001, 5.8895153E+002, 1.5043421E+002, 4.5500158E-002
 2.3881291E+002, 1.0874250E+001, 5.9758627E+002, 1.5188616E+002, 4.5481814E-002
 2.4001276E+002, 1.0860603E+001, 5.9099283E+002, 1.5110477E+002, 4.5463690E-002
 2.4121979E+002, 1.0846855E+001, 5.9921044E+002, 1.5071886E+002, 4.5445466E-002
 2.4241304E+002, 1.0833153E+001, 6.0452549E+002, 1.5089060E+002, 4.5427293E-002
 2.4360399E+002, 1.0819567E+001, 5.9629280E+002, 1.5040875E+002, 4.5409205E-002
 2.4482095E+002, 1.0805871E+001, 6.1049382E+002, 1.4978054E+002, 4.5390777E-002
 2.4600346E+002, 1.0792242E+001, 6.0597837E+002, 1.4974932E+002, 4.5372274E-002
 2.4721733E+002, 1.0778640E+001, 6.0366142E+002, 1.5021185E+002, 4.5353604E-002
 2.4840724E+002, 1.0765010E+001, 5.9489555E+002, 1.4912547E+002, 4.5334687E-002
 2.4962065E+002, 1.0751385E+001, 6.0300802E+002, 1.4933368E+002, 4.5315646E-002
 2.5081505E+002, 1.0737783E+001, 5.9274840E+002, 1.4907729E+002, 4.5296651E-002
 2.5202183E+002, 1.0724245E+001, 5.8828562E+002, 1.4921227E+002, 4.5277804E-002
 2.5321944E+002, 1.0710723E+001, 6.0486133E+002, 1.4833333E+002, 4.5259104E-002
 2.5440737E+002, 1.0697316E+001, 6.0167098E+002, 1.4876797E+002, 4.5240808E-002
 2.5561987E+002, 1.0683844E+001, 5.9331805E+002, 1.4844414E+002, 4.5222577E-002
 2.5682508E+002, 1.0670291E+001, 5.9637224E+002, 1.4803737E+002, 4.5204251E-002
 2.5802556E+002, 1.0656784E+001, 6.0080060E+002, 1.4787942E+002, 4.5186050E-002
 2.5921145E+002, 1.0643420E+001, 5.9600697E+002, 1.4870007E+002, 4.5168162E-002
 2.6040152E+002, 1.0630073E+001, 5.9585941E+002, 1.4792431E+002, 4.5150389E-002
 2.6162418E+002, 1.0616545E+001, 5.9391541E+002, 1.4845571E+002, 4.5132448E-002
 2.6281316E+002, 1.0603014E+001, 5.9102384E+002, 1.4718930E+002, 4.5114586E-002
 2.6401834E+002, 1.0589622E+001, 5.9252821E+002, 1.4706977E+002, 4.5096982E-002
 2.6521046E+002, 1.0576253E+001, 5.9931795E+002, 1.4682107E+002, 4.5079513E-002
 2.6642485E+002, 1.0562860E+001, 5.9889393E+002, 1.4509728E+002, 4.5062118E-002
 2.6762695E+002, 1.0549475E+001, 5.9622087E+002, 1.4646272E+002, 4.5044763E-002
 2.6881117E+002, 1.0536285E+001, 5.9062451E+002, 1.4440342E+002, 4.5027609E-002
 2.7002505E+002, 1.0523092E+001, 5.8656773E+002, 1.4535231E+002, 4.5010388E-002
 2.7120259E+002, 1.0510001E+001, 5.9168014E+002, 1.4498153E+002, 4.4993298E-002
 2.7240105E+002, 1.0497046E+001, 5.9291100E+002, 1.4414552E+002, 4.4976475E-002
 2.7362300E+002, 1.0483871E+001, 5.9948353E+002, 1.4368342E+002, 4.4959499E-002
 2.7480428E+002, 1.0470787E+001, 5.9069600E+002, 1.4244650E+002, 4.4942738E-002
 2.7601436E+002, 1.0457774E+001, 5.8686520E+002, 1.4204696E+002, 4.4926082E-002
 2.7722472E+002, 1.0444642E+001, 5.8918968E+002, 1.4258870E+002, 4.4909276E-002
 2.7841284E+002, 1.0431672E+001, 5.9112031E+002, 1.4075493E+002, 4.4892718E-002
 2.7960555E+002, 1.0418858E+001, 5.8988006E+002, 1.4219631E+002, 4.4876412E-002
 2.8081637E+002, 1.0405980E+001, 5.9273817E+002, 1.4119879E+002, 4.4860048E-002
 2.8201074E+002, 1.0393152E+001, 5.8686772E+002, 1.4063045E+002, 4.4843766E-002
 2.8320842E+002, 1.0380421E+001, 5.8942889E+002, 1.4057991E+002, 4.4827604E-002
 2.8440737E+002, 1.0367718E+001, 5.8905690E+002, 1.3911520E+002, 4.4811502E-002
 2.8561238E+002, 1.0354974E+001, 5.8534576E+002, 1.3961457E+002, 4.4795411E-002
 2.8681165E+002, 1.0342232E+001, 5.8775472E+002, 1.3911504E+002, 4.4779390E-002
 2.8800046E+002, 1.0329592E+001, 5.9541609E+002, 1.3974139E+002, 4.4763571E-002
 2.8920634E+002, 1.0316951E+001, 5.9888056E+002, 1.3865109E+002, 4.4747818E-002
 2.9040522E+002, 1.0304258E+001, 5.9052889E+002, 1.3965386E+002, 4.4732015E-002
 2.9160842E+002, 1.0291597E+001, 5.9489591E+002, 1.3968814E+002, 4.4716178E-002
 2.9280626E+002, 1.0278957E+001, 5.8886062E+002, 1.3843384E+002, 4.4700292E-002
 2.9401363E+002, 1.0266296E+001, 5.8637582E+002, 1.3830107E+002, 4.4684329E-002
 2.9521114E+002, 1.0253658E+001, 5.8465907E+002, 1.3956465E+002, 4.4668380E-002
 2.9640943E+002, 1.0241075E+001, 5.8858406E+002, 1.3890798E+002, 4.4652544E-002
 2.9762304E+002, 1.0228395E+001, 5.9671220E+002, 1.3872064E+002, 4.4636683E-002
 2.9880299E+002, 1.0215814E+001, 5.9464360E+002, 1.3945943E+002, 4.4621060E-002
 3.0001784E+002, 1.0203219E+001, 5.9598368E+002, 1.3874700E+002, 4.4605481E-002
 3.0120907E+002, 1.0190530E+001, 6.0094247E+002, 1.3927199E+002, 4.4589792E-002
 3.0241285E+002, 1.0177910E+001, 6.0362022E+002, 1.3968718E+002, 4.4574156E-002
 3.0361952E+002, 1.0165190E+001, 5.9964093E+002, 1.3999373E+002, 4.4558322E-002
 3.0482652E+002, 1.0152464E+001, 6.0536484E+002, 1.3962555E+002, 4.4542357E-002
 3.0601010E+002, 1.0139848E+001, 6.0413275E+002, 1.3981534E+002, 4.4526396E-002
 3.0720696E+002, 1.0127295E+001, 6.0484575E+002, 1.3937347E+002, 4.4510391E-002
 3.0841318E+002, 1.0114599E+001, 6.0435596E+002, 1.3966819E+002, 4.4494074E-002
 3.0960009E+002, 1.0101992E+001, 6.0473401E+002, 1.3947636E+002, 4.4477755E-002
 3.1081568E+002, 1.0089298E+001, 6.0354654E+002, 1.4016319E+002, 4.4461232E-002
 3.1200765E+002, 1.0076598E+001, 5.9894380E+002, 1.3963555E+002, 4.4444633E-002
 3.1323072E+002, 1.0063866E+001, 6.0904880E+002, 1.3958602E+002, 4.4427936E-002
 3.1443264E+002, 1.0051048E+001, 6.1558512E+002, 1.3816923E+002, 4.4411101E-002
 3.1561583E+002, 1.0038527E+001, 6.1229041E+002, 1.3950937E+002, 4.4394626E-002
 3.1681768E+002, 1.0026017E+001, 6.0729931E+002, 1.3921896E+002, 4.4378068E-002
 3.1802170E+002, 1.0013424E+001, 6.0629461E+002, 1.3768991E+002, 4.4361233E-002
 3.1921943E+002, 1.0000900E+001, 6.0665239E+002, 1.3862757E+002, 4.4344343E-002
 3.2040350E+002, 9.9885162E+000, 6.0175263E+002, 1.3803990E+002, 4.4327562E-002
 3.2160567E+002, 9.9761327E+000, 6.1566289E+002, 1.3696594E+002, 4.4310762E-002
 3.2282665E+002, 9.9635619E+000, 6.0902940E+002, 1.3709355E+002, 4.4293732E-002
 3.2402534E+002, 9.9510072E+000, 6.0911414E+002, 1.3737531E+002, 4.4276758E-002
 3.2520508E+002, 9.9386987E+000, 6.1632488E+002, 1.3700659E+002, 4.4260110E-002
 3.2641147E+002, 9.9263490E+000, 6.1608773E+002, 1.3734226E+002, 4.4243387E-002
 3.2760030E+002, 9.9139698E+000, 6.1019403E+002, 1.3623860E+002, 4.4226591E-002
 3.2880689E+002, 9.9015847E+000, 6.1284676E+002, 1.3790086E+002, 4.4209726E-002
 3.3000939E+002, 9.8891707E+000, 6.1895898E+002, 1.3646340E+002, 4.4192763E-002
 3.3121512E+002, 9.8767272E+000, 6.1841156E+002, 1.3553051E+002, 4.4175731E-002
 3.3240277E+002, 9.8644153E+000, 6.2546802E+002, 1.3583090E+002, 4.4158839E-002
 3.3363784E+002, 9.8519411E+000, 6.2027045E+002, 1.3528707E+002, 4.4141639E-002
