s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s
 2.7000171E+002, 1.7646492E+000,-4.7778235E-001,-1.2865147E+000,-1.8501375E-002, 4.3614668E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.8956196E-002, 2.5465466E-002, 1.2210984E-004, 1.3311275E-004
 2.7121841E+002, 1.7462950E+000,-4.9324268E-001,-1.3826492E+000,-3.8806624E-002, 4.1080096E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.5711047E-002,-1.2732333E-001, 1.2174973E-004, 1.3273189E-004
 2.7241840E+002, 1.7385541E+000,-5.0047545E-001,-1.2887933E+000,-2.9350391E-002, 4.0809981E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.3337514E-003,-3.9255031E-002, 1.2135268E-004, 1.3231407E-004
 2.7360638E+002, 1.7521864E+000,-4.9627759E-001,-1.2930098E+000,-1.7615229E-002, 3.9689246E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.6846489E-003,-1.5026998E-002, 1.2091171E-004, 1.3185256E-004
 2.7481201E+002, 1.7444506E+000,-4.7616012E-001,-1.2536768E+000,-7.2433138E-003, 4.1843355E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.6297200E-002, 4.9213747E-002, 1.2048586E-004, 1.3140619E-004
 2.7600726E+002, 1.7260097E+000,-4.9224129E-001,-1.2792488E+000,-1.9837863E-002, 4.0040923E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.2830995E-003,-2.5277296E-002, 1.2006882E-004, 1.3096864E-004
 2.7721426E+002, 1.7106255E+000,-4.7852771E-001,-1.3098752E+000,-2.3903461E-003, 4.1943349E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.3192272E-002,-3.8224417E-002, 1.1971656E-004, 1.3059576E-004
 2.7841983E+002, 1.7191327E+000,-5.0406191E-001,-1.3337856E+000,-4.9522937E-003, 3.8952585E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.4311504E-002,-8.4714463E-002, 1.1938742E-004, 1.3024581E-004
 2.7961618E+002, 1.7288898E+000,-4.7068736E-001,-1.2357350E+000,-1.2669059E-002, 3.7898797E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.0658306E-002, 4.7697135E-002, 1.1907655E-004, 1.2991429E-004
 2.8080396E+002, 1.7221758E+000,-4.9988664E-001,-1.3139504E+000,-1.7290687E-004, 3.6783219E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.2923439E-002,-5.5050978E-002, 1.1874146E-004, 1.2955868E-004
 2.8202057E+002, 1.7124861E+000,-4.6370240E-001,-1.2501300E+000,-8.2390869E-003, 3.6409680E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.4865452E-002, 2.6824264E-002, 1.1846665E-004, 1.2926316E-004
 2.8320847E+002, 1.7091964E+000,-4.8034188E-001,-1.2554179E+000,-6.2166578E-003, 3.8318296E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.7932067E-002, 5.5382273E-003, 1.1828358E-004, 1.2905933E-004
 2.8440338E+002, 1.7099944E+000,-4.7984337E-001,-1.2987867E+000,-7.7961971E-003, 3.8432576E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.9072003E-002,-3.7999243E-002, 1.1820155E-004, 1.2895673E-004
 2.8561514E+002, 1.7077513E+000,-4.9367444E-001,-1.3213441E+000, 2.2246272E-003, 3.9389895E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.0014458E-002,-6.5652646E-002, 1.1818465E-004, 1.2891908E-004
 2.8682462E+002, 1.7048727E+000,-4.6595280E-001,-1.2507090E+000,-3.5924759E-003, 4.0381550E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.3129821E-002, 2.5000040E-002, 1.1816952E-004, 1.2888319E-004
 2.8802457E+002, 1.6959968E+000,-4.8168605E-001,-1.2966290E+000,-2.1835017E-002, 3.8565424E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.3871247E-002,-6.5587859E-002, 1.1815067E-004, 1.2884374E-004
 2.8921524E+002, 1.7083107E+000,-4.8523432E-001,-1.3224879E+000,-4.8165847E-003, 3.9443829E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.5467741E-002,-6.4784234E-002, 1.1807845E-004, 1.2875120E-004
 2.9042429E+002, 1.6910565E+000,-4.6572606E-001,-1.2821158E+000,-3.4681303E-002, 4.1815721E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.3295024E-002,-4.9650943E-002, 1.1793581E-004, 1.2858837E-004
 2.9161313E+002, 1.7063620E+000,-4.7954543E-001,-1.1842607E+000,-2.2480180E-002, 3.8537396E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.4524085E-002, 5.8613091E-002, 1.1772713E-004, 1.2835971E-004
 2.9281412E+002, 1.6921876E+000,-4.7564639E-001,-1.2156648E+000,-3.4190769E-002, 3.9033203E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.5349082E-002, 5.7189044E-003, 1.1748938E-004, 1.2810233E-004
 2.9403204E+002, 1.6773730E+000,-4.7467958E-001,-1.3072949E+000,-3.6798561E-002, 4.2098067E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.8653340E-002,-9.9302001E-002, 1.1719719E-004, 1.2779050E-004
 2.9521616E+002, 1.6959450E+000,-4.6719519E-001,-1.2785072E+000,-2.5738074E-002, 3.8959469E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.3962262E-002,-3.6536071E-002, 1.1689441E-004, 1.2746838E-004
 2.9640576E+002, 1.6840700E+000,-4.6782825E-001,-1.1796415E+000,-2.9214666E-002, 4.0261069E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.0859223E-002, 4.7646592E-002, 1.1657505E-004, 1.2713017E-004
 2.9761343E+002, 1.6788458E+000,-4.8543928E-001,-1.3544042E+000,-2.2476826E-002, 3.9923352E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.1334860E-001,-1.4355111E-001, 1.1626770E-004, 1.2680386E-004
 2.9881519E+002, 1.6664672E+000,-4.6224595E-001,-1.2289350E+000,-6.1668489E-003, 4.0125939E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.6015778E-002, 9.2453757E-003, 1.1599375E-004, 1.2651102E-004
 3.0002036E+002, 1.6766515E+000,-4.6415785E-001,-1.2163324E+000,-2.1792134E-002, 3.9183055E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5409037E-002, 1.3552186E-002, 1.1573974E-004, 1.2623822E-004
 3.0121384E+002, 1.6557802E+000,-4.5834149E-001,-1.2499136E+000,-3.4949237E-002, 4.1849631E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.8182027E-003,-4.5574455E-002, 1.1552009E-004, 1.2599989E-004
 3.0241595E+002, 1.6784622E+000,-4.7112901E-001,-1.3139250E+000,-1.7255794E-002, 3.5135380E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.3034801E-002,-8.8712223E-002, 1.1527682E-004, 1.2573805E-004
 3.0362497E+002, 1.6605930E+000,-4.6199187E-001,-1.2292164E+000, 8.5532740E-003, 3.7929028E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.5749435E-002, 1.5867046E-002, 1.1505152E-004, 1.2549428E-004
 3.0482199E+002, 1.6520727E+000,-4.8036550E-001,-1.2612883E+000,-1.1164930E-002, 3.7457114E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.6544909E-002,-6.3288936E-002, 1.1478882E-004, 1.2521319E-004
 3.0600912E+002, 1.6685426E+000,-4.5200568E-001,-1.2300712E+000,-4.5708264E-003, 3.8065430E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.0107249E-002, 1.9960416E-002, 1.1456864E-004, 1.2497483E-004
 3.0722623E+002, 1.6481635E+000,-4.6807024E-001,-1.2696070E+000, 7.8127079E-003, 3.7227602E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.4114462E-002,-4.4473447E-002, 1.1440252E-004, 1.2479046E-004
 3.0841583E+002, 1.6590826E+000,-4.6823971E-001,-1.2444130E+000, 2.9281375E-004, 3.7723534E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.5943752E-003,-1.5553737E-002, 1.1426399E-004, 1.2463372E-004
 3.0961801E+002, 1.6485587E+000,-4.6851353E-001,-1.1872527E+000, 3.4554849E-003, 3.9684127E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.7719916E-002, 3.5932126E-002, 1.1417067E-004, 1.2452237E-004
 3.1081433E+002, 1.6547629E+000,-4.5746611E-001,-1.3101655E+000,-9.8333516E-004, 3.6600014E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.2816050E-002,-7.7252053E-002, 1.1408698E-004, 1.2442068E-004
 3.1202469E+002, 1.6432035E+000,-4.7476349E-001,-1.2642305E+000,-4.0172090E-003, 3.6018200E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.6975896E-002,-6.3789516E-002, 1.1401487E-004, 1.2433069E-004
 3.1321313E+002, 1.6528563E+000,-4.7527559E-001,-1.1755032E+000, 8.9947230E-003, 3.8338899E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.6369409E-002, 4.9411160E-002, 1.1394875E-004, 1.2424684E-004
 3.1442322E+002, 1.6445490E+000,-4.5386607E-001,-1.2600473E+000, 3.6437148E-003, 3.6395155E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.6401905E-002,-2.9325477E-002, 1.1388180E-004, 1.2416232E-004
 3.1560303E+002, 1.6431516E+000,-4.5648799E-001,-1.2510059E+000,-5.9074433E-003, 3.6658420E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.7938631E-003,-3.3591315E-002, 1.1382172E-004, 1.2408487E-004
 3.1682193E+002, 1.6459596E+000,-4.7456772E-001,-1.2480049E+000, 1.4687134E-002, 3.6689813E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.5240068E-002,-2.5236033E-002, 1.1377356E-004, 1.2401945E-004
 3.1801309E+002, 1.6408872E+000,-4.5141643E-001,-1.2475346E+000, 1.3355687E-002, 3.5893958E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.6673153E-003,-8.8142014E-003, 1.1371622E-004, 1.2394501E-004
 3.1921780E+002, 1.6452638E+000,-4.5933198E-001,-1.2614352E+000, 6.5232468E-003, 3.7863363E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.1172644E-002,-3.1116812E-002, 1.1364535E-004, 1.2385730E-004
 3.2042834E+002, 1.6443598E+000,-4.6661804E-001,-1.1890571E+000, 1.2826361E-002, 3.5968314E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.3468190E-002, 3.7479361E-002, 1.1354586E-004, 1.2374107E-004
 3.2160129E+002, 1.6376796E+000,-4.5739983E-001,-1.2387215E+000,-1.7270169E-002, 3.7296024E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.7422680E-003,-3.8415871E-002, 1.1345559E-004, 1.2363448E-004
 3.2280127E+002, 1.6396711E+000,-4.5483284E-001,-1.1899926E+000,-5.0389742E-003, 4.0675550E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.0890822E-002, 3.0482189E-002, 1.1332548E-004, 1.2348835E-004
 3.2401099E+002, 1.6388097E+000,-4.6625595E-001,-1.2819873E+000,-1.9026121E-002, 4.0045263E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.9796080E-002,-8.8414448E-002, 1.1315713E-004, 1.2330392E-004
 3.2522470E+002, 1.6171490E+000,-4.4263059E-001,-1.2078710E+000,-2.7600735E-002, 4.1269649E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.6296389E-003,-1.9683675E-002, 1.1296451E-004, 1.2309543E-004
 3.2640829E+002, 1.6275001E+000,-4.6888746E-001,-1.2819495E+000,-1.4350785E-002, 4.0172345E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.6637687E-002,-9.7515301E-002, 1.1273442E-004, 1.2284981E-004
 3.2761716E+002, 1.6277885E+000,-4.4895078E-001,-1.1608965E+000,-3.8545063E-003, 3.9479208E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.9715713E-002, 5.3565904E-002, 1.1246329E-004, 1.2256341E-004
 3.2881198E+002, 1.6203241E+000,-4.4759853E-001,-1.2268253E+000,-7.3462719E-003, 3.9121747E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.6132580E-003,-2.2324227E-002, 1.1216560E-004, 1.2225058E-004
 3.3001422E+002, 1.6193937E+000,-4.6798869E-001,-1.2155474E+000,-6.0099491E-003, 3.6960450E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.1885505E-002,-3.3191906E-002, 1.1185414E-004, 1.2192420E-004
 3.3121765E+002, 1.6153284E+000,-4.5645907E-001,-1.2581686E+000, 8.9664129E-003, 3.5227847E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.0420537E-002,-5.5104987E-002, 1.1156455E-004, 1.2161984E-004
 3.3241251E+002, 1.6044669E+000,-4.4087301E-001,-1.1984468E+000, 4.1642771E-003, 3.5865852E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.3677935E-002, 5.1772092E-003, 1.1131565E-004, 1.2135634E-004
 3.3360544E+002, 1.6111224E+000,-4.5375680E-001,-1.2307144E+000, 1.2525128E-002, 3.7083791E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.0117568E-002,-2.3739887E-002, 1.1111754E-004, 1.2114375E-004
 3.3480261E+002, 1.6094228E+000,-4.4817178E-001,-1.1791619E+000, 4.1418378E-003, 3.6605408E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.2003076E-002, 2.2836337E-002, 1.1097373E-004, 1.2098558E-004
 3.3601169E+002, 1.6002186E+000,-4.5081507E-001,-1.1827203E+000, 6.0017704E-004, 3.7708673E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.1857502E-002, 4.9920938E-003, 1.1085870E-004, 1.2085621E-004
 3.3722107E+002, 1.6013125E+000,-4.4654748E-001,-1.2318070E+000,-3.3724407E-003, 3.5438245E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.3651783E-002,-4.4976201E-002, 1.1077945E-004, 1.2076263E-004
 3.3840637E+002, 1.5947221E+000,-4.4318330E-001,-1.2510117E+000,-2.1554124E-003, 3.7019487E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.5042097E-002,-6.4608812E-002, 1.1068445E-004, 1.2065356E-004
 3.3960315E+002, 1.6036792E+000,-4.4734749E-001,-1.2300388E+000, 1.3229783E-003, 3.7588203E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.2303910E-002,-3.4795935E-002, 1.1058365E-004, 1.2053887E-004
 3.4082071E+002, 1.5926308E+000,-4.4976169E-001,-1.1510169E+000,-1.0001928E-003, 3.8037149E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.4919459E-002, 2.8889124E-002, 1.1046639E-004, 1.2040765E-004
 3.4200180E+002, 1.5889894E+000,-4.4370369E-001,-1.2236017E+000,-6.9003433E-003, 3.9857087E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.2806280E-002,-4.5359282E-002, 1.1030753E-004, 1.2023507E-004
 3.4321365E+002, 1.5857354E+000,-4.4155760E-001,-1.1440435E+000,-2.5101106E-002, 3.8687256E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.8250593E-002, 1.3720372E-002, 1.1013784E-004, 1.2005189E-004
 3.4440201E+002, 1.5837683E+000,-4.4492647E-001,-1.2184911E+000,-2.9170058E-002, 3.8632565E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.5920438E-002,-7.0186780E-002, 1.0993766E-004, 1.1983827E-004
 3.4560971E+002, 1.5825489E+000,-4.4306884E-001,-1.2182302E+000,-1.4985396E-002, 3.5642615E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.2182481E-002,-5.8092839E-002, 1.0970134E-004, 1.1958864E-004
 3.4680716E+002, 1.5886573E+000,-4.4139712E-001,-1.2144504E+000, 7.6231107E-003, 3.5514965E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.3069941E-002,-2.4052116E-002, 1.0945149E-004, 1.1932570E-004
 3.4801828E+002, 1.5776395E+000,-4.3798096E-001,-1.2086157E+000, 2.0939492E-002, 3.6807610E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.0473952E-003,-1.1210068E-002, 1.0918023E-004, 1.1904153E-004
 3.4921741E+002, 1.5719878E+000,-4.4245558E-001,-1.1121768E+000,-8.0538949E-004, 3.7491989E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.3908398E-002, 5.4042091E-002, 1.0889652E-004, 1.1874504E-004
 3.5042310E+002, 1.5710737E+000,-4.4681255E-001,-1.2786920E+000,-7.8759792E-003, 3.5201916E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-9.9951350E-002,-1.2710490E-001, 1.0864476E-004, 1.1848065E-004
 3.5160904E+002, 1.5663280E+000,-4.3246749E-001,-1.1152620E+000, 1.0084554E-002, 3.4822634E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.3121582E-002, 6.3505710E-002, 1.0843529E-004, 1.1825872E-004
 3.5280484E+002, 1.5607167E+000,-4.3301438E-001,-1.2276955E+000, 6.6772753E-003, 3.5008332E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.2378248E-002,-5.8307646E-002, 1.0825162E-004, 1.1806277E-004
 3.5402524E+002, 1.5664543E+000,-4.4475007E-001,-1.1798280E+000, 1.0268616E-002, 3.4901212E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.7559600E-003,-1.2954006E-002, 1.0809004E-004, 1.1788886E-004
 3.5521957E+002, 1.5600671E+000,-4.3665757E-001,-1.1045344E+000,-5.5044979E-004, 3.6878732E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.7859691E-002, 5.5203448E-002, 1.0795626E-004, 1.1774285E-004
 3.5641217E+002, 1.5660215E+000,-4.4631225E-001,-1.2916792E+000, 8.8855045E-005, 3.3226918E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.2480703E-001,-1.3865424E-001, 1.0783224E-004, 1.1760689E-004
 3.5762961E+002, 1.5517032E+000,-4.2279301E-001,-1.1329667E+000, 1.0721017E-002, 3.6007420E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.5146111E-002, 4.2671919E-002, 1.0772879E-004, 1.1749153E-004
 3.5880399E+002, 1.5635520E+000,-4.3902870E-001,-1.1436749E+000,-1.4822291E-003, 3.6358622E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.0773361E-002, 1.5724841E-002, 1.0763584E-004, 1.1738685E-004
 3.6000089E+002, 1.5534659E+000,-4.3795608E-001,-1.1732655E+000, 3.7463878E-003, 3.7131157E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.0197555E-003,-1.6878149E-002, 1.0755958E-004, 1.1729913E-004
 3.6122379E+002, 1.5539730E+000,-4.4659751E-001,-1.2168078E+000,-4.2285159E-003, 3.4629351E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.0421490E-002,-7.9031460E-002, 1.0748151E-004, 1.1720953E-004
 3.6240863E+002, 1.5543168E+000,-4.2144490E-001,-1.1539364E+000, 8.9968338E-003, 3.8170283E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.9137248E-002, 2.6102610E-002, 1.0740434E-004, 1.1712109E-004
 3.6361945E+002, 1.5560120E+000,-4.3544211E-001,-1.1384971E+000,-1.3076387E-002, 3.7820414E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.7777905E-002, 6.8168308E-003, 1.0729723E-004, 1.1700290E-004
 3.6480063E+002, 1.5473455E+000,-4.2734427E-001,-1.1782085E+000,-1.2504638E-002, 3.6921611E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.8737063E-003,-3.3790337E-002, 1.0717201E-004, 1.1686685E-004
 3.6600165E+002, 1.5334540E+000,-4.2323995E-001,-1.2226572E+000,-1.0418695E-002, 3.6745011E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.2388613E-002,-8.6116772E-002, 1.0704734E-004, 1.1673158E-004
 3.6721820E+002, 1.5492409E+000,-4.3330911E-001,-1.1230499E+000,-4.4910386E-003, 3.7195382E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.8768660E-002, 2.5586224E-002, 1.0689210E-004, 1.1656579E-004
 3.6840805E+002, 1.5374471E+000,-4.3066812E-001,-1.1811230E+000,-2.9638476E-003, 3.8854490E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.5769334E-002,-3.8453381E-002, 1.0672013E-004, 1.1638355E-004
 3.6960300E+002, 1.5459345E+000,-4.3106450E-001,-1.2086314E+000, 3.9483306E-004, 3.5964967E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.1721590E-002,-5.7401597E-002, 1.0654492E-004, 1.1619839E-004
 3.7081161E+002, 1.5361751E+000,-4.1729084E-001,-1.1218177E+000, 4.5946120E-003, 3.6133387E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.9961565E-002, 3.7794603E-002, 1.0635116E-004, 1.1599485E-004
 3.7200287E+002, 1.5339410E+000,-4.3194780E-001,-1.1808691E+000,-4.7520962E-003, 3.6824034E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.6547651E-002,-4.6803910E-002, 1.0614863E-004, 1.1578275E-004
 3.7322293E+002, 1.5308385E+000,-4.2984913E-001,-1.1793089E+000, 7.4285608E-003, 3.7296029E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.0376845E-002,-3.3594920E-002, 1.0595859E-004, 1.1558333E-004
 3.7441074E+002, 1.5321343E+000,-4.2600393E-001,-1.1650525E+000,-9.0557961E-004, 3.5150573E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.7842654E-002,-2.4677185E-002, 1.0577300E-004, 1.1538857E-004
 3.7562912E+002, 1.5219734E+000,-4.3067620E-001,-1.1198794E+000,-5.6447347E-003, 3.6678143E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.4147206E-002, 2.4512046E-003, 1.0559260E-004, 1.1519927E-004
 3.7681943E+002, 1.5234737E+000,-4.2285270E-001,-1.1380385E+000,-3.0361315E-002, 3.6169322E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.5209476E-003,-3.1609486E-002, 1.0542034E-004, 1.1501828E-004
 3.7801929E+002, 1.5261152E+000,-4.2718131E-001,-1.1973310E+000, 2.6653806E-003, 3.6882015E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.2648829E-002,-5.8849733E-002, 1.0524704E-004, 1.1483651E-004
 3.7920428E+002, 1.5154881E+000,-4.2928541E-001,-1.1068609E+000, 2.8577658E-003, 3.5960121E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.0952038E-002, 1.8159701E-002, 1.0508414E-004, 1.1466543E-004
 3.8041443E+002, 1.5215770E+000,-4.2435461E-001,-1.1583764E+000, 6.4585665E-003, 3.5671373E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.5976375E-004,-1.9024052E-002, 1.0492455E-004, 1.1449778E-004
 3.8160114E+002, 1.5128924E+000,-4.1823127E-001,-1.1186718E+000, 1.0600043E-002, 3.8394362E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.8831859E-002, 2.4983803E-002, 1.0476555E-004, 1.1433091E-004
 3.8280637E+002, 1.5161965E+000,-4.2718707E-001,-1.1984430E+000,-4.7695036E-003, 3.4141228E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.8837914E-002,-8.0061845E-002, 1.0461222E-004, 1.1416997E-004
 3.8402054E+002, 1.5122029E+000,-4.2193527E-001,-1.1100750E+000, 1.3796962E-002, 3.5656447E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.1871661E-002, 2.9646087E-002, 1.0447402E-004, 1.1402435E-004
 3.8521570E+002, 1.5066742E+000,-4.1931232E-001,-1.1595235E+000, 1.4717123E-003, 3.3316970E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.2210228E-002,-3.7372992E-002, 1.0433356E-004, 1.1387671E-004
 3.8640970E+002, 1.5076140E+000,-4.2194642E-001,-1.1436135E+000, 4.0301549E-003, 3.5514283E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.6005227E-003,-1.8401402E-002, 1.0419107E-004, 1.1372733E-004
 3.8760410E+002, 1.5051627E+000,-4.3113717E-001,-1.1667995E+000,-1.5491876E-002, 3.6215434E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.9804398E-002,-7.2050424E-002, 1.0405991E-004, 1.1358951E-004
 3.8880978E+002, 1.4921149E+000,-3.9804019E-001,-1.0710267E+000, 1.9004733E-003, 3.8637313E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.5695968E-002, 6.3585792E-002, 1.0393780E-004, 1.1346095E-004
 3.9001031E+002, 1.5020132E+000,-4.2178323E-001,-1.1774992E+000,-4.6694989E-003, 3.8313029E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.0119254E-002,-6.3625718E-002, 1.0380825E-004, 1.1332514E-004
 3.9122250E+002, 1.4993481E+000,-4.1971895E-001,-1.0683415E+000,-1.7800356E-002, 3.6526059E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.5102285E-002, 3.0013376E-002, 1.0367518E-004, 1.1318608E-004
 3.9241068E+002, 1.4991208E+000,-4.2039453E-001,-1.1419664E+000,-1.5108015E-002, 3.5887174E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.1677894E-002,-4.2460997E-002, 1.0352882E-004, 1.1303404E-004
 3.9360602E+002, 1.4909737E+000,-4.0899012E-001,-1.2186457E+000,-3.1340723E-003, 3.7894710E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.2315318E-002,-1.0190145E-001, 1.0334977E-004, 1.1284967E-004
 3.9483243E+002, 1.4837747E+000,-4.1675703E-001,-1.1525712E+000,-3.1421366E-003, 3.4949715E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.4743986E-002,-5.3745897E-002, 1.0313671E-004, 1.1263147E-004
 3.9600262E+002, 1.4844305E+000,-4.2238748E-001,-1.1140273E+000, 7.2865427E-003, 3.7735452E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.2276622E-002,-6.9622088E-003, 1.0291197E-004, 1.1240194E-004
 3.9721866E+002, 1.4921223E+000,-4.2155968E-001,-1.1372174E+000,-2.5548782E-003, 3.3225137E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.5299068E-002,-3.5984540E-002, 1.0267690E-004, 1.1216239E-004
