s,kg,C,kW,m
 3.3480261E+002, 8.3389605E+000, 7.3522787E+002, 1.6094228E+002, 4.2147221E-002
 3.3601170E+002, 8.3244086E+000, 7.1932267E+002, 1.6002186E+002, 4.2127497E-002
 3.3722107E+002, 8.3098004E+000, 7.1918378E+002, 1.6013125E+002, 4.2107651E-002
 3.3840637E+002, 8.2953506E+000, 7.1398405E+002, 1.5947221E+002, 4.2087991E-002
 3.3960314E+002, 8.2809880E+000, 7.1533318E+002, 1.6036792E+002, 4.2068456E-002
 3.4082071E+002, 8.2664306E+000, 7.1686670E+002, 1.5926308E+002, 4.2048717E-002
 3.4200181E+002, 8.2520166E+000, 7.2051603E+002, 1.5889894E+002, 4.2029282E-002
 3.4321365E+002, 8.2376331E+000, 7.2860904E+002, 1.5857354E+002, 4.2010021E-002
 3.4440202E+002, 8.2232032E+000, 7.3896349E+002, 1.5837683E+002, 4.1990851E-002
 3.4560970E+002, 8.2088820E+000, 7.2357717E+002, 1.5825489E+002, 4.1971955E-002
 3.4680715E+002, 8.1945347E+000, 7.2633001E+002, 1.5886573E+002, 4.1953093E-002
 3.4801827E+002, 8.1801834E+000, 7.2730413E+002, 1.5776395E+002, 4.1934252E-002
 3.4921742E+002, 8.1658602E+000, 7.2902537E+002, 1.5719878E+002, 4.1915439E-002
 3.5042309E+002, 8.1515857E+000, 7.3149443E+002, 1.5710737E+002, 4.1896677E-002
 3.5160903E+002, 8.1374230E+000, 7.3473846E+002, 1.5663280E+002, 4.1878052E-002
 3.5280484E+002, 8.1233753E+000, 7.2996458E+002, 1.5607167E+002, 4.1859576E-002
 3.5402525E+002, 8.1090993E+000, 7.2633075E+002, 1.5664543E+002, 4.1840774E-002
 3.5521956E+002, 8.0948853E+000, 7.2243860E+002, 1.5600671E+002, 4.1822022E-002
 3.5641218E+002, 8.0808480E+000, 7.1844267E+002, 1.5660215E+002, 4.1803463E-002
 3.5762962E+002, 8.0666810E+000, 7.1804193E+002, 1.5517032E+002, 4.1784705E-002
 3.5880398E+002, 8.0526302E+000, 7.1870122E+002, 1.5635520E+002, 4.1766098E-002
 3.6000088E+002, 8.0387287E+000, 7.1850469E+002, 1.5534659E+002, 4.1747715E-002
 3.6122377E+002, 8.0245428E+000, 7.2428761E+002, 1.5539730E+002, 4.1729015E-002
 3.6240863E+002, 8.0104342E+000, 7.2257370E+002, 1.5543168E+002, 4.1710494E-002
 3.6361944E+002, 7.9964131E+000, 7.1686933E+002, 1.5560120E+002, 4.1692166E-002
 3.6480061E+002, 7.9824194E+000, 7.1551129E+002, 1.5473455E+002, 4.1673936E-002
 3.6600164E+002, 7.9685124E+000, 7.1879119E+002, 1.5334540E+002, 4.1655873E-002
 3.6721820E+002, 7.9544012E+000, 7.1654727E+002, 1.5492409E+002, 4.1637596E-002
 3.6840805E+002, 7.9403877E+000, 7.2888362E+002, 1.5374471E+002, 4.1619495E-002
 3.6960300E+002, 7.9265340E+000, 7.3175138E+002, 1.5459345E+002, 4.1601662E-002
 3.7081162E+002, 7.9125743E+000, 7.3573429E+002, 1.5361751E+002, 4.1583749E-002
 3.7200288E+002, 7.8986637E+000, 7.3262987E+002, 1.5339410E+002, 4.1565936E-002
 3.7322293E+002, 7.8847135E+000, 7.4491514E+002, 1.5308385E+002, 4.1548082E-002
 3.7441073E+002, 7.8708315E+000, 7.3986106E+002, 1.5321343E+002, 4.1530299E-002
 3.7562913E+002, 7.8569456E+000, 7.4179103E+002, 1.5219734E+002, 4.1512456E-002
 3.7681943E+002, 7.8430752E+000, 7.4237206E+002, 1.5234737E+002, 4.1494555E-002
 3.7801930E+002, 7.8293630E+000, 7.3201581E+002, 1.5261152E+002, 4.1476755E-002
 3.7920430E+002, 7.8156814E+000, 7.3184962E+002, 1.5154881E+002, 4.1458871E-002
 3.8041443E+002, 7.8019341E+000, 7.2893549E+002, 1.5215770E+002, 4.1440775E-002
 3.8160113E+002, 7.7882184E+000, 7.4489157E+002, 1.5128924E+002, 4.1422612E-002
 3.8280637E+002, 7.7745843E+000, 7.4498269E+002, 1.5161965E+002, 4.1404491E-002
 3.8402053E+002, 7.7607779E+000, 7.3735047E+002, 1.5122029E+002, 4.1386086E-002
 3.8521569E+002, 7.7470538E+000, 7.3999348E+002, 1.5066742E+002, 4.1367746E-002
 3.8640971E+002, 7.7334575E+000, 7.3632164E+002, 1.5076140E+002, 4.1349529E-002
 3.8760410E+002, 7.7198808E+000, 7.3158271E+002, 1.5051627E+002, 4.1331286E-002
 3.8880979E+002, 7.7062430E+000, 7.2796011E+002, 1.4921149E+002, 4.1312907E-002
 3.9001031E+002, 7.6925919E+000, 7.3710892E+002, 1.5020132E+002, 4.1294466E-002
 3.9122250E+002, 7.6789234E+000, 7.3426448E+002, 1.4993481E+002, 4.1275986E-002
 3.9241067E+002, 7.6653634E+000, 7.3033847E+002, 1.4991208E+002, 4.1257645E-002
 3.9360603E+002, 7.6519002E+000, 7.3631560E+002, 1.4909737E+002, 4.1239441E-002
 3.9483242E+002, 7.6382517E+000, 7.3316257E+002, 1.4837747E+002, 4.1220996E-002
 3.9600264E+002, 7.6247718E+000, 7.3580627E+002, 1.4844305E+002, 4.1202788E-002
 3.9721867E+002, 7.6113817E+000, 7.4349212E+002, 1.4921223E+002, 4.1184716E-002
 3.9842435E+002, 7.5978258E+000, 7.3959304E+002, 1.4805607E+002, 4.1166438E-002
 3.9962331E+002, 7.5843472E+000, 7.4586560E+002, 1.4687036E+002, 4.1148268E-002
 4.0082158E+002, 7.5710062E+000, 7.4361459E+002, 1.4813192E+002, 4.1130288E-002
 4.0201925E+002, 7.5576609E+000, 7.3985077E+002, 1.4773161E+002, 4.1112292E-002
 4.0320908E+002, 7.5443704E+000, 7.2566949E+002, 1.4669591E+002, 4.1094340E-002
 4.0441601E+002, 7.5310591E+000, 7.2479230E+002, 1.4653623E+002, 4.1076314E-002
 4.0561539E+002, 7.5177223E+000, 7.2977801E+002, 1.4687109E+002, 4.1058217E-002
 4.0680474E+002, 7.5044754E+000, 7.3144650E+002, 1.4541686E+002, 4.1040227E-002
 4.0800733E+002, 7.4911950E+000, 7.2533387E+002, 1.4628362E+002, 4.1022202E-002
 4.0921400E+002, 7.4778921E+000, 7.2407297E+002, 1.4535707E+002, 4.1004173E-002
 4.1042320E+002, 7.4645396E+000, 7.2182567E+002, 1.4646536E+002, 4.0986119E-002
 4.1162331E+002, 7.4512345E+000, 7.2871613E+002, 1.4516357E+002, 4.0968180E-002
 4.1281398E+002, 7.4380693E+000, 7.1882061E+002, 1.4566656E+002, 4.0950488E-002
 4.1400831E+002, 7.4249188E+000, 7.2263090E+002, 1.4537378E+002, 4.0932870E-002
 4.1520623E+002, 7.4117610E+000, 7.2508658E+002, 1.4524326E+002, 4.0915305E-002
 4.1641536E+002, 7.3985430E+000, 7.3021203E+002, 1.4479850E+002, 4.0897733E-002
 4.1762368E+002, 7.3852666E+000, 7.2636890E+002, 1.4469377E+002, 4.0880159E-002
 4.1882331E+002, 7.3720527E+000, 7.2039658E+002, 1.4403034E+002, 4.0862739E-002
 4.2000584E+002, 7.3590566E+000, 7.1956422E+002, 1.4184254E+002, 4.0845662E-002
 4.2121437E+002, 7.3460005E+000, 7.2220834E+002, 1.4469174E+002, 4.0828555E-002
 4.2242569E+002, 7.3327917E+000, 7.3281590E+002, 1.4395059E+002, 4.0811297E-002
 4.2360697E+002, 7.3197479E+000, 7.2946096E+002, 1.4426416E+002, 4.0794303E-002
 4.2480892E+002, 7.3067726E+000, 7.3958279E+002, 1.4363882E+002, 4.0777442E-002
 4.2600356E+002, 7.2937242E+000, 7.2981007E+002, 1.4367750E+002, 4.0760531E-002
 4.2721640E+002, 7.2806356E+000, 7.2665897E+002, 1.4317999E+002, 4.0743591E-002
 4.2841929E+002, 7.2675321E+000, 7.2829013E+002, 1.4335520E+002, 4.0726641E-002
 4.2960730E+002, 7.2545641E+000, 7.2365072E+002, 1.4281486E+002, 4.0709864E-002
 4.3081350E+002, 7.2415858E+000, 7.3093244E+002, 1.4329914E+002, 4.0693066E-002
 4.3200155E+002, 7.2286086E+000, 7.2733846E+002, 1.4257710E+002, 4.0676267E-002
 4.3322104E+002, 7.2155571E+000, 7.2048627E+002, 1.4354026E+002, 4.0659370E-002
 4.3441558E+002, 7.2024953E+000, 7.2716710E+002, 1.4292544E+002, 4.0642457E-002
 4.3560677E+002, 7.1895764E+000, 7.2890722E+002, 1.4231152E+002, 4.0625740E-002
 4.3680212E+002, 7.1766632E+000, 7.2594153E+002, 1.4322570E+002, 4.0609042E-002
 4.3800932E+002, 7.1636549E+000, 7.3151142E+002, 1.4215677E+002, 4.0592234E-002
 4.3921784E+002, 7.1506123E+000, 7.2608714E+002, 1.4247149E+002, 4.0575402E-002
 4.4042280E+002, 7.1375611E+000, 7.3462041E+002, 1.4249839E+002, 4.0558577E-002
 4.4161616E+002, 7.1246184E+000, 7.2429774E+002, 1.4251080E+002, 4.0541908E-002
 4.4281487E+002, 7.1117162E+000, 7.2533728E+002, 1.4203370E+002, 4.0525296E-002
 4.4401675E+002, 7.0987656E+000, 7.2745399E+002, 1.4204532E+002, 4.0508627E-002
 4.4521907E+002, 7.0857850E+000, 7.2141118E+002, 1.4216529E+002, 4.0491920E-002
 4.4642405E+002, 7.0728143E+000, 7.1867677E+002, 1.4102231E+002, 4.0475221E-002
 4.4762161E+002, 7.0598720E+000, 7.1674756E+002, 1.4165553E+002, 4.0458556E-002
 4.4881943E+002, 7.0469944E+000, 7.2040894E+002, 1.4196596E+002, 4.0441975E-002
 4.5000120E+002, 7.0342165E+000, 7.2105936E+002, 1.4180338E+002, 4.0425536E-002
 4.5121932E+002, 7.0213041E+000, 7.2307880E+002, 1.4117389E+002, 4.0408947E-002
 4.5240993E+002, 7.0083786E+000, 7.2542321E+002, 1.4109984E+002, 4.0392371E-002
 4.5362479E+002, 6.9954751E+000, 7.2705877E+002, 1.4098052E+002, 4.0375861E-002
 4.5481506E+002, 6.9825961E+000, 7.2732046E+002, 1.4159620E+002, 4.0359417E-002
 4.5600342E+002, 6.9698715E+000, 7.3342301E+002, 1.4045261E+002, 4.0343205E-002
 4.5722283E+002, 6.9569939E+000, 7.4027947E+002, 1.4080420E+002, 4.0326831E-002
 4.5840647E+002, 6.9441480E+000, 7.3665836E+002, 1.4068707E+002, 4.0310525E-002
 4.5961808E+002, 6.9313501E+000, 7.2715304E+002, 1.4001791E+002, 4.0294292E-002
 4.6082799E+002, 6.9184051E+000, 7.3372407E+002, 1.3936061E+002, 4.0277866E-002
 4.6200415E+002, 6.9056914E+000, 7.3340136E+002, 1.4056159E+002, 4.0261719E-002
 4.6321056E+002, 6.8929893E+000, 7.2677909E+002, 1.4003824E+002, 4.0245559E-002
 4.6441401E+002, 6.8801294E+000, 7.3738800E+002, 1.3947119E+002, 4.0229159E-002
 4.6560749E+002, 6.8673675E+000, 7.4300816E+002, 1.3983165E+002, 4.0212858E-002
 4.6680982E+002, 6.8546037E+000, 7.4465172E+002, 1.3932634E+002, 4.0196528E-002
 4.6800020E+002, 6.8418906E+000, 7.3465751E+002, 1.3964768E+002, 4.0180232E-002
 4.6922886E+002, 6.8290215E+000, 7.3118009E+002, 1.3843863E+002, 4.0163691E-002
 4.7040781E+002, 6.8162562E+000, 7.2886651E+002, 1.3952042E+002, 4.0147235E-002
 4.7160467E+002, 6.8036508E+000, 7.2910849E+002, 1.3842889E+002, 4.0130931E-002
 4.7280232E+002, 6.7909637E+000, 7.3060075E+002, 1.3900994E+002, 4.0114466E-002
 4.7402997E+002, 6.7781485E+000, 7.3209382E+002, 1.3809756E+002, 4.0097786E-002
 4.7522643E+002, 6.7653337E+000, 7.3902841E+002, 1.3839074E+002, 4.0081070E-002
 4.7640754E+002, 6.7527608E+000, 7.3827961E+002, 1.3761123E+002, 4.0064648E-002
 4.7760577E+002, 6.7402348E+000, 7.4012030E+002, 1.3738542E+002, 4.0048273E-002
 4.7880642E+002, 6.7276046E+000, 7.4476476E+002, 1.3800144E+002, 4.0031755E-002
 4.8000030E+002, 6.7150079E+000, 7.4286219E+002, 1.3731900E+002, 4.0015276E-002
 4.8122076E+002, 6.7023123E+000, 7.4754832E+002, 1.3725399E+002, 3.9998657E-002
 4.8240841E+002, 6.6896858E+000, 7.4502427E+002, 1.3713520E+002, 3.9982113E-002
 4.8362512E+002, 6.6770463E+000, 7.4183169E+002, 1.3678275E+002, 3.9965527E-002
 4.8480107E+002, 6.6645163E+000, 7.4345556E+002, 1.3766623E+002, 3.9949049E-002
 4.8600461E+002, 6.6520618E+000, 7.4548818E+002, 1.3703186E+002, 3.9932631E-002
 4.8721868E+002, 6.6394020E+000, 7.4702885E+002, 1.3704497E+002, 3.9915900E-002
 4.8842626E+002, 6.6267353E+000, 7.4854906E+002, 1.3644154E+002, 3.9899120E-002
 4.8960398E+002, 6.6142804E+000, 7.5132027E+002, 1.3701787E+002, 3.9882583E-002
 4.9081746E+002, 6.6017727E+000, 7.5077541E+002, 1.3627347E+002, 3.9865942E-002
 4.9201884E+002, 6.5891809E+000, 7.3885612E+002, 1.3638361E+002, 3.9849151E-002
 4.9321492E+002, 6.5766493E+000, 7.4932909E+002, 1.3703199E+002, 3.9832398E-002
 4.9440503E+002, 6.5642046E+000, 7.5301563E+002, 1.3643827E+002, 3.9815729E-002
 4.9562754E+002, 6.5516211E+000, 7.4847840E+002, 1.3565102E+002, 3.9798843E-002
 4.9682195E+002, 6.5390013E+000, 7.4950489E+002, 1.3636143E+002, 3.9781874E-002
 4.9801071E+002, 6.5265746E+000, 7.4840417E+002, 1.3484532E+002, 3.9765137E-002
 4.9922118E+002, 6.5140902E+000, 7.4846319E+002, 1.3684727E+002, 3.9748294E-002
 5.0040727E+002, 6.5016043E+000, 7.4167352E+002, 1.3575276E+002, 3.9731422E-002
 5.0161661E+002, 6.4891238E+000, 7.4969155E+002, 1.3632599E+002, 3.9714524E-002
 5.0281247E+002, 6.4766227E+000, 7.4912982E+002, 1.3586333E+002, 3.9697574E-002
 5.0402586E+002, 6.4640938E+000, 7.5189010E+002, 1.3539709E+002, 3.9680559E-002
 5.0522455E+002, 6.4515881E+000, 7.4991299E+002, 1.3586904E+002, 3.9663555E-002
 5.0640410E+002, 6.4392308E+000, 7.5506259E+002, 1.3562699E+002, 3.9646732E-002
 5.0761258E+002, 6.4268730E+000, 7.5163539E+002, 1.3581240E+002, 3.9629896E-002
 5.0881759E+002, 6.4143821E+000, 7.4227460E+002, 1.3546657E+002, 3.9612860E-002
 5.1000539E+002, 6.4020283E+000, 7.4100305E+002, 1.3552729E+002, 3.9595985E-002
 5.1121896E+002, 6.3896306E+000, 7.4519625E+002, 1.3516483E+002, 3.9579028E-002
 5.1240351E+002, 6.3772531E+000, 7.5158786E+002, 1.3494875E+002, 3.9562084E-002
 5.1360589E+002, 6.3649632E+000, 7.5280824E+002, 1.3462383E+002, 3.9545256E-002
 5.1480427E+002, 6.3525741E+000, 7.3724685E+002, 1.3509799E+002, 3.9528289E-002
 5.1601823E+002, 6.3401617E+000, 7.4978199E+002, 1.3460103E+002, 3.9511284E-002
 5.1721180E+002, 6.3277972E+000, 7.4055947E+002, 1.3548215E+002, 3.9494355E-002
 5.1840470E+002, 6.3155363E+000, 7.4296621E+002, 1.3509506E+002, 3.9477570E-002
 5.1961068E+002, 6.3032378E+000, 7.3999896E+002, 1.3517057E+002, 3.9460739E-002
 5.2082748E+002, 6.2908006E+000, 7.5496628E+002, 1.3468185E+002, 3.9443727E-002
 5.2201111E+002, 6.2785110E+000, 7.4447129E+002, 1.3395624E+002, 3.9426938E-002
 5.2320494E+002, 6.2663442E+000, 7.4529950E+002, 1.3466247E+002, 3.9410328E-002
 5.2441094E+002, 6.2540662E+000, 7.3738168E+002, 1.3368612E+002, 3.9393577E-002
 5.2560239E+002, 6.2418316E+000, 7.3447580E+002, 1.3432943E+002, 3.9376893E-002
 5.2680144E+002, 6.2296690E+000, 7.4225119E+002, 1.3472486E+002, 3.9360315E-002
 5.2802304E+002, 6.2173524E+000, 7.4364905E+002, 1.3434592E+002, 3.9343539E-002
 5.2922457E+002, 6.2050283E+000, 7.4551141E+002, 1.3337688E+002, 3.9326766E-002
 5.3040549E+002, 6.1929517E+000, 7.4863007E+002, 1.3426147E+002, 3.9310346E-002
 5.3160918E+002, 6.1808517E+000, 7.4604702E+002, 1.3370390E+002, 3.9293916E-002
 5.3281253E+002, 6.1686903E+000, 7.4742632E+002, 1.3403928E+002, 3.9277420E-002
 5.3400406E+002, 6.1566093E+000, 7.3849349E+002, 1.3401673E+002, 3.9261048E-002
 5.3520033E+002, 6.1445675E+000, 7.3482112E+002, 1.3409361E+002, 3.9244733E-002
 5.3641485E+002, 6.1324287E+000, 7.3585503E+002, 1.3279999E+002, 3.9228287E-002
 5.3760479E+002, 6.1203740E+000, 7.3349712E+002, 1.3348280E+002, 3.9211950E-002
 5.3883112E+002, 6.1082684E+000, 7.3290701E+002, 1.3311162E+002, 3.9195538E-002
 5.4000598E+002, 6.0962480E+000, 7.3399469E+002, 1.3403648E+002, 3.9179240E-002
 5.4121088E+002, 6.0843928E+000, 7.3495724E+002, 1.3382477E+002, 3.9163171E-002
 5.4242271E+002, 6.0723568E+000, 7.3813755E+002, 1.3341356E+002, 3.9146869E-002
 5.4361186E+002, 6.0604117E+000, 7.4307058E+002, 1.3341027E+002, 3.9130712E-002
 5.4481045E+002, 6.0485567E+000, 7.3990817E+002, 1.3289613E+002, 3.9114705E-002
 5.4600517E+002, 6.0367089E+000, 7.3529319E+002, 1.3251224E+002, 3.9098736E-002
 5.4721191E+002, 6.0248440E+000, 7.3436573E+002, 1.3304210E+002, 3.9082769E-002
 5.4840417E+002, 6.0130042E+000, 7.3976077E+002, 1.3322699E+002, 3.9066862E-002
 5.4961292E+002, 6.0011693E+000, 7.3497356E+002, 1.3309154E+002, 3.9050987E-002
 5.5080631E+002, 5.9893596E+000, 7.3616115E+002, 1.3319071E+002, 3.9035165E-002
 5.5201815E+002, 5.9775604E+000, 7.3356823E+002, 1.3333648E+002, 3.9019376E-002
 5.5321993E+002, 5.9657006E+000, 7.3179545E+002, 1.3275642E+002, 3.9003521E-002
 5.5441862E+002, 5.9539691E+000, 7.3386036E+002, 1.3387868E+002, 3.8987849E-002
 5.5560946E+002, 5.9422876E+000, 7.3367871E+002, 1.3270675E+002, 3.8972258E-002
 5.5680837E+002, 5.9306153E+000, 7.3060364E+002, 1.3337862E+002, 3.8956691E-002
 5.5801767E+002, 5.9188858E+000, 7.3514813E+002, 1.3338246E+002, 3.8941058E-002
 5.5922876E+002, 5.9071185E+000, 7.3809703E+002, 1.3386724E+002, 3.8925392E-002
 5.6040842E+002, 5.8954933E+000, 7.3555655E+002, 1.3307371E+002, 3.8909930E-002
 5.6160432E+002, 5.8839625E+000, 7.3132230E+002, 1.3331152E+002, 3.8894609E-002
 5.6281829E+002, 5.8722823E+000, 7.3813212E+002, 1.3392150E+002, 3.8879101E-002
 5.6401992E+002, 5.8606080E+000, 7.4926070E+002, 1.3414590E+002, 3.8863619E-002
 5.6520175E+002, 5.8490841E+000, 7.5263197E+002, 1.3423135E+002, 3.8848357E-002
 5.6641073E+002, 5.8375606E+000, 7.5206762E+002, 1.3478675E+002, 3.8833112E-002
 5.6761144E+002, 5.8259326E+000, 7.4779697E+002, 1.3470273E+002, 3.8817740E-002
 5.6881702E+002, 5.8143393E+000, 7.4944866E+002, 1.3433564E+002, 3.8802414E-002
 5.7001909E+002, 5.8027411E+000, 7.5318162E+002, 1.3502377E+002, 3.8787076E-002
 5.7122652E+002, 5.7911474E+000, 7.4008214E+002, 1.3509267E+002, 3.8771726E-002
 5.7240164E+002, 5.7796873E+000, 7.4030413E+002, 1.3493235E+002, 3.8756518E-002
 5.7361464E+002, 5.7681923E+000, 7.4475913E+002, 1.3566564E+002, 3.8741224E-002
 5.7482198E+002, 5.7565584E+000, 7.4062848E+002, 1.3498480E+002, 3.8725703E-002
 5.7602596E+002, 5.7449632E+000, 7.3366841E+002, 1.3598451E+002, 3.8710188E-002
 5.7720975E+002, 5.7334448E+000, 7.3410682E+002, 1.3590485E+002, 3.8694729E-002
 5.7841166E+002, 5.7219785E+000, 7.3656064E+002, 1.3747788E+002, 3.8679299E-002
 5.7961135E+002, 5.7104022E+000, 7.4186384E+002, 1.3652253E+002, 3.8663689E-002
 5.8081149E+002, 5.6988157E+000, 7.4447039E+002, 1.3701029E+002, 3.8648043E-002
 5.8202030E+002, 5.6871724E+000, 7.4183439E+002, 1.3747128E+002, 3.8632304E-002
 5.8320578E+002, 5.6755884E+000, 7.4185633E+002, 1.3769648E+002, 3.8616635E-002
 5.8441969E+002, 5.6639497E+000, 7.3249462E+002, 1.3892338E+002, 3.8600885E-002
 5.8560307E+002, 5.6523135E+000, 7.3771581E+002, 1.3899539E+002, 3.8585132E-002
 5.8681637E+002, 5.6406287E+000, 7.3309854E+002, 1.3802958E+002, 3.8569309E-002
 5.8801670E+002, 5.6288754E+000, 7.2946913E+002, 1.3924266E+002, 3.8553388E-002
 5.8920225E+002, 5.6172170E+000, 7.3379150E+002, 1.4070412E+002, 3.8537589E-002
 5.9041673E+002, 5.6054481E+000, 7.2695595E+002, 1.4091481E+002, 3.8521639E-002
 5.9161586E+002, 5.5936079E+000, 7.3730960E+002, 1.4130555E+002, 3.8505591E-002
 5.9280477E+002, 5.5818335E+000, 7.5252604E+002, 1.4195201E+002, 3.8489645E-002
 5.9400157E+002, 5.5700253E+000, 7.4214239E+002, 1.4151382E+002, 3.8473672E-002
 5.9521297E+002, 5.5580727E+000, 7.3821965E+002, 1.4281417E+002, 3.8457519E-002
 5.9641548E+002, 5.5460747E+000, 7.4512368E+002, 1.4386648E+002, 3.8441320E-002
 5.9760193E+002, 5.5341365E+000, 7.4411178E+002, 1.4361732E+002, 3.8425223E-002
 5.9882120E+002, 5.5220650E+000, 7.3577252E+002, 1.4426217E+002, 3.8408962E-002
 6.0002847E+002, 5.5098510E+000, 7.3062595E+002, 1.4373908E+002, 3.8392512E-002
 6.0122794E+002, 5.4976743E+000, 7.3156817E+002, 1.4471830E+002, 3.8376113E-002
 6.0240143E+002, 5.4856253E+000, 7.2692755E+002, 1.4658041E+002, 3.8359881E-002
 6.0361634E+002, 5.4734470E+000, 7.3308482E+002, 1.4600113E+002, 3.8343467E-002
 6.0482230E+002, 5.4610363E+000, 7.2712683E+002, 1.4600826E+002, 3.8326735E-002
 6.0601792E+002, 5.4486829E+000, 7.3564116E+002, 1.4943726E+002, 3.8310075E-002
 6.0721086E+002, 5.4363126E+000, 7.3688900E+002, 1.4986543E+002, 3.8293393E-002
 6.0842383E+002, 5.4238020E+000, 7.4242293E+002, 1.5042554E+002, 3.8276528E-002
 6.0960951E+002, 5.4112591E+000, 7.4314976E+002, 1.5253241E+002, 3.8259629E-002
 6.1081475E+002, 5.3987105E+000, 7.5595056E+002, 1.5154835E+002, 3.8242738E-002
 6.1200117E+002, 5.3860609E+000, 7.4477725E+002, 1.5287367E+002, 3.8225728E-002
 6.1322799E+002, 5.3732466E+000, 7.3718520E+002, 1.5379073E+002, 3.8208504E-002
 6.1440544E+002, 5.3604176E+000, 7.5586959E+002, 1.5512984E+002, 3.8191264E-002
 6.1561745E+002, 5.3475906E+000, 7.4821669E+002, 1.5594006E+002, 3.8174034E-002
 6.1680001E+002, 5.3346711E+000, 7.4004003E+002, 1.5733236E+002, 3.8156674E-002
 6.1800349E+002, 5.3216997E+000, 7.4512805E+002, 1.5782237E+002, 3.8139226E-002
 6.1921128E+002, 5.3085192E+000, 7.4054751E+002, 1.5890493E+002, 3.8121474E-002
 6.2042370E+002, 5.2951700E+000, 7.3964906E+002, 1.5964897E+002, 3.8103469E-002
 6.2162931E+002, 5.2817550E+000, 7.4237305E+002, 1.5926703E+002, 3.8085347E-002
 6.2282230E+002, 5.2683623E+000, 7.4854902E+002, 1.6290815E+002, 3.8067231E-002
 6.2402758E+002, 5.2548930E+000, 7.4846517E+002, 1.6329748E+002, 3.8048986E-002
 6.2522375E+002, 5.2412575E+000, 7.3818763E+002, 1.6470441E+002, 3.8030493E-002
 6.2641342E+002, 5.2276538E+000, 7.4179365E+002, 1.6618707E+002, 3.8012018E-002
 6.2760482E+002, 5.2139527E+000, 7.4720546E+002, 1.6802484E+002, 3.7993394E-002
 6.2880446E+002, 5.2000892E+000, 7.4647993E+002, 1.6767505E+002, 3.7974535E-002
 6.3000268E+002, 5.1860591E+000, 7.4209038E+002, 1.7017641E+002, 3.7955434E-002
 6.3120071E+002, 5.1719342E+000, 7.4477014E+002, 1.7202983E+002, 3.7936186E-002
 6.3240011E+002, 5.1576583E+000, 7.4406623E+002, 1.7291847E+002, 3.7916719E-002
 6.3362005E+002, 5.1431559E+000, 7.4681559E+002, 1.7530971E+002, 3.7896928E-002
 6.3482190E+002, 5.1285070E+000, 7.5088664E+002, 1.7699385E+002, 3.7876926E-002
 6.3602150E+002, 5.1138415E+000, 7.5188482E+002, 1.7838945E+002, 3.7856893E-002
 6.3721812E+002, 5.0990983E+000, 7.4572890E+002, 1.7889938E+002, 3.7836743E-002
 6.3841443E+002, 5.0841990E+000, 7.3861601E+002, 1.8134440E+002, 3.7816366E-002
 6.3960787E+002, 5.0691912E+000, 7.4155543E+002, 1.8149318E+002, 3.7795824E-002
 6.4080894E+002, 5.0540254E+000, 7.4666283E+002, 1.8527606E+002, 3.7775051E-002
 6.4200060E+002, 5.0386978E+000, 7.4176540E+002, 1.8685679E+002, 3.7754041E-002
 6.4322574E+002, 5.0230638E+000, 7.5212780E+002, 1.8939866E+002, 3.7732596E-002
 6.4441160E+002, 5.0072801E+000, 7.4202923E+002, 1.9045173E+002, 3.7710931E-002
 6.4562112E+002, 4.9914272E+000, 7.4047819E+002, 1.9343425E+002, 3.7689155E-002
 6.4680298E+002, 4.9754964E+000, 7.4786352E+002, 1.9554209E+002, 3.7667258E-002
 6.4802238E+002, 4.9592478E+000, 7.5323340E+002, 1.9787990E+002, 3.7644913E-002
 6.4920855E+002, 4.9428071E+000, 7.4192021E+002, 1.9901376E+002, 3.7622297E-002
 6.5041923E+002, 4.9262189E+000, 7.4195786E+002, 2.0119499E+002, 3.7599465E-002
 6.5162029E+002, 4.9093546E+000, 7.4371767E+002, 2.0501394E+002, 3.7576241E-002
 6.5281700E+002, 4.8923620E+000, 7.5317185E+002, 2.0700471E+002, 3.7552834E-002
 6.5400726E+002, 4.8752265E+000, 7.6312302E+002, 2.1082196E+002, 3.7529227E-002
 6.5521315E+002, 4.8578302E+000, 7.5070357E+002, 2.1212042E+002, 3.7505261E-002
 6.5640451E+002, 4.8401896E+000, 7.6039411E+002, 2.1776228E+002, 3.7480953E-002
 6.5760201E+002, 4.8223973E+000, 7.5870396E+002, 2.1802124E+002, 3.7456433E-002
 6.5881798E+002, 4.8041732E+000, 7.5233553E+002, 2.2136461E+002, 3.7431314E-002
 6.6000473E+002, 4.7857812E+000, 7.5215914E+002, 2.2593262E+002, 3.7405955E-002
 6.6120331E+002, 4.7672963E+000, 7.6042460E+002, 2.2740939E+002, 3.7380458E-002
 6.6240526E+002, 4.7484389E+000, 7.6039524E+002, 2.3034411E+002, 3.7354439E-002
 6.6361388E+002, 4.7292538E+000, 7.5280912E+002, 2.3299723E+002, 3.7327957E-002
 6.6481790E+002, 4.7097788E+000, 7.5236039E+002, 2.3480880E+002, 3.7301060E-002
 6.6600607E+002, 4.6902549E+000, 7.4764598E+002, 2.4040710E+002, 3.7274082E-002
 6.6721147E+002, 4.6704371E+000, 7.4958223E+002, 2.4153623E+002, 3.7246686E-002
 6.6841856E+002, 4.6502192E+000, 7.4274696E+002, 2.4527717E+002, 3.7218730E-002
