s,C,g/g,1/s,W/g,W/g
Time,Temp,Mass,MLR,MCC,DSC
 1.0320000E+003, 1.9200072E+002, 9.7500002E-001, 3.0477458E-027, 1.2190984E-022, 2.1801840E-001
 1.0380000E+003, 1.9300072E+002, 9.7500002E-001, 3.6381075E-027, 1.4552431E-022, 2.1801838E-001
 1.0440000E+003, 1.9400072E+002, 9.7500002E-001, 4.3395342E-027, 1.7358137E-022, 2.1801838E-001
 1.0500000E+003, 1.9500072E+002, 9.7500002E-001, 5.1722983E-027, 2.0689194E-022, 2.1801841E-001
 1.0560000E+003, 1.9600072E+002, 9.7500002E-001, 6.1602595E-027, 2.4641038E-022, 2.1801838E-001
 1.0620000E+003, 1.9700072E+002, 9.7500002E-001, 7.3314776E-027, 2.9325910E-022, 2.1801838E-001
 1.0680000E+003, 1.9800072E+002, 9.7500002E-001, 8.7189283E-027, 3.4875715E-022, 2.1801840E-001
 1.0740000E+003, 1.9900072E+002, 9.7500002E-001, 1.0361339E-026, 4.1445359E-022, 2.1801840E-001
 1.0800000E+003, 2.0000072E+002, 9.7500002E-001, 1.2304156E-026, 4.9216625E-022, 2.1801841E-001
 1.0860000E+003, 2.0100072E+002, 9.7500002E-001, 1.4600675E-026, 5.8402702E-022, 2.1801840E-001
 1.0920000E+003, 2.0200072E+002, 9.7500002E-001, 1.7313355E-026, 6.9253425E-022, 2.1801840E-001
 1.0980000E+003, 2.0300072E+002, 9.7500002E-001, 2.0515337E-026, 8.2061350E-022, 2.1801841E-001
 1.1040000E+003, 2.0400072E+002, 9.7500002E-001, 2.4292218E-026, 9.7168882E-022, 2.1801841E-001
 1.1100000E+003, 2.0500072E+002, 9.7500002E-001, 2.8744101E-026, 1.1497641E-021, 2.1801838E-001
 1.1160000E+003, 2.0600072E+002, 9.7500002E-001, 3.3987970E-026, 1.3595189E-021, 2.1801841E-001
 1.1220000E+003, 2.0700072E+002, 9.7500002E-001, 4.0160453E-026, 1.6064182E-021, 2.1801841E-001
 1.1280000E+003, 2.0800072E+002, 9.7500002E-001, 4.7420999E-026, 1.8968401E-021, 2.1801841E-001
 1.1340000E+003, 2.0900072E+002, 9.7500002E-001, 5.5955586E-026, 2.2382235E-021, 2.1801840E-001
 1.1400000E+003, 2.1000072E+002, 9.7500002E-001, 6.5980961E-026, 2.6392387E-021, 2.1801840E-001
 1.1460000E+003, 2.1100072E+002, 9.7500002E-001, 7.7749607E-026, 3.1099842E-021, 2.1801840E-001
 1.1520000E+003, 2.1200072E+002, 9.7500002E-001, 9.1555382E-026, 3.6622153E-021, 2.1801838E-001
 1.1580000E+003, 2.1300072E+002, 9.7500002E-001, 1.0774014E-025, 4.3096057E-021, 2.1801838E-001
 1.1640000E+003, 2.1400072E+002, 9.7500002E-001, 1.2670127E-025, 5.0680512E-021, 2.1801838E-001
 1.1700000E+003, 2.1500072E+002, 9.7500002E-001, 1.4890043E-025, 5.9560175E-021, 2.1801840E-001
 1.1760000E+003, 2.1600072E+002, 9.7500002E-001, 1.7487360E-025, 6.9949446E-021, 2.1801838E-001
 1.1820000E+003, 2.1700072E+002, 9.7500002E-001, 2.0524265E-025, 8.2097062E-021, 2.1801840E-001
 1.1880000E+003, 2.1800072E+002, 9.7500002E-001, 2.4072867E-025, 9.6291465E-021, 2.1801840E-001
 1.1940000E+003, 2.1900072E+002, 9.7500002E-001, 2.8216719E-025, 1.1286688E-020, 2.1801841E-001
 1.2000000E+003, 2.2000072E+002, 9.7500002E-001, 3.3052589E-025, 1.3221037E-020, 2.1801840E-001
 1.2060000E+003, 2.2100072E+002, 9.7500002E-001, 3.8692466E-025, 1.5476987E-020, 2.1801840E-001
 1.2120000E+003, 2.2200072E+002, 9.7500002E-001, 4.5265884E-025, 1.8106354E-020, 2.1801841E-001
 1.2180000E+003, 2.2300072E+002, 9.7500002E-001, 5.2922563E-025, 2.1169025E-020, 2.1801841E-001
 1.2240000E+003, 2.2400072E+002, 9.7500002E-001, 6.1835473E-025, 2.4734190E-020, 2.1801841E-001
 1.2300000E+003, 2.2500072E+002, 9.7500002E-001, 7.2204310E-025, 2.8881725E-020, 2.1801841E-001
 1.2360000E+003, 2.2600072E+002, 9.7500002E-001, 8.4259486E-025, 3.3703794E-020, 2.1801841E-001
 1.2420000E+003, 2.2700072E+002, 9.7500002E-001, 9.8266687E-025, 3.9306679E-020, 2.1801841E-001
 1.2480000E+003, 2.2800072E+002, 9.7500002E-001, 1.1453213E-024, 4.5812852E-020, 2.1801840E-001
 1.2540000E+003, 2.2900072E+002, 9.7500002E-001, 1.3340846E-024, 5.3363386E-020, 2.1801838E-001
 1.2600000E+003, 2.3000072E+002, 9.7500002E-001, 1.5530165E-024, 6.2120663E-020, 2.1801840E-001
 1.2660000E+003, 2.3100072E+002, 9.7500002E-001, 1.8067869E-024, 7.2271481E-020, 2.1801838E-001
 1.2720000E+003, 2.3200072E+002, 9.7500002E-001, 2.1007656E-024, 8.4030629E-020, 2.1801838E-001
 1.2780000E+003, 2.3300072E+002, 9.7500002E-001, 2.4411224E-024, 9.7644897E-020, 2.1801838E-001
 1.2840000E+003, 2.3400072E+002, 9.7500002E-001, 2.8349428E-024, 1.1339772E-019, 2.1801840E-001
 1.2900000E+003, 2.3500072E+002, 9.7500002E-001, 3.2903601E-024, 1.3161441E-019, 2.1801838E-001
 1.2960000E+003, 2.3600072E+002, 9.7500002E-001, 3.8167035E-024, 1.5266814E-019, 2.1801840E-001
