Time,Mass,Temp1,HRR,Thickness,Temp2
 2.7841762E+002, 1.0417539E+001, 6.3036324E+002, 3.7159878E+002, 4.9487179E-002, 6.0578094E+002
 2.7960551E+002, 1.0405250E+001, 6.2675776E+002, 3.7565353E+002, 4.9487179E-002, 6.0091357E+002
 2.8081368E+002, 1.0392822E+001, 6.3582209E+002, 3.7760702E+002, 4.9487179E-002, 6.0415934E+002
 2.8200436E+002, 1.0380296E+001, 6.2996908E+002, 3.7607588E+002, 4.9487179E-002, 6.0263956E+002
 2.8320209E+002, 1.0367793E+001, 6.4169373E+002, 3.8456631E+002, 4.9487179E-002, 6.0815345E+002
 2.8441365E+002, 1.0355112E+001, 6.3891968E+002, 3.7770539E+002, 4.9487179E-002, 6.0744219E+002
 2.8560301E+002, 1.0342403E+001, 6.3657896E+002, 3.8752488E+002, 4.9487179E-002, 6.0768765E+002
 2.8680024E+002, 1.0329706E+001, 6.3470859E+002, 3.8870470E+002, 4.9487179E-002, 6.0689617E+002
 2.8800236E+002, 1.0316875E+001, 6.3223968E+002, 3.8405231E+002, 4.9487179E-002, 6.0626044E+002
 2.8920601E+002, 1.0303964E+001, 6.2489125E+002, 3.9020553E+002, 4.9487179E-002, 6.0145792E+002
 2.9041259E+002, 1.0290962E+001, 6.2254112E+002, 3.8704080E+002, 4.9487179E-002, 5.9896838E+002
 2.9160123E+002, 1.0277985E+001, 6.2443046E+002, 3.9471857E+002, 4.9487179E-002, 5.9816679E+002
 2.9280373E+002, 1.0265016E+001, 6.3668448E+002, 3.9397472E+002, 4.9487179E-002, 6.0314624E+002
 2.9400354E+002, 1.0251930E+001, 6.3563730E+002, 3.9784947E+002, 4.9487179E-002, 6.0703068E+002
 2.9521715E+002, 1.0238690E+001, 6.2775505E+002, 4.0158002E+002, 4.9487179E-002, 6.0320232E+002
 2.9641525E+002, 1.0225394E+001, 6.3162269E+002, 3.9432821E+002, 4.9487179E-002, 6.0330966E+002
 2.9761292E+002, 1.0212096E+001, 6.3477240E+002, 4.1099582E+002, 4.9487179E-002, 6.0473205E+002
 2.9882398E+002, 1.0198632E+001, 6.4067096E+002, 3.9856702E+002, 4.9487179E-002, 6.1020517E+002
 3.0000936E+002, 1.0185153E+001, 6.3642126E+002, 4.0806350E+002, 4.9487179E-002, 6.0852345E+002
 3.0120056E+002, 1.0171726E+001, 6.4742408E+002, 4.1156767E+002, 4.9487179E-002, 6.1174860E+002
 3.0241473E+002, 1.0158077E+001, 6.5589992E+002, 4.1098965E+002, 4.9487179E-002, 6.1972565E+002
 3.0360862E+002, 1.0144334E+001, 6.6164013E+002, 4.1545340E+002, 4.9487179E-002, 6.2594589E+002
 3.0480458E+002, 1.0130605E+001, 6.5208023E+002, 4.1614639E+002, 4.9487179E-002, 6.2261536E+002
 3.0601054E+002, 1.0116716E+001, 6.5859181E+002, 4.1359012E+002, 4.9487179E-002, 6.2667095E+002
 3.0720274E+002, 1.0102771E+001, 6.6185071E+002, 4.2365473E+002, 4.9487179E-002, 6.2798544E+002
 3.0841112E+002, 1.0088701E+001, 6.7131083E+002, 4.2428567E+002, 4.9487179E-002, 6.3263419E+002
 3.0960494E+002, 1.0074556E+001, 6.7386444E+002, 4.1615921E+002, 4.9487179E-002, 6.3756414E+002
 3.1080829E+002, 1.0060353E+001, 6.7195647E+002, 4.2804374E+002, 4.9487179E-002, 6.3793716E+002
 3.1201585E+002, 1.0046002E+001, 6.7477302E+002, 4.3437890E+002, 4.9487179E-002, 6.3930153E+002
 3.1321699E+002, 1.0031563E+001, 6.7659539E+002, 4.4285848E+002, 4.9487179E-002, 6.4484956E+002
 3.1441274E+002, 1.0017093E+001, 6.6889310E+002, 4.4584124E+002, 4.9487179E-002, 6.3884446E+002
 3.1561723E+002, 1.0002490E+001, 6.6646355E+002, 4.3370526E+002, 4.9487179E-002, 6.3818955E+002
 3.1681499E+002, 9.9877807E+000, 6.7025385E+002, 4.4651233E+002, 4.9487179E-002, 6.4001074E+002
 3.1801444E+002, 9.9729765E+000, 6.7180329E+002, 4.5926559E+002, 4.9487179E-002, 6.3970081E+002
 3.1921514E+002, 9.9580271E+000, 6.7439329E+002, 4.5358988E+002, 4.9487179E-002, 6.4214897E+002
 3.2041084E+002, 9.9429657E+000, 6.6352684E+002, 4.6563628E+002, 4.9487179E-002, 6.3908692E+002
 3.2160183E+002, 9.9278613E+000, 6.7194390E+002, 4.5486049E+002, 4.9487179E-002, 6.3924183E+002
 3.2280365E+002, 9.9126157E+000, 6.7598413E+002, 4.6264303E+002, 4.9487179E-002, 6.4420910E+002
 3.2401389E+002, 9.8971481E+000, 6.5866059E+002, 4.6366046E+002, 4.9487179E-002, 6.3866830E+002
 3.2521589E+002, 9.8816113E+000, 6.5782614E+002, 4.6356874E+002, 4.9487179E-002, 6.3292170E+002
 3.2640822E+002, 9.8661316E+000, 6.5719126E+002, 4.7259959E+002, 4.9487179E-002, 6.3168991E+002
 3.2760104E+002, 9.8506512E+000, 6.5885098E+002, 4.6618850E+002, 4.9487179E-002, 6.3429075E+002
 3.2880591E+002, 9.8350059E+000, 6.5844695E+002, 4.7959363E+002, 4.9487179E-002, 6.3252301E+002
 3.3001450E+002, 9.8191907E+000, 6.7244293E+002, 4.7443651E+002, 4.9487179E-002, 6.3639351E+002
 3.3120130E+002, 9.8034283E+000, 6.7262241E+002, 4.7062451E+002, 4.9487179E-002, 6.4317880E+002
 3.3241282E+002, 9.7875926E+000, 6.7712494E+002, 4.8922119E+002, 4.9487179E-002, 6.4357414E+002
 3.3361102E+002, 9.7716270E+000, 6.7492666E+002, 4.8316891E+002, 4.9487179E-002, 6.4506183E+002
 3.3480476E+002, 9.7557108E+000, 6.6537987E+002, 4.6269730E+002, 4.9487179E-002, 6.4377735E+002
 3.3601274E+002, 9.7396745E+000, 6.6000366E+002, 5.0306358E+002, 4.9487179E-002, 6.3598627E+002
 3.3720439E+002, 9.7235962E+000, 6.6550551E+002, 4.8724760E+002, 4.9487179E-002, 6.3937449E+002
 3.3841259E+002, 9.7074520E+000, 6.7427989E+002, 4.7654265E+002, 4.9487179E-002, 6.4098951E+002
 3.3961250E+002, 9.6912155E+000, 6.7629491E+002, 4.8734807E+002, 4.9487179E-002, 6.4647950E+002
 3.4081265E+002, 9.6749801E+000, 6.8560245E+002, 4.8958724E+002, 4.9487179E-002, 6.4951024E+002
 3.4201234E+002, 9.6586802E+000, 6.7059145E+002, 5.0242218E+002, 4.9487179E-002, 6.4993927E+002
 3.4321503E+002, 9.6423343E+000, 6.6857624E+002, 4.9293440E+002, 4.9487179E-002, 6.4274626E+002
 3.4441605E+002, 9.6258994E+000, 6.6186380E+002, 4.8663519E+002, 4.9487179E-002, 6.4131389E+002
 3.4560064E+002, 9.6095580E+000, 6.6639247E+002, 4.9787605E+002, 4.9487179E-002, 6.3990458E+002
 3.4680500E+002, 9.5931242E+000, 6.6896133E+002, 5.1191264E+002, 4.9487179E-002, 6.4170435E+002
 3.4801036E+002, 9.5764570E+000, 6.6192091E+002, 4.9010595E+002, 4.9487179E-002, 6.4123887E+002
 3.4921219E+002, 9.5598184E+000, 6.6577464E+002, 4.8885441E+002, 4.9487179E-002, 6.3802997E+002
 3.5040780E+002, 9.5432029E+000, 6.8380916E+002, 4.9730944E+002, 4.9487179E-002, 6.4820059E+002
 3.5160824E+002, 9.5265808E+000, 6.9086971E+002, 5.0418689E+002, 4.9487179E-002, 6.5523576E+002
 3.5280152E+002, 9.5099589E+000, 6.8580245E+002, 5.0199343E+002, 4.9487179E-002, 6.5758054E+002
 3.5401431E+002, 9.4932407E+000, 6.8998692E+002, 5.0972355E+002, 4.9487179E-002, 6.5776968E+002
 3.5520512E+002, 9.4765070E+000, 6.8938568E+002, 4.9832532E+002, 4.9487179E-002, 6.5975023E+002
 3.5640814E+002, 9.4598096E+000, 6.7634159E+002, 4.9821134E+002, 4.9487179E-002, 6.5558263E+002
 3.5761623E+002, 9.4429726E+000, 6.7472274E+002, 4.9612413E+002, 4.9487179E-002, 6.5147531E+002
 3.5880929E+002, 9.4261882E+000, 6.7965035E+002, 5.0622812E+002, 4.9487179E-002, 6.5021800E+002
 3.6001628E+002, 9.4093879E+000, 6.8069851E+002, 5.0279629E+002, 4.9487179E-002, 6.5695711E+002
 3.6121345E+002, 9.3925573E+000, 6.6464591E+002, 4.9856093E+002, 4.9487179E-002, 6.4694994E+002
 3.6241456E+002, 9.3757581E+000, 6.7090445E+002, 5.1268214E+002, 4.9487179E-002, 6.4589604E+002
 3.6360002E+002, 9.3589971E+000, 6.7150721E+002, 5.0041885E+002, 4.9487179E-002, 6.4730108E+002
 3.6480245E+002, 9.3421914E+000, 6.8195498E+002, 5.1868471E+002, 4.9487179E-002, 6.5173951E+002
 3.6601120E+002, 9.3252049E+000, 6.9331755E+002, 5.0448816E+002, 4.9487179E-002, 6.5856920E+002
 3.6721509E+002, 9.3081501E+000, 6.9043369E+002, 5.1880802E+002, 4.9487179E-002, 6.6213905E+002
 3.6840562E+002, 9.2911804E+000, 6.8671952E+002, 5.1632920E+002, 4.9487179E-002, 6.6095851E+002
 3.6960596E+002, 9.2742095E+000, 6.9545678E+002, 5.1091630E+002, 4.9487179E-002, 6.6276748E+002
 3.7081007E+002, 9.2571070E+000, 6.8378797E+002, 5.1307571E+002, 4.9487179E-002, 6.6379988E+002
 3.7200675E+002, 9.2399966E+000, 6.7106573E+002, 5.1369522E+002, 4.9487179E-002, 6.5365995E+002
 3.7320381E+002, 9.2229341E+000, 6.7479604E+002, 5.1483685E+002, 4.9487179E-002, 6.5115053E+002
 3.7440248E+002, 9.2058152E+000, 6.7767734E+002, 5.1297091E+002, 4.9487179E-002, 6.5364732E+002
 3.7561373E+002, 9.1886279E+000, 6.8414588E+002, 5.2453290E+002, 4.9487179E-002, 6.5571667E+002
 3.7680795E+002, 9.1714146E+000, 6.9194652E+002, 5.1237346E+002, 4.9487179E-002, 6.6144648E+002
 3.7800813E+002, 9.1542946E+000, 6.9338952E+002, 5.1252512E+002, 4.9487179E-002, 6.6505987E+002
 3.7921301E+002, 9.1370657E+000, 6.7896768E+002, 5.2371881E+002, 4.9487179E-002, 6.5909754E+002
 3.8040342E+002, 9.1199188E+000, 6.8707423E+002, 5.0705821E+002, 4.9487179E-002, 6.6142372E+002
 3.8160219E+002, 9.1028117E+000, 6.8690701E+002, 5.1219323E+002, 4.9487179E-002, 6.6114800E+002
 3.8281633E+002, 9.0855393E+000, 6.8403808E+002, 5.1873470E+002, 4.9487179E-002, 6.5953273E+002
 3.8400938E+002, 9.0683216E+000, 6.9341612E+002, 5.0866551E+002, 4.9487179E-002, 6.6372381E+002
 3.8520953E+002, 9.0512300E+000, 6.9900823E+002, 5.1195742E+002, 4.9487179E-002, 6.6851654E+002
 3.8640938E+002, 9.0340800E+000, 7.0895178E+002, 5.2883351E+002, 4.9487179E-002, 6.7467299E+002
 3.8760411E+002, 9.0169962E+000, 6.9997862E+002, 5.1320929E+002, 4.9487179E-002, 6.7488221E+002
 3.8881118E+002, 8.9998762E+000, 6.8827125E+002, 5.0237553E+002, 4.9487179E-002, 6.6865943E+002
 3.9000814E+002, 8.9827531E+000, 7.0331837E+002, 5.0783535E+002, 4.9487179E-002, 6.7163261E+002
 3.9121567E+002, 8.9656630E+000, 6.8488154E+002, 5.1342289E+002, 4.9487179E-002, 6.6923700E+002
 3.9241010E+002, 8.9485970E+000, 6.8058176E+002, 5.0836194E+002, 4.9487179E-002, 6.6204107E+002
 3.9360954E+002, 8.9316232E+000, 6.8649758E+002, 5.0564726E+002, 4.9487179E-002, 6.6195303E+002
 3.9480116E+002, 8.9146916E+000, 6.9395414E+002, 5.2810403E+002, 4.9487179E-002, 6.6675780E+002
 3.9601052E+002, 8.8976985E+000, 6.8737658E+002, 4.9871734E+002, 4.9487179E-002, 6.6669158E+002
 3.9720399E+002, 8.8807344E+000, 6.9948704E+002, 5.0490959E+002, 4.9487179E-002, 6.6831586E+002
 3.9840819E+002, 8.8638207E+000, 7.0908533E+002, 5.1617227E+002, 4.9487179E-002, 6.7758492E+002
 3.9961463E+002, 8.8468713E+000, 6.9241036E+002, 5.0137244E+002, 4.9487179E-002, 6.7327299E+002
 4.0080037E+002, 8.8300708E+000, 6.9894291E+002, 5.0291614E+002, 4.9487179E-002, 6.7218632E+002
 4.0200620E+002, 8.8133049E+000, 7.0520263E+002, 5.1717363E+002, 4.9487179E-002, 6.7508253E+002
 4.0320666E+002, 8.7964582E+000, 7.1074225E+002, 5.0453285E+002, 4.9487179E-002, 6.8112438E+002
 4.0441149E+002, 8.7796646E+000, 7.0908708E+002, 5.0926591E+002, 4.9487179E-002, 6.8287631E+002
 4.0561577E+002, 8.7628693E+000, 7.0482728E+002, 5.0947465E+002, 4.9487179E-002, 6.8033884E+002
 4.0680276E+002, 8.7462392E+000, 6.8628446E+002, 5.0318902E+002, 4.9487179E-002, 6.7306332E+002
 4.0800591E+002, 8.7296309E+000, 6.9208962E+002, 5.0621868E+002, 4.9487179E-002, 6.6923388E+002
 4.0920359E+002, 8.7129826E+000, 6.8861665E+002, 4.9726698E+002, 4.9487179E-002, 6.7034458E+002
 4.1040829E+002, 8.6963606E+000, 6.9405856E+002, 5.0035398E+002, 4.9487179E-002, 6.7086525E+002
 4.1161035E+002, 8.6797260E+000, 6.8823419E+002, 4.9604331E+002, 4.9487179E-002, 6.6785958E+002
 4.1281834E+002, 8.6631156E+000, 6.9518137E+002, 5.0503700E+002, 4.9487179E-002, 6.7216121E+002
 4.1401568E+002, 8.6465578E+000, 6.8207460E+002, 5.0245464E+002, 4.9487179E-002, 6.6598306E+002
 4.1520760E+002, 8.6301562E+000, 6.8831515E+002, 4.8290649E+002, 4.9487179E-002, 6.6612434E+002
 4.1640613E+002, 8.6137891E+000, 6.9180340E+002, 4.9346595E+002, 4.9487179E-002, 6.6684655E+002
 4.1761774E+002, 8.5973361E+000, 6.8864825E+002, 4.7890076E+002, 4.9487179E-002, 6.6912311E+002
 4.1880505E+002, 8.5810090E+000, 6.9115919E+002, 5.0192829E+002, 4.9487179E-002, 6.6771105E+002
 4.2000069E+002, 8.5648169E+000, 6.9706403E+002, 5.0206277E+002, 4.9487179E-002, 6.7199195E+002
 4.2120466E+002, 8.5485626E+000, 6.9418410E+002, 4.8804939E+002, 4.9487179E-002, 6.7226508E+002
 4.2240182E+002, 8.5323511E+000, 6.9946329E+002, 4.7600925E+002, 4.9487179E-002, 6.7411022E+002
 4.2360677E+002, 8.5161858E+000, 6.9969664E+002, 4.9733735E+002, 4.9487179E-002, 6.7663042E+002
 4.2480960E+002, 8.5000286E+000, 6.8282637E+002, 4.7404693E+002, 4.9487179E-002, 6.6920521E+002
 4.2600098E+002, 8.4840404E+000, 6.8529756E+002, 4.8727299E+002, 4.9487179E-002, 6.6576348E+002
 4.2720169E+002, 8.4681055E+000, 6.9397293E+002, 4.8869262E+002, 4.9487179E-002, 6.7017845E+002
 4.2841170E+002, 8.4520931E+000, 6.7867682E+002, 4.6965724E+002, 4.9487179E-002, 6.6533442E+002
 4.2960506E+002, 8.4361929E+000, 6.8879978E+002, 4.9193855E+002, 4.9487179E-002, 6.6531758E+002
 4.3081665E+002, 8.4203271E+000, 7.1047818E+002, 4.7907815E+002, 4.9487179E-002, 6.7617708E+002
 4.3200907E+002, 8.4045161E+000, 6.9599652E+002, 4.8677797E+002, 4.9487179E-002, 6.7717881E+002
 4.3320203E+002, 8.3888487E+000, 7.0399345E+002, 4.7602856E+002, 4.9487179E-002, 6.7724476E+002
 4.3440185E+002, 8.3731992E+000, 6.9901728E+002, 4.7383616E+002, 4.9487179E-002, 6.7773976E+002
 4.3560656E+002, 8.3575018E+000, 7.0616731E+002, 4.6173887E+002, 4.9487179E-002, 6.7943792E+002
 4.3680473E+002, 8.3418662E+000, 7.1189380E+002, 4.8879474E+002, 4.9487179E-002, 6.8450166E+002
 4.3800977E+002, 8.3262488E+000, 7.0082854E+002, 4.6506124E+002, 4.9487179E-002, 6.8217272E+002
 4.3921150E+002, 8.3106682E+000, 6.8665454E+002, 4.6907996E+002, 4.9487179E-002, 6.7487702E+002
 4.4040102E+002, 8.2952522E+000, 6.9424606E+002, 4.7140594E+002, 4.9487179E-002, 6.7205672E+002
 4.4161488E+002, 8.2797773E+000, 6.9067676E+002, 4.6958393E+002, 4.9487179E-002, 6.7401191E+002
 4.4280332E+002, 8.2643729E+000, 6.9497992E+002, 4.7294951E+002, 4.9487179E-002, 6.7287694E+002
 4.4400175E+002, 8.2491056E+000, 7.0223714E+002, 4.6573304E+002, 4.9487179E-002, 6.7700528E+002
 4.4520238E+002, 8.2338079E+000, 6.8475446E+002, 4.5894535E+002, 4.9487179E-002, 6.7288367E+002
 4.4640822E+002, 8.2185057E+000, 6.8365159E+002, 4.8366579E+002, 4.9487179E-002, 6.6855030E+002
 4.4760392E+002, 8.2032792E+000, 6.8361243E+002, 4.6186916E+002, 4.9487179E-002, 6.6617705E+002
 4.4881108E+002, 8.1880614E+000, 6.8918464E+002, 4.6903462E+002, 4.9487179E-002, 6.6806536E+002
 4.5000625E+002, 8.1729136E+000, 6.8936356E+002, 4.5968763E+002, 4.9487179E-002, 6.6971705E+002
 4.5120341E+002, 8.1578453E+000, 6.9849343E+002, 4.4421140E+002, 4.9487179E-002, 6.7322555E+002
 4.5240101E+002, 8.1428062E+000, 7.1130162E+002, 4.7765833E+002, 4.9487179E-002, 6.8162209E+002
 4.5360164E+002, 8.1277762E+000, 6.9676448E+002, 4.5206793E+002, 4.9487179E-002, 6.7942474E+002
 4.5481095E+002, 8.1127282E+000, 7.0410172E+002, 4.5418397E+002, 4.9487179E-002, 6.8034293E+002
 4.5600970E+002, 8.0977293E+000, 7.0139508E+002, 4.4252472E+002, 4.9487179E-002, 6.7980293E+002
 4.5721128E+002, 8.0828304E+000, 7.0162940E+002, 4.5594427E+002, 4.9487179E-002, 6.8131293E+002
 4.5840438E+002, 8.0680157E+000, 6.9893072E+002, 4.5268715E+002, 4.9487179E-002, 6.7866165E+002
 4.5960188E+002, 8.0532728E+000, 7.0148589E+002, 4.5299090E+002, 4.9487179E-002, 6.8133370E+002
 4.6080255E+002, 8.0385409E+000, 6.8586246E+002, 4.5321917E+002, 4.9487179E-002, 6.7441356E+002
 4.6200327E+002, 8.0238333E+000, 6.9310205E+002, 4.4499791E+002, 4.9487179E-002, 6.7360198E+002
 4.6321598E+002, 8.0090933E+000, 6.9001884E+002, 4.5163383E+002, 4.9487179E-002, 6.7202730E+002
 4.6441252E+002, 7.9944569E+000, 6.9855736E+002, 4.5114366E+002, 4.9487179E-002, 6.7635661E+002
 4.6560220E+002, 7.9799922E+000, 7.0406100E+002, 4.5023691E+002, 4.9487179E-002, 6.7867337E+002
 4.6681352E+002, 7.9654804E+000, 7.1142750E+002, 4.3787119E+002, 4.9487179E-002, 6.8511994E+002
 4.6800199E+002, 7.9510360E+000, 7.1370772E+002, 4.4011848E+002, 4.9487179E-002, 6.8801660E+002
 4.6921063E+002, 7.9366497E+000, 7.1034274E+002, 4.4269683E+002, 4.9487179E-002, 6.8966607E+002
 4.7041557E+002, 7.9222051E+000, 7.0577352E+002, 4.4031971E+002, 4.9487179E-002, 6.8533660E+002
 4.7160862E+002, 7.9078949E+000, 6.9324138E+002, 4.3428830E+002, 4.9487179E-002, 6.8280849E+002
 4.7280120E+002, 7.8937080E+000, 6.7655301E+002, 4.3982904E+002, 4.9487179E-002, 6.7086010E+002
 4.7400135E+002, 7.8795335E+000, 6.7487064E+002, 4.3007578E+002, 4.9487179E-002, 6.6442073E+002
 4.7520063E+002, 7.8653538E+000, 6.8865335E+002, 4.3723328E+002, 4.9487179E-002, 6.6876724E+002
 4.7640426E+002, 7.8512035E+000, 6.9034309E+002, 4.2908435E+002, 4.9487179E-002, 6.7070292E+002
 4.7760371E+002, 7.8371027E+000, 6.8748612E+002, 4.3240042E+002, 4.9487179E-002, 6.6995350E+002
 4.7881646E+002, 7.8229812E+000, 6.9077101E+002, 4.2784769E+002, 4.9487179E-002, 6.7428770E+002
 4.8000744E+002, 7.8089616E+000, 6.7824376E+002, 4.3413553E+002, 4.9487179E-002, 6.6766499E+002
 4.8120665E+002, 7.7950537E+000, 6.7821238E+002, 4.2851378E+002, 4.9487179E-002, 6.6416586E+002
 4.8240198E+002, 7.7811744E+000, 6.8306161E+002, 4.1905270E+002, 4.9487179E-002, 6.6633458E+002
 4.8360860E+002, 7.7672946E+000, 6.7158829E+002, 4.2896058E+002, 4.9487179E-002, 6.6175796E+002
 4.8480755E+002, 7.7534425E+000, 6.7782635E+002, 4.2869313E+002, 4.9487179E-002, 6.6048383E+002
 4.8600466E+002, 7.7396796E+000, 6.8489342E+002, 4.2022045E+002, 4.9487179E-002, 6.6562063E+002
 4.8721407E+002, 7.7258995E+000, 6.8143673E+002, 4.2892917E+002, 4.9487179E-002, 6.6695580E+002
 4.8840314E+002, 7.7121925E+000, 6.7179748E+002, 4.2108475E+002, 4.9487179E-002, 6.6078179E+002
 4.8960794E+002, 7.6985645E+000, 6.8587407E+002, 4.2087247E+002, 4.9487179E-002, 6.6446280E+002
 4.9080086E+002, 7.6849484E+000, 6.8243001E+002, 4.1666055E+002, 4.9487179E-002, 6.6642846E+002
 4.9200526E+002, 7.6713832E+000, 6.8015705E+002, 4.1466015E+002, 4.9487179E-002, 6.6485871E+002
 4.9320454E+002, 7.6578294E+000, 6.6897719E+002, 4.1981192E+002, 4.9487179E-002, 6.5993948E+002
 4.9441269E+002, 7.6442829E+000, 6.6298518E+002, 4.0586426E+002, 4.9487179E-002, 6.5474467E+002
 4.9560526E+002, 7.6308202E+000, 6.6733244E+002, 4.2841766E+002, 4.9487179E-002, 6.5375331E+002
 4.9680951E+002, 7.6174091E+000, 6.7780942E+002, 4.1394498E+002, 4.9487179E-002, 6.5723689E+002
 4.9801819E+002, 7.6039626E+000, 6.7654036E+002, 4.1091205E+002, 4.9487179E-002, 6.6124144E+002
 4.9920636E+002, 7.5906275E+000, 6.7593370E+002, 4.1141930E+002, 4.9487179E-002, 6.5933531E+002
 5.0040839E+002, 7.5773923E+000, 6.7651897E+002, 4.0558222E+002, 4.9487179E-002, 6.6055794E+002
 5.0161751E+002, 7.5640652E+000, 6.7849195E+002, 4.1349788E+002, 4.9487179E-002, 6.6202177E+002
 5.0280961E+002, 7.5508512E+000, 6.7326725E+002, 4.0380130E+002, 4.9487179E-002, 6.5952890E+002
 5.0401151E+002, 7.5376989E+000, 6.7766926E+002, 4.1153604E+002, 4.9487179E-002, 6.6101801E+002
 5.0521389E+002, 7.5245343E+000, 6.8298180E+002, 4.0675717E+002, 4.9487179E-002, 6.6414791E+002
 5.0641240E+002, 7.5114312E+000, 6.8130060E+002, 4.1095625E+002, 4.9487179E-002, 6.6447447E+002
 5.0761202E+002, 7.4983833E+000, 6.7235636E+002, 3.9681720E+002, 4.9487179E-002, 6.6014605E+002
 5.0880176E+002, 7.4854295E+000, 6.8503891E+002, 4.0957274E+002, 4.9487179E-002, 6.6428615E+002
 5.1000385E+002, 7.4725022E+000, 6.8681096E+002, 3.9986743E+002, 4.9487179E-002, 6.6877130E+002
 5.1120504E+002, 7.4595422E+000, 6.8347771E+002, 3.9783247E+002, 4.9487179E-002, 6.6579427E+002
 5.1241660E+002, 7.4465787E+000, 6.8686597E+002, 4.0955189E+002, 4.9487179E-002, 6.6807021E+002
 5.1361479E+002, 7.4336769E+000, 6.8975133E+002, 4.0002219E+002, 4.9487179E-002, 6.6944711E+002
 5.1480070E+002, 7.4209345E+000, 6.8605883E+002, 3.8992454E+002, 4.9487179E-002, 6.7011362E+002
 5.1600017E+002, 7.4082481E+000, 6.9359576E+002, 4.0324434E+002, 4.9487179E-002, 6.7245107E+002
 5.1720244E+002, 7.3954920E+000, 6.8150817E+002, 4.0280960E+002, 4.9487179E-002, 6.7108063E+002
 5.1841615E+002, 7.3826966E+000, 6.8647114E+002, 3.9513509E+002, 4.9487179E-002, 6.6958600E+002
 5.1961865E+002, 7.3699341E+000, 6.7789533E+002, 3.9089867E+002, 4.9487179E-002, 6.6605829E+002
 5.2080576E+002, 7.3573731E+000, 6.9076701E+002, 3.9902567E+002, 4.9487179E-002, 6.6862833E+002
 5.2200481E+002, 7.3448397E+000, 6.7975928E+002, 3.9047869E+002, 4.9487179E-002, 6.6872153E+002
 5.2320575E+002, 7.3322914E+000, 6.7904184E+002, 3.9056868E+002, 4.9487179E-002, 6.6408256E+002
 5.2441309E+002, 7.3197243E+000, 6.8207487E+002, 3.8941800E+002, 4.9487179E-002, 6.6683504E+002
 5.2561428E+002, 7.3071977E+000, 6.9063701E+002, 3.9354976E+002, 4.9487179E-002, 6.7086796E+002
 5.2681006E+002, 7.2947589E+000, 6.7309529E+002, 3.8759357E+002, 4.9487179E-002, 6.6574124E+002
 5.2801376E+002, 7.2823580E+000, 6.7701206E+002, 3.8767277E+002, 4.9487179E-002, 6.6108135E+002
 5.2920731E+002, 7.2699973E+000, 6.8843348E+002, 3.8745676E+002, 4.9487179E-002, 6.6992083E+002
 5.3041264E+002, 7.2576768E+000, 6.7357148E+002, 3.7494869E+002, 4.9487179E-002, 6.6353289E+002
 5.3160274E+002, 7.2454084E+000, 6.7922021E+002, 3.8744663E+002, 4.9487179E-002, 6.6366270E+002
 5.3280342E+002, 7.2332034E+000, 6.8253344E+002, 3.8663273E+002, 4.9487179E-002, 6.6532898E+002
 5.3400535E+002, 7.2209749E+000, 6.8869722E+002, 3.8447296E+002, 4.9487179E-002, 6.6991752E+002
 5.3520815E+002, 7.2087665E+000, 6.9863284E+002, 3.8148144E+002, 4.9487179E-002, 6.7410940E+002
 5.3641707E+002, 7.1965769E+000, 6.8375407E+002, 3.8225198E+002, 4.9487179E-002, 6.7355254E+002
 5.3760476E+002, 7.1844845E+000, 6.8149061E+002, 3.6667531E+002, 4.9487179E-002, 6.6703571E+002
 5.3881643E+002, 7.1724470E+000, 6.8299768E+002, 3.7420739E+002, 4.9487179E-002, 6.6928171E+002
 5.4001827E+002, 7.1603565E+000, 6.7642743E+002, 3.8431814E+002, 4.9487179E-002, 6.6518981E+002
 5.4120234E+002, 7.1484473E+000, 6.7336694E+002, 3.7001558E+002, 4.9487179E-002, 6.6380874E+002
 5.4241140E+002, 7.1365495E+000, 6.6675310E+002, 3.7361924E+002, 4.9487179E-002, 6.5838876E+002
 5.4360123E+002, 7.1246585E+000, 6.6609771E+002, 3.7083574E+002, 4.9487179E-002, 6.5659939E+002
 5.4480461E+002, 7.1128424E+000, 6.6423462E+002, 3.6316290E+002, 4.9487179E-002, 6.5426591E+002
 5.4601682E+002, 7.1009521E+000, 6.7079407E+002, 3.7418923E+002, 4.9487179E-002, 6.5712304E+002
 5.4720686E+002, 7.0891776E+000, 6.6550591E+002, 3.5005110E+002, 4.9487179E-002, 6.5507556E+002
 5.4841636E+002, 7.0774543E+000, 6.7689279E+002, 3.8681610E+002, 4.9487179E-002, 6.5840184E+002
 5.4961972E+002, 7.0657009E+000, 6.8139992E+002, 3.6428734E+002, 4.9487179E-002, 6.6296778E+002
 5.5081783E+002, 7.0540653E+000, 6.7928345E+002, 3.6713010E+002, 4.9487179E-002, 6.6520627E+002
 5.5200421E+002, 7.0425492E+000, 6.7137590E+002, 3.5689264E+002, 4.9487179E-002, 6.6032398E+002
 5.5320591E+002, 7.0310673E+000, 6.7837320E+002, 3.6714515E+002, 4.9487179E-002, 6.6057088E+002
 5.5440856E+002, 7.0195506E+000, 6.9178458E+002, 3.5426632E+002, 4.9487179E-002, 6.6881545E+002
 5.5561538E+002, 7.0080527E+000, 7.0200526E+002, 3.6171254E+002, 4.9487179E-002, 6.7741084E+002
