Time,Mass,Temp1,HRR,Thickness,Temp2
 3.4801862E+002, 1.1993429E+001, 4.1154390E+002, 8.3283399E+001, 4.9487179E-002, 3.9191098E+002
 3.4951496E+002, 1.1989827E+001, 4.1214470E+002, 8.4552099E+001, 4.9487179E-002, 3.9139015E+002
 3.5101257E+002, 1.1986174E+001, 4.1410605E+002, 8.6506034E+001, 4.9487179E-002, 3.9224206E+002
 3.5250778E+002, 1.1982460E+001, 4.2392166E+002, 8.7173978E+001, 4.9487179E-002, 3.9596629E+002
 3.5402411E+002, 1.1978658E+001, 4.2009276E+002, 8.9869762E+001, 4.9487179E-002, 3.9784377E+002
 3.5552014E+002, 1.1974779E+001, 4.2159610E+002, 9.1387020E+001, 4.9487179E-002, 3.9804323E+002
 3.5700123E+002, 1.1970860E+001, 4.2428379E+002, 9.3774388E+001, 4.9487179E-002, 3.9957495E+002
 3.5850427E+002, 1.1966826E+001, 4.2621948E+002, 9.5689803E+001, 4.9487179E-002, 4.0150467E+002
 3.6000586E+002, 1.1962696E+001, 4.2072844E+002, 9.7266770E+001, 4.9487179E-002, 4.0059039E+002
 3.6150119E+002, 1.1958500E+001, 4.2320637E+002, 9.8810168E+001, 4.9487179E-002, 3.9995735E+002
 3.6301089E+002, 1.1954245E+001, 4.2166710E+002, 9.9756428E+001, 4.9487179E-002, 4.0079722E+002
 3.6452267E+002, 1.1949918E+001, 4.2213956E+002, 1.0153197E+002, 4.9487179E-002, 4.0066348E+002
 3.6601760E+002, 1.1945548E+001, 4.2649342E+002, 1.0272023E+002, 4.9487179E-002, 4.0215869E+002
 3.6751686E+002, 1.1941138E+001, 4.3323245E+002, 1.0342560E+002, 4.9487179E-002, 4.0497289E+002
 3.6900725E+002, 1.1936679E+001, 4.3684162E+002, 1.0575579E+002, 4.9487179E-002, 4.0912706E+002
 3.7051912E+002, 1.1932125E+001, 4.3570992E+002, 1.0810521E+002, 4.9487179E-002, 4.1065598E+002
 3.7202086E+002, 1.1927442E+001, 4.3515791E+002, 1.1103587E+002, 4.9487179E-002, 4.0980213E+002
 3.7350643E+002, 1.1922692E+001, 4.4216473E+002, 1.1247259E+002, 4.9487179E-002, 4.1415221E+002
 3.7501671E+002, 1.1917838E+001, 4.3906369E+002, 1.1555722E+002, 4.9487179E-002, 4.1404168E+002
 3.7652802E+002, 1.1912839E+001, 4.4175862E+002, 1.1838808E+002, 4.9487179E-002, 4.1518451E+002
 3.7802099E+002, 1.1907735E+001, 4.4455632E+002, 1.2143751E+002, 4.9487179E-002, 4.1756705E+002
 3.7952255E+002, 1.1902531E+001, 4.4409490E+002, 1.2405607E+002, 4.9487179E-002, 4.1759600E+002
 3.8102948E+002, 1.1897190E+001, 4.5056073E+002, 1.2617568E+002, 4.9487179E-002, 4.2139406E+002
 3.8250662E+002, 1.1891827E+001, 4.4740802E+002, 1.2821172E+002, 4.9487179E-002, 4.2150166E+002
 3.8402494E+002, 1.1886325E+001, 4.4770640E+002, 1.3100607E+002, 4.9487179E-002, 4.2200084E+002
 3.8550508E+002, 1.1880689E+001, 4.5612063E+002, 1.3431928E+002, 4.9487179E-002, 4.2489558E+002
 3.8703002E+002, 1.1874965E+001, 4.5724013E+002, 1.3381695E+002, 4.9487179E-002, 4.2797314E+002
 3.8851883E+002, 1.1869216E+001, 4.6537493E+002, 1.3514100E+002, 4.9487179E-002, 4.3184883E+002
 3.9001353E+002, 1.1863472E+001, 4.6317762E+002, 1.3743440E+002, 4.9487179E-002, 4.3379538E+002
 3.9151970E+002, 1.1857609E+001, 4.6120807E+002, 1.3856839E+002, 4.9487179E-002, 4.3370271E+002
 3.9300651E+002, 1.1851707E+001, 4.5793703E+002, 1.3926761E+002, 4.9487179E-002, 4.3388940E+002
 3.9450217E+002, 1.1845887E+001, 4.5639064E+002, 1.3807821E+002, 4.9487179E-002, 4.3118063E+002
 3.9600505E+002, 1.1840006E+001, 4.5751054E+002, 1.3956447E+002, 4.9487179E-002, 4.3205877E+002
 3.9751804E+002, 1.1834013E+001, 4.5748767E+002, 1.4215951E+002, 4.9487179E-002, 4.3215614E+002
 3.9902282E+002, 1.1827894E+001, 4.6255643E+002, 1.4510286E+002, 4.9487179E-002, 4.3346460E+002
 4.0052961E+002, 1.1821671E+001, 4.7187023E+002, 1.4694813E+002, 4.9487179E-002, 4.3940103E+002
 4.0200380E+002, 1.1815455E+001, 4.7452830E+002, 1.4925742E+002, 4.9487179E-002, 4.4194639E+002
 4.0350434E+002, 1.1809139E+001, 4.7519840E+002, 1.5034839E+002, 4.9487179E-002, 4.4562090E+002
 4.0500926E+002, 1.1802706E+001, 4.7209331E+002, 1.5201979E+002, 4.9487179E-002, 4.4418343E+002
 4.0652490E+002, 1.1796213E+001, 4.7947832E+002, 1.5353558E+002, 4.9487179E-002, 4.4690254E+002
 4.0800061E+002, 1.1789644E+001, 4.8397185E+002, 1.5866672E+002, 4.9487179E-002, 4.5110978E+002
 4.0951093E+002, 1.1783001E+001, 4.7631559E+002, 1.5787568E+002, 4.9487179E-002, 4.5095506E+002
 4.1102207E+002, 1.1776258E+001, 4.6991733E+002, 1.5900850E+002, 4.9487179E-002, 4.4750888E+002
 4.1252565E+002, 1.1769499E+001, 4.7445319E+002, 1.6027291E+002, 4.9487179E-002, 4.4625630E+002
 4.1402082E+002, 1.1762700E+001, 4.7344184E+002, 1.6351261E+002, 4.9487179E-002, 4.4857880E+002
 4.1551196E+002, 1.1755807E+001, 4.7011709E+002, 1.6479299E+002, 4.9487179E-002, 4.4707404E+002
 4.1702595E+002, 1.1748823E+001, 4.7753978E+002, 1.6723026E+002, 4.9487179E-002, 4.4751879E+002
 4.1850454E+002, 1.1741708E+001, 4.8209976E+002, 1.7252223E+002, 4.9487179E-002, 4.5238432E+002
 4.2002132E+002, 1.1734397E+001, 4.8604685E+002, 1.7698268E+002, 4.9487179E-002, 4.5509931E+002
 4.2150501E+002, 1.1726867E+001, 4.8523825E+002, 1.8108096E+002, 4.9487179E-002, 4.5764311E+002
 4.2300423E+002, 1.1719232E+001, 4.8216995E+002, 1.8517195E+002, 4.9487179E-002, 4.5636876E+002
 4.2452650E+002, 1.1711324E+001, 4.8576005E+002, 1.8977414E+002, 4.9487179E-002, 4.5684934E+002
 4.2601968E+002, 1.1703285E+001, 4.8908630E+002, 1.9088889E+002, 4.9487179E-002, 4.5962903E+002
 4.2750353E+002, 1.1695283E+001, 4.9548215E+002, 1.9553281E+002, 4.9487179E-002, 4.6361201E+002
 4.2901404E+002, 1.1687002E+001, 5.0042267E+002, 2.0146166E+002, 4.9487179E-002, 4.6796984E+002
 4.3050979E+002, 1.1678513E+001, 4.8861517E+002, 2.0393372E+002, 4.9487179E-002, 4.6537527E+002
 4.3201929E+002, 1.1669908E+001, 4.9163991E+002, 2.0711915E+002, 4.9487179E-002, 4.6499640E+002
 4.3351694E+002, 1.1661200E+001, 4.8988241E+002, 2.0775970E+002, 4.9487179E-002, 4.6391272E+002
 4.3500755E+002, 1.1652538E+001, 4.9329467E+002, 2.0941288E+002, 4.9487179E-002, 4.6660472E+002
 4.3651047E+002, 1.1643755E+001, 4.8980680E+002, 2.1253599E+002, 4.9487179E-002, 4.6509151E+002
 4.3800957E+002, 1.1634829E+001, 4.9787383E+002, 2.1602331E+002, 4.9487179E-002, 4.6827017E+002
 4.3951943E+002, 1.1625608E+001, 4.9162374E+002, 2.2431668E+002, 4.9487179E-002, 4.6849213E+002
 4.4101984E+002, 1.1616184E+001, 4.9357302E+002, 2.2429509E+002, 4.9487179E-002, 4.6754242E+002
 4.4250520E+002, 1.1606839E+001, 5.0324997E+002, 2.2576487E+002, 4.9487179E-002, 4.7256641E+002
 4.4402050E+002, 1.1597335E+001, 5.0680525E+002, 2.2930289E+002, 4.9487179E-002, 4.7560565E+002
 4.4550009E+002, 1.1587763E+001, 5.1103890E+002, 2.3290374E+002, 4.9487179E-002, 4.7985101E+002
 4.4701051E+002, 1.1578012E+001, 5.1174094E+002, 2.3411894E+002, 4.9487179E-002, 4.8190596E+002
 4.4851030E+002, 1.1568247E+001, 5.0900602E+002, 2.3157000E+002, 4.9487179E-002, 4.8224457E+002
 4.5002054E+002, 1.1558492E+001, 5.1593357E+002, 2.3489531E+002, 4.9487179E-002, 4.8395089E+002
 4.5151023E+002, 1.1548535E+001, 5.2513320E+002, 2.4387499E+002, 4.9487179E-002, 4.9114450E+002
 4.5300682E+002, 1.1538414E+001, 5.2336579E+002, 2.4315933E+002, 4.9487179E-002, 4.9297685E+002
 4.5451912E+002, 1.1528277E+001, 5.2360711E+002, 2.4159281E+002, 4.9487179E-002, 4.9262720E+002
 4.5602138E+002, 1.1518057E+001, 5.2534828E+002, 2.4621482E+002, 4.9487179E-002, 4.9619073E+002
 4.5750603E+002, 1.1507892E+001, 5.1652975E+002, 2.4402482E+002, 4.9487179E-002, 4.9347992E+002
 4.5901294E+002, 1.1497767E+001, 5.1010596E+002, 2.4241675E+002, 4.9487179E-002, 4.8734204E+002
 4.6051518E+002, 1.1487625E+001, 5.2331364E+002, 2.4542868E+002, 4.9487179E-002, 4.9268971E+002
 4.6202271E+002, 1.1477323E+001, 5.2642229E+002, 2.4897102E+002, 4.9487179E-002, 4.9668243E+002
 4.6351012E+002, 1.1466970E+001, 5.2178275E+002, 2.4622238E+002, 4.9487179E-002, 4.9768595E+002
 4.6501399E+002, 1.1456597E+001, 5.1802465E+002, 2.5279202E+002, 4.9487179E-002, 4.9399792E+002
 4.6652172E+002, 1.1446055E+001, 5.1466464E+002, 2.5375631E+002, 4.9487179E-002, 4.9424253E+002
 4.6801964E+002, 1.1435542E+001, 5.0147763E+002, 2.4970808E+002, 4.9487179E-002, 4.8558385E+002
 4.6950738E+002, 1.1425250E+001, 4.9736329E+002, 2.4682306E+002, 4.9487179E-002, 4.8275280E+002
 4.7101618E+002, 1.1414883E+001, 4.9942071E+002, 2.5322507E+002, 4.9487179E-002, 4.8090367E+002
 4.7251014E+002, 1.1404286E+001, 5.0779829E+002, 2.5679297E+002, 4.9487179E-002, 4.8282005E+002
 4.7400903E+002, 1.1393525E+001, 5.2135585E+002, 2.6366552E+002, 4.9487179E-002, 4.9189421E+002
 4.7550649E+002, 1.1382557E+001, 5.1129033E+002, 2.6545084E+002, 4.9487179E-002, 4.9314661E+002
 4.7701417E+002, 1.1371545E+001, 5.0777396E+002, 2.6440034E+002, 4.9487179E-002, 4.8735948E+002
 4.7851240E+002, 1.1360407E+001, 5.1241376E+002, 2.7166085E+002, 4.9487179E-002, 4.8983439E+002
 4.8001113E+002, 1.1349034E+001, 5.1421572E+002, 2.7738337E+002, 4.9487179E-002, 4.9031380E+002
 4.8150445E+002, 1.1337586E+001, 5.2279881E+002, 2.7305910E+002, 4.9487179E-002, 4.9721210E+002
 4.8300335E+002, 1.1326146E+001, 5.1795842E+002, 2.8066800E+002, 4.9487179E-002, 4.9512522E+002
 4.8451232E+002, 1.1314577E+001, 5.2431909E+002, 2.7857111E+002, 4.9487179E-002, 4.9938505E+002
 4.8600423E+002, 1.1302813E+001, 5.2162010E+002, 2.8649393E+002, 4.9487179E-002, 4.9907604E+002
 4.8750588E+002, 1.1290804E+001, 5.1990361E+002, 2.9693378E+002, 4.9487179E-002, 5.0026237E+002
 4.8901825E+002, 1.1278521E+001, 5.0639934E+002, 2.9711425E+002, 4.9487179E-002, 4.9190601E+002
 4.9050591E+002, 1.1266105E+001, 5.1029827E+002, 3.0054813E+002, 4.9487179E-002, 4.9228216E+002
 4.9200053E+002, 1.1253723E+001, 5.0010547E+002, 2.9799473E+002, 4.9487179E-002, 4.8652936E+002
 4.9350980E+002, 1.1241293E+001, 5.0741444E+002, 3.0321355E+002, 4.9487179E-002, 4.8739173E+002
 4.9500700E+002, 1.1228703E+001, 5.1608892E+002, 3.0409775E+002, 4.9487179E-002, 4.9425471E+002
 4.9650617E+002, 1.1216125E+001, 5.0129857E+002, 3.0082395E+002, 4.9487179E-002, 4.8841379E+002
 4.9800340E+002, 1.1203339E+001, 5.0559484E+002, 3.1423283E+002, 4.9487179E-002, 4.8694604E+002
 4.9950584E+002, 1.1190377E+001, 5.0507520E+002, 3.1837866E+002, 4.9487179E-002, 4.8874564E+002
 5.0100976E+002, 1.1177224E+001, 5.1622857E+002, 3.1691050E+002, 4.9487179E-002, 4.9174717E+002
 5.0251935E+002, 1.1163963E+001, 5.0237827E+002, 3.2103720E+002, 4.9487179E-002, 4.9062294E+002
 5.0401896E+002, 1.1150652E+001, 5.0925057E+002, 3.2075823E+002, 4.9487179E-002, 4.8824339E+002
 5.0550239E+002, 1.1137470E+001, 5.0713448E+002, 3.2133672E+002, 4.9487179E-002, 4.9150786E+002
 5.0701216E+002, 1.1124109E+001, 4.9915026E+002, 3.2346326E+002, 4.9487179E-002, 4.8608443E+002
 5.0850510E+002, 1.1110514E+001, 4.9611121E+002, 3.3278764E+002, 4.9487179E-002, 4.8392872E+002
 5.1000284E+002, 1.1096810E+001, 5.0898160E+002, 3.3381393E+002, 4.9487179E-002, 4.8716235E+002
 5.1150256E+002, 1.1083040E+001, 5.0467206E+002, 3.3291700E+002, 4.9487179E-002, 4.8761419E+002
 5.1301544E+002, 1.1069327E+001, 5.0256823E+002, 3.2650869E+002, 4.9487179E-002, 4.8805146E+002
 5.1450167E+002, 1.1055755E+001, 5.0131899E+002, 3.2827717E+002, 4.9487179E-002, 4.8637861E+002
 5.1600100E+002, 1.1042072E+001, 5.0186964E+002, 3.2866821E+002, 4.9487179E-002, 4.8698938E+002
 5.1751750E+002, 1.1028199E+001, 5.0245506E+002, 3.3702051E+002, 4.9487179E-002, 4.8581594E+002
 5.1901723E+002, 1.1014381E+001, 4.9732544E+002, 3.2352676E+002, 4.9487179E-002, 4.8454751E+002
 5.2051631E+002, 1.1000678E+001, 4.9755212E+002, 3.2933786E+002, 4.9487179E-002, 4.8362274E+002
 5.2201565E+002, 1.0986933E+001, 4.9779108E+002, 3.3144020E+002, 4.9487179E-002, 4.8350340E+002
 5.2350357E+002, 1.0973329E+001, 5.0748726E+002, 3.2570813E+002, 4.9487179E-002, 4.8716298E+002
 5.2501344E+002, 1.0959837E+001, 5.0835276E+002, 3.2644268E+002, 4.9487179E-002, 4.9022798E+002
 5.2651313E+002, 1.0946160E+001, 5.1867470E+002, 3.3501307E+002, 4.9487179E-002, 4.9344578E+002
 5.2800917E+002, 1.0932391E+001, 5.1914948E+002, 3.3478143E+002, 4.9487179E-002, 4.9885069E+002
 5.2951463E+002, 1.0918527E+001, 5.2109009E+002, 3.3641463E+002, 4.9487179E-002, 5.0143552E+002
 5.3100183E+002, 1.0904551E+001, 5.2974349E+002, 3.4057053E+002, 4.9487179E-002, 5.0491494E+002
 5.3251484E+002, 1.0890402E+001, 5.3563740E+002, 3.4331812E+002, 4.9487179E-002, 5.0923377E+002
 5.3400733E+002, 1.0876278E+001, 5.2893233E+002, 3.4449414E+002, 4.9487179E-002, 5.1035868E+002
 5.3551432E+002, 1.0862069E+001, 5.2821384E+002, 3.4482445E+002, 4.9487179E-002, 5.0977149E+002
 5.3700466E+002, 1.0847763E+001, 5.4081882E+002, 3.4979864E+002, 4.9487179E-002, 5.1346902E+002
 5.3851903E+002, 1.0833387E+001, 5.4063264E+002, 3.4555334E+002, 4.9487179E-002, 5.1794478E+002
 5.4000151E+002, 1.0818999E+001, 5.3552549E+002, 3.4314811E+002, 4.9487179E-002, 5.1683394E+002
 5.4151298E+002, 1.0804726E+001, 5.4204238E+002, 3.4912099E+002, 4.9487179E-002, 5.1793727E+002
 5.4301629E+002, 1.0790218E+001, 5.3400049E+002, 3.5109127E+002, 4.9487179E-002, 5.1619730E+002
 5.4451399E+002, 1.0775662E+001, 5.3450798E+002, 3.5332640E+002, 4.9487179E-002, 5.1642549E+002
 5.4601650E+002, 1.0761083E+001, 5.2605275E+002, 3.4970094E+002, 4.9487179E-002, 5.1107313E+002
 5.4750463E+002, 1.0746629E+001, 5.2699819E+002, 3.4979615E+002, 4.9487179E-002, 5.1099575E+002
 5.4901716E+002, 1.0732093E+001, 5.1674656E+002, 3.4709976E+002, 4.9487179E-002, 5.0676594E+002
 5.5050304E+002, 1.0717564E+001, 5.3345171E+002, 3.5256769E+002, 4.9487179E-002, 5.0892821E+002
 5.5200568E+002, 1.0703077E+001, 5.3798620E+002, 3.5329410E+002, 4.9487179E-002, 5.1492029E+002
 5.5351424E+002, 1.0688378E+001, 5.3457430E+002, 3.5369086E+002, 4.9487179E-002, 5.1790059E+002
 5.5501829E+002, 1.0673659E+001, 5.2097960E+002, 3.4599536E+002, 4.9487179E-002, 5.1112900E+002
 5.5651239E+002, 1.0659116E+001, 5.2619556E+002, 3.4830711E+002, 4.9487179E-002, 5.0962441E+002
 5.5801799E+002, 1.0644571E+001, 5.2412501E+002, 3.4295609E+002, 4.9487179E-002, 5.0780014E+002
 5.5950193E+002, 1.0630121E+001, 5.3172273E+002, 3.5510767E+002, 4.9487179E-002, 5.1134117E+002
 5.6100067E+002, 1.0615663E+001, 5.4395035E+002, 3.4646508E+002, 4.9487179E-002, 5.1948181E+002
 5.6251303E+002, 1.0601041E+001, 5.3912027E+002, 3.5812350E+002, 4.9487179E-002, 5.1986372E+002
 5.6401487E+002, 1.0586277E+001, 5.3930236E+002, 3.5473841E+002, 4.9487179E-002, 5.2118480E+002
 5.6550739E+002, 1.0571512E+001, 5.3258281E+002, 3.5909627E+002, 4.9487179E-002, 5.1652536E+002
 5.6700738E+002, 1.0556664E+001, 5.4854443E+002, 3.6012136E+002, 4.9487179E-002, 5.2384903E+002
 5.6851039E+002, 1.0541718E+001, 5.4091487E+002, 3.6054892E+002, 4.9487179E-002, 5.2306115E+002
 5.7000833E+002, 1.0526675E+001, 5.3765814E+002, 3.6639704E+002, 4.9487179E-002, 5.2315525E+002
 5.7151044E+002, 1.0511537E+001, 5.3573745E+002, 3.6618556E+002, 4.9487179E-002, 5.1892164E+002
 5.7301633E+002, 1.0496289E+001, 5.3541101E+002, 3.7039520E+002, 4.9487179E-002, 5.2110831E+002
 5.7450872E+002, 1.0480994E+001, 5.1830033E+002, 3.6574430E+002, 4.9487179E-002, 5.1125084E+002
 5.7600661E+002, 1.0465727E+001, 5.2087646E+002, 3.7166380E+002, 4.9487179E-002, 5.0799280E+002
 5.7750572E+002, 1.0450407E+001, 5.2662136E+002, 3.6659981E+002, 4.9487179E-002, 5.0972766E+002
 5.7901022E+002, 1.0435159E+001, 5.3726686E+002, 3.6414016E+002, 4.9487179E-002, 5.1650939E+002
 5.8052123E+002, 1.0419887E+001, 5.3863396E+002, 3.7157880E+002, 4.9487179E-002, 5.1896023E+002
 5.8201869E+002, 1.0404628E+001, 5.5061118E+002, 3.6661215E+002, 4.9487179E-002, 5.2562181E+002
 5.8351401E+002, 1.0389422E+001, 5.4008394E+002, 3.6733794E+002, 4.9487179E-002, 5.2560326E+002
 5.8500368E+002, 1.0374348E+001, 5.3645485E+002, 3.6525043E+002, 4.9487179E-002, 5.2276922E+002
 5.8650043E+002, 1.0359300E+001, 5.3758443E+002, 3.6429369E+002, 4.9487179E-002, 5.1997494E+002
 5.8801448E+002, 1.0344108E+001, 5.3588938E+002, 3.6466260E+002, 4.9487179E-002, 5.2085600E+002
 5.8950079E+002, 1.0328964E+001, 5.3382567E+002, 3.6548021E+002, 4.9487179E-002, 5.1980919E+002
 5.9101593E+002, 1.0313820E+001, 5.2955126E+002, 3.6137460E+002, 4.9487179E-002, 5.1789054E+002
 5.9250733E+002, 1.0298656E+001, 5.2805387E+002, 3.6584380E+002, 4.9487179E-002, 5.1371733E+002
 5.9400334E+002, 1.0283654E+001, 5.3384999E+002, 3.5725235E+002, 4.9487179E-002, 5.1751172E+002
 5.9550297E+002, 1.0268826E+001, 5.4610108E+002, 3.5164494E+002, 4.9487179E-002, 5.2315313E+002
 5.9701519E+002, 1.0253972E+001, 5.5617528E+002, 3.5975726E+002, 4.9487179E-002, 5.3243095E+002
 5.9850703E+002, 1.0239145E+001, 5.4846699E+002, 3.5548954E+002, 4.9487179E-002, 5.3095103E+002
 6.0001945E+002, 1.0224314E+001, 5.4682032E+002, 3.5479504E+002, 4.9487179E-002, 5.2977546E+002
 6.0151350E+002, 1.0209445E+001, 5.5238712E+002, 3.6002623E+002, 4.9487179E-002, 5.3303430E+002
 6.0300282E+002, 1.0194586E+001, 5.4789401E+002, 3.5962967E+002, 4.9487179E-002, 5.3215043E+002
 6.0451317E+002, 1.0179546E+001, 5.3910675E+002, 3.7146119E+002, 4.9487179E-002, 5.2618081E+002
 6.0600138E+002, 1.0164481E+001, 5.4039950E+002, 3.6229915E+002, 4.9487179E-002, 5.2601567E+002
 6.0751868E+002, 1.0149364E+001, 5.5416055E+002, 3.6730648E+002, 4.9487179E-002, 5.3245834E+002
 6.0900615E+002, 1.0134183E+001, 5.3147297E+002, 3.6817905E+002, 4.9487179E-002, 5.2516001E+002
 6.1051264E+002, 1.0119034E+001, 5.3284578E+002, 3.6462537E+002, 4.9487179E-002, 5.1942699E+002
 6.1201147E+002, 1.0103865E+001, 5.3630394E+002, 3.6008024E+002, 4.9487179E-002, 5.2269587E+002
 6.1351900E+002, 1.0088826E+001, 5.4392706E+002, 3.5987348E+002, 4.9487179E-002, 5.2438683E+002
 6.1501323E+002, 1.0073804E+001, 5.4162996E+002, 3.6249440E+002, 4.9487179E-002, 5.2761583E+002
 6.1651179E+002, 1.0058807E+001, 5.5575579E+002, 3.6459096E+002, 4.9487179E-002, 5.3221381E+002
 6.1800415E+002, 1.0043805E+001, 5.4998792E+002, 3.6056605E+002, 4.9487179E-002, 5.3336047E+002
 6.1952101E+002, 1.0028734E+001, 5.6120911E+002, 3.5971724E+002, 4.9487179E-002, 5.3759489E+002
 6.2101066E+002, 1.0013768E+001, 5.6459286E+002, 3.6035781E+002, 4.9487179E-002, 5.4352653E+002
 6.2251119E+002, 9.9988927E+000, 5.5552160E+002, 3.6091326E+002, 4.9487179E-002, 5.4022669E+002
 6.2400078E+002, 9.9840042E+000, 5.6373665E+002, 3.5637920E+002, 4.9487179E-002, 5.4224343E+002
 6.2550228E+002, 9.9691395E+000, 5.6344999E+002, 3.5934215E+002, 4.9487179E-002, 5.4417362E+002
 6.2700170E+002, 9.9542176E+000, 5.6239150E+002, 3.6310629E+002, 4.9487179E-002, 5.4450505E+002
 6.2851875E+002, 9.9392460E+000, 5.6347805E+002, 3.5955038E+002, 4.9487179E-002, 5.4453081E+002
 6.3000648E+002, 9.9243005E+000, 5.6673236E+002, 3.6318255E+002, 4.9487179E-002, 5.4880089E+002
 6.3151301E+002, 9.9093963E+000, 5.6170184E+002, 3.6471694E+002, 4.9487179E-002, 5.4474636E+002
 6.3300223E+002, 9.8944477E+000, 5.4653841E+002, 3.5740304E+002, 4.9487179E-002, 5.3960450E+002
 6.3451504E+002, 9.8795034E+000, 5.3651301E+002, 3.6202370E+002, 4.9487179E-002, 5.3107147E+002
 6.3601050E+002, 9.8645253E+000, 5.3638274E+002, 3.6417409E+002, 4.9487179E-002, 5.2601562E+002
 6.3751635E+002, 9.8496019E+000, 5.3550668E+002, 3.6051368E+002, 4.9487179E-002, 5.2585462E+002
 6.3901834E+002, 9.8346958E+000, 5.3348706E+002, 3.5487689E+002, 4.9487179E-002, 5.2188488E+002
 6.4050228E+002, 9.8199945E+000, 5.4698244E+002, 3.5585253E+002, 4.9487179E-002, 5.2986884E+002
 6.4202455E+002, 9.8053042E+000, 5.4350319E+002, 3.4429993E+002, 4.9487179E-002, 5.2986805E+002
 6.4350265E+002, 9.7907173E+000, 5.4802518E+002, 3.5551773E+002, 4.9487179E-002, 5.3081798E+002
 6.4500548E+002, 9.7762406E+000, 5.4073944E+002, 3.4978203E+002, 4.9487179E-002, 5.3096676E+002
 6.4650282E+002, 9.7617007E+000, 5.4124361E+002, 3.5028216E+002, 4.9487179E-002, 5.2853990E+002
 6.4800076E+002, 9.7471939E+000, 5.3886326E+002, 3.5082594E+002, 4.9487179E-002, 5.2738964E+002
 6.4950432E+002, 9.7326751E+000, 5.4173438E+002, 3.4769191E+002, 4.9487179E-002, 5.2803343E+002
 6.5100999E+002, 9.7181972E+000, 5.4042773E+002, 3.4128374E+002, 4.9487179E-002, 5.2648612E+002
 6.5251064E+002, 9.7037860E+000, 5.3862108E+002, 3.5356054E+002, 4.9487179E-002, 5.2886847E+002
 6.5400260E+002, 9.6895216E+000, 5.3960731E+002, 3.3726566E+002, 4.9487179E-002, 5.2546983E+002
 6.5550264E+002, 9.6754020E+000, 5.4952428E+002, 3.4427160E+002, 4.9487179E-002, 5.3179360E+002
 6.5700587E+002, 9.6613193E+000, 5.4959064E+002, 3.3855599E+002, 4.9487179E-002, 5.3364291E+002
 6.5851141E+002, 9.6472450E+000, 5.5515467E+002, 3.4281043E+002, 4.9487179E-002, 5.3680605E+002
 6.6001615E+002, 9.6331775E+000, 5.4997895E+002, 3.3562689E+002, 4.9487179E-002, 5.3616153E+002
 6.6150921E+002, 9.6191959E+000, 5.5126740E+002, 3.4191590E+002, 4.9487179E-002, 5.3552077E+002
 6.6301957E+002, 9.6052122E+000, 5.6636909E+002, 3.3230164E+002, 4.9487179E-002, 5.4313577E+002
 6.6451860E+002, 9.5912461E+000, 5.6101914E+002, 3.4101573E+002, 4.9487179E-002, 5.4732505E+002
 6.6600364E+002, 9.5774171E+000, 5.5879474E+002, 3.3352481E+002, 4.9487179E-002, 5.4231032E+002
 6.6751130E+002, 9.5636031E+000, 5.5597608E+002, 3.3334643E+002, 4.9487179E-002, 5.4364407E+002
 6.6900282E+002, 9.5498139E+000, 5.3898726E+002, 3.3380322E+002, 4.9487179E-002, 5.3366424E+002
 6.7051115E+002, 9.5360546E+000, 5.3871987E+002, 3.3212644E+002, 4.9487179E-002, 5.3010056E+002
 6.7201633E+002, 9.5222456E+000, 5.4320681E+002, 3.3609426E+002, 4.9487179E-002, 5.2981433E+002
 6.7351464E+002, 9.5085187E+000, 5.5800125E+002, 3.3036378E+002, 4.9487179E-002, 5.3720963E+002
 6.7500334E+002, 9.4949062E+000, 5.6213185E+002, 3.3193837E+002, 4.9487179E-002, 5.4499220E+002
 6.7651956E+002, 9.4812439E+000, 5.3950108E+002, 3.2862168E+002, 4.9487179E-002, 5.3488468E+002
 6.7801581E+002, 9.4675851E+000, 5.3642392E+002, 3.2787878E+002, 4.9487179E-002, 5.2849681E+002
 6.7951398E+002, 9.4540300E+000, 5.3333247E+002, 3.2917515E+002, 4.9487179E-002, 5.2522467E+002
 6.8100402E+002, 9.4404933E+000, 5.3592731E+002, 3.3087607E+002, 4.9487179E-002, 5.2683008E+002
 6.8250315E+002, 9.4269462E+000, 5.3245394E+002, 3.2815502E+002, 4.9487179E-002, 5.2462471E+002
 6.8402122E+002, 9.4132784E+000, 5.3316064E+002, 3.3100479E+002, 4.9487179E-002, 5.2157486E+002
 6.8550611E+002, 9.3996955E+000, 5.3884307E+002, 3.3002561E+002, 4.9487179E-002, 5.2629395E+002
 6.8701098E+002, 9.3862166E+000, 5.3676430E+002, 3.2499633E+002, 4.9487179E-002, 5.2574052E+002
 6.8850079E+002, 9.3727769E+000, 5.4576468E+002, 3.2775689E+002, 4.9487179E-002, 5.2989662E+002
 6.9000021E+002, 9.3593842E+000, 5.3581842E+002, 3.2939092E+002, 4.9487179E-002, 5.2848755E+002
 6.9151295E+002, 9.3458926E+000, 5.3334610E+002, 3.2504894E+002, 4.9487179E-002, 5.2446911E+002
 6.9300754E+002, 9.3324829E+000, 5.2833588E+002, 3.2106065E+002, 4.9487179E-002, 5.2161947E+002
 6.9450921E+002, 9.3191793E+000, 5.1990224E+002, 3.1975801E+002, 4.9487179E-002, 5.1611295E+002
