s,kg,C,kW,m
 3.3480498E+002, 1.0846983E+001, 5.1199977E+002, 1.2299799E+002, 4.6458031E-002
 3.3601717E+002, 1.0835812E+001, 5.1923941E+002, 1.2294106E+002, 4.6448446E-002
 3.3720874E+002, 1.0824634E+001, 5.1476835E+002, 1.2222140E+002, 4.6438921E-002
 3.3840533E+002, 1.0813574E+001, 5.1919891E+002, 1.2286049E+002, 4.6429306E-002
 3.3960648E+002, 1.0802480E+001, 5.1261308E+002, 1.2283950E+002, 4.6419619E-002
 3.4082018E+002, 1.0791340E+001, 5.2136805E+002, 1.2169143E+002, 4.6409723E-002
 3.4201401E+002, 1.0780280E+001, 5.1404400E+002, 1.2122129E+002, 4.6399901E-002
 3.4321643E+002, 1.0769324E+001, 5.0944378E+002, 1.2046257E+002, 4.6389925E-002
 3.4443291E+002, 1.0758306E+001, 5.1032212E+002, 1.1980895E+002, 4.6379674E-002
 3.4560753E+002, 1.0747485E+001, 5.0484678E+002, 1.1953197E+002, 4.6369581E-002
 3.4681492E+002, 1.0736750E+001, 5.0413778E+002, 1.1878760E+002, 4.6359498E-002
 3.4802812E+002, 1.0725886E+001, 5.1354561E+002, 1.1777220E+002, 4.6349422E-002
 3.4921037E+002, 1.0715225E+001, 5.1539380E+002, 1.1752713E+002, 4.6339851E-002
 3.5041017E+002, 1.0704665E+001, 5.0731999E+002, 1.1780419E+002, 4.6330387E-002
 3.5161872E+002, 1.0694028E+001, 5.1761048E+002, 1.1620150E+002, 4.6320814E-002
 3.5282428E+002, 1.0683346E+001, 5.1161724E+002, 1.1609141E+002, 4.6311271E-002
 3.5400756E+002, 1.0672812E+001, 5.1172545E+002, 1.1672079E+002, 4.6301794E-002
 3.5521431E+002, 1.0662287E+001, 5.1020142E+002, 1.1685932E+002, 4.6292289E-002
 3.5641244E+002, 1.0651683E+001, 5.1004398E+002, 1.1622164E+002, 4.6282701E-002
 3.5761224E+002, 1.0641093E+001, 5.1224017E+002, 1.1658309E+002, 4.6273129E-002
 3.5880684E+002, 1.0630496E+001, 5.1294191E+002, 1.1724666E+002, 4.6263667E-002
 3.6002274E+002, 1.0619830E+001, 5.0658723E+002, 1.1689741E+002, 4.6254181E-002
 3.6121539E+002, 1.0609164E+001, 5.1113732E+002, 1.1731338E+002, 4.6244632E-002
 3.6241450E+002, 1.0598564E+001, 5.0795846E+002, 1.1788224E+002, 4.6235234E-002
 3.6362957E+002, 1.0587811E+001, 5.0443854E+002, 1.1720222E+002, 4.6225689E-002
 3.6481203E+002, 1.0577139E+001, 5.1057744E+002, 1.1802801E+002, 4.6216255E-002
 3.6602656E+002, 1.0566454E+001, 5.0860257E+002, 1.1772387E+002, 4.6206985E-002
 3.6720130E+002, 1.0555774E+001, 5.0931511E+002, 1.1886793E+002, 4.6197799E-002
 3.6841969E+002, 1.0545085E+001, 5.0951217E+002, 1.1822585E+002, 4.6188630E-002
 3.6962563E+002, 1.0534229E+001, 5.2112836E+002, 1.1819333E+002, 4.6179482E-002
 3.7080118E+002, 1.0523558E+001, 5.1608202E+002, 1.1875110E+002, 4.6170688E-002
 3.7202636E+002, 1.0512841E+001, 5.2081695E+002, 1.1785352E+002, 4.6161815E-002
 3.7321675E+002, 1.0502068E+001, 5.2107102E+002, 1.1859030E+002, 4.6152824E-002
 3.7443306E+002, 1.0491332E+001, 5.1014744E+002, 1.1765054E+002, 4.6143691E-002
 3.7562523E+002, 1.0480626E+001, 5.1575077E+002, 1.1758519E+002, 4.6134272E-002
 3.7680308E+002, 1.0470086E+001, 5.1543980E+002, 1.1767613E+002, 4.6125006E-002
 3.7801875E+002, 1.0459483E+001, 5.1456662E+002, 1.1759081E+002, 4.6115668E-002
 3.7921047E+002, 1.0448829E+001, 5.1687081E+002, 1.1757028E+002, 4.6106249E-002
 3.8040410E+002, 1.0438260E+001, 5.2306974E+002, 1.1669455E+002, 4.6097005E-002
 3.8160996E+002, 1.0427657E+001, 5.2374602E+002, 1.1737676E+002, 4.6087851E-002
 3.8280456E+002, 1.0417017E+001, 5.2725078E+002, 1.1675628E+002, 4.6078690E-002
 3.8401409E+002, 1.0406398E+001, 5.2473462E+002, 1.1742611E+002, 4.6069598E-002
 3.8522353E+002, 1.0395698E+001, 5.2365382E+002, 1.1676641E+002, 4.6060215E-002
 3.8641037E+002, 1.0385102E+001, 5.3049575E+002, 1.1669090E+002, 4.6050827E-002
 3.8760296E+002, 1.0374604E+001, 5.2223293E+002, 1.1768665E+002, 4.6041556E-002
 3.8881995E+002, 1.0363960E+001, 5.2890333E+002, 1.1610424E+002, 4.6031950E-002
 3.9002256E+002, 1.0353287E+001, 5.1783557E+002, 1.1629632E+002, 4.6022223E-002
 3.9122656E+002, 1.0342702E+001, 5.2020121E+002, 1.1602422E+002, 4.6012278E-002
 3.9240590E+002, 1.0332245E+001, 5.2566856E+002, 1.1509844E+002, 4.6002468E-002
 3.9360260E+002, 1.0321881E+001, 5.2431055E+002, 1.1466350E+002, 4.5992867E-002
 3.9482324E+002, 1.0311391E+001, 5.2101847E+002, 1.1413314E+002, 4.5983080E-002
 3.9602300E+002, 1.0300960E+001, 5.1604607E+002, 1.1365396E+002, 4.5973192E-002
 3.9721735E+002, 1.0290713E+001, 5.2011464E+002, 1.1336458E+002, 4.5963340E-002
 3.9842897E+002, 1.0280460E+001, 5.2313900E+002, 1.1181445E+002, 4.5953571E-002
 3.9961466E+002, 1.0270278E+001, 5.1999518E+002, 1.1240298E+002, 4.5943992E-002
 4.0082249E+002, 1.0260145E+001, 5.1474193E+002, 1.1161847E+002, 4.5934428E-002
 4.0202327E+002, 1.0249961E+001, 5.1764188E+002, 1.1148856E+002, 4.5924719E-002
 4.0321656E+002, 1.0239852E+001, 5.2342405E+002, 1.1201508E+002, 4.5915207E-002
 4.0440654E+002, 1.0229807E+001, 5.2072173E+002, 1.1109678E+002, 4.5905919E-002
 4.0562848E+002, 1.0219636E+001, 5.2069444E+002, 1.1151763E+002, 4.5896550E-002
 4.0681692E+002, 1.0209462E+001, 5.3351899E+002, 1.1110142E+002, 4.5887298E-002
 4.0802103E+002, 1.0199386E+001, 5.2676564E+002, 1.1110131E+002, 4.5878413E-002
 4.0922051E+002, 1.0189275E+001, 5.2632902E+002, 1.1126197E+002, 4.5869365E-002
 4.1042029E+002, 1.0179199E+001, 5.2387375E+002, 1.1132561E+002, 4.5860232E-002
 4.1162641E+002, 1.0169093E+001, 5.1674163E+002, 1.0990472E+002, 4.5850872E-002
 4.1280140E+002, 1.0159141E+001, 5.1784237E+002, 1.1088663E+002, 4.5841469E-002
 4.1400206E+002, 1.0149205E+001, 5.2696288E+002, 1.1023325E+002, 4.5832086E-002
 4.1522224E+002, 1.0139081E+001, 5.2199424E+002, 1.0973179E+002, 4.5822748E-002
 4.1642756E+002, 1.0128969E+001, 5.2143315E+002, 1.1046923E+002, 4.5813432E-002
 4.1760490E+002, 1.0119037E+001, 5.2223916E+002, 1.1021849E+002, 4.5804269E-002
 4.1880149E+002, 1.0109161E+001, 5.2657955E+002, 1.1030919E+002, 4.5795198E-002
 4.2000034E+002, 1.0099187E+001, 5.2792851E+002, 1.0962046E+002, 4.5786161E-002
 4.2120854E+002, 1.0089185E+001, 5.2304209E+002, 1.1004006E+002, 4.5777138E-002
 4.2240233E+002, 1.0079181E+001, 5.2434261E+002, 1.0982494E+002, 4.5768025E-002
 4.2360566E+002, 1.0069218E+001, 5.2288675E+002, 1.0971869E+002, 4.5758926E-002
 4.2481801E+002, 1.0059172E+001, 5.2779794E+002, 1.0966869E+002, 4.5749747E-002
 4.2600134E+002, 1.0049229E+001, 5.3061297E+002, 1.1037019E+002, 4.5740795E-002
 4.2722539E+002, 1.0039234E+001, 5.2727829E+002, 1.0962231E+002, 4.5731856E-002
 4.2840538E+002, 1.0029258E+001, 5.2770517E+002, 1.0982804E+002, 4.5722872E-002
 4.2961847E+002, 1.0019325E+001, 5.2660055E+002, 1.0960804E+002, 4.5713876E-002
 4.3082403E+002, 1.0009285E+001, 5.2795203E+002, 1.0993551E+002, 4.5704748E-002
 4.3200385E+002, 9.9993552E+000, 5.2819659E+002, 1.0968887E+002, 4.5695754E-002
 4.3322405E+002, 9.9893966E+000, 5.2449062E+002, 1.1027362E+002, 4.5686715E-002
 4.3441057E+002, 9.9793819E+000, 5.2193092E+002, 1.0984780E+002, 4.5677543E-002
 4.3560124E+002, 9.9694969E+000, 5.1896676E+002, 1.0981978E+002, 4.5668394E-002
 4.3680629E+002, 9.9595463E+000, 5.2092894E+002, 1.0983807E+002, 4.5659161E-002
 4.3801528E+002, 9.9494921E+000, 5.1723451E+002, 1.0916147E+002, 4.5649879E-002
 4.3922440E+002, 9.9394470E+000, 5.1428668E+002, 1.0897316E+002, 4.5640587E-002
 4.4040762E+002, 9.9295628E+000, 5.1896077E+002, 1.0911009E+002, 4.5631484E-002
 4.4160536E+002, 9.9197100E+000, 5.2165251E+002, 1.0912302E+002, 4.5622519E-002
 4.4282995E+002, 9.9097207E+000, 5.2689458E+002, 1.0895225E+002, 4.5613634E-002
 4.4402484E+002, 9.8997848E+000, 5.2407934E+002, 1.0892469E+002, 4.5604970E-002
 4.4521717E+002, 9.8900191E+000, 5.1560312E+002, 1.0804002E+002, 4.5596405E-002
 4.4641703E+002, 9.8802490E+000, 5.2390222E+002, 1.0711444E+002, 4.5587713E-002
 4.4761706E+002, 9.8704812E+000, 5.2543570E+002, 1.0856881E+002, 4.5579107E-002
 4.4882084E+002, 9.8607203E+000, 5.1776479E+002, 1.0686293E+002, 4.5570550E-002
 4.5002594E+002, 9.8509616E+000, 5.1724249E+002, 1.0605593E+002, 4.5561885E-002
 4.5121620E+002, 9.8413022E+000, 5.1469128E+002, 1.0678960E+002, 4.5553232E-002
 4.5241579E+002, 9.8316741E+000, 5.1524237E+002, 1.0683282E+002, 4.5544553E-002
 4.5362598E+002, 9.8220007E+000, 5.1341149E+002, 1.0543919E+002, 4.5535853E-002
 4.5482197E+002, 9.8123710E+000, 5.1614062E+002, 1.0560340E+002, 4.5527234E-002
 4.5602607E+002, 9.8027719E+000, 5.1433447E+002, 1.0590059E+002, 4.5518708E-002
 4.5722339E+002, 9.7931788E+000, 5.2628716E+002, 1.0521212E+002, 4.5510289E-002
 4.5840631E+002, 9.7836700E+000, 5.2496541E+002, 1.0562211E+002, 4.5502193E-002
 4.5960499E+002, 9.7741659E+000, 5.1925589E+002, 1.0502686E+002, 4.5494180E-002
 4.6083808E+002, 9.7644499E+000, 5.1302986E+002, 1.0436647E+002, 4.5485872E-002
 4.6203422E+002, 9.7547721E+000, 5.1683276E+002, 1.0558660E+002, 4.5477455E-002
 4.6321318E+002, 9.7453285E+000, 5.1255221E+002, 1.0508539E+002, 4.5469232E-002
 4.6442404E+002, 9.7358285E+000, 5.1433343E+002, 1.0482802E+002, 4.5460934E-002
 4.6561932E+002, 9.7262863E+000, 5.1579638E+002, 1.0490931E+002, 4.5452632E-002
 4.6682837E+002, 9.7167513E+000, 5.1474700E+002, 1.0460872E+002, 4.5444391E-002
 4.6801859E+002, 9.7072399E+000, 5.1461410E+002, 1.0466503E+002, 4.5436210E-002
 4.6923244E+002, 9.6977099E+000, 5.1885601E+002, 1.0497386E+002, 4.5428078E-002
 4.7041180E+002, 9.6882045E+000, 5.1907645E+002, 1.0498441E+002, 4.5420068E-002
 4.7160761E+002, 9.6787468E+000, 5.2105518E+002, 1.0489338E+002, 4.5412194E-002
 4.7280686E+002, 9.6692175E+000, 5.1871968E+002, 1.0563138E+002, 4.5404311E-002
 4.7402789E+002, 9.6595670E+000, 5.2558452E+002, 1.0533385E+002, 4.5396345E-002
 4.7522448E+002, 9.6499238E+000, 5.2641447E+002, 1.0565414E+002, 4.5388491E-002
 4.7640896E+002, 9.6403999E+000, 5.1548142E+002, 1.0547556E+002, 4.5380722E-002
 4.7761623E+002, 9.6308283E+000, 5.1927438E+002, 1.0556494E+002, 4.5372753E-002
 4.7883055E+002, 9.6211469E+000, 5.2064701E+002, 1.0604242E+002, 4.5364650E-002
 4.8002734E+002, 9.6114755E+000, 5.1747094E+002, 1.0573462E+002, 4.5356555E-002
 4.8121447E+002, 9.6019429E+000, 5.2192342E+002, 1.0583635E+002, 4.5348561E-002
 4.8243143E+002, 9.5922966E+000, 5.2050936E+002, 1.0589754E+002, 4.5340505E-002
 4.8360434E+002, 9.5827312E+000, 5.1784651E+002, 1.0583819E+002, 4.5332513E-002
 4.8480167E+002, 9.5732555E+000, 5.2280249E+002, 1.0646222E+002, 4.5324577E-002
 4.8602092E+002, 9.5635693E+000, 5.2511978E+002, 1.0554064E+002, 4.5316526E-002
 4.8722641E+002, 9.5538518E+000, 5.2438683E+002, 1.0610264E+002, 4.5308510E-002
 4.8842310E+002, 9.5442309E+000, 5.1878019E+002, 1.0569533E+002, 4.5300562E-002
 4.8962176E+002, 9.5346436E+000, 5.2880157E+002, 1.0657500E+002, 4.5292585E-002
 4.9081276E+002, 9.5250521E+000, 5.2487342E+002, 1.0624524E+002, 4.5284681E-002
 4.9201572E+002, 9.5154732E+000, 5.3017489E+002, 1.0581658E+002, 4.5276802E-002
 4.9322113E+002, 9.5058187E+000, 5.3177673E+002, 1.0570276E+002, 4.5268891E-002
 4.9440541E+002, 9.4962522E+000, 5.3796658E+002, 1.0572620E+002, 4.5261102E-002
 4.9560856E+002, 9.4867052E+000, 5.3110406E+002, 1.0611869E+002, 4.5253399E-002
 4.9681683E+002, 9.4770646E+000, 5.2502700E+002, 1.0539822E+002, 4.5245457E-002
 4.9802910E+002, 9.4673832E+000, 5.3196336E+002, 1.0561636E+002, 4.5237280E-002
 4.9921114E+002, 9.4578310E+000, 5.3492767E+002, 1.0513067E+002, 4.5229205E-002
 5.0040437E+002, 9.4483789E+000, 5.3812757E+002, 1.0497788E+002, 4.5221263E-002
 5.0161148E+002, 9.4388533E+000, 5.3154188E+002, 1.0542541E+002, 4.5213252E-002
 5.0281679E+002, 9.4293164E+000, 5.2836754E+002, 1.0446502E+002, 4.5205062E-002
 5.0401871E+002, 9.4198174E+000, 5.2253824E+002, 1.0443648E+002, 4.5196705E-002
 5.0520601E+002, 9.4104173E+000, 5.3156401E+002, 1.0416092E+002, 4.5188262E-002
 5.0642388E+002, 9.4009558E+000, 5.2693678E+002, 1.0383048E+002, 4.5179805E-002
 5.0760052E+002, 9.3915459E+000, 5.2155151E+002, 1.0356252E+002, 4.5171356E-002
 5.0880304E+002, 9.3822221E+000, 5.2770232E+002, 1.0399133E+002, 4.5162905E-002
 5.1002393E+002, 9.3727067E+000, 5.3587480E+002, 1.0366914E+002, 4.5154404E-002
 5.1121846E+002, 9.3632474E+000, 5.2602015E+002, 1.0348903E+002, 4.5146088E-002
 5.1242420E+002, 9.3538315E+000, 5.2858180E+002, 1.0349561E+002, 4.5137767E-002
 5.1360939E+002, 9.3444607E+000, 5.2401907E+002, 1.0370295E+002, 4.5129474E-002
 5.1482084E+002, 9.3350798E+000, 5.2185876E+002, 1.0303138E+002, 4.5121108E-002
 5.1601660E+002, 9.3256706E+000, 5.2030064E+002, 1.0338568E+002, 4.5112659E-002
 5.1720663E+002, 9.3163322E+000, 5.2323359E+002, 1.0362408E+002, 4.5104264E-002
 5.1840383E+002, 9.3070225E+000, 5.2101054E+002, 1.0306436E+002, 4.5095944E-002
 5.1960526E+002, 9.2976596E+000, 5.2246256E+002, 1.0269308E+002, 4.5087616E-002
 5.2080719E+002, 9.2882802E+000, 5.2294590E+002, 1.0286916E+002, 4.5079329E-002
 5.2202932E+002, 9.2788363E+000, 5.1890286E+002, 1.0260010E+002, 4.5071045E-002
 5.2322118E+002, 9.2694524E+000, 5.2197526E+002, 1.0278023E+002, 4.5062827E-002
 5.2441765E+002, 9.2601807E+000, 5.2642172E+002, 1.0201689E+002, 4.5054759E-002
 5.2562079E+002, 9.2508893E+000, 5.3337679E+002, 1.0228490E+002, 4.5046808E-002
 5.2681268E+002, 9.2416403E+000, 5.3561717E+002, 1.0159544E+002, 4.5039078E-002
 5.2802412E+002, 9.2323935E+000, 5.3145853E+002, 1.0141388E+002, 4.5031436E-002
 5.2920235E+002, 9.2232221E+000, 5.3029601E+002, 1.0146385E+002, 4.5023816E-002
 5.3041110E+002, 9.2140768E+000, 5.2438427E+002, 1.0115854E+002, 4.5016114E-002
 5.3163105E+002, 9.2048023E+000, 5.3294364E+002, 1.0077293E+002, 4.5008188E-002
 5.3281913E+002, 9.1956286E+000, 5.3363149E+002, 1.0105761E+002, 4.5000380E-002
 5.3401604E+002, 9.1865498E+000, 5.2935871E+002, 9.9792011E+001, 4.4992655E-002
 5.3520299E+002, 9.1774801E+000, 5.2936455E+002, 1.0027646E+002, 4.4984868E-002
 5.3641626E+002, 9.1683713E+000, 5.3126570E+002, 9.9849473E+001, 4.4977005E-002
 5.3760197E+002, 9.1592739E+000, 5.2975443E+002, 9.9805609E+001, 4.4969142E-002
 5.3882655E+002, 9.1501462E+000, 5.3304368E+002, 9.9417345E+001, 4.4961226E-002
 5.4001663E+002, 9.1410160E+000, 5.3184673E+002, 9.9575672E+001, 4.4953317E-002
 5.4122943E+002, 9.1319399E+000, 5.2735827E+002, 9.9377708E+001, 4.4945424E-002
 5.4242171E+002, 9.1228555E+000, 5.3365277E+002, 9.9456503E+001, 4.4937468E-002
 5.4361767E+002, 9.1138726E+000, 5.2870956E+002, 9.9293220E+001, 4.4929604E-002
 5.4482341E+002, 9.1048685E+000, 5.3623673E+002, 9.8773743E+001, 4.4921706E-002
 5.4602593E+002, 9.0958355E+000, 5.3153044E+002, 9.8736760E+001, 4.4913832E-002
 5.4721747E+002, 9.0868741E+000, 5.2756443E+002, 9.8784189E+001, 4.4905976E-002
 5.4840263E+002, 9.0779627E+000, 5.2777093E+002, 9.8188988E+001, 4.4898074E-002
 5.4960346E+002, 9.0690647E+000, 5.3302897E+002, 9.8519425E+001, 4.4890143E-002
 5.5083682E+002, 9.0599680E+000, 5.3972017E+002, 9.7826674E+001, 4.4882134E-002
 5.5200860E+002, 9.0510175E+000, 5.3315008E+002, 9.8393098E+001, 4.4874368E-002
 5.5322105E+002, 9.0421250E+000, 5.3927487E+002, 9.7956145E+001, 4.4866632E-002
 5.5440702E+002, 9.0332369E+000, 5.3177567E+002, 9.7714460E+001, 4.4858935E-002
 5.5560856E+002, 9.0243520E+000, 5.3069290E+002, 9.6933518E+001, 4.4851121E-002
 5.5682659E+002, 9.0154232E+000, 5.3520324E+002, 9.7283490E+001, 4.4843210E-002
 5.5802291E+002, 9.0065075E+000, 5.3782196E+002, 9.7552836E+001, 4.4835316E-002
 5.5922428E+002, 8.9976523E+000, 5.3723715E+002, 9.6871669E+001, 4.4827509E-002
 5.6042307E+002, 8.9888076E+000, 5.3296621E+002, 9.6823565E+001, 4.4819695E-002
 5.6161171E+002, 8.9800310E+000, 5.3973409E+002, 9.6964029E+001, 4.4811883E-002
 5.6280409E+002, 8.9712923E+000, 5.4739303E+002, 9.6879989E+001, 4.4804218E-002
 5.6402824E+002, 8.9624099E+000, 5.3881947E+002, 9.6879749E+001, 4.4796545E-002
 5.6520801E+002, 8.9535716E+000, 5.3333380E+002, 9.6951037E+001, 4.4788815E-002
 5.6640959E+002, 8.9448048E+000, 5.4193562E+002, 9.6626071E+001, 4.4781046E-002
 5.6761472E+002, 8.9359363E+000, 5.3470720E+002, 9.6814976E+001, 4.4773199E-002
 5.6881642E+002, 8.9270616E+000, 5.3803676E+002, 9.7079027E+001, 4.4765260E-002
 5.7001403E+002, 8.9182310E+000, 5.3374084E+002, 9.6909769E+001, 4.4757337E-002
 5.7122944E+002, 8.9093374E+000, 5.4023143E+002, 9.6938182E+001, 4.4749314E-002
 5.7240910E+002, 8.9005142E+000, 5.4027466E+002, 9.7170292E+001, 4.4741433E-002
 5.7361724E+002, 8.8917326E+000, 5.3351055E+002, 9.6722008E+001, 4.4733584E-002
 5.7480999E+002, 8.8829151E+000, 5.3269907E+002, 9.6204617E+001, 4.4725618E-002
 5.7603275E+002, 8.8740377E+000, 5.3072623E+002, 9.6470536E+001, 4.4717533E-002
 5.7721893E+002, 8.8652131E+000, 5.2978465E+002, 9.6780491E+001, 4.4709427E-002
 5.7841343E+002, 8.8565028E+000, 5.3301526E+002, 9.5904794E+001, 4.4701391E-002
 5.7960602E+002, 8.8477813E+000, 5.4205198E+002, 9.6369283E+001, 4.4693427E-002
 5.8081724E+002, 8.8389975E+000, 5.4108204E+002, 9.5441102E+001, 4.4685574E-002
 5.8200949E+002, 8.8302359E+000, 5.3356119E+002, 9.6535617E+001, 4.4677817E-002
 5.8321902E+002, 8.8214956E+000, 5.2710230E+002, 9.5744231E+001, 4.4669997E-002
 5.8440229E+002, 8.8127765E+000, 5.2715263E+002, 9.5724742E+001, 4.4662079E-002
 5.8561334E+002, 8.8040666E+000, 5.2582093E+002, 9.5341978E+001, 4.4654092E-002
 5.8680422E+002, 8.7953269E+000, 5.2786246E+002, 9.5732447E+001, 4.4646054E-002
 5.8801627E+002, 8.7866099E+000, 5.2829360E+002, 9.5420028E+001, 4.4638079E-002
 5.8922126E+002, 8.7778276E+000, 5.3062298E+002, 9.5369331E+001, 4.4630109E-002
 5.9041056E+002, 8.7691247E+000, 5.2354920E+002, 9.4941763E+001, 4.4622269E-002
 5.9161629E+002, 8.7604312E+000, 5.2527539E+002, 9.5251475E+001, 4.4614435E-002
 5.9282352E+002, 8.7516862E+000, 5.2673398E+002, 9.5733343E+001, 4.4606586E-002
 5.9402992E+002, 8.7429343E+000, 5.3184327E+002, 9.5223307E+001, 4.4598797E-002
 5.9521885E+002, 8.7342539E+000, 5.3530834E+002, 9.4929888E+001, 4.4591202E-002
 5.9642141E+002, 8.7255900E+000, 5.3710925E+002, 9.5660239E+001, 4.4583767E-002
 5.9760979E+002, 8.7169187E+000, 5.3218584E+002, 9.4538947E+001, 4.4576410E-002
 5.9880333E+002, 8.7083001E+000, 5.2583988E+002, 9.5379197E+001, 4.4569079E-002
 6.0003401E+002, 8.6995382E+000, 5.3310872E+002, 9.4889665E+001, 4.4561553E-002
 6.0123366E+002, 8.6907322E+000, 5.3871253E+002, 9.4935407E+001, 4.4554054E-002
 6.0240617E+002, 8.6821780E+000, 5.2930785E+002, 9.5279446E+001, 4.4546824E-002
 6.0360907E+002, 8.6735773E+000, 5.3355311E+002, 9.4553096E+001, 4.4539519E-002
 6.0481555E+002, 8.6648752E+000, 5.3515043E+002, 9.5405217E+001, 4.4532136E-002
 6.0602893E+002, 8.6561463E+000, 5.3319859E+002, 9.4838615E+001, 4.4524757E-002
 6.0722485E+002, 8.6474416E+000, 5.3870751E+002, 9.4417236E+001, 4.4517394E-002
 6.0842120E+002, 8.6388100E+000, 5.3783435E+002, 9.4981081E+001, 4.4510161E-002
 6.0963560E+002, 8.6300962E+000, 5.3214141E+002, 9.4272253E+001, 4.4502854E-002
 6.1081196E+002, 8.6214721E+000, 5.3248092E+002, 9.5150252E+001, 4.4495558E-002
 6.1201415E+002, 8.6128788E+000, 5.3064523E+002, 9.4707877E+001, 4.4488245E-002
 6.1321101E+002, 8.6042430E+000, 5.3122342E+002, 9.4860396E+001, 4.4480839E-002
 6.1442620E+002, 8.5955351E+000, 5.2710850E+002, 9.4488829E+001, 4.4473340E-002
 6.1560648E+002, 8.5868982E+000, 5.2435181E+002, 9.4614971E+001, 4.4465844E-002
 6.1681781E+002, 8.5782709E+000, 5.2808350E+002, 9.4566995E+001, 4.4458322E-002
 6.1802877E+002, 8.5695362E+000, 5.2913992E+002, 9.4706978E+001, 4.4450721E-002
 6.1920916E+002, 8.5609154E+000, 5.2814715E+002, 9.4767340E+001, 4.4443269E-002
 6.2040015E+002, 8.5523355E+000, 5.2355248E+002, 9.3692256E+001, 4.4435867E-002
 6.2161142E+002, 8.5436857E+000, 5.2433961E+002, 9.5198172E+001, 4.4428390E-002
 6.2281252E+002, 8.5349927E+000, 5.2458927E+002, 9.4589435E+001, 4.4420884E-002
 6.2400967E+002, 8.5263377E+000, 5.2339593E+002, 9.4758719E+001, 4.4413435E-002
 6.2520376E+002, 8.5177136E+000, 5.2569383E+002, 9.4333727E+001, 4.4406038E-002
 6.2641219E+002, 8.5090596E+000, 5.3522377E+002, 9.4525778E+001, 4.4398692E-002
 6.2761807E+002, 8.5003433E+000, 5.2913600E+002, 9.4324574E+001, 4.4391421E-002
 6.2880466E+002, 8.4917098E+000, 5.3243107E+002, 9.4047819E+001, 4.4384268E-002
 6.3000358E+002, 8.4831109E+000, 5.2422948E+002, 9.3722943E+001, 4.4377176E-002
 6.3121218E+002, 8.4744645E+000, 5.2302409E+002, 9.4886138E+001, 4.4369994E-002
 6.3241010E+002, 8.4658122E+000, 5.2925205E+002, 9.4324059E+001, 4.4362775E-002
 6.3363345E+002, 8.4571007E+000, 5.3353056E+002, 9.3930799E+001, 4.4355543E-002
 6.3481295E+002, 8.4484794E+000, 5.3556334E+002, 9.4306677E+001, 4.4348472E-002
 6.3602313E+002, 8.4399100E+000, 5.3888626E+002, 9.3633200E+001, 4.4341516E-002
 6.3722320E+002, 8.4312573E+000, 5.4086221E+002, 9.3825947E+001, 4.4334588E-002
 6.3840106E+002, 8.4227457E+000, 5.3734824E+002, 9.3795842E+001, 4.4327810E-002
 6.3960504E+002, 8.4142144E+000, 5.3274165E+002, 9.3761873E+001, 4.4320991E-002
 6.4080460E+002, 8.4056232E+000, 5.3454155E+002, 9.3616294E+001, 4.4314044E-002
 6.4201427E+002, 8.3970013E+000, 5.3671852E+002, 9.3343438E+001, 4.4307037E-002
 6.4321370E+002, 8.3883968E+000, 5.2817286E+002, 9.3649976E+001, 4.4299996E-002
 6.4443046E+002, 8.3797609E+000, 5.2385100E+002, 9.3597585E+001, 4.4292801E-002
 6.4561265E+002, 8.3712150E+000, 5.2474614E+002, 9.3547760E+001, 4.4285563E-002
 6.4681334E+002, 8.3627121E+000, 5.3043984E+002, 9.2981735E+001, 4.4278306E-002
 6.4801296E+002, 8.3541527E+000, 5.2976601E+002, 9.3199682E+001, 4.4271027E-002
 6.4921500E+002, 8.3455948E+000, 5.3646770E+002, 9.3144752E+001, 4.4263783E-002
 6.5042013E+002, 8.3370244E+000, 5.3001457E+002, 9.2912688E+001, 4.4256604E-002
 6.5161012E+002, 8.3284997E+000, 5.3397368E+002, 9.2744777E+001, 4.4249470E-002
 6.5283230E+002, 8.3199369E+000, 5.2751004E+002, 9.3084823E+001, 4.4242321E-002
 6.5401787E+002, 8.3113895E+000, 5.2661012E+002, 9.2613559E+001, 4.4235134E-002
 6.5520680E+002, 8.3029716E+000, 5.2956108E+002, 9.3217647E+001, 4.4228017E-002
 6.5640867E+002, 8.2944772E+000, 5.4019247E+002, 9.2332074E+001, 4.4220881E-002
 6.5760149E+002, 8.2859968E+000, 5.2927985E+002, 9.2164804E+001, 4.4213836E-002
 6.5881292E+002, 8.2774835E+000, 5.2461250E+002, 9.2394155E+001, 4.4206717E-002
 6.6003188E+002, 8.2688980E+000, 5.3035238E+002, 9.2294521E+001, 4.4199474E-002
 6.6121698E+002, 8.2604019E+000, 5.2796812E+002, 9.2172666E+001, 4.4192305E-002
 6.6244349E+002, 8.2518764E+000, 5.3197362E+002, 9.1098733E+001, 4.4185112E-002
 6.6363344E+002, 8.2433704E+000, 5.3307483E+002, 9.1243964E+001, 4.4177966E-002
 6.6482107E+002, 8.2350277E+000, 5.3753139E+002, 9.1377696E+001, 4.4170997E-002
 6.6600143E+002, 8.2267311E+000, 5.3815187E+002, 9.1411205E+001, 4.4164131E-002
 6.6723301E+002, 8.2182801E+000, 5.2775972E+002, 9.1312653E+001, 4.4157142E-002
 6.6840150E+002, 8.2098930E+000, 5.2984507E+002, 9.1086751E+001, 4.4150111E-002
