s,kg,C,kW,m
Time,"null","null","null","null"
 6.6840906E+002, 6.3135605E+000, 6.4217145E+002, 1.1611697E+002, 4.3190336E-002
 6.6962594E+002, 6.3037092E+000, 6.4467566E+002, 1.1683391E+002, 4.3183021E-002
 6.7080927E+002, 6.2938666E+000, 6.3120706E+002, 1.1623622E+002, 4.3175796E-002
 6.7201654E+002, 6.2840713E+000, 6.2941602E+002, 1.1753274E+002, 4.3168588E-002
 6.7320705E+002, 6.2742362E+000, 6.2252582E+002, 1.1702992E+002, 4.3161315E-002
 6.7442728E+002, 6.2643459E+000, 6.2783211E+002, 1.1710315E+002, 4.3153927E-002
 6.7560930E+002, 6.2544584E+000, 6.2900257E+002, 1.1805432E+002, 4.3146508E-002
 6.7682064E+002, 6.2446123E+000, 6.3515386E+002, 1.1765462E+002, 4.3139102E-002
 6.7800970E+002, 6.2347368E+000, 6.2594657E+002, 1.1832007E+002, 4.3131680E-002
 6.7923070E+002, 6.2247914E+000, 6.2637061E+002, 1.1790665E+002, 4.3124158E-002
 6.8041503E+002, 6.2148381E+000, 6.3460271E+002, 1.1904139E+002, 4.3116623E-002
 6.8163121E+002, 6.2049051E+000, 6.3827481E+002, 1.1846552E+002, 4.3109132E-002
 6.8280106E+002, 6.1950099E+000, 6.3909342E+002, 1.1856651E+002, 4.3101717E-002
 6.8402764E+002, 6.1850584E+000, 6.4084109E+002, 1.1979670E+002, 4.3094318E-002
 6.8520575E+002, 6.1750530E+000, 6.4238986E+002, 1.1971826E+002, 4.3086928E-002
 6.8640786E+002, 6.1651232E+000, 6.3734074E+002, 1.2048464E+002, 4.3079631E-002
 6.8762225E+002, 6.1549995E+000, 6.3522682E+002, 1.1869058E+002, 4.3072187E-002
 6.8880279E+002, 6.1449577E+000, 6.4318584E+002, 1.1991007E+002, 4.3064800E-002
 6.9001892E+002, 6.1349315E+000, 6.3508814E+002, 1.2149489E+002, 4.3057437E-002
 6.9121229E+002, 6.1247720E+000, 6.2403912E+002, 1.2204209E+002, 4.3049904E-002
 6.9242429E+002, 6.1146347E+000, 6.3659231E+002, 1.2180770E+002, 4.3042285E-002
 6.9360984E+002, 6.1044723E+000, 6.3733979E+002, 1.2273899E+002, 4.3034632E-002
 6.9481037E+002, 6.0943705E+000, 6.3024111E+002, 1.2294130E+002, 4.3026989E-002
 6.9602251E+002, 6.0841111E+000, 6.3689945E+002, 1.2326885E+002, 4.3019187E-002
 6.9720047E+002, 6.0738953E+000, 6.2513725E+002, 1.2356173E+002, 4.3011384E-002
 6.9841051E+002, 6.0636749E+000, 6.4046030E+002, 1.2427374E+002, 4.3003527E-002
 6.9960560E+002, 6.0533388E+000, 6.3325517E+002, 1.2443317E+002, 4.2995590E-002
 7.0080099E+002, 6.0430189E+000, 6.3358057E+002, 1.2566758E+002, 4.2987641E-002
 7.0202418E+002, 6.0325329E+000, 6.4137510E+002, 1.2598412E+002, 4.2979573E-002
 7.0320812E+002, 6.0220365E+000, 6.4339234E+002, 1.2545708E+002, 4.2971549E-002
 7.0440040E+002, 6.0116376E+000, 6.3174205E+002, 1.2636768E+002, 4.2963611E-002
 7.0561482E+002, 6.0010840E+000, 6.4178036E+002, 1.2865017E+002, 4.2955537E-002
 7.0680800E+002, 5.9904816E+000, 6.3001232E+002, 1.2863948E+002, 4.2947435E-002
 7.0800969E+002, 5.9798584E+000, 6.3042940E+002, 1.2882114E+002, 4.2939265E-002
 7.0922411E+002, 5.9690733E+000, 6.3213961E+002, 1.2944301E+002, 4.2930925E-002
 7.1041977E+002, 5.9582776E+000, 6.3196486E+002, 1.3102045E+002, 4.2922538E-002
 7.1160137E+002, 5.9475907E+000, 6.4276030E+002, 1.3023324E+002, 4.2914218E-002
 7.1282528E+002, 5.9366933E+000, 6.3687299E+002, 1.3096015E+002, 4.2905766E-002
 7.1400675E+002, 5.9257569E+000, 6.3941497E+002, 1.3282342E+002, 4.2897282E-002
 7.1521334E+002, 5.9148467E+000, 6.3829724E+002, 1.3325948E+002, 4.2888821E-002
 7.1642418E+002, 5.9037229E+000, 6.3952607E+002, 1.3285750E+002, 4.2880224E-002
 7.1762009E+002, 5.8926144E+000, 6.2976171E+002, 1.3512628E+002, 4.2871617E-002
 7.1882272E+002, 5.8814637E+000, 6.2752666E+002, 1.3536436E+002, 4.2862918E-002
 7.2000418E+002, 5.8703451E+000, 6.2578387E+002, 1.3647555E+002, 4.2854173E-002
 7.2120335E+002, 5.8591437E+000, 6.2714186E+002, 1.3684111E+002, 4.2845300E-002
 7.2241151E+002, 5.8477872E+000, 6.2516199E+002, 1.3838008E+002, 4.2836236E-002
 7.2361382E+002, 5.8363464E+000, 6.3349492E+002, 1.3968838E+002, 4.2827065E-002
 7.2480878E+002, 5.8248828E+000, 6.3521971E+002, 1.3864690E+002, 4.2817869E-002
 7.2601378E+002, 5.8133326E+000, 6.3272734E+002, 1.4080195E+002, 4.2808615E-002
 7.2721927E+002, 5.8016834E+000, 6.3848837E+002, 1.4186510E+002, 4.2799297E-002
 7.2841768E+002, 5.7899703E+000, 6.3042320E+002, 1.4211120E+002, 4.2789957E-002
 7.2960310E+002, 5.7782858E+000, 6.3942286E+002, 1.4282056E+002, 4.2780646E-002
 7.3080165E+002, 5.7665324E+000, 6.3870893E+002, 1.4474559E+002, 4.2771313E-002
 7.3200256E+002, 5.7545989E+000, 6.5014554E+002, 1.4602430E+002, 4.2761900E-002
 7.3321828E+002, 5.7425082E+000, 6.4444425E+002, 1.4572365E+002, 4.2752439E-002
 7.3441439E+002, 5.7303269E+000, 6.5909353E+002, 1.4765907E+002, 4.2742974E-002
 7.3562377E+002, 5.7181083E+000, 6.6394771E+002, 1.4892711E+002, 4.2733642E-002
 7.3682329E+002, 5.7057654E+000, 6.4892880E+002, 1.4919296E+002, 4.2724325E-002
 7.3801864E+002, 5.6934101E+000, 6.5336634E+002, 1.5012695E+002, 4.2714998E-002
 7.3920980E+002, 5.6810035E+000, 6.5310534E+002, 1.5278872E+002, 4.2705636E-002
 7.4042236E+002, 5.6684096E+000, 6.5026074E+002, 1.5360848E+002, 4.2696139E-002
 7.4161212E+002, 5.6557014E+000, 6.4633819E+002, 1.5467006E+002, 4.2686505E-002
 7.4281977E+002, 5.6429366E+000, 6.3762512E+002, 1.5660118E+002, 4.2676732E-002
 7.4400753E+002, 5.6300766E+000, 6.3126436E+002, 1.5715948E+002, 4.2666737E-002
 7.4521390E+002, 5.6170883E+000, 6.3907054E+002, 1.5817334E+002, 4.2656482E-002
 7.4640362E+002, 5.6040103E+000, 6.3716502E+002, 1.6014160E+002, 4.2646052E-002
 7.4760139E+002, 5.5908531E+000, 6.3685888E+002, 1.6257272E+002, 4.2635447E-002
 7.4880788E+002, 5.5774694E+000, 6.3530216E+002, 1.6264090E+002, 4.2624568E-002
 7.5001644E+002, 5.5639101E+000, 6.3622820E+002, 1.6531172E+002, 4.2613462E-002
 7.5121501E+002, 5.5502945E+000, 6.3949043E+002, 1.6644928E+002, 4.2602254E-002
 7.5240982E+002, 5.5365704E+000, 6.3978392E+002, 1.6782888E+002, 4.2590929E-002
 7.5361314E+002, 5.5227049E+000, 6.4626905E+002, 1.7018572E+002, 4.2579473E-002
 7.5480674E+002, 5.5086988E+000, 6.5430074E+002, 1.7066959E+002, 4.2567950E-002
 7.5600725E+002, 5.4946127E+000, 6.4465597E+002, 1.7497139E+002, 4.2556418E-002
 7.5720952E+002, 5.4802736E+000, 6.4483339E+002, 1.7584291E+002, 4.2544675E-002
 7.5841332E+002, 5.4657719E+000, 6.4612315E+002, 1.7667270E+002, 4.2532804E-002
 7.5961539E+002, 5.4511028E+000, 6.4377373E+002, 1.7976637E+002, 4.2520801E-002
 7.6081111E+002, 5.4363305E+000, 6.4922592E+002, 1.8066414E+002, 4.2508704E-002
 7.6200775E+002, 5.4214156E+000, 6.6134416E+002, 1.8399300E+002, 4.2496534E-002
 7.6321856E+002, 5.4062147E+000, 6.4251964E+002, 1.8453221E+002, 4.2484179E-002
 7.6441910E+002, 5.3908508E+000, 6.4297362E+002, 1.8784344E+002, 4.2471612E-002
 7.6560951E+002, 5.3753997E+000, 6.4930525E+002, 1.8931156E+002, 4.2458930E-002
 7.6680208E+002, 5.3598473E+000, 6.5031085E+002, 1.9228659E+002, 4.2446168E-002
 7.6800540E+002, 5.3440172E+000, 6.4928933E+002, 1.9467498E+002, 4.2433142E-002
 7.6921379E+002, 5.3279002E+000, 6.5315831E+002, 1.9738860E+002, 4.2419863E-002
 7.7041295E+002, 5.3115904E+000, 6.4500163E+002, 1.9930781E+002, 4.2406392E-002
 7.7160764E+002, 5.2952013E+000, 6.6960730E+002, 2.0157899E+002, 4.2392846E-002
 7.7282206E+002, 5.2784943E+000, 6.6794406E+002, 2.0491748E+002, 4.2379138E-002
 7.7401194E+002, 5.2616279E+000, 6.6626058E+002, 2.0691795E+002, 4.2365371E-002
 7.7520489E+002, 5.2447150E+000, 6.6398516E+002, 2.0942775E+002, 4.2351580E-002
 7.7640605E+002, 5.2275142E+000, 6.7103637E+002, 2.1247739E+002, 4.2337592E-002
 7.7762210E+002, 5.2099387E+000, 6.6919465E+002, 2.1295232E+002, 4.2323336E-002
 7.7881997E+002, 5.1921632E+000, 6.9016325E+002, 2.1656771E+002, 4.2308982E-002
 7.8000441E+002, 5.1744435E+000, 6.7948151E+002, 2.1959271E+002, 4.2294883E-002
 7.8122394E+002, 5.1563653E+000, 6.7644857E+002, 2.2109636E+002, 4.2280490E-002
 7.8240095E+002, 5.1381002E+000, 6.6571314E+002, 2.2333834E+002, 4.2265890E-002
 7.8361352E+002, 5.1197129E+000, 6.7154871E+002, 2.2571911E+002, 4.2251097E-002
 7.8481728E+002, 5.1008859E+000, 6.7170396E+002, 2.2845920E+002, 4.2235862E-002
 7.8600946E+002, 5.0820647E+000, 6.8121021E+002, 2.3103838E+002, 4.2220580E-002
 7.8722277E+002, 5.0629826E+000, 6.5570260E+002, 2.3110123E+002, 4.2205003E-002
 7.8840191E+002, 5.0438054E+000, 6.6669039E+002, 2.3409765E+002, 4.2189083E-002
 7.8960289E+002, 5.0245276E+000, 6.8510003E+002, 2.3476388E+002, 4.2173016E-002
 7.9080858E+002, 5.0049273E+000, 6.6955738E+002, 2.3650079E+002, 4.2156635E-002
 7.9200266E+002, 4.9851905E+000, 6.7598860E+002, 2.3818038E+002, 4.2139973E-002
 7.9320656E+002, 4.9653778E+000, 6.7247758E+002, 2.3726389E+002, 4.2123131E-002
 7.9440259E+002, 4.9453953E+000, 6.8305332E+002, 2.4126810E+002, 4.2106013E-002
 7.9561991E+002, 4.9251557E+000, 6.8600782E+002, 2.3879602E+002, 4.2088653E-002
 7.9680523E+002, 4.9048907E+000, 6.7275925E+002, 2.4051246E+002, 4.2071113E-002
 7.9800099E+002, 4.8846531E+000, 6.6668872E+002, 2.4096885E+002, 4.2053302E-002
 7.9920193E+002, 4.8641550E+000, 6.6858153E+002, 2.4285506E+002, 4.2034950E-002
 8.0041243E+002, 4.8433556E+000, 6.9006381E+002, 2.4158661E+002, 4.2016003E-002
 8.0161658E+002, 4.8222882E+000, 6.6348576E+002, 2.4301833E+002, 4.1996535E-002
 8.0280528E+002, 4.8011384E+000, 6.6271366E+002, 2.4570725E+002, 4.1976424E-002
 8.0401844E+002, 4.7796412E+000, 6.7700005E+002, 2.4792974E+002, 4.1955499E-002
 8.0521805E+002, 4.7576562E+000, 6.7218771E+002, 2.5162565E+002, 4.1933673E-002
 8.0640300E+002, 4.7355232E+000, 6.7745111E+002, 2.5477553E+002, 4.1911284E-002
 8.0761810E+002, 4.7127673E+000, 6.9038957E+002, 2.5868243E+002, 4.1888051E-002
 8.0880815E+002, 4.6895415E+000, 6.8249362E+002, 2.6293166E+002, 4.1864292E-002
 8.1000855E+002, 4.6659879E+000, 6.9279658E+002, 2.6584871E+002, 4.1840319E-002
 8.1121343E+002, 4.6419520E+000, 6.8751018E+002, 2.7014987E+002, 4.1816299E-002
 8.1240892E+002, 4.6176654E+000, 6.8993393E+002, 2.7205119E+002, 4.1792681E-002
 8.1360762E+002, 4.5933320E+000, 6.9873852E+002, 2.7321550E+002, 4.1770058E-002
 8.1480959E+002, 4.5689796E+000, 6.8917135E+002, 2.6822851E+002, 4.1748889E-002
 8.1601404E+002, 4.5449521E+000, 6.9872279E+002, 2.6560346E+002, 4.1729806E-002
 8.1721170E+002, 4.5216353E+000, 6.9249243E+002, 2.5847679E+002, 4.1713662E-002
 8.1840414E+002, 4.4994579E+000, 6.8731456E+002, 2.3964211E+002, 4.1701226E-002
 8.1960361E+002, 4.4787586E+000, 6.7660807E+002, 2.2426807E+002, 4.1693174E-002
 8.2080385E+002, 4.4599146E+000, 6.6690961E+002, 2.0022457E+002, 4.1690210E-002
 8.2201620E+002, 4.4433307E+000, 6.7450617E+002, 1.7296104E+002, 4.1692828E-002
 8.2321684E+002, 4.4293438E+000, 6.6261791E+002, 1.4294611E+002, 4.1700434E-002
 8.2440524E+002, 4.4176000E+000, 6.5318322E+002, 1.2567664E+002, 4.1709959E-002
 8.2562577E+002, 4.4071180E+000, 6.5633233E+002, 1.1081084E+002, 4.1719707E-002
 8.2680461E+002, 4.3980614E+000, 6.4613191E+002, 9.4545439E+001, 4.1729524E-002
 8.2800643E+002, 4.3906597E+000, 6.5112673E+002, 7.6144706E+001, 4.1739319E-002
 8.2922534E+002, 4.3846472E+000, 6.5058923E+002, 6.1095499E+001, 4.1749420E-002
 8.3040064E+002, 4.3797597E+000, 6.4010237E+002, 5.0663602E+001, 4.1759540E-002
 8.3163004E+002, 4.3756625E+000, 6.3594332E+002, 4.2977898E+001, 4.1769817E-002
 8.3281381E+002, 4.3719072E+000, 6.3510352E+002, 4.1423467E+001, 4.1780239E-002
 8.3401984E+002, 4.3681574E+000, 6.3585796E+002, 4.2295270E+001, 4.1790706E-002
 8.3520010E+002, 4.3643941E+000, 6.3656637E+002, 4.2705221E+001, 4.1801247E-002
 8.3641504E+002, 4.3605746E+000, 6.3233232E+002, 4.2764851E+001, 4.1812034E-002
 8.3760824E+002, 4.3567156E+000, 6.3669811E+002, 4.3041071E+001, 4.1823058E-002
 8.3883735E+002, 4.3528139E+000, 6.3526586E+002, 4.2680555E+001, 4.1834403E-002
 8.4002560E+002, 4.3489387E+000, 6.3297985E+002, 4.3099366E+001, 4.1845907E-002
 8.4122819E+002, 4.3451117E+000, 6.2951173E+002, 4.2816959E+001, 4.1857535E-002
 8.4242975E+002, 4.3412736E+000, 6.3027555E+002, 4.2610939E+001, 4.1869498E-002
 8.4361948E+002, 4.3374889E+000, 6.2844868E+002, 4.2488209E+001, 4.1881632E-002
 8.4482000E+002, 4.3337190E+000, 6.3311183E+002, 4.1683027E+001, 4.1894091E-002
 8.4602556E+002, 4.3299726E+000, 6.3332233E+002, 4.1922397E+001, 4.1906901E-002
 8.4721395E+002, 4.3262662E+000, 6.3693167E+002, 4.1020266E+001, 4.1920043E-002
 8.4841914E+002, 4.3226087E+000, 6.3559680E+002, 4.0989861E+001, 4.1933534E-002
 8.4962082E+002, 4.3189570E+000, 6.3300896E+002, 4.0111008E+001, 4.1947572E-002
 8.5080567E+002, 4.3153767E+000, 6.3148397E+002, 3.9714649E+001, 4.1961935E-002
 8.5202366E+002, 4.3118357E+000, 6.2949964E+002, 3.9636677E+001, 4.1976780E-002
 8.5321665E+002, 4.3083246E+000, 6.2876546E+002, 3.8546803E+001, 4.1992177E-002
 8.5442308E+002, 4.3048619E+000, 6.3271460E+002, 3.8383144E+001, 4.2008094E-002
 8.5563321E+002, 4.3014435E+000, 6.3363799E+002, 3.7879580E+001, 4.2024615E-002
 8.5680769E+002, 4.2981028E+000, 6.3126668E+002, 3.6880777E+001, 4.2041622E-002
 8.5802046E+002, 4.2948290E+000, 6.3398066E+002, 3.6835420E+001, 4.2059219E-002
 8.5921243E+002, 4.2915659E+000, 6.3249814E+002, 3.6093837E+001, 4.2077794E-002
 8.6040193E+002, 4.2883866E+000, 6.3467450E+002, 3.5483516E+001, 4.2097043E-002
 8.6162450E+002, 4.2852288E+000, 6.3286622E+002, 3.4888691E+001, 4.2117460E-002
 8.6280526E+002, 4.2821268E+000, 6.3271068E+002, 3.4280890E+001, 4.2138978E-002
 8.6400510E+002, 4.2791089E+000, 6.3005749E+002, 3.3642641E+001, 4.2161587E-002
 8.6520048E+002, 4.2761295E+000, 6.3200812E+002, 3.3059213E+001, 4.2185854E-002
 8.6644566E+002, 4.2731513E+000, 6.3338847E+002, 3.2403359E+001, 4.2211287E-002
 8.6764489E+002, 4.2702270E+000, 6.3092844E+002, 3.1814714E+001, 4.2236195E-002
 8.6882958E+002, 4.2674332E+000, 6.3179732E+002, 3.1291681E+001, 4.2259898E-002
 8.7003915E+002, 4.2646757E+000, 6.3368229E+002, 3.0390106E+001, 4.2283248E-002
 8.7123732E+002, 4.2619583E+000, 6.3398677E+002, 3.0050539E+001, 4.2306251E-002
 8.7240427E+002, 4.2593506E+000, 6.3239090E+002, 2.9439747E+001, 4.2328342E-002
 8.7364216E+002, 4.2567459E+000, 6.3153540E+002, 2.8689504E+001, 4.2350443E-002
 8.7483143E+002, 4.2541616E+000, 6.3518020E+002, 2.8421722E+001, 4.2372426E-002
 8.7600984E+002, 4.2517020E+000, 6.3537559E+002, 2.7636038E+001, 4.2393423E-002
 8.7723589E+002, 4.2492470E+000, 6.3735466E+002, 2.7215420E+001, 4.2414464E-002
 8.7844099E+002, 4.2468055E+000, 6.3500279E+002, 2.6609623E+001, 4.2435467E-002
 8.7963696E+002, 4.2444357E+000, 6.3569257E+002, 2.6217570E+001, 4.2455916E-002
 8.8082525E+002, 4.2421243E+000, 6.3491550E+002, 2.5994673E+001, 4.2475914E-002
 8.8200094E+002, 4.2398639E+000, 6.3659287E+002, 2.5374360E+001, 4.2495517E-002
 8.8321626E+002, 4.2376075E+000, 6.3881522E+002, 2.5112824E+001, 4.2515131E-002
 8.8443884E+002, 4.2353397E+000, 6.4100477E+002, 2.4727862E+001, 4.2534902E-002
 8.8562249E+002, 4.2331341E+000, 6.3994933E+002, 2.4536353E+001, 4.2554192E-002
 8.8682337E+002, 4.2309757E+000, 6.3799476E+002, 2.4148917E+001, 4.2573122E-002
 8.8801641E+002, 4.2288386E+000, 6.3580751E+002, 2.3888648E+001, 4.2591905E-002
 8.8920490E+002, 4.2267327E+000, 6.3488714E+002, 2.3381210E+001, 4.2610439E-002
 8.9041647E+002, 4.2246347E+000, 6.3656278E+002, 2.3470968E+001, 4.2628922E-002
 8.9165057E+002, 4.2225262E+000, 6.4236232E+002, 2.2851208E+001, 4.2647525E-002
 8.9280825E+002, 4.2204859E+000, 6.3959312E+002, 2.2841521E+001, 4.2665570E-002
 8.9403800E+002, 4.2184740E+000, 6.3757286E+002, 2.2513767E+001, 4.2683393E-002
 8.9522546E+002, 4.2164537E+000, 6.3711926E+002, 2.2236004E+001, 4.2701308E-002
 8.9642235E+002, 4.2144850E+000, 6.3849199E+002, 2.1988133E+001, 4.2718782E-002
 8.9763985E+002, 4.2125164E+000, 6.3537425E+002, 2.1809801E+001, 4.2736272E-002
 8.9882472E+002, 4.2105726E+000, 6.3592102E+002, 2.1618323E+001, 4.2753542E-002
 9.0000309E+002, 4.2086827E+000, 6.3611631E+002, 2.1276355E+001, 4.2770333E-002
 9.0124245E+002, 4.2067631E+000, 6.3693920E+002, 2.1112325E+001, 4.2787385E-002
 9.0244144E+002, 4.2048501E+000, 6.3606231E+002, 2.0898600E+001, 4.2804373E-002
 9.0360797E+002, 4.2030110E+000, 6.3920041E+002, 2.0776048E+001, 4.2820702E-002
 9.0481210E+002, 4.2011902E+000, 6.3959799E+002, 2.0570724E+001, 4.2836876E-002
 9.0603327E+002, 4.1993459E+000, 6.3867919E+002, 2.0337758E+001, 4.2853268E-002
 9.0722103E+002, 4.1975310E+000, 6.4107760E+002, 2.0201419E+001, 4.2869404E-002
 9.0842225E+002, 4.1957418E+000, 6.4275531E+002, 1.9884408E+001, 4.2885330E-002
 9.0960327E+002, 4.1939825E+000, 6.4079968E+002, 1.9748616E+001, 4.2901014E-002
 9.1085419E+002, 4.1921944E+000, 6.4134677E+002, 1.9426074E+001, 4.2916971E-002
 9.1201497E+002, 4.1904455E+000, 6.3874390E+002, 1.9554273E+001, 4.2932595E-002
 9.1320920E+002, 4.1887485E+000, 6.3807900E+002, 1.9066008E+001, 4.2947762E-002
 9.1445008E+002, 4.1870168E+000, 6.4051492E+002, 1.9149163E+001, 4.2963241E-002
 9.1561735E+002, 4.1853104E+000, 6.3913239E+002, 1.8755515E+001, 4.2978501E-002
 9.1681826E+002, 4.1836475E+000, 6.3759439E+002, 1.8711459E+001, 4.2993372E-002
 9.1800731E+002, 4.1819950E+000, 6.3838817E+002, 1.8645802E+001, 4.3008146E-002
 9.1923827E+002, 4.1803349E+000, 6.3739354E+002, 1.8257264E+001, 4.3022982E-002
 9.2042286E+002, 4.1786865E+000, 6.3908945E+002, 1.8265526E+001, 4.3037705E-002
 9.2164192E+002, 4.1770663E+000, 6.3912554E+002, 1.7896726E+001, 4.3052172E-002
 9.2282536E+002, 4.1754577E+000, 6.3900599E+002, 1.7935403E+001, 4.3066529E-002
 9.2402527E+002, 4.1738799E+000, 6.4102434E+002, 1.7633376E+001, 4.3080608E-002
 9.2521681E+002, 4.1723069E+000, 6.4003947E+002, 1.7675684E+001, 4.3094646E-002
 9.2643788E+002, 4.1707381E+000, 6.3876204E+002, 1.7336021E+001, 4.3108644E-002
 9.2760654E+002, 4.1691912E+000, 6.3878456E+002, 1.7237425E+001, 4.3122439E-002
 9.2881707E+002, 4.1676714E+000, 6.4009351E+002, 1.7116249E+001, 4.3135986E-002
 9.3000562E+002, 4.1661481E+000, 6.3935441E+002, 1.6956507E+001, 4.3149558E-002
 9.3122054E+002, 4.1646317E+000, 6.4113414E+002, 1.6843391E+001, 4.3163061E-002
 9.3244488E+002, 4.1631074E+000, 6.4179525E+002, 1.6633321E+001, 4.3176637E-002
 9.3363617E+002, 4.1616134E+000, 6.4096696E+002, 1.6483987E+001, 4.3189943E-002
 9.3481534E+002, 4.1601606E+000, 6.4153168E+002, 1.6515263E+001, 4.3202885E-002
 9.3600187E+002, 4.1587184E+000, 6.3949603E+002, 1.6131920E+001, 4.3215733E-002
 9.3724210E+002, 4.1572557E+000, 6.4114443E+002, 1.6213116E+001, 4.3228758E-002
 9.3845850E+002, 4.1557806E+000, 6.4117800E+002, 1.5830457E+001, 4.3241893E-002
 9.3963534E+002, 4.1543582E+000, 6.4131827E+002, 1.5872881E+001, 4.3254559E-002
 9.4083911E+002, 4.1529596E+000, 6.3985514E+002, 1.5768262E+001, 4.3267016E-002
 9.4200863E+002, 4.1515775E+000, 6.4047273E+002, 1.5562912E+001, 4.3279321E-002
 9.4324033E+002, 4.1501864E+000, 6.4308100E+002, 1.5496674E+001, 4.3291703E-002
 9.4443500E+002, 4.1487917E+000, 6.4240834E+002, 1.5311882E+001, 4.3304125E-002
 9.4561007E+002, 4.1474451E+000, 6.4558326E+002, 1.5294763E+001, 4.3316123E-002
 9.4684522E+002, 4.1460834E+000, 6.4658303E+002, 1.5071192E+001, 4.3328280E-002
 9.4804093E+002, 4.1447209E+000, 6.4442810E+002, 1.4985324E+001, 4.3340465E-002
 9.4924059E+002, 4.1433895E+000, 6.4334032E+002, 1.4795819E+001, 4.3352387E-002
 9.5042201E+002, 4.1420731E+000, 6.4138017E+002, 1.4656584E+001, 4.3364180E-002
 9.5160606E+002, 4.1407786E+000, 6.4089817E+002, 1.4611831E+001, 4.3375772E-002
 9.5280394E+002, 4.1394900E+000, 6.4219862E+002, 1.4560752E+001, 4.3387305E-002
 9.5400718E+002, 4.1381950E+000, 6.4331776E+002, 1.4422264E+001, 4.3398892E-002
 9.5523646E+002, 4.1368976E+000, 6.4523854E+002, 1.4291965E+001, 4.3410502E-002
 9.5645359E+002, 4.1355973E+000, 6.4452997E+002, 1.4121833E+001, 4.3422150E-002
 9.5764812E+002, 4.1343276E+000, 6.4371948E+002, 1.4068348E+001, 4.3433528E-002
 9.5882452E+002, 4.1330913E+000, 6.4311649E+002, 1.3940164E+001, 4.3444609E-002
 9.6000398E+002, 4.1318705E+000, 6.4294626E+002, 1.3877455E+001, 4.3455550E-002
 9.6124408E+002, 4.1306283E+000, 6.4427630E+002, 1.3760060E+001, 4.3466684E-002
 9.6243711E+002, 4.1293851E+000, 6.4535188E+002, 1.3562148E+001, 4.3477831E-002
 9.6362006E+002, 4.1281823E+000, 6.4316470E+002, 1.3537396E+001, 4.3488622E-002
 9.6480534E+002, 4.1269921E+000, 6.4396310E+002, 1.3475431E+001, 4.3499296E-002
 9.6604225E+002, 4.1257850E+000, 6.4318988E+002, 1.3251203E+001, 4.3510120E-002
 9.6724488E+002, 4.1245770E+000, 6.4474299E+002, 1.3290286E+001, 4.3520949E-002
 9.6843808E+002, 4.1234009E+000, 6.4657934E+002, 1.3115689E+001, 4.3531499E-002
 9.6965296E+002, 4.1222265E+000, 6.4626545E+002, 1.2973974E+001, 4.3542045E-002
 9.7080430E+002, 4.1210797E+000, 6.4457077E+002, 1.2963356E+001, 4.3552351E-002
 9.7204150E+002, 4.1199322E+000, 6.4592713E+002, 1.2809130E+001, 4.3562668E-002
 9.7325740E+002, 4.1187654E+000, 6.4424761E+002, 1.2726681E+001, 4.3573162E-002
 9.7440024E+002, 4.1176477E+000, 6.4430769E+002, 1.2645146E+001, 4.3583213E-002
 9.7564784E+002, 4.1165252E+000, 6.4590275E+002, 1.2546910E+001, 4.3593308E-002
 9.7682198E+002, 4.1153967E+000, 6.4628547E+002, 1.2504444E+001, 4.3603463E-002
 9.7801827E+002, 4.1143007E+000, 6.4710924E+002, 1.2314786E+001, 4.3613334E-002
 9.7922152E+002, 4.1131966E+000, 6.4889818E+002, 1.2261913E+001, 4.3623293E-002
 9.8043791E+002, 4.1120957E+000, 6.4864681E+002, 1.2221252E+001, 4.3633243E-002
 9.8161519E+002, 4.1110123E+000, 6.4826317E+002, 1.2043742E+001, 4.3643052E-002
 9.8282411E+002, 4.1099399E+000, 6.4747827E+002, 1.2100205E+001, 4.3652774E-002
 9.8400487E+002, 4.1088755E+000, 6.4608032E+002, 1.1809830E+001, 4.3662431E-002
 9.8521982E+002, 4.1078162E+000, 6.4567509E+002, 1.1951202E+001, 4.3672043E-002
 9.8640427E+002, 4.1067621E+000, 6.4614557E+002, 1.1711407E+001, 4.3681605E-002
 9.8764592E+002, 4.1057022E+000, 6.4892650E+002, 1.1633511E+001, 4.3691223E-002
 9.8884435E+002, 4.1046463E+000, 6.4744381E+002, 1.1613206E+001, 4.3700816E-002
 9.9004161E+002, 4.1036153E+000, 6.4771424E+002, 1.1499823E+001, 4.3710185E-002
 9.9123589E+002, 4.1025906E+000, 6.4716091E+002, 1.1392323E+001, 4.3719501E-002
 9.9241620E+002, 4.1015830E+000, 6.4856145E+002, 1.1368107E+001, 4.3728663E-002
 9.9360980E+002, 4.1005822E+000, 6.5144604E+002, 1.1214286E+001, 4.3737777E-002
 9.9483166E+002, 4.0995709E+000, 6.4975483E+002, 1.1209857E+001, 4.3747007E-002
 9.9604191E+002, 4.0985630E+000, 6.4715132E+002, 1.1134979E+001, 4.3756217E-002
 9.9720033E+002, 4.0975847E+000, 6.4718166E+002, 1.1047656E+001, 4.3765157E-002
 9.9840188E+002, 4.0966141E+000, 6.4819507E+002, 1.0914654E+001, 4.3774024E-002
 9.9961535E+002, 4.0956342E+000, 6.4945754E+002, 1.0898687E+001, 4.3782984E-002
 1.0008479E+003, 4.0946437E+000, 6.4823962E+002, 1.0757953E+001, 4.3792047E-002
 1.0020140E+003, 4.0936826E+000, 6.5127418E+002, 1.0727124E+001, 4.3800846E-002
