s,C,g/g,1/s,W/g,W/g
Time,Temp,Mass,MLR,MCC,DSC
 5.9700000E+002, 2.1900142E+002, 9.8704141E-001, 9.1165102E-006, 3.6466041E-001, 4.4380179E-001
 6.0000000E+002, 2.2000142E+002, 9.8701328E-001, 9.6375425E-006, 3.8550171E-001, 4.4392496E-001
 6.0300000E+002, 2.2100142E+002, 9.8698354E-001, 1.0186040E-005, 4.0744162E-001, 4.4405457E-001
 6.0600000E+002, 2.2200142E+002, 9.8695213E-001, 1.0763324E-005, 4.3053296E-001, 4.4419092E-001
 6.0900000E+002, 2.2300142E+002, 9.8691893E-001, 1.1370771E-005, 4.5483088E-001, 4.4433436E-001
 6.1200000E+002, 2.2400142E+002, 9.8688388E-001, 1.2009819E-005, 4.8039278E-001, 4.4448522E-001
 6.1500000E+002, 2.2500142E+002, 9.8684680E-001, 1.2681965E-005, 5.0727862E-001, 4.4464371E-001
 6.1800000E+002, 2.2600142E+002, 9.8680770E-001, 1.3388772E-005, 5.3555089E-001, 4.4481042E-001
 6.2100000E+002, 2.2700142E+002, 9.8676646E-001, 1.4131864E-005, 5.6527460E-001, 4.4498557E-001
 6.2400000E+002, 2.2800142E+002, 9.8672289E-001, 1.4912941E-005, 5.9651768E-001, 4.4516954E-001
 6.2700000E+002, 2.2900142E+002, 9.8667693E-001, 1.5733767E-005, 6.2935072E-001, 4.4536284E-001
 6.3000000E+002, 2.3000142E+002, 9.8662841E-001, 1.6596183E-005, 6.6384733E-001, 4.4556588E-001
 6.3300000E+002, 2.3100142E+002, 9.8657727E-001, 1.7502103E-005, 7.0008421E-001, 4.4577903E-001
 6.3600000E+002, 2.3200142E+002, 9.8652339E-001, 1.8453526E-005, 7.3814106E-001, 4.4600278E-001
 6.3900000E+002, 2.3300142E+002, 9.8646653E-001, 1.9452524E-005, 7.7810097E-001, 4.4623759E-001
 6.4200000E+002, 2.3400142E+002, 9.8640662E-001, 2.0501257E-005, 8.2005030E-001, 4.4648400E-001
 6.4500000E+002, 2.3500142E+002, 9.8634344E-001, 2.1601974E-005, 8.6407906E-001, 4.4674256E-001
 6.4800000E+002, 2.3600142E+002, 9.8627692E-001, 2.2757014E-005, 9.1028064E-001, 4.4701362E-001
 6.5100000E+002, 2.3700142E+002, 9.8620683E-001, 2.3968807E-005, 9.5875233E-001, 4.4729799E-001
 6.5400000E+002, 2.3800142E+002, 9.8613304E-001, 2.5239880E-005, 1.0095953E+000, 4.4759610E-001
 6.5700000E+002, 2.3900142E+002, 9.8605531E-001, 2.6572861E-005, 1.0629145E+000, 4.4790858E-001
 6.6000000E+002, 2.4000142E+002, 9.8597354E-001, 2.7970478E-005, 1.1188191E+000, 4.4823611E-001
 6.6300000E+002, 2.4100142E+002, 9.8588741E-001, 2.9435569E-005, 1.1774228E+000, 4.4857922E-001
 6.6600000E+002, 2.4200142E+002, 9.8579681E-001, 3.0971078E-005, 1.2388432E+000, 4.4893867E-001
 6.6900000E+002, 2.4300142E+002, 9.8570150E-001, 3.2580068E-005, 1.3032027E+000, 4.4931516E-001
 6.7200000E+002, 2.4400142E+002, 9.8560125E-001, 3.4265711E-005, 1.3706286E+000, 4.4970933E-001
 6.7500000E+002, 2.4500142E+002, 9.8549581E-001, 3.6031310E-005, 1.4412524E+000, 4.5012209E-001
 6.7800000E+002, 2.4600142E+002, 9.8538494E-001, 3.7880280E-005, 1.5152112E+000, 4.5055416E-001
 6.8100000E+002, 2.4700142E+002, 9.8526841E-001, 3.9816172E-005, 1.5926470E+000, 4.5100623E-001
 6.8400000E+002, 2.4800142E+002, 9.8514593E-001, 4.1842668E-005, 1.6737068E+000, 4.5147932E-001
 6.8700000E+002, 2.4900142E+002, 9.8501724E-001, 4.3963588E-005, 1.7585435E+000, 4.5197421E-001
 6.9000000E+002, 2.5000142E+002, 9.8488206E-001, 4.6182886E-005, 1.8473154E+000, 4.5249164E-001
