s,C,g/g,1/s,W/g,W/g
Time,Temp,Mass,MLR,MCC,DSC
 3.4500000E+002, 1.3500142E+002, 9.9871868E-001, 1.9512484E-011, 7.8049936E-007, 4.4665158E-001
 3.4800000E+002, 1.3600142E+002, 9.9871868E-001, 2.2379376E-011, 8.9517505E-007, 4.4665161E-001
 3.5100000E+002, 1.3700142E+002, 9.9871868E-001, 2.5650336E-011, 1.0260135E-006, 4.4665161E-001
 3.5400000E+002, 1.3800142E+002, 9.9871868E-001, 2.9379877E-011, 1.1751951E-006, 4.4665161E-001
 3.5700000E+002, 1.3900142E+002, 9.9871868E-001, 3.3629526E-011, 1.3451812E-006, 4.4665161E-001
 3.6000000E+002, 1.4000142E+002, 9.9871868E-001, 3.8468704E-011, 1.5387483E-006, 4.4665158E-001
 3.6300000E+002, 1.4100142E+002, 9.9871868E-001, 4.3975660E-011, 1.7590265E-006, 4.4665158E-001
 3.6600000E+002, 1.4200142E+002, 9.9871868E-001, 5.0238570E-011, 2.0095429E-006, 4.4665161E-001
 3.6900000E+002, 1.4300142E+002, 9.9871868E-001, 5.7356717E-011, 2.2942688E-006, 4.4665161E-001
 3.7200000E+002, 1.4400142E+002, 9.9871868E-001, 6.5441819E-011, 2.6176729E-006, 4.4665158E-001
 3.7500000E+002, 1.4500142E+002, 9.9871868E-001, 7.4619533E-011, 2.9847815E-006, 4.4665158E-001
 3.7800000E+002, 1.4600142E+002, 9.9871868E-001, 8.5031086E-011, 3.4012437E-006, 4.4665161E-001
 3.8100000E+002, 1.4700142E+002, 9.9871868E-001, 9.6835123E-011, 3.8734051E-006, 4.4665161E-001
 3.8400000E+002, 1.4800142E+002, 9.9871868E-001, 1.1020974E-010, 4.4083899E-006, 4.4665161E-001
 3.8700000E+002, 1.4900142E+002, 9.9871868E-001, 1.2535477E-010, 5.0141907E-006, 4.4665161E-001
 3.9000000E+002, 1.5000142E+002, 9.9871868E-001, 1.4249428E-010, 5.6997715E-006, 4.4665161E-001
 3.9300000E+002, 1.5100142E+002, 9.9871868E-001, 1.6187938E-010, 6.4751757E-006, 4.4665164E-001
 3.9600000E+002, 1.5200142E+002, 9.9871868E-001, 1.8379136E-010, 7.3516549E-006, 4.4665161E-001
 3.9900000E+002, 1.5300142E+002, 9.9871868E-001, 2.0854504E-010, 8.3418026E-006, 4.4665158E-001
 4.0200000E+002, 1.5400142E+002, 9.9871868E-001, 2.3649269E-010, 9.4597081E-006, 4.4665164E-001
 4.0500000E+002, 1.5500142E+002, 9.9871868E-001, 2.6802818E-010, 1.0721127E-005, 4.4665164E-001
 4.0800000E+002, 1.5600142E+002, 9.9871868E-001, 3.0359165E-010, 1.2143666E-005, 4.4665164E-001
 4.1100000E+002, 1.5700142E+002, 9.9871868E-001, 3.4367473E-010, 1.3746990E-005, 4.4665164E-001
