s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,Pa
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_GEOM,Q_ENTH,Q_TOTAL,MLR_FUEL,MLR_TOTAL,ZONE_1
 2.1840000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.3542254E-011, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.3542254E-011, 2.4050717E-015, 1.4937715E-012,-1.4278109E+000
 2.2080000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.5066679E-011, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.5066679E-011, 2.7275017E-015, 4.4245158E-013,-1.4278109E+000
 2.2320000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.9420053E-012, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.9420053E-012, 3.0914610E-015, 1.2056938E-013,-1.4278109E+000
 2.2560000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.8842452E-012, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.8842452E-012, 3.5020779E-015, 3.1737574E-014,-1.4278109E+000
 2.2800000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.4040435E-013, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.4040435E-013, 3.9650864E-015, 1.0023437E-014,-1.4278109E+000
 2.3040000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.9523566E-013, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.9523566E-013, 4.4868947E-015, 5.6378164E-015,-1.4278109E+000
 2.3280000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.8587772E-013, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.8587772E-013, 5.0746603E-015, 5.2665353E-015,-1.4278109E+000
 2.3520000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.2997472E-013, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.2997472E-013, 5.7363739E-015, 5.7641798E-015,-1.4278109E+000
 2.3760000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.8985564E-013, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.8985564E-013, 6.4809520E-015, 6.4844190E-015,-1.4278109E+000
 2.4000000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.5945090E-013, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.5945090E-013, 7.3183386E-015, 7.3187065E-015,-1.4278109E+000
 2.4240000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.3875431E-013, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.3875431E-013, 8.2596189E-015, 8.2596517E-015,-1.4278109E+000
 2.4480000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.2886468E-013, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.2886468E-013, 9.3171434E-015, 9.3171458E-015,-1.4278109E+000
 2.4720000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.3117112E-013, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.3117112E-013, 1.0504666E-014, 1.0504666E-014,-1.4278109E+000
 2.4960000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.4725358E-013, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.4725358E-013, 1.1837496E-014, 1.1837496E-014,-1.4278109E+000
 2.5200000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0788859E-012, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0788859E-012, 1.3332666E-014, 1.3332666E-014,-1.4278109E+000
 2.5440000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2280648E-012, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2280648E-012, 1.5009115E-014, 1.5009115E-014,-1.4278109E+000
 2.5680000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3970272E-012, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3970272E-012, 1.6887896E-014, 1.6887896E-014,-1.4278109E+000
 2.5920000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.5882902E-012, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.5882902E-012, 1.8992393E-014, 1.8992393E-014,-1.4278109E+000
 2.6160000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.8046688E-012, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.8046688E-012, 2.1348577E-014, 2.1348577E-014,-1.4278109E+000
 2.6400000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.0493246E-012, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.0493246E-012, 2.3985270E-014, 2.3985270E-014,-1.4278109E+000
 2.6640000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.3257931E-012, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.3257931E-012, 2.6934447E-014, 2.6934447E-014,-1.4278109E+000
 2.6880000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.6380358E-012, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.6380358E-012, 3.0231567E-014, 3.0231567E-014,-1.4278109E+000
 2.7120000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.9904866E-012, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.9904866E-012, 3.3915927E-014, 3.3915927E-014,-1.4278109E+000
 2.7360000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.3881018E-012, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.3881018E-012, 3.8031064E-014, 3.8031064E-014,-1.4278109E+000
 2.7600000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.8364259E-012, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.8364259E-012, 4.2625188E-014, 4.2625188E-014,-1.4278109E+000
 2.7840000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.3416500E-012, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.3416500E-012, 4.7751662E-014, 4.7751662E-014,-1.4278109E+000
 2.8080000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.9106841E-012, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.9106841E-012, 5.3469521E-014, 5.3469521E-014,-1.4278109E+000
 2.8320000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.5512484E-012, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.5512484E-012, 5.9844051E-014, 5.9844051E-014,-1.4278109E+000
 2.8560000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.2719481E-012, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.2719481E-012, 6.6947417E-014, 6.6947417E-014,-1.4278109E+000
 2.8800000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.0823876E-012, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.0823876E-012, 7.4859353E-014, 7.4859353E-014,-1.4278109E+000
 2.9040000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.9932583E-012, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.9932583E-012, 8.3667913E-014, 8.3667913E-014,-1.4278109E+000
 2.9280000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.0164725E-012, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.0164725E-012, 9.3470307E-014, 9.3470307E-014,-1.4278109E+000
 2.9520000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0165297E-011, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0165297E-011, 1.0437380E-013, 1.0437380E-013,-1.4278109E+000
 2.9760000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1454490E-011, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1454490E-011, 1.1649669E-013, 1.1649669E-013,-1.4278109E+000
 3.0000000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2900477E-011, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2900477E-011, 1.2996941E-013, 1.2996941E-013,-1.4278109E+000
 3.0240000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4521504E-011, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4521504E-011, 1.4493570E-013, 1.4493570E-013,-1.4278109E+000
 3.0480000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.6337842E-011, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.6337842E-011, 1.6155391E-013, 1.6155391E-013,-1.4278109E+000
 3.0720000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.8372021E-011, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.8372021E-011, 1.7999837E-013, 1.7999837E-013,-1.4278109E+000
 3.0960000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.0649049E-011, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.0649049E-011, 2.0046098E-013, 2.0046098E-013,-1.4278109E+000
 3.1200000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.3196675E-011, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.3196675E-011, 2.2315285E-013, 2.2315285E-013,-1.4278109E+000
 3.1440000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.6045669E-011, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.6045669E-011, 2.4830617E-013, 2.4830617E-013,-1.4278109E+000
 3.1680000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.9230125E-011, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.9230125E-011, 2.7617614E-013, 2.7617614E-013,-1.4278109E+000
 3.1920000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.2787858E-011, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.2787858E-011, 3.0704323E-013, 3.0704323E-013,-1.4278109E+000
 3.2160000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.6760734E-011, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.6760734E-011, 3.4121548E-013, 3.4121548E-013,-1.4278109E+000
 3.2400000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.1195116E-011, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.1195116E-011, 3.7903111E-013, 3.7903111E-013,-1.4278109E+000
 3.2640000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.6142284E-011, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.6142284E-011, 4.2086132E-013, 4.2086132E-013,-1.4278109E+000
 3.2880000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.1658938E-011, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.1658938E-011, 4.6711335E-013, 4.6711335E-013,-1.4278109E+000
 3.3120000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.7807822E-011, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.7807822E-011, 5.1823381E-013, 5.1823381E-013,-1.4278109E+000
 3.3360000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.4658247E-011, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.4658247E-011, 5.7471226E-013, 5.7471226E-013,-1.4278109E+000
 3.3600000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.2286807E-011, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.2286807E-011, 6.3708518E-013, 6.3708518E-013,-1.4278109E+000
 3.3840000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.0778025E-011, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.0778025E-011, 7.0594021E-013, 7.0594021E-013,-1.4278109E+000
 3.4080000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.0225153E-011, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.0225153E-011, 7.8192078E-013, 7.8192078E-013,-1.4278109E+000
 3.4320000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0073117E-010, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0073117E-010, 8.6573115E-013, 8.6573115E-013,-1.4278109E+000
 3.4560000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1240958E-010, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1240958E-010, 9.5814186E-013, 9.5814186E-013,-1.4278109E+000
 3.4800000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2538555E-010, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2538555E-010, 1.0599956E-012, 1.0599956E-012,-1.4278109E+000
 3.5040000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3979692E-010, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3979692E-010, 1.1722139E-012, 1.1722139E-012,-1.4278109E+000
 3.5280000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.5579542E-010, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.5579542E-010, 1.2958036E-012, 1.2958036E-012,-1.4278109E+000
 3.5520000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.7354828E-010, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.7354828E-010, 1.4318647E-012, 1.4318647E-012,-1.4278109E+000
 3.5760000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.9323945E-010, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.9323945E-010, 1.5815987E-012, 1.5815987E-012,-1.4278109E+000
 3.6000000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.1507133E-010, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.1507133E-010, 1.7463170E-012, 1.7463170E-012,-1.4278109E+000
 3.6240000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.3926637E-010, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.3926637E-010, 1.9274509E-012, 1.9274509E-012,-1.4278109E+000
 3.6480000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.6606896E-010, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.6606896E-010, 2.1265618E-012, 2.1265618E-012,-1.4278109E+000
 3.6720000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.9574789E-010, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.9574789E-010, 2.3453521E-012, 2.3453521E-012,-1.4278109E+000
 3.6960000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.2859821E-010, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.2859821E-010, 2.5856779E-012, 2.5856779E-012,-1.4278109E+000
 3.7200000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.6494396E-010, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.6494396E-010, 2.8495617E-012, 2.8495617E-012,-1.4278109E+000
 3.7440000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.0514056E-010, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.0514056E-010, 3.1392067E-012, 3.1392067E-012,-1.4278109E+000
 3.7680000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.4957768E-010, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.4957768E-010, 3.4570122E-012, 3.4570122E-012,-1.4278109E+000
 3.7920000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.9868311E-010, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.9868311E-010, 3.8055896E-012, 3.8055896E-012,-1.4278109E+000
 3.8160000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.5292551E-010, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.5292551E-010, 4.1877811E-012, 4.1877811E-012,-1.4278109E+000
 3.8400000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.1281858E-010, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.1281858E-010, 4.6066782E-012, 4.6066782E-012,-1.4278109E+000
 3.8640000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.7892467E-010, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.7892467E-010, 5.0656427E-012, 5.0656427E-012,-1.4278109E+000
 3.8880000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.5185919E-010, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.5185919E-010, 5.5683293E-012, 5.5683293E-012,-1.4278109E+000
 3.9120000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.3229642E-010, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.3229642E-010, 6.1187095E-012, 6.1187095E-012,-1.4278109E+000
 3.9360000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.2097372E-010, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.2097372E-010, 6.7210975E-012, 6.7210975E-012,-1.4278109E+000
 3.9600000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0186978E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0186978E-009, 7.3801787E-012, 7.3801787E-012,-1.4278109E+000
 3.9840000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1263501E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1263501E-009, 8.1010393E-012, 8.1010393E-012,-1.4278109E+000
 4.0080000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2448934E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2448934E-009, 8.8891994E-012, 8.8891994E-012,-1.4278109E+000
 4.0320000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3753808E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3753808E-009, 9.7506475E-012, 9.7506475E-012,-1.4278109E+000
 4.0560000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.5189617E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.5189617E-009, 1.0691878E-011, 1.0691878E-011,-1.4278109E+000
 4.0800000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.6768913E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.6768913E-009, 1.1719934E-011, 1.1719934E-011,-1.4278109E+000
 4.1040000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.8505386E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.8505386E-009, 1.2842445E-011, 1.2842445E-011,-1.4278109E+000
 4.1280000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.0413965E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.0413965E-009, 1.4067682E-011, 1.4067682E-011,-1.4278109E+000
 4.1520000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.2510948E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.2510948E-009, 1.5404601E-011, 1.5404601E-011,-1.4278109E+000
 4.1760000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.4814090E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.4814090E-009, 1.6862899E-011, 1.6862899E-011,-1.4278109E+000
 4.2000000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.7342753E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.7342753E-009, 1.8453074E-011, 1.8453074E-011,-1.4278109E+000
 4.2240000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.0118012E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.0118012E-009, 2.0186486E-011, 2.0186486E-011,-1.4278109E+000
 4.2480000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.3162810E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.3162810E-009, 2.2075423E-011, 2.2075423E-011,-1.4278109E+000
 4.2720000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.6502150E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.6502150E-009, 2.4133174E-011, 2.4133174E-011,-1.4278109E+000
 4.2960000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.0163229E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.0163229E-009, 2.6374106E-011, 2.6374106E-011,-1.4278109E+000
 4.3200000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.4175649E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.4175649E-009, 2.8813745E-011, 2.8813745E-011,-1.4278109E+000
 4.3440000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.8571579E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.8571579E-009, 3.1468868E-011, 3.1468868E-011,-1.4278109E+000
 4.3680000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.3385978E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.3385978E-009, 3.4357593E-011, 3.4357593E-011,-1.4278109E+000
 4.3920000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.8656885E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.8656885E-009, 3.7499487E-011, 3.7499487E-011,-1.4278109E+000
 4.4160000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.4425606E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.4425606E-009, 4.0915670E-011, 4.0915670E-011,-1.4278109E+000
 4.4400000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.0737022E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.0737022E-009, 4.4628931E-011, 4.4628931E-011,-1.4278109E+000
 4.4640000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.7639831E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.7639831E-009, 4.8663859E-011, 4.8663859E-011,-1.4278109E+000
 4.4880000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.5186864E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.5186864E-009, 5.3046970E-011, 5.3046970E-011,-1.4278109E+000
 4.5120000E+003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.3435515E-009, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.3435515E-009, 5.7806854E-011, 5.7806854E-011,-1.4278109E+000
