s,C,g/g,1/s,W/g,W/g
Time,Temp,Mass,MLR,MCC,DSC
 2.1900000E+002, 9.3001266E+001, 9.8975515E-001, 1.2238148E-004, 0.0000000E+000, 7.2167951E-001
 2.2200000E+002, 9.4001282E+001, 9.8940206E-001, 1.1288485E-004, 0.0000000E+000, 6.9969338E-001
 2.2500000E+002, 9.5001289E+001, 9.8907894E-001, 1.0243359E-004, 0.0000000E+000, 6.7558998E-001
 2.2800000E+002, 9.6001305E+001, 9.8878825E-001, 9.1313668E-005, 0.0000000E+000, 6.5001982E-001
 2.3100000E+002, 9.7001320E+001, 9.8853147E-001, 7.9848563E-005, 0.0000000E+000, 6.2371719E-001
 2.3400000E+002, 9.8001335E+001, 9.8830926E-001, 6.8380963E-005, 0.0000000E+000, 5.9745812E-001
 2.3700000E+002, 9.9001350E+001, 9.8812097E-001, 5.7250953E-005, 0.0000000E+000, 5.7201159E-001
 2.4000000E+002, 1.0000137E+002, 9.8796517E-001, 4.6772646E-005, 0.0000000E+000, 5.4808605E-001
 2.4300000E+002, 1.0100137E+002, 9.8783952E-001, 3.7211776E-005, 0.0000000E+000, 5.2627933E-001
 2.4600000E+002, 1.0200139E+002, 9.8774087E-001, 2.8767099E-005, 0.0000000E+000, 5.0703663E-001
 2.4900000E+002, 1.0300140E+002, 9.8766577E-001, 2.1558200E-005, 0.0000000E+000, 4.9062335E-001
 2.5200000E+002, 1.0400140E+002, 9.8761034E-001, 1.5621521E-005, 0.0000000E+000, 4.7711644E-001
 2.5500000E+002, 1.0500141E+002, 9.8757088E-001, 1.0915321E-005, 0.0000000E+000, 4.6641585E-001
 2.5800000E+002, 1.0600141E+002, 9.8754376E-001, 7.3327756E-006, 0.0000000E+000, 4.5827478E-001
 2.6100000E+002, 1.0700142E+002, 9.8752594E-001, 4.7210337E-006, 0.0000000E+000, 4.5234284E-001
 2.6400000E+002, 1.0800142E+002, 9.8751467E-001, 2.9030573E-006, 0.0000000E+000, 4.4821566E-001
 2.6700000E+002, 1.0900142E+002, 9.8750788E-001, 1.6987303E-006, 0.0000000E+000, 4.4548273E-001
 2.7000000E+002, 1.1000142E+002, 9.8750401E-001, 9.4215812E-007, 0.0000000E+000, 4.4376656E-001
 2.7300000E+002, 1.1100142E+002, 9.8750192E-001, 4.9317975E-007, 0.0000000E+000, 4.4274852E-001
 2.7600000E+002, 1.1200142E+002, 9.8750091E-001, 2.4253967E-007, 0.0000000E+000, 4.4218034E-001
 2.7900000E+002, 1.1300142E+002, 9.8750037E-001, 1.1151246E-007, 0.0000000E+000, 4.4188344E-001
 2.8200000E+002, 1.1400142E+002, 9.8750013E-001, 4.7680111E-008, 0.0000000E+000, 4.4173881E-001
 2.8500000E+002, 1.1500142E+002, 9.8750007E-001, 1.8852397E-008, 0.0000000E+000, 4.4167352E-001
 2.8800000E+002, 1.1600142E+002, 9.8750001E-001, 6.8513284E-009, 0.0000000E+000, 4.4164637E-001
 2.9100000E+002, 1.1700142E+002, 9.8750001E-001, 2.2737050E-009, 0.0000000E+000, 4.4163603E-001
 2.9400000E+002, 1.1800142E+002, 9.8750001E-001, 6.8424699E-010, 0.0000000E+000, 4.4163245E-001
 2.9700000E+002, 1.1900142E+002, 9.8750001E-001, 1.8533698E-010, 0.0000000E+000, 4.4163129E-001
 3.0000000E+002, 1.2000142E+002, 9.8750001E-001, 4.4822961E-011, 0.0000000E+000, 4.4163096E-001
 3.0300000E+002, 1.2100142E+002, 9.8750001E-001, 9.5962127E-012, 0.0000000E+000, 4.4163090E-001
 3.0600000E+002, 1.2200142E+002, 9.8750001E-001, 1.8020548E-012, 1.5192212E-038, 4.4163087E-001
 3.0900000E+002, 1.2300142E+002, 9.8750001E-001, 2.9392190E-013, 2.0786972E-038, 4.4163087E-001
