s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s
 3.0360721E+002, 1.5041086E+000,-4.1725579E-001,-1.1675017E+000,-1.7405014E-002, 3.9153188E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.0894613E-002,-5.8900650E-002, 1.0403395E-004, 1.1498145E-004
 3.0481631E+002, 1.5020559E+000,-4.2259269E-001,-1.2161280E+000,-1.8620953E-002, 3.5751123E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.4439106E-002,-1.1953463E-001, 1.0372470E-004, 1.1466057E-004
 3.0600528E+002, 1.4914997E+000,-4.0785742E-001,-1.0662444E+000,-5.5169628E-003, 3.8232865E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.5217790E-002, 5.0113841E-002, 1.0337319E-004, 1.1429794E-004
 3.0720047E+002, 1.4991335E+000,-4.2094758E-001,-1.1723683E+000, 7.1753330E-003, 3.6189581E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.6553397E-002,-5.0817460E-002, 1.0300139E-004, 1.1391553E-004
 3.0842059E+002, 1.4954588E+000,-4.1691897E-001,-1.1533458E+000, 4.2604746E-003, 3.6876047E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.5607615E-002,-3.3669403E-002, 1.0266015E-004, 1.1356405E-004
 3.0962970E+002, 1.4680857E+000,-3.9943570E-001,-1.0499391E+000,-1.5500442E-002, 3.8194885E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.0400830E-002, 4.1405405E-002, 1.0238016E-004, 1.1327427E-004
 3.1081485E+002, 1.4780814E+000,-4.2580400E-001,-1.1538512E+000,-1.1137176E-002, 3.7297842E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.3125772E-002,-7.5413132E-002, 1.0216340E-004, 1.1304825E-004
 3.1201846E+002, 1.4720963E+000,-4.0292911E-001,-1.1675724E+000, 1.4303687E-003, 3.5994904E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.6054364E-002,-6.0979915E-002, 1.0199628E-004, 1.1287239E-004
 3.1322784E+002, 1.4785508E+000,-4.1085070E-001,-1.0911414E+000, 6.3894302E-003, 3.4991976E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.2256060E-002, 1.7940151E-002, 1.0180827E-004, 1.1267602E-004
 3.1441367E+002, 1.4701716E+000,-4.0251125E-001,-1.0797964E+000,-1.2721177E-002, 3.8281603E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.6368573E-002, 1.3424291E-002, 1.0160352E-004, 1.1246340E-004
 3.1563013E+002, 1.4498035E+000,-4.1884430E-001,-1.0231851E+000,-3.3873912E-002, 3.8941462E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.6419673E-002, 1.2841714E-002, 1.0138158E-004, 1.1223407E-004
 3.1680157E+002, 1.4611390E+000,-3.8715047E-001,-1.0920175E+000,-2.4775012E-002, 3.7686139E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.2769315E-002,-5.1178776E-003, 1.0117204E-004, 1.1201764E-004
 3.1800055E+002, 1.4701180E+000,-4.0190619E-001,-1.1996312E+000,-9.8605543E-003, 3.5142994E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.4839109E-002,-1.0613700E-001, 1.0093597E-004, 1.1177524E-004
 3.1920139E+002, 1.4564705E+000,-4.1519272E-001,-1.1087768E+000,-9.9016393E-003, 3.3332443E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.1332602E-002,-4.4068214E-002, 1.0066721E-004, 1.1150063E-004
 3.2040424E+002, 1.4568179E+000,-4.0159981E-001,-1.1312726E+000, 8.6491179E-004, 3.7170849E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.0489932E-002,-3.8018664E-002, 1.0041271E-004, 1.1124079E-004
 3.2160822E+002, 1.4508686E+000,-4.0913904E-001,-1.1297218E+000, 9.5480994E-003, 3.5801052E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.3187213E-002,-4.2643068E-002, 1.0020689E-004, 1.1103013E-004
 3.2280865E+002, 1.4534833E+000,-4.0652185E-001,-1.1150026E+000, 4.6302300E-003, 3.2382732E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.1509390E-002,-3.1028217E-002, 1.0005621E-004, 1.1087518E-004
 3.2401547E+002, 1.4423960E+000,-3.9299569E-001,-1.0849892E+000, 1.6687079E-002, 3.5699491E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.2768968E-002, 1.6797682E-002, 9.9943016E-005, 1.1075827E-004
 3.2522440E+002, 1.4494346E+000,-4.1045363E-001,-1.1192074E+000, 7.7373553E-003, 3.3354784E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.3329923E-002,-3.9134255E-002, 9.9848512E-005, 1.1066057E-004
 3.2640491E+002, 1.4429018E+000,-3.9858794E-001,-1.0421619E+000, 6.1150981E-003, 3.6054300E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.8879421E-002, 4.4321362E-002, 9.9798062E-005, 1.1060753E-004
 3.2760242E+002, 1.4487707E+000,-4.1687400E-001,-1.1411121E+000,-8.6289163E-003, 3.5888532E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.4872021E-002,-8.1955819E-002, 9.9765673E-005, 1.1057312E-004
 3.2881104E+002, 1.4400433E+000,-3.9711755E-001,-1.0495603E+000, 1.1116365E-003, 3.6822612E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5604047E-002, 3.1299693E-002, 9.9746188E-005, 1.1055220E-004
 3.3002457E+002, 1.4355678E+000,-3.9019292E-001,-1.1074182E+000,-5.5893103E-003, 3.5883471E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.5365305E-003,-3.1749245E-002, 9.9719303E-005, 1.1052445E-004
 3.3121222E+002, 1.4481061E+000,-4.0968460E-001,-1.1549988E+000, 2.1482833E-002, 3.2323986E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.5044898E-002,-6.2770462E-002, 9.9678310E-005, 1.1048324E-004
 3.3241516E+002, 1.4435215E+000,-4.1644653E-001,-1.0549901E+000, 1.2732831E-002, 3.4306841E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.9645973E-002, 1.9124538E-002, 9.9607439E-005, 1.1041280E-004
 3.3361496E+002, 1.4417870E+000,-3.9124514E-001,-1.1333629E+000, 9.2634349E-003, 3.3174890E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.1800054E-002,-4.0382742E-002, 9.9503471E-005, 1.1030990E-004
 3.3480716E+002, 1.4371264E+000,-3.9546052E-001,-1.1113949E+000, 4.7924319E-003, 3.5972248E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-9.3443915E-003,-2.8964367E-002, 9.9404485E-005, 1.1021260E-004
 3.3602304E+002, 1.4435165E+000,-4.0749710E-001,-1.0853710E+000,-1.4689329E-003, 3.5703803E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3631850E-002,-1.5116682E-002, 9.9320154E-005, 1.1013065E-004
 3.3720264E+002, 1.4356516E+000,-3.9965092E-001,-1.0938985E+000, 3.4045205E-003, 3.5212503E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.6660639E-003,-1.9280721E-002, 9.9242792E-005, 1.1005635E-004
 3.3841345E+002, 1.4253626E+000,-4.0646827E-001,-1.1257107E+000,-1.7153618E-003, 3.6145566E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.6795127E-002,-7.2386159E-002, 9.9138928E-005, 1.0995621E-004
 3.3961285E+002, 1.4389919E+000,-3.9634011E-001,-1.0530505E+000, 1.5158138E-002, 3.3765356E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.3018209E-002, 3.8524698E-002, 9.9013243E-005, 1.0983497E-004
 3.4081659E+002, 1.4283312E+000,-3.9245318E-001,-1.0886958E+000, 4.6336399E-003, 3.5770220E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3880729E-002,-1.2413917E-002, 9.8885327E-005, 1.0971214E-004
 3.4200244E+002, 1.4328828E+000,-3.9959230E-001,-1.0512087E+000,-4.4925205E-003, 3.5481436E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.7597393E-002, 1.3070636E-002, 9.8753696E-005, 1.0958622E-004
 3.4320267E+002, 1.4202009E+000,-3.8210494E-001,-1.1196128E+000,-3.7177668E-003, 3.7919600E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.9447231E-002,-4.7314989E-002, 9.8637178E-005, 1.0947609E-004
 3.4441837E+002, 1.4167329E+000,-4.0307839E-001,-1.1111428E+000,-2.6328215E-002, 3.5805321E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.8674825E-002,-8.8011088E-002, 9.8499492E-005, 1.0934549E-004
 3.4561057E+002, 1.4242839E+000,-3.8029978E-001,-1.0540595E+000,-2.9861943E-002, 3.6832115E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.9623467E-002,-3.1052429E-003, 9.8342441E-005, 1.0919618E-004
 3.4681073E+002, 1.4156240E+000,-4.0186881E-001,-9.2809267E-001,-1.6386362E-002, 3.7092295E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3251361E-001, 1.0636845E-001, 9.8136000E-005, 1.0899809E-004
 3.4801385E+002, 1.3998455E+000,-3.7359018E-001,-1.1295112E+000,-3.8811782E-002, 4.0399802E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.4659155E-002,-1.0166785E-001, 9.7881119E-005, 1.0875217E-004
 3.4920142E+002, 1.4240127E+000,-4.0486594E-001,-1.1648849E+000,-1.3797653E-002, 3.4371148E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.9749408E-002,-1.2516458E-001, 9.7580922E-005, 1.0846153E-004
 3.5041858E+002, 1.4142873E+000,-3.9466624E-001,-1.0856960E+000,-6.2650433E-003, 3.3807565E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.4083833E-002,-3.8532432E-002, 9.7270666E-005, 1.0816155E-004
 3.5160226E+002, 1.4004718E+000,-3.8675109E-001,-1.0788586E+000,-1.7135126E-003, 3.4086154E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.3710949E-002,-3.2765172E-002, 9.6935532E-005, 1.0783725E-004
 3.5282257E+002, 1.3998013E+000,-3.8678295E-001,-1.0590828E+000,-7.2793872E-003, 3.5364856E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.2357114E-003,-1.7978927E-002, 9.6626718E-005, 1.0753978E-004
 3.5402286E+002, 1.3988958E+000,-3.9059652E-001,-9.9077583E-001,-7.0923711E-003, 3.6917148E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.3836316E-002, 4.7348206E-002, 9.6381105E-005, 1.0730613E-004
 3.5521997E+002, 1.3897471E+000,-3.8101355E-001,-1.0805919E+000,-1.2484551E-003, 3.5860755E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.1692122E-002,-3.7246010E-002, 9.6205265E-005, 1.0714267E-004
 3.5640512E+002, 1.3907945E+000,-3.8569103E-001,-1.0738356E+000, 2.8692488E-003, 3.3732404E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.2578293E-002,-3.2130472E-002, 9.6057599E-005, 1.0700775E-004
 3.5760272E+002, 1.3837775E+000,-3.7894591E-001,-1.1030425E+000,-1.0072676E-002, 3.6467583E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.9130257E-002,-7.1815990E-002, 9.5902227E-005, 1.0686556E-004
 3.5881427E+002, 1.3650104E+000,-3.8164351E-001,-9.7536408E-001,-6.6768853E-003, 3.7031485E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.9385948E-002, 3.8357432E-002, 9.5722940E-005, 1.0669996E-004
 3.6001382E+002, 1.3753081E+000,-3.7707376E-001,-1.1602164E+000,-3.0195853E-002, 3.6299054E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.1113220E-001,-1.5587883E-001, 9.5529184E-005, 1.0652032E-004
 3.6123038E+002, 1.3747420E+000,-3.8210733E-001,-1.0279618E+000,-1.5059564E-002, 3.4645900E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4645485E-002,-1.5740736E-002, 9.5305854E-005, 1.0631147E-004
 3.6242380E+002, 1.3766682E+000,-3.7800011E-001,-1.0024302E+000,-3.4454894E-003, 3.7152744E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.0403604E-002, 2.9945153E-002, 9.5040403E-005, 1.0606081E-004
 3.6361874E+002, 1.3668949E+000,-3.9265461E-001,-1.1143395E+000,-8.5294046E-003, 3.5803996E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.2357941E-002,-1.1282458E-001, 9.4750097E-005, 1.0578547E-004
 3.6483035E+002, 1.3610522E+000,-3.6440925E-001,-1.0374152E+000,-5.5638927E-003, 3.4395414E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.7167796E-002,-1.1940774E-002, 9.4481242E-005, 1.0553195E-004
 3.6600436E+002, 1.3719478E+000,-3.8160735E-001,-1.0085307E+000, 8.4925606E-005, 3.3992745E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.8974093E-002, 1.5887484E-002, 9.4234040E-005, 1.0530008E-004
 3.6720767E+002, 1.3595526E+000,-3.8794933E-001,-1.0523297E+000, 1.8895838E-002, 3.1929031E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.0522572E-002,-2.9901496E-002, 9.4013706E-005, 1.0509525E-004
 3.6840247E+002, 1.3566000E+000,-3.7336223E-001,-1.0635110E+000, 5.7857706E-003, 3.5120302E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.9485696E-002,-3.9367203E-002, 9.3834854E-005, 1.0493213E-004
 3.6962805E+002, 1.3581921E+000,-3.7315609E-001,-1.0382339E+000, 1.7142028E-002, 3.4034479E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.9531429E-002,-2.0213142E-003, 9.3693392E-005, 1.0480656E-004
 3.7082684E+002, 1.3528248E+000,-3.7211105E-001,-9.7281358E-001, 6.2867886E-003, 3.5381504E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.3527055E-002, 4.9568454E-002, 9.3594159E-005, 1.0472326E-004
 3.7201276E+002, 1.3550196E+000,-3.7087615E-001,-1.1281162E+000, 9.3488141E-003, 3.5317736E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-9.0451195E-002,-9.9306267E-002, 9.3526818E-005, 1.0467158E-004
 3.7320917E+002, 1.3475952E+000,-3.8840246E-001,-1.0186821E+000,-4.8659114E-003, 3.4340418E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.6507272E-004,-3.0014836E-002, 9.3462241E-005, 1.0462252E-004
 3.7440244E+002, 1.3545611E+000,-3.7213269E-001,-1.0105055E+000, 1.9536993E-002, 3.3341436E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.0522542E-002, 2.4801303E-002, 9.3402307E-005, 1.0457802E-004
 3.7561874E+002, 1.3542824E+000,-3.7247377E-001,-1.0735200E+000, 1.7477632E-002, 3.3040750E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.7522789E-002,-4.1193066E-002, 9.3343060E-005, 1.0453410E-004
 3.7682651E+002, 1.3480068E+000,-3.7248823E-001,-1.0574278E+000,-1.9115188E-003, 3.4357811E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.6180004E-002,-4.9462880E-002, 9.3277783E-005, 1.0448396E-004
 3.7802509E+002, 1.3501563E+000,-3.6974603E-001,-1.0297582E+000, 2.6910538E-002, 3.3526281E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.5060975E-002, 1.1088872E-002, 9.3226240E-005, 1.0444709E-004
 3.7922055E+002, 1.3543007E+000,-3.9111131E-001,-1.0514555E+000, 1.6561729E-002, 3.5690902E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.1697168E-002,-3.6013459E-002, 9.3197240E-005, 1.0443225E-004
 3.8042300E+002, 1.3472964E+000,-3.7317856E-001,-1.0168989E+000, 1.0976472E-003, 3.4427450E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1913353E-002,-7.2559362E-003, 9.3185169E-005, 1.0443392E-004
 3.8161966E+002, 1.3458354E+000,-3.6338850E-001,-1.0399213E+000, 5.7594759E-003, 3.3894677E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.0526410E-003,-1.7820180E-002, 9.3178706E-005, 1.0444065E-004
 3.8281421E+002, 1.3446776E+000,-3.7345497E-001,-1.0095835E+000, 1.5872354E-002, 3.4336608E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.0990369E-002, 1.1848032E-002, 9.3173732E-005, 1.0444823E-004
 3.8401920E+002, 1.3534954E+000,-3.7913322E-001,-1.0336589E+000, 9.5394286E-003, 3.5134335E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.0179288E-003,-1.4622996E-002, 9.3161979E-005, 1.0444839E-004
 3.8520239E+002, 1.3457751E+000,-3.6299782E-001,-1.0417957E+000,-1.2557221E-002, 3.5698388E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.9624606E-003,-3.5877281E-002, 9.3129513E-005, 1.0442707E-004
 3.8641846E+002, 1.3476598E+000,-3.8881453E-001,-1.0380636E+000, 3.1350137E-003, 3.0843299E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.2943626E-002,-4.5240010E-002, 9.3075574E-005, 1.0438350E-004
 3.8762018E+002, 1.3481807E+000,-3.6854311E-001,-1.0631244E+000, 1.4854842E-002, 3.4282674E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.4524937E-002,-3.4349244E-002, 9.2999131E-005, 1.0431660E-004
 3.8882108E+002, 1.3477914E+000,-3.7597172E-001,-9.9310767E-001, 1.2454878E-002, 3.3495187E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.9925773E-002, 2.4662101E-002, 9.2897580E-005, 1.0422355E-004
 3.9000003E+002, 1.3475408E+000,-3.6941724E-001,-1.0311747E+000,-5.5469954E-003, 3.2114919E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.7061214E-003,-2.6483141E-002, 9.2805055E-005, 1.0413845E-004
 3.9120264E+002, 1.3434974E+000,-3.7291296E-001,-1.0328773E+000, 1.4269354E-002, 3.2335129E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.7090384E-003,-1.5688441E-002, 9.2733495E-005, 1.0407322E-004
 3.9240552E+002, 1.3421631E+000,-3.7176928E-001,-1.0799947E+000, 2.0184782E-002, 3.1822578E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.7206387E-002,-5.7593545E-002, 9.2677609E-005, 1.0402255E-004
 3.9360818E+002, 1.3441535E+000,-3.7496902E-001,-1.0055430E+000, 2.2822236E-002, 3.3452710E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.3734291E-002, 1.9916432E-002, 9.2635178E-005, 1.0398406E-004
 3.9480148E+002, 1.3416562E+000,-3.6737190E-001,-1.0241704E+000, 8.0575730E-003, 3.5917218E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.1964418E-003,-5.9113897E-003, 9.2602420E-005, 1.0395392E-004
 3.9600632E+002, 1.3398957E+000,-3.6952285E-001,-1.0301602E+000, 1.3701311E-002, 3.6020366E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.4771784E-003,-1.0065657E-002, 9.2570350E-005, 1.0392308E-004
 3.9721704E+002, 1.3381813E+000,-3.7358292E-001,-1.0373963E+000,-4.0317476E-003, 3.5431485E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.0120968E-002,-4.1398106E-002, 9.2529916E-005, 1.0388241E-004
 3.9842532E+002, 1.3318547E+000,-3.5664883E-001,-1.0429012E+000, 7.4573760E-003, 3.6986952E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.9071883E-003,-2.3251008E-002, 9.2468342E-005, 1.0381905E-004
 3.9962189E+002, 1.3355859E+000,-3.7335599E-001,-1.0227513E+000, 7.0608916E-003, 3.4661925E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.1149183E-002,-1.8798541E-002, 9.2373426E-005, 1.0372075E-004
 4.0080722E+002, 1.3358246E+000,-3.7828360E-001,-1.0371864E+000,-2.4853398E-004, 3.4058412E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.1061696E-002,-4.5835486E-002, 9.2244608E-005, 1.0358695E-004
 4.0200290E+002, 1.3364767E+000,-3.7538279E-001,-1.0175433E+000, 1.3715883E-002, 3.2712799E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.5558000E-003,-1.0020721E-002, 9.2090010E-005, 1.0342572E-004
 4.0320297E+002, 1.3259193E+000,-3.5760202E-001,-1.0164426E+000, 1.2730179E-002, 3.4015906E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3619871E-002,-1.3792717E-003, 9.1915745E-005, 1.0324305E-004
 4.0441232E+002, 1.3292706E+000,-3.6582758E-001,-1.0275489E+000, 2.3277627E-002, 3.3036599E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.9243085E-003,-7.7916837E-003, 9.1738338E-005, 1.0305536E-004
 4.0561865E+002, 1.3274526E+000,-3.7295613E-001,-9.7357761E-001, 5.4009621E-003, 3.5677910E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.0971742E-002, 2.1997698E-002, 9.1592005E-005, 1.0289683E-004
 4.0681827E+002, 1.3220330E+000,-3.7020957E-001,-1.0628273E+000, 1.1330869E-002, 3.1740688E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.6021835E-002,-6.7932297E-002, 9.1476838E-005, 1.0276765E-004
 4.0800491E+002, 1.3269429E+000,-3.6694731E-001,-1.0048570E+000, 1.3506376E-002, 3.4452679E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.5780498E-002, 3.0976440E-003, 9.1388489E-005, 1.0266345E-004
 4.0920468E+002, 1.3257270E+000,-3.6938807E-001,-1.0351905E+000, 1.5659873E-004, 3.1184533E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.1468879E-002,-4.7510425E-002, 9.1311421E-005, 1.0256859E-004
 4.1042377E+002, 1.3232523E+000,-3.6701897E-001,-1.0379817E+000, 1.9317330E-002, 3.3214524E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.9799397E-002,-2.9216527E-002, 9.1247382E-005, 1.0248445E-004
 4.1162329E+002, 1.3191749E+000,-3.5792871E-001,-9.6317878E-001, 1.0745467E-002, 3.3821844E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.1442149E-002, 4.2634674E-002, 9.1192858E-005, 1.0240778E-004
 4.1280539E+002, 1.3219319E+000,-3.6326757E-001,-1.0274761E+000,-7.4970476E-004, 3.3906082E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.3255257E-002,-3.5655421E-002, 9.1143504E-005, 1.0233457E-004
 4.1401318E+002, 1.3206485E+000,-3.6304357E-001,-9.9800284E-001, 1.1605988E-002, 3.1014666E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.7508183E-002, 2.2227118E-003, 9.1109358E-005, 1.0227430E-004
 4.1522107E+002, 1.3198694E+000,-3.6644844E-001,-1.0492769E+000, 2.5942513E-002, 3.4063603E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.6423233E-002,-3.5849848E-002, 9.1073156E-005, 1.0220958E-004
 4.1640225E+002, 1.3142063E+000,-3.6134302E-001,-1.0118458E+000, 1.4107929E-002, 3.3771517E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.0252256E-003,-1.1103035E-002, 9.1023927E-005, 1.0212996E-004
 4.1761334E+002, 1.3168143E+000,-3.6805019E-001,-1.0493293E+000, 2.1852505E-002, 3.3278127E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.0285362E-002,-4.5434601E-002, 9.0965609E-005, 1.0203901E-004
 4.1881122E+002, 1.3242009E+000,-3.7193417E-001,-9.9736281E-001, 1.6210733E-002, 3.3583846E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.5111097E-002, 4.6984816E-003, 9.0898684E-005, 1.0193698E-004
 4.2000888E+002, 1.3093972E+000,-3.5900145E-001,-9.9779042E-001, 1.2753364E-002, 3.3204833E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0538957E-002,-1.4365091E-003, 9.0829932E-005, 1.0183099E-004
 4.2122400E+002, 1.3225075E+000,-3.6540302E-001,-1.0186127E+000, 1.0396283E-002, 3.4091126E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.1091045E-005,-1.7020895E-002, 9.0760264E-005, 1.0172154E-004
 4.2241736E+002, 1.3023656E+000,-3.5778292E-001,-1.0210536E+000,-1.6999260E-002, 3.6151204E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.2690885E-002,-5.7318921E-002, 9.0689001E-005, 1.0160826E-004
 4.2360660E+002, 1.3049409E+000,-3.5520469E-001,-9.2635283E-001,-2.0572752E-002, 3.5841225E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.6621063E-002, 3.8651849E-002, 9.0612470E-005, 1.0148773E-004
 4.2480722E+002, 1.3054452E+000,-3.6543429E-001,-1.0336848E+000, 1.0246646E-002, 3.1741629E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.6237843E-002,-5.1685631E-002, 9.0535486E-005, 1.0136422E-004
 4.2600259E+002, 1.3124961E+000,-3.6701497E-001,-1.0737604E+000, 8.9006332E-003, 3.5580851E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.6473874E-002,-8.3797831E-002, 9.0444268E-005, 1.0122400E-004
 4.2720712E+002, 1.3093457E+000,-3.6366768E-001,-9.7835992E-001, 2.5900719E-002, 3.3857666E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.7516008E-002, 2.7076478E-002, 9.0333580E-005, 1.0106179E-004
 4.2842004E+002, 1.3059189E+000,-3.6009590E-001,-1.0496301E+000, 1.3466497E-002, 3.1721845E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.4739428E-002,-5.8618747E-002, 9.0216470E-005, 1.0089038E-004
 4.2960095E+002, 1.3048367E+000,-3.7363471E-001,-9.8781396E-001, 3.1794682E-002, 3.2853537E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.5762746E-002, 8.0362721E-003, 9.0105410E-005, 1.0072293E-004
 4.3081058E+002, 1.2951295E+000,-3.5763051E-001,-9.5691623E-001, 3.6023311E-003, 3.4732398E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.7119872E-002, 1.8917516E-002, 9.0003430E-005, 1.0056185E-004
