s,kg,C,kW,m
 3.3480717E+002, 8.3776604E+000, 7.2788897E+002, 1.4371264E+002, 4.1432074E-002
 3.3602303E+002, 8.3643959E+000, 7.2215816E+002, 1.4435165E+002, 4.1413427E-002
 3.3720262E+002, 8.3512249E+000, 7.1517054E+002, 1.4356516E+002, 4.1394887E-002
 3.3841346E+002, 8.3380723E+000, 7.3695532E+002, 1.4253626E+002, 4.1376337E-002
 3.3961286E+002, 8.3248377E+000, 7.3933131E+002, 1.4389919E+002, 4.1357650E-002
 3.4081659E+002, 8.3116297E+000, 7.3652931E+002, 1.4283312E+002, 4.1339005E-002
 3.4200243E+002, 8.2985250E+000, 7.2641070E+002, 1.4328828E+002, 4.1320500E-002
 3.4320267E+002, 8.2854614E+000, 7.3466279E+002, 1.4202009E+002, 4.1302021E-002
 3.4441837E+002, 8.2722246E+000, 7.2015542E+002, 1.4167329E+002, 4.1283242E-002
 3.4561057E+002, 8.2590720E+000, 7.1596756E+002, 1.4242839E+002, 4.1264532E-002
 3.4681073E+002, 8.2460355E+000, 7.1820232E+002, 1.4156240E+002, 4.1245948E-002
 3.4801384E+002, 8.2329057E+000, 7.1846512E+002, 1.3998455E+002, 4.1227216E-002
 3.4920141E+002, 8.2199550E+000, 7.2570956E+002, 1.4240127E+002, 4.1208755E-002
 3.5041858E+002, 8.2069604E+000, 7.2850319E+002, 1.4142873E+002, 4.1190271E-002
 3.5160225E+002, 8.1939923E+000, 7.1889311E+002, 1.4004718E+002, 4.1171871E-002
 3.5282256E+002, 8.1810400E+000, 7.2331164E+002, 1.3998013E+002, 4.1153532E-002
 3.5402285E+002, 8.1680302E+000, 7.4320075E+002, 1.3988958E+002, 4.1135138E-002
 3.5521998E+002, 8.1551924E+000, 7.2881803E+002, 1.3897471E+002, 4.1117014E-002
 3.5640511E+002, 8.1424366E+000, 7.2903341E+002, 1.3907945E+002, 4.1099033E-002
 3.5760272E+002, 8.1296942E+000, 7.2509081E+002, 1.3837775E+002, 4.1081065E-002
 3.5881426E+002, 8.1168110E+000, 7.1650082E+002, 1.3650104E+002, 4.1062868E-002
 3.6001382E+002, 8.1039690E+000, 7.1596073E+002, 1.3753081E+002, 4.1044693E-002
 3.6123037E+002, 8.0911020E+000, 7.1646623E+002, 1.3747420E+002, 4.1026456E-002
 3.6242380E+002, 8.0783205E+000, 7.2060113E+002, 1.3766682E+002, 4.1008335E-002
 3.6361874E+002, 8.0656799E+000, 7.3160995E+002, 1.3668949E+002, 4.0990428E-002
 3.6483034E+002, 8.0529802E+000, 7.4147646E+002, 1.3610522E+002, 4.0972467E-002
 3.6600436E+002, 8.0403840E+000, 7.3846606E+002, 1.3719478E+002, 4.0954686E-002
 3.6720767E+002, 8.0279046E+000, 7.3604299E+002, 1.3595526E+002, 4.0937081E-002
 3.6840246E+002, 8.0153120E+000, 7.3037077E+002, 1.3566000E+002, 4.0919294E-002
 3.6962804E+002, 8.0026057E+000, 7.2248049E+002, 1.3581921E+002, 4.0901292E-002
 3.7082686E+002, 7.9898943E+000, 7.2846356E+002, 1.3528248E+002, 4.0883218E-002
 3.7201275E+002, 7.9774302E+000, 7.2408429E+002, 1.3550196E+002, 4.0865438E-002
 3.7320916E+002, 7.9649567E+000, 7.1858903E+002, 1.3475952E+002, 4.0847612E-002
 3.7440244E+002, 7.9524697E+000, 7.3677701E+002, 1.3545611E+002, 4.0829753E-002
 3.7561875E+002, 7.9398765E+000, 7.3471752E+002, 1.3542824E+002, 4.0811748E-002
 3.7682651E+002, 7.9272101E+000, 7.5069068E+002, 1.3480068E+002, 4.0793657E-002
 3.7802509E+002, 7.9146452E+000, 7.4857432E+002, 1.3501563E+002, 4.0775723E-002
 3.7922055E+002, 7.9021298E+000, 7.3974919E+002, 1.3543007E+002, 4.0757855E-002
 3.8042301E+002, 7.8896145E+000, 7.3887686E+002, 1.3472964E+002, 4.0739951E-002
 3.8161967E+002, 7.8770816E+000, 7.4094111E+002, 1.3458354E+002, 4.0721957E-002
 3.8281420E+002, 7.8645930E+000, 7.3810673E+002, 1.3446776E+002, 4.0703948E-002
 3.8401920E+002, 7.8520638E+000, 7.3194512E+002, 1.3534954E+002, 4.0685803E-002
 3.8520239E+002, 7.8395986E+000, 7.3837380E+002, 1.3457751E+002, 4.0667684E-002
 3.8641847E+002, 7.8270725E+000, 7.3150820E+002, 1.3476598E+002, 4.0649419E-002
 3.8762017E+002, 7.8144540E+000, 7.3156241E+002, 1.3481807E+002, 4.0630980E-002
 3.8882107E+002, 7.8019136E+000, 7.2984694E+002, 1.3477914E+002, 4.0612629E-002
 3.9000004E+002, 7.7895321E+000, 7.3347973E+002, 1.3475408E+002, 4.0594503E-002
 3.9120264E+002, 7.7771436E+000, 7.3508558E+002, 1.3434974E+002, 4.0576377E-002
 3.9240553E+002, 7.7646187E+000, 7.3372200E+002, 1.3421631E+002, 4.0558076E-002
 3.9360817E+002, 7.7521133E+000, 7.3616342E+002, 1.3441535E+002, 4.0539839E-002
 3.9480148E+002, 7.7396565E+000, 7.3179332E+002, 1.3416562E+002, 4.0521710E-002
 3.9600632E+002, 7.7271975E+000, 7.2677106E+002, 1.3398957E+002, 4.0503614E-002
 3.9721704E+002, 7.7146457E+000, 7.2148117E+002, 1.3381813E+002, 4.0485417E-002
 3.9842533E+002, 7.7020799E+000, 7.2735764E+002, 1.3318547E+002, 4.0467232E-002
 3.9962188E+002, 7.6895929E+000, 7.3039990E+002, 1.3355859E+002, 4.0449193E-002
 4.0080723E+002, 7.6772622E+000, 7.2641552E+002, 1.3358246E+002, 4.0431423E-002
 4.0200291E+002, 7.6649517E+000, 7.4439980E+002, 1.3364767E+002, 4.0413729E-002
 4.0320296E+002, 7.6525598E+000, 7.3481093E+002, 1.3259193E+002, 4.0395960E-002
 4.0441234E+002, 7.6401267E+000, 7.4139831E+002, 1.3292706E+002, 4.0378166E-002
 4.0561864E+002, 7.6277020E+000, 7.2954949E+002, 1.3274526E+002, 4.0360406E-002
 4.0681827E+002, 7.6153198E+000, 7.2863716E+002, 1.3220330E+002, 4.0342714E-002
 4.0800492E+002, 7.6030729E+000, 7.2943597E+002, 1.3269429E+002, 4.0325211E-002
 4.0920468E+002, 7.5908243E+000, 7.2286563E+002, 1.3257270E+002, 4.0307699E-002
 4.1042375E+002, 7.5784405E+000, 7.2556765E+002, 1.3232523E+002, 4.0289997E-002
 4.1162330E+002, 7.5660554E+000, 7.3750193E+002, 1.3191749E+002, 4.0272307E-002
 4.1280540E+002, 7.5538436E+000, 7.2866757E+002, 1.3219319E+002, 4.0254891E-002
 4.1401318E+002, 7.5416339E+000, 7.2660663E+002, 1.3206485E+002, 4.0237520E-002
 4.1522107E+002, 7.5292827E+000, 7.2863410E+002, 1.3198694E+002, 4.0219990E-002
 4.1640225E+002, 7.5170768E+000, 7.3744996E+002, 1.3142063E+002, 4.0202701E-002
 4.1761334E+002, 7.5048592E+000, 7.2859647E+002, 1.3168143E+002, 4.0185423E-002
 4.1881120E+002, 7.4925656E+000, 7.2896702E+002, 1.3242009E+002, 4.0168065E-002
 4.2000889E+002, 7.4803782E+000, 7.4375775E+002, 1.3093972E+002, 4.0150877E-002
 4.2122400E+002, 7.4680954E+000, 7.3817513E+002, 1.3225075E+002, 4.0133565E-002
 4.2241735E+002, 7.4558377E+000, 7.2834414E+002, 1.3023656E+002, 4.0116297E-002
 4.2360661E+002, 7.4437442E+000, 7.2777093E+002, 1.3049409E+002, 4.0099261E-002
 4.2480722E+002, 7.4316331E+000, 7.3179005E+002, 1.3054452E+002, 4.0082189E-002
 4.2600260E+002, 7.4194836E+000, 7.2884556E+002, 1.3124961E+002, 4.0065046E-002
 4.2720712E+002, 7.4073713E+000, 7.3111744E+002, 1.3093457E+002, 4.0047938E-002
 4.2842004E+002, 7.3951685E+000, 7.2627246E+002, 1.3059189E+002, 4.0030688E-002
 4.2960094E+002, 7.3830819E+000, 7.3244938E+002, 1.3048367E+002, 4.0013597E-002
 4.3081058E+002, 7.3710652E+000, 7.2556737E+002, 1.2951295E+002, 3.9996606E-002
 4.3200216E+002, 7.3589943E+000, 7.2388750E+002, 1.3037578E+002, 3.9979544E-002
 4.3321333E+002, 7.3469312E+000, 7.2676367E+002, 1.2991652E+002, 3.9962504E-002
 4.3441498E+002, 7.3348413E+000, 7.2250017E+002, 1.2991410E+002, 3.9945441E-002
 4.3560142E+002, 7.3229132E+000, 7.3134228E+002, 1.2989707E+002, 3.9928623E-002
 4.3681228E+002, 7.3109338E+000, 7.2421607E+002, 1.2985848E+002, 3.9911756E-002
 4.3801031E+002, 7.2989343E+000, 7.3545131E+002, 1.2975388E+002, 3.9894885E-002
 4.3923004E+002, 7.2869002E+000, 7.3171223E+002, 1.2883162E+002, 3.9877988E-002
 4.4042425E+002, 7.2749132E+000, 7.2831059E+002, 1.2968473E+002, 3.9861178E-002
 4.4160514E+002, 7.2631473E+000, 7.3852927E+002, 1.2966273E+002, 3.9844693E-002
 4.4282865E+002, 7.2512434E+000, 7.3285954E+002, 1.2859903E+002, 3.9828020E-002
 4.4402629E+002, 7.2392773E+000, 7.3409783E+002, 1.2914703E+002, 3.9811260E-002
 4.4520668E+002, 7.2275484E+000, 7.4301468E+002, 1.2914297E+002, 3.9794827E-002
 4.4642493E+002, 7.2157372E+000, 7.3035848E+002, 1.2884561E+002, 3.9778266E-002
 4.4760655E+002, 7.2039282E+000, 7.3455110E+002, 1.2889377E+002, 3.9761694E-002
 4.4880126E+002, 7.1922423E+000, 7.2901255E+002, 1.2931797E+002, 3.9745273E-002
 4.5001095E+002, 7.1804368E+000, 7.3420725E+002, 1.2793223E+002, 3.9728659E-002
 4.5122948E+002, 7.1685550E+000, 7.3837420E+002, 1.2959430E+002, 3.9711909E-002
 4.5240718E+002, 7.1568179E+000, 7.3223531E+002, 1.2796358E+002, 3.9695341E-002
 4.5360125E+002, 7.1452389E+000, 7.3603750E+002, 1.2925840E+002, 3.9678974E-002
 4.5480918E+002, 7.1335257E+000, 7.3363117E+002, 1.2799916E+002, 3.9662398E-002
 4.5602431E+002, 7.1217192E+000, 7.3345817E+002, 1.2884931E+002, 3.9645667E-002
 4.5720548E+002, 7.1100795E+000, 7.3871812E+002, 1.2865068E+002, 3.9629150E-002
 4.5841014E+002, 7.0985149E+000, 7.3906056E+002, 1.2831677E+002, 3.9612713E-002
 4.5960340E+002, 7.0869090E+000, 7.3927375E+002, 1.2859607E+002, 3.9596196E-002
 4.6081525E+002, 7.0752917E+000, 7.4580844E+002, 1.2812368E+002, 3.9579638E-002
 4.6201356E+002, 7.0636577E+000, 7.4120610E+002, 1.2848733E+002, 3.9563032E-002
 4.6321222E+002, 7.0521323E+000, 7.3362007E+002, 1.2807720E+002, 3.9546550E-002
 4.6441279E+002, 7.0405922E+000, 7.3371670E+002, 1.2798206E+002, 3.9530015E-002
 4.6562259E+002, 7.0290444E+000, 7.4723232E+002, 1.2790876E+002, 3.9513430E-002
 4.6680695E+002, 7.0175888E+000, 7.6189634E+002, 1.2875493E+002, 3.9496939E-002
 4.6802456E+002, 7.0061040E+000, 7.4573547E+002, 1.2760655E+002, 3.9480370E-002
 4.6922143E+002, 6.9945923E+000, 7.4490961E+002, 1.2861306E+002, 3.9463729E-002
 4.7040257E+002, 6.9832733E+000, 7.3254354E+002, 1.2785273E+002, 3.9447326E-002
 4.7162083E+002, 6.9718614E+000, 7.3336047E+002, 1.2865635E+002, 3.9430734E-002
 4.7280765E+002, 6.9604558E+000, 7.3314450E+002, 1.2780540E+002, 3.9414091E-002
 4.7401354E+002, 6.9491263E+000, 7.3730412E+002, 1.2808355E+002, 3.9397502E-002
 4.7521704E+002, 6.9377269E+000, 7.2734732E+002, 1.2742851E+002, 3.9380771E-002
 4.7640750E+002, 6.9264253E+000, 7.4099970E+002, 1.2874820E+002, 3.9364160E-002
 4.7761294E+002, 6.9151440E+000, 7.5501676E+002, 1.2796343E+002, 3.9347568E-002
 4.7880201E+002, 6.9038701E+000, 7.4392450E+002, 1.2781849E+002, 3.9330986E-002
 4.8001197E+002, 6.8926068E+000, 7.5111202E+002, 1.2778848E+002, 3.9314427E-002
 4.8121166E+002, 6.8813248E+000, 7.5447332E+002, 1.2895924E+002, 3.9297841E-002
 4.8240971E+002, 6.8701121E+000, 7.5725032E+002, 1.2846767E+002, 3.9281345E-002
 4.8361160E+002, 6.8589020E+000, 7.5169521E+002, 1.2797040E+002, 3.9264825E-002
 4.8480428E+002, 6.8477378E+000, 7.4152453E+002, 1.2835840E+002, 3.9248330E-002
 4.8601239E+002, 6.8365468E+000, 7.5585468E+002, 1.2842282E+002, 3.9231741E-002
 4.8720743E+002, 6.8253875E+000, 7.5003789E+002, 1.2801470E+002, 3.9215134E-002
 4.8841740E+002, 6.8142215E+000, 7.4989739E+002, 1.2875222E+002, 3.9198448E-002
 4.8960472E+002, 6.8031211E+000, 7.5973949E+002, 1.2850714E+002, 3.9181797E-002
 4.9081505E+002, 6.7920286E+000, 7.4047768E+002, 1.2875031E+002, 3.9165095E-002
 4.9203067E+002, 6.7808067E+000, 7.3645956E+002, 1.2819981E+002, 3.9148141E-002
 4.9320212E+002, 6.7698075E+000, 7.4417135E+002, 1.2939256E+002, 3.9131470E-002
 4.9441361E+002, 6.7588174E+000, 7.4330836E+002, 1.2857855E+002, 3.9114758E-002
 4.9560758E+002, 6.7477417E+000, 7.4035012E+002, 1.2961315E+002, 3.9097874E-002
 4.9680175E+002, 6.7367640E+000, 7.4179620E+002, 1.2898399E+002, 3.9081108E-002
 4.9800614E+002, 6.7257449E+000, 7.5236929E+002, 1.2917158E+002, 3.9064263E-002
 4.9920111E+002, 6.7147128E+000, 7.4121030E+002, 1.2892278E+002, 3.9047391E-002
 5.0041864E+002, 6.7036374E+000, 7.4543416E+002, 1.2977150E+002, 3.9030457E-002
 5.0161010E+002, 6.6925850E+000, 7.3468705E+002, 1.2987567E+002, 3.9013566E-002
 5.0280699E+002, 6.6816282E+000, 7.4257519E+002, 1.2927007E+002, 3.8996829E-002
 5.0401352E+002, 6.6705838E+000, 7.3952232E+002, 1.2974276E+002, 3.8979968E-002
 5.0520765E+002, 6.6595966E+000, 7.4722342E+002, 1.3057129E+002, 3.8963206E-002
 5.0640879E+002, 6.6485810E+000, 7.4593693E+002, 1.2946782E+002, 3.8946415E-002
 5.0762284E+002, 6.6374816E+000, 7.3732797E+002, 1.3021821E+002, 3.8929514E-002
 5.0881375E+002, 6.6264419E+000, 7.2976394E+002, 1.3061825E+002, 3.8912723E-002
 5.1002919E+002, 6.6153840E+000, 7.4010672E+002, 1.3078025E+002, 3.8895920E-002
 5.1122427E+002, 6.6042992E+000, 7.3402652E+002, 1.3156404E+002, 3.8879090E-002
 5.1241703E+002, 6.5933275E+000, 7.4790373E+002, 1.3137949E+002, 3.8862444E-002
 5.1361674E+002, 6.5822898E+000, 7.4697313E+002, 1.3111946E+002, 3.8845717E-002
 5.1482543E+002, 6.5712081E+000, 7.5073282E+002, 1.3260359E+002, 3.8828944E-002
 5.1600350E+002, 6.5602052E+000, 7.4519194E+002, 1.3226640E+002, 3.8812314E-002
 5.1721362E+002, 6.5491772E+000, 7.4612798E+002, 1.3240956E+002, 3.8795666E-002
 5.1842504E+002, 6.5379784E+000, 7.5017479E+002, 1.3282652E+002, 3.8778775E-002
 5.1961680E+002, 6.5268432E+000, 7.3631697E+002, 1.3266483E+002, 3.8761985E-002
 5.2080598E+002, 6.5157968E+000, 7.4773048E+002, 1.3317218E+002, 3.8745332E-002
 5.2201884E+002, 6.5046225E+000, 7.4484689E+002, 1.3399012E+002, 3.8728481E-002
 5.2320712E+002, 6.4934371E+000, 7.3877925E+002, 1.3426701E+002, 3.8711610E-002
 5.2441452E+002, 6.4822320E+000, 7.3493918E+002, 1.3430351E+002, 3.8694707E-002
 5.2562199E+002, 6.4709213E+000, 7.4148411E+002, 1.3549524E+002, 3.8677645E-002
 5.2680111E+002, 6.4597092E+000, 7.4603210E+002, 1.3618084E+002, 3.8660734E-002
 5.2800087E+002, 6.4484972E+000, 7.4355272E+002, 1.3596519E+002, 3.8643829E-002
 5.2921867E+002, 6.4370679E+000, 7.4139513E+002, 1.3612753E+002, 3.8626609E-002
 5.3041682E+002, 6.4256009E+000, 7.4123706E+002, 1.3636251E+002, 3.8609348E-002
 5.3160186E+002, 6.4142636E+000, 7.5508599E+002, 1.3774898E+002, 3.8592296E-002
 5.3281083E+002, 6.4028509E+000, 7.4856067E+002, 1.3794949E+002, 3.8575143E-002
 5.3401526E+002, 6.3912761E+000, 7.5379900E+002, 1.3777702E+002, 3.8557758E-002
 5.3520313E+002, 6.3797769E+000, 7.3352087E+002, 1.3887066E+002, 3.8540493E-002
 5.3641508E+002, 6.3682175E+000, 7.3723619E+002, 1.3935385E+002, 3.8523140E-002
 5.3760728E+002, 6.3566000E+000, 7.4191537E+002, 1.3969763E+002, 3.8505691E-002
 5.3880870E+002, 6.3449665E+000, 7.3955448E+002, 1.3899074E+002, 3.8488205E-002
 5.4001681E+002, 6.3332441E+000, 7.4010764E+002, 1.4207128E+002, 3.8470569E-002
 5.4121680E+002, 6.3215101E+000, 7.5807599E+002, 1.4145919E+002, 3.8452905E-002
 5.4240182E+002, 6.3098194E+000, 7.5067240E+002, 1.4175340E+002, 3.8435300E-002
 5.4362511E+002, 6.2979767E+000, 7.4772784E+002, 1.4166199E+002, 3.8417460E-002
 5.4480350E+002, 6.2861350E+000, 7.4084836E+002, 1.4262787E+002, 3.8399616E-002
 5.4602380E+002, 6.2742687E+000, 7.5062715E+002, 1.4359808E+002, 3.8381724E-002
 5.4722235E+002, 6.2622546E+000, 7.4492924E+002, 1.4484982E+002, 3.8363595E-002
 5.4840832E+002, 6.2503831E+000, 7.4469692E+002, 1.4551803E+002, 3.8345661E-002
 5.4961874E+002, 6.2383955E+000, 7.4239810E+002, 1.4528822E+002, 3.8327533E-002
 5.5082056E+002, 6.2262746E+000, 7.4090911E+002, 1.4652243E+002, 3.8309186E-002
 5.5202280E+002, 6.2141521E+000, 7.4473604E+002, 1.4584532E+002, 3.8290824E-002
 5.5320115E+002, 6.2020865E+000, 7.4941601E+002, 1.4751467E+002, 3.8272539E-002
 5.5442170E+002, 6.1898528E+000, 7.4453914E+002, 1.4757905E+002, 3.8254000E-002
 5.5560876E+002, 6.1775059E+000, 7.4014942E+002, 1.4872901E+002, 3.8235297E-002
 5.5680489E+002, 6.1652787E+000, 7.4082094E+002, 1.5064118E+002, 3.8216786E-002
 5.5802109E+002, 6.1527927E+000, 7.5145557E+002, 1.5064795E+002, 3.8197898E-002
 5.5920470E+002, 6.1403113E+000, 7.4724779E+002, 1.5221033E+002, 3.8179029E-002
 5.6041905E+002, 6.1277533E+000, 7.4825112E+002, 1.5187426E+002, 3.8160059E-002
 5.6162078E+002, 6.1150505E+000, 7.4122735E+002, 1.5419135E+002, 3.8140885E-002
 5.6281226E+002, 6.1023743E+000, 7.5208016E+002, 1.5440781E+002, 3.8121767E-002
 5.6401141E+002, 6.0896301E+000, 7.4709121E+002, 1.5533943E+002, 3.8102560E-002
 5.6520602E+002, 6.0768045E+000, 7.5363347E+002, 1.5670483E+002, 3.8083241E-002
 5.6641387E+002, 6.0638586E+000, 7.4745042E+002, 1.5699163E+002, 3.8063751E-002
 5.6760148E+002, 6.0508736E+000, 7.4043338E+002, 1.5873606E+002, 3.8044211E-002
 5.6880806E+002, 6.0377900E+000, 7.3672659E+002, 1.5838584E+002, 3.8024532E-002
 5.7002063E+002, 6.0244997E+000, 7.4538294E+002, 1.6020314E+002, 3.8004547E-002
 5.7121481E+002, 6.0111998E+000, 7.4475320E+002, 1.6036886E+002, 3.7984551E-002
 5.7240067E+002, 5.9979425E+000, 7.4086926E+002, 1.6244097E+002, 3.7964623E-002
 5.7360088E+002, 5.9845911E+000, 7.4009230E+002, 1.6360141E+002, 3.7944560E-002
 5.7480560E+002, 5.9710408E+000, 7.4683112E+002, 1.6435800E+002, 3.7924211E-002
 5.7600491E+002, 5.9574053E+000, 7.5668214E+002, 1.6586754E+002, 3.7903746E-002
 5.7720988E+002, 5.9436587E+000, 7.6977848E+002, 1.6785973E+002, 3.7883128E-002
 5.7840047E+002, 5.9299176E+000, 7.5335301E+002, 1.6786675E+002, 3.7862532E-002
 5.7961428E+002, 5.9160038E+000, 7.5385833E+002, 1.6871481E+002, 3.7841687E-002
 5.8082405E+002, 5.9018854E+000, 7.4333658E+002, 1.7049631E+002, 3.7820543E-002
 5.8200504E+002, 5.8878636E+000, 7.6110240E+002, 1.7187336E+002, 3.7799542E-002
 5.8321710E+002, 5.8737295E+000, 7.5039824E+002, 1.7270328E+002, 3.7778358E-002
 5.8440108E+002, 5.8594807E+000, 7.4289170E+002, 1.7361960E+002, 3.7756983E-002
 5.8562209E+002, 5.8450575E+000, 7.4371221E+002, 1.7442937E+002, 3.7735323E-002
 5.8680015E+002, 5.8305958E+000, 7.4139740E+002, 1.7720390E+002, 3.7713582E-002
 5.8802312E+002, 5.8159823E+000, 7.3628297E+002, 1.7636683E+002, 3.7691593E-002
 5.8922378E+002, 5.8011528E+000, 7.5393418E+002, 1.8058520E+002, 3.7669261E-002
 5.9041701E+002, 5.7863717E+000, 7.5826386E+002, 1.8075291E+002, 3.7646990E-002
 5.9161756E+002, 5.7714874E+000, 7.6251100E+002, 1.8191407E+002, 3.7624558E-002
 5.9281028E+002, 5.7564933E+000, 7.4745279E+002, 1.8432176E+002, 3.7601962E-002
 5.9402495E+002, 5.7412675E+000, 7.4373744E+002, 1.8526674E+002, 3.7579026E-002
 5.9520583E+002, 5.7260108E+000, 7.5798617E+002, 1.8611749E+002, 3.7556052E-002
 5.9640907E+002, 5.7107291E+000, 7.5933879E+002, 1.8890585E+002, 3.7533042E-002
 5.9761079E+002, 5.6951536E+000, 7.7214415E+002, 1.9016222E+002, 3.7509587E-002
 5.9880416E+002, 5.6795196E+000, 7.5747524E+002, 1.9110560E+002, 3.7486040E-002
 6.0000413E+002, 5.6637661E+000, 7.5749719E+002, 1.9366468E+002, 3.7462308E-002
 6.0120753E+002, 5.6477998E+000, 7.4635614E+002, 1.9351057E+002, 3.7438247E-002
 6.0241755E+002, 5.6316318E+000, 7.5227709E+002, 1.9730062E+002, 3.7413867E-002
 6.0361437E+002, 5.6153905E+000, 7.4221031E+002, 1.9783890E+002, 3.7389354E-002
 6.0481368E+002, 5.5990536E+000, 7.4327251E+002, 2.0059166E+002, 3.7364673E-002
 6.0601246E+002, 5.5825459E+000, 7.3849013E+002, 2.0028081E+002, 3.7339711E-002
 6.0721824E+002, 5.5658592E+000, 7.4991458E+002, 2.0380343E+002, 3.7314461E-002
 6.0841475E+002, 5.5490266E+000, 7.5836348E+002, 2.0509720E+002, 3.7288982E-002
 6.0961047E+002, 5.5321024E+000, 7.4124382E+002, 2.0775462E+002, 3.7263365E-002
 6.1082409E+002, 5.5149121E+000, 7.4846357E+002, 2.0914176E+002, 3.7237357E-002
 6.1201111E+002, 5.4976254E+000, 7.6648649E+002, 2.1171524E+002, 3.7211223E-002
 6.1322841E+002, 5.4800859E+000, 7.5039463E+002, 2.1236379E+002, 3.7184732E-002
 6.1442586E+002, 5.4623410E+000, 7.4866426E+002, 2.1410021E+002, 3.7157958E-002
 6.1560924E+002, 5.4447169E+000, 7.5186182E+002, 2.1909547E+002, 3.7131390E-002
 6.1681912E+002, 5.4267939E+000, 7.4354489E+002, 2.2025943E+002, 3.7104397E-002
 6.1801324E+002, 5.4086471E+000, 7.7044427E+002, 2.2361753E+002, 3.7077087E-002
 6.1920695E+002, 5.3904018E+000, 7.6210800E+002, 2.2427619E+002, 3.7049647E-002
 6.2040999E+002, 5.3719269E+000, 7.7480251E+002, 2.2793098E+002, 3.7021877E-002
 6.2161053E+002, 5.3532191E+000, 7.7533293E+002, 2.2780982E+002, 3.6993773E-002
 6.2281395E+002, 5.3343291E+000, 7.7065001E+002, 2.3191656E+002, 3.6965410E-002
 6.2401401E+002, 5.3152755E+000, 7.9216558E+002, 2.3351343E+002, 3.6936812E-002
 6.2521998E+002, 5.2959956E+000, 7.9366747E+002, 2.3613620E+002, 3.6907873E-002
 6.2641874E+002, 5.2765272E+000, 7.7706900E+002, 2.3669563E+002, 3.6878641E-002
 6.2761580E+002, 5.2569847E+000, 7.6732045E+002, 2.4109070E+002, 3.6849274E-002
 6.2882237E+002, 5.2371586E+000, 7.6784288E+002, 2.4198610E+002, 3.6819449E-002
 6.3000258E+002, 5.2172863E+000, 7.5769806E+002, 2.4268462E+002, 3.6789508E-002
 6.3120963E+002, 5.1972358E+000, 7.5464338E+002, 2.4796613E+002, 3.6759242E-002
 6.3240033E+002, 5.1769207E+000, 7.4805676E+002, 2.4682153E+002, 3.6728518E-002
 6.3360223E+002, 5.1564737E+000, 7.5738212E+002, 2.5055042E+002, 3.6697534E-002
 6.3482015E+002, 5.1356104E+000, 7.6009380E+002, 2.5220064E+002, 3.6665866E-002
 6.3602224E+002, 5.1145724E+000, 7.5538926E+002, 2.5432315E+002, 3.6633894E-002
 6.3722073E+002, 5.0935528E+000, 7.4858513E+002, 2.5621481E+002, 3.6601931E-002
 6.3840745E+002, 5.0725072E+000, 7.5333417E+002, 2.5769123E+002, 3.6569928E-002
 6.3960674E+002, 5.0513091E+000, 7.6223957E+002, 2.5875975E+002, 3.6537707E-002
 6.4081141E+002, 5.0298046E+000, 7.6299722E+002, 2.5952794E+002, 3.6505047E-002
 6.4200937E+002, 5.0081683E+000, 7.7492154E+002, 2.6220235E+002, 3.6472226E-002
 6.4321398E+002, 4.9864381E+000, 7.6862202E+002, 2.6258905E+002, 3.6439311E-002
 6.4440767E+002, 4.9646044E+000, 7.8256881E+002, 2.6226548E+002, 3.6406296E-002
 6.4561529E+002, 4.9426255E+000, 7.8197299E+002, 2.6545986E+002, 3.6373122E-002
 6.4681594E+002, 4.9205088E+000, 7.7133497E+002, 2.6625940E+002, 3.6339797E-002
 6.4801375E+002, 4.8983607E+000, 7.6142976E+002, 2.6429791E+002, 3.6306478E-002
 6.4920876E+002, 4.8761681E+000, 7.6487854E+002, 2.6357257E+002, 3.6273136E-002
 6.5040587E+002, 4.8538856E+000, 7.7009554E+002, 2.6491686E+002, 3.6239686E-002
 6.5161568E+002, 4.8313984E+000, 7.7522859E+002, 2.6580196E+002, 3.6205947E-002
 6.5282245E+002, 4.8087299E+000, 7.9869594E+002, 2.6503878E+002, 3.6171945E-002
 6.5400029E+002, 4.7862385E+000, 7.8863006E+002, 2.6186649E+002, 3.6138209E-002
 6.5520539E+002, 4.7636877E+000, 7.9188008E+002, 2.6789189E+002, 3.6104383E-002
 6.5641023E+002, 4.7406869E+000, 8.0211173E+002, 2.6715993E+002, 3.6069873E-002
 6.5761763E+002, 4.7175235E+000, 7.8668473E+002, 2.6632975E+002, 3.6035102E-002
 6.5882019E+002, 4.6941611E+000, 7.9968013E+002, 2.6785218E+002, 3.5999999E-002
 6.6000073E+002, 4.6708128E+000, 8.0747726E+002, 2.7248433E+002, 3.5964866E-002
 6.6121457E+002, 4.6469726E+000, 7.9796037E+002, 2.7102869E+002, 3.5928917E-002
 6.6241310E+002, 4.6226578E+000, 7.7099981E+002, 2.7664226E+002, 3.5892157E-002
 6.6361456E+002, 4.5980021E+000, 7.8322875E+002, 2.8086266E+002, 3.5854764E-002
 6.6480705E+002, 4.5728798E+000, 7.7937032E+002, 2.8598818E+002, 3.5816529E-002
 6.6601468E+002, 4.5471581E+000, 7.7142854E+002, 2.8820316E+002, 3.5777230E-002
 6.6721182E+002, 4.5207755E+000, 7.7280286E+002, 2.9999677E+002, 3.5736765E-002
 6.6841830E+002, 4.4938017E+000, 7.8748850E+002, 3.0470672E+002, 3.5695241E-002
