s,kg,C,kW,m
 3.3481785E+002, 1.1066254E+001, 5.2226318E+002, 1.1202789E+002, 4.5337988E-002
 3.3600616E+002, 1.1056061E+001, 5.1962321E+002, 1.1100358E+002, 4.5320975E-002
 3.3721360E+002, 1.1045805E+001, 5.3077910E+002, 1.1163007E+002, 4.5303988E-002
 3.3841065E+002, 1.1035553E+001, 5.3526774E+002, 1.1125881E+002, 4.5287149E-002
 3.3961228E+002, 1.1025369E+001, 5.2894739E+002, 1.1022341E+002, 4.5270348E-002
 3.4080579E+002, 1.1015242E+001, 5.3429823E+002, 1.1000573E+002, 4.5253440E-002
 3.4200499E+002, 1.1005187E+001, 5.3262966E+002, 1.1031126E+002, 4.5236479E-002
 3.4320535E+002, 1.0995158E+001, 5.3068981E+002, 1.0856251E+002, 4.5219407E-002
 3.4441372E+002, 1.0985103E+001, 5.2145745E+002, 1.0832733E+002, 4.5202193E-002
 3.4562625E+002, 1.0975024E+001, 5.2110351E+002, 1.0850889E+002, 4.5184978E-002
 3.4683253E+002, 1.0964999E+001, 5.1542588E+002, 1.0813907E+002, 4.5168056E-002
 3.4800732E+002, 1.0955166E+001, 5.2078865E+002, 1.0843943E+002, 4.5151738E-002
 3.4921855E+002, 1.0945323E+001, 5.1610930E+002, 1.0776388E+002, 4.5135740E-002
 3.5040300E+002, 1.0935426E+001, 5.1672447E+002, 1.0688781E+002, 4.5119978E-002
 3.5160161E+002, 1.0925570E+001, 5.1311285E+002, 1.0784589E+002, 4.5104572E-002
 3.5280752E+002, 1.0915646E+001, 5.1219901E+002, 1.0794318E+002, 4.5089344E-002
 3.5400872E+002, 1.0905711E+001, 5.1135814E+002, 1.0698301E+002, 4.5074392E-002
 3.5522882E+002, 1.0895752E+001, 5.1083315E+002, 1.0675337E+002, 4.5059682E-002
 3.5640941E+002, 1.0885875E+001, 5.0983888E+002, 1.0672206E+002, 4.5045329E-002
 3.5762956E+002, 1.0876094E+001, 5.1276483E+002, 1.0609661E+002, 4.5031310E-002
 3.5880308E+002, 1.0866381E+001, 5.1292623E+002, 1.0448005E+002, 4.5017541E-002
 3.6001647E+002, 1.0856735E+001, 5.1185854E+002, 1.0514076E+002, 4.5003965E-002
 3.6121911E+002, 1.0847058E+001, 5.1396650E+002, 1.0433535E+002, 4.4990391E-002
 3.6242439E+002, 1.0837457E+001, 5.1884977E+002, 1.0356914E+002, 4.4976963E-002
 3.6361807E+002, 1.0827915E+001, 5.1657840E+002, 1.0350991E+002, 4.4963648E-002
 3.6480061E+002, 1.0818469E+001, 5.1161111E+002, 1.0278553E+002, 4.4950458E-002
 3.6600810E+002, 1.0808994E+001, 5.0734191E+002, 1.0376431E+002, 4.4937229E-002
 3.6722718E+002, 1.0799394E+001, 5.0810510E+002, 1.0276217E+002, 4.4923901E-002
 3.6842276E+002, 1.0789834E+001, 5.1193818E+002, 1.0239007E+002, 4.4910776E-002
 3.6962237E+002, 1.0780336E+001, 5.1901037E+002, 1.0384909E+002, 4.4897889E-002
 3.7080707E+002, 1.0770890E+001, 5.2709261E+002, 1.0287579E+002, 4.4885157E-002
 3.7201390E+002, 1.0761412E+001, 5.2128013E+002, 1.0374002E+002, 4.4872351E-002
 3.7320811E+002, 1.0751878E+001, 5.2349198E+002, 1.0374942E+002, 4.4859353E-002
 3.7441202E+002, 1.0742329E+001, 5.2116454E+002, 1.0390584E+002, 4.4846218E-002
 3.7562326E+002, 1.0732685E+001, 5.2892394E+002, 1.0410266E+002, 4.4832867E-002
 3.7680068E+002, 1.0723113E+001, 5.2405210E+002, 1.0422512E+002, 4.4819529E-002
 3.7801732E+002, 1.0713505E+001, 5.2563408E+002, 1.0470476E+002, 4.4806025E-002
 3.7920246E+002, 1.0703862E+001, 5.2325959E+002, 1.0520017E+002, 4.4792371E-002
 3.8042518E+002, 1.0694173E+001, 5.2573327E+002, 1.0526482E+002, 4.4778580E-002
 3.8161749E+002, 1.0684448E+001, 5.1822556E+002, 1.0504134E+002, 4.4764693E-002
 3.8281661E+002, 1.0674780E+001, 5.2367831E+002, 1.0504225E+002, 4.4750870E-002
 3.8401082E+002, 1.0665112E+001, 5.1696556E+002, 1.0520727E+002, 4.4737077E-002
 3.8522715E+002, 1.0655374E+001, 5.1860920E+002, 1.0528187E+002, 4.4723216E-002
 3.8640996E+002, 1.0645715E+001, 5.1847837E+002, 1.0557997E+002, 4.4709507E-002
 3.8761845E+002, 1.0636118E+001, 5.2104186E+002, 1.0388600E+002, 4.4695929E-002
 3.8881915E+002, 1.0626483E+001, 5.2633121E+002, 1.0450525E+002, 4.4682331E-002
 3.9002259E+002, 1.0616889E+001, 5.2986499E+002, 1.0294450E+002, 4.4668791E-002
 3.9122826E+002, 1.0607325E+001, 5.3024661E+002, 1.0338162E+002, 4.4655206E-002
 3.9243131E+002, 1.0597806E+001, 5.3073618E+002, 1.0228079E+002, 4.4641527E-002
 3.9361388E+002, 1.0588407E+001, 5.2874922E+002, 1.0239934E+002, 4.4627827E-002
 3.9480491E+002, 1.0579135E+001, 5.1904048E+002, 1.0168696E+002, 4.4614122E-002
 3.9602402E+002, 1.0569747E+001, 5.1778437E+002, 1.0157078E+002, 4.4600120E-002
 3.9721458E+002, 1.0560382E+001, 5.1747979E+002, 1.0096759E+002, 4.4586163E-002
 3.9840061E+002, 1.0551154E+001, 5.2370197E+002, 1.0126224E+002, 4.4572518E-002
 3.9962806E+002, 1.0541793E+001, 5.1867325E+002, 1.0133180E+002, 4.4558805E-002
 4.0080915E+002, 1.0532441E+001, 5.1398750E+002, 1.0105848E+002, 4.4545205E-002
 4.0200608E+002, 1.0523213E+001, 5.2120532E+002, 1.0095481E+002, 4.4531894E-002
 4.0321791E+002, 1.0513869E+001, 5.2142812E+002, 1.0108080E+002, 4.4518550E-002
 4.0441247E+002, 1.0504536E+001, 5.1797170E+002, 1.0189063E+002, 4.4505337E-002
 4.0560399E+002, 1.0495248E+001, 5.1713914E+002, 1.0109443E+002, 4.4492273E-002
 4.0680456E+002, 1.0485935E+001, 5.2690331E+002, 1.0110335E+002, 4.4479265E-002
 4.0801576E+002, 1.0476525E+001, 5.2204387E+002, 1.0201515E+002, 4.4466202E-002
 4.0920094E+002, 1.0467179E+001, 5.1890470E+002, 1.0130608E+002, 4.4453257E-002
 4.1041709E+002, 1.0457798E+001, 5.1606884E+002, 1.0209850E+002, 4.4440283E-002
 4.1160407E+002, 1.0448414E+001, 5.1809109E+002, 1.0249680E+002, 4.4427354E-002
 4.1282032E+002, 1.0439038E+001, 5.1580387E+002, 1.0152819E+002, 4.4414507E-002
 4.1401231E+002, 1.0429632E+001, 5.1266679E+002, 1.0169517E+002, 4.4401701E-002
 4.1522628E+002, 1.0420256E+001, 5.1795372E+002, 1.0161891E+002, 4.4389029E-002
 4.1641792E+002, 1.0410864E+001, 5.1582789E+002, 1.0203921E+002, 4.4376442E-002
 4.1762151E+002, 1.0401541E+001, 5.1633870E+002, 1.0137527E+002, 4.4364044E-002
 4.1881082E+002, 1.0392206E+001, 5.2145839E+002, 1.0192037E+002, 4.4351714E-002
 4.2000835E+002, 1.0382900E+001, 5.2335333E+002, 1.0171806E+002, 4.4339486E-002
 4.2120467E+002, 1.0373543E+001, 5.2474075E+002, 1.0123922E+002, 4.4327210E-002
 4.2242935E+002, 1.0364099E+001, 5.2294966E+002, 1.0198281E+002, 4.4314794E-002
 4.2361624E+002, 1.0354719E+001, 5.2229306E+002, 1.0188347E+002, 4.4302411E-002
 4.2480616E+002, 1.0345464E+001, 5.2931086E+002, 1.0112702E+002, 4.4290131E-002
 4.2600631E+002, 1.0336190E+001, 5.3723368E+002, 1.0097307E+002, 4.4277747E-002
 4.2721015E+002, 1.0326879E+001, 5.3073096E+002, 1.0057042E+002, 4.4265189E-002
 4.2842965E+002, 1.0317512E+001, 5.3456393E+002, 1.0001465E+002, 4.4252358E-002
 4.2962796E+002, 1.0308238E+001, 5.2299476E+002, 9.9315546E+001, 4.4239441E-002
 4.3081313E+002, 1.0299096E+001, 5.2619027E+002, 9.9159425E+001, 4.4226513E-002
 4.3201356E+002, 1.0290026E+001, 5.3228280E+002, 9.8438353E+001, 4.4213552E-002
 4.3320095E+002, 1.0280989E+001, 5.3123910E+002, 9.8619224E+001, 4.4200551E-002
 4.3440941E+002, 1.0271935E+001, 5.2922509E+002, 9.7882018E+001, 4.4187420E-002
 4.3560918E+002, 1.0262904E+001, 5.2664111E+002, 9.7103692E+001, 4.4174205E-002
 4.3681225E+002, 1.0253939E+001, 5.2808355E+002, 9.7274556E+001, 4.4160982E-002
 4.3800565E+002, 1.0245034E+001, 5.2381762E+002, 9.6841034E+001, 4.4147788E-002
 4.3921853E+002, 1.0236104E+001, 5.2459282E+002, 9.5910723E+001, 4.4134525E-002
 4.4040936E+002, 1.0227214E+001, 5.2566418E+002, 9.5740456E+001, 4.4121326E-002
 4.4160851E+002, 1.0218404E+001, 5.2558415E+002, 9.5761800E+001, 4.4108275E-002
 4.4281563E+002, 1.0209550E+001, 5.2743912E+002, 9.5767918E+001, 4.4095196E-002
 4.4402570E+002, 1.0200655E+001, 5.3283300E+002, 9.4976326E+001, 4.4082087E-002
 4.4521523E+002, 1.0191847E+001, 5.3164490E+002, 9.5219675E+001, 4.4069113E-002
 4.4640421E+002, 1.0183149E+001, 5.3432321E+002, 9.4977145E+001, 4.4056267E-002
 4.4760481E+002, 1.0174409E+001, 5.3317352E+002, 9.4896373E+001, 4.4043297E-002
 4.4880824E+002, 1.0165622E+001, 5.3509670E+002, 9.5182276E+001, 4.4030184E-002
 4.5001076E+002, 1.0156829E+001, 5.3382157E+002, 9.4476371E+001, 4.4017005E-002
 4.5121307E+002, 1.0148037E+001, 5.2668592E+002, 9.5361424E+001, 4.4003771E-002
 4.5242344E+002, 1.0139206E+001, 5.3704141E+002, 9.4540515E+001, 4.3990438E-002
 4.5360642E+002, 1.0130438E+001, 5.3143607E+002, 9.4920944E+001, 4.3977186E-002
 4.5480601E+002, 1.0121709E+001, 5.2912575E+002, 9.5143620E+001, 4.3963982E-002
 4.5603445E+002, 1.0112815E+001, 5.2038631E+002, 9.4921505E+001, 4.3950526E-002
 4.5721293E+002, 1.0103993E+001, 5.1728541E+002, 9.5031988E+001, 4.3937209E-002
 4.5840540E+002, 1.0095331E+001, 5.1946108E+002, 9.5037064E+001, 4.3924215E-002
 4.5961251E+002, 1.0086558E+001, 5.2046266E+002, 9.4508162E+001, 4.3911186E-002
 4.6081885E+002, 1.0077747E+001, 5.1744210E+002, 9.3410389E+001, 4.3898254E-002
 4.6200291E+002, 1.0069050E+001, 5.1682537E+002, 9.4376946E+001, 4.3885631E-002
 4.6320554E+002, 1.0060401E+001, 5.1837609E+002, 9.3574431E+001, 4.3873203E-002
 4.6441377E+002, 1.0051691E+001, 5.2447512E+002, 9.3757760E+001, 4.3860804E-002
 4.6560635E+002, 1.0043055E+001, 5.2388652E+002, 9.3261597E+001, 4.3848609E-002
 4.6681426E+002, 1.0034443E+001, 5.2885271E+002, 9.3020028E+001, 4.3836512E-002
 4.6800071E+002, 1.0025866E+001, 5.3138780E+002, 9.2400530E+001, 4.3824486E-002
 4.6922283E+002, 1.0017271E+001, 5.3564846E+002, 9.2754378E+001, 4.3812425E-002
 4.7042785E+002, 1.0008625E+001, 5.3071187E+002, 9.1980685E+001, 4.3800238E-002
 4.7160652E+002, 1.0000134E+001, 5.3289525E+002, 9.1858247E+001, 4.3788193E-002
 4.7280968E+002, 9.9916531E+000, 5.3048552E+002, 9.2514985E+001, 4.3776082E-002
 4.7401396E+002, 9.9830934E+000, 5.3686246E+002, 9.2135587E+001, 4.3763793E-002
 4.7520003E+002, 9.9745746E+000, 5.4112602E+002, 9.2323670E+001, 4.3751500E-002
 4.7641511E+002, 9.9660129E+000, 5.3825663E+002, 9.2304256E+001, 4.3739074E-002
 4.7762581E+002, 9.9573628E+000, 5.3609630E+002, 9.2183676E+001, 4.3726414E-002
 4.7881869E+002, 9.9487794E+000, 5.3692365E+002, 9.1810015E+001, 4.3713742E-002
 4.8002477E+002, 9.9402247E+000, 5.4477412E+002, 9.2634131E+001, 4.3701010E-002
 4.8122063E+002, 9.9316688E+000, 5.3621718E+002, 9.2573642E+001, 4.3688186E-002
 4.8241378E+002, 9.9231434E+000, 5.4432499E+002, 9.2013822E+001, 4.3675313E-002
 4.8362232E+002, 9.9145742E+000, 5.3811145E+002, 9.2400074E+001, 4.3662281E-002
 4.8481022E+002, 9.9060265E+000, 5.3699200E+002, 9.2458193E+001, 4.3649204E-002
 4.8600709E+002, 9.8974828E+000, 5.3061207E+002, 9.2046401E+001, 4.3636060E-002
 4.8720337E+002, 9.8889522E+000, 5.3124548E+002, 9.2027738E+001, 4.3622894E-002
 4.8840582E+002, 9.8803894E+000, 5.4637937E+002, 9.2135410E+001, 4.3609673E-002
 4.8961404E+002, 9.8717937E+000, 5.4590236E+002, 9.2258473E+001, 4.3596411E-002
 4.9082325E+002, 9.8632023E+000, 5.4684545E+002, 9.1888062E+001, 4.3583125E-002
 4.9200399E+002, 9.8547197E+000, 5.4961977E+002, 9.1727141E+001, 4.3569924E-002
 4.9320194E+002, 9.8463035E+000, 5.4512639E+002, 9.2019457E+001, 4.3556716E-002
 4.9442012E+002, 9.8377320E+000, 5.4374338E+002, 9.1631953E+001, 4.3543147E-002
 4.9562249E+002, 9.8291592E+000, 5.3999407E+002, 9.1418814E+001, 4.3529471E-002
 4.9682342E+002, 9.8206364E+000, 5.4129711E+002, 9.1680427E+001, 4.3515808E-002
 4.9802595E+002, 9.8120903E+000, 5.3551060E+002, 9.1866005E+001, 4.3502087E-002
 4.9923101E+002, 9.8035429E+000, 5.3900298E+002, 9.1500186E+001, 4.3488379E-002
 5.0040599E+002, 9.7950732E+000, 5.4105010E+002, 9.1854622E+001, 4.3474829E-002
 5.0160309E+002, 9.7866356E+000, 5.3432515E+002, 9.1791807E+001, 4.3461380E-002
 5.0280247E+002, 9.7781160E+000, 5.3919097E+002, 9.1736662E+001, 4.3447843E-002
 5.0400559E+002, 9.7696137E+000, 5.4012318E+002, 9.1866216E+001, 4.3434372E-002
 5.0520400E+002, 9.7611050E+000, 5.4019116E+002, 9.1502538E+001, 4.3420938E-002
 5.0642966E+002, 9.7525312E+000, 5.3180357E+002, 9.1420330E+001, 4.3407442E-002
 5.0761349E+002, 9.7440197E+000, 5.3237774E+002, 9.1255265E+001, 4.3394079E-002
 5.0882598E+002, 9.7355497E+000, 5.3017302E+002, 9.0877743E+001, 4.3380835E-002
 5.1000368E+002, 9.7271171E+000, 5.3440933E+002, 9.1209774E+001, 4.3367734E-002
 5.1122503E+002, 9.7186672E+000, 5.3714309E+002, 9.1084241E+001, 4.3354707E-002
 5.1240462E+002, 9.7102074E+000, 5.3127270E+002, 9.0922286E+001, 4.3341762E-002
 5.1362839E+002, 9.7017481E+000, 5.3353691E+002, 9.0607927E+001, 4.3328899E-002
 5.1480469E+002, 9.6932914E+000, 5.2712051E+002, 9.0520134E+001, 4.3316111E-002
 5.1601147E+002, 9.6849190E+000, 5.2607873E+002, 9.0433451E+001, 4.3303524E-002
 5.1723628E+002, 9.6763716E+000, 5.2490249E+002, 8.9852071E+001, 4.3290760E-002
 5.1844047E+002, 9.6678556E+000, 5.2794778E+002, 8.9444362E+001, 4.3278141E-002
 5.1960934E+002, 9.6595832E+000, 5.2619515E+002, 8.9948128E+001, 4.3265979E-002
 5.2081648E+002, 9.6512985E+000, 5.3206968E+002, 8.9531495E+001, 4.3253888E-002
 5.2202463E+002, 9.6429335E+000, 5.4142299E+002, 8.9641871E+001, 4.3241752E-002
 5.2320126E+002, 9.6346729E+000, 5.4219661E+002, 8.8602808E+001, 4.3229814E-002
 5.2441621E+002, 9.6264201E+000, 5.3326079E+002, 8.9088591E+001, 4.3217901E-002
 5.2561439E+002, 9.6181206E+000, 5.3964631E+002, 8.8671908E+001, 4.3205898E-002
 5.2680640E+002, 9.6098632E+000, 5.2938969E+002, 8.7908672E+001, 4.3193916E-002
 5.2801779E+002, 9.6016191E+000, 5.3901906E+002, 8.8844597E+001, 4.3181926E-002
 5.2921118E+002, 9.5933454E+000, 5.3154797E+002, 8.8508007E+001, 4.3169878E-002
 5.3040980E+002, 9.5851282E+000, 5.3122536E+002, 8.8358694E+001, 4.3157915E-002
 5.3160440E+002, 9.5769004E+000, 5.2994628E+002, 8.8080084E+001, 4.3145944E-002
 5.3280088E+002, 9.5686980E+000, 5.4162321E+002, 8.8100100E+001, 4.3134028E-002
 5.3402019E+002, 9.5604095E+000, 5.4612345E+002, 8.8075078E+001, 4.3122011E-002
 5.3522404E+002, 9.5521088E+000, 5.4081322E+002, 8.8427527E+001, 4.3109982E-002
 5.3642198E+002, 9.5438643E+000, 5.4079231E+002, 8.7743339E+001, 4.3098010E-002
 5.3760409E+002, 9.5357234E+000, 5.4068948E+002, 8.8062812E+001, 4.3086139E-002
 5.3880645E+002, 9.5275514E+000, 5.4271559E+002, 8.8462381E+001, 4.3074173E-002
 5.4000949E+002, 9.5193078E+000, 5.3847415E+002, 8.8187692E+001, 4.3062060E-002
 5.4120236E+002, 9.5110842E+000, 5.4672043E+002, 8.7863914E+001, 4.3049941E-002
 5.4241057E+002, 9.5028249E+000, 5.4586383E+002, 8.8006449E+001, 4.3037737E-002
 5.4361181E+002, 9.4945369E+000, 5.3624182E+002, 8.8471139E+001, 4.3025462E-002
 5.4480612E+002, 9.4863010E+000, 5.3436937E+002, 8.8054767E+001, 4.3013223E-002
 5.4600091E+002, 9.4780906E+000, 5.3231614E+002, 8.8633888E+001, 4.3000989E-002
 5.4722750E+002, 9.4697420E+000, 5.2699883E+002, 8.7922571E+001, 4.2988546E-002
 5.4843404E+002, 9.4613835E+000, 5.3084255E+002, 8.8285887E+001, 4.2976116E-002
 5.4960248E+002, 9.4532358E+000, 5.3366547E+002, 8.7762145E+001, 4.2964050E-002
 5.5082207E+002, 9.4450644E+000, 5.2811269E+002, 8.8060201E+001, 4.2952017E-002
 5.5201842E+002, 9.4367910E+000, 5.3410736E+002, 8.7274650E+001, 4.2939901E-002
 5.5322950E+002, 9.4286030E+000, 5.3006059E+002, 8.7783034E+001, 4.2927969E-002
 5.5441257E+002, 9.4204522E+000, 5.2408172E+002, 8.7227267E+001, 4.2916153E-002
 5.5562859E+002, 9.4123001E+000, 5.2530118E+002, 8.7040654E+001, 4.2904396E-002
 5.5682525E+002, 9.4041101E+000, 5.2468141E+002, 8.6851981E+001, 4.2892656E-002
 5.5803514E+002, 9.3959510E+000, 5.3187616E+002, 8.6716426E+001, 4.2881050E-002
 5.5922752E+002, 9.3878045E+000, 5.3984417E+002, 8.7263277E+001, 4.2869556E-002
 5.6042916E+002, 9.3796945E+000, 5.3962992E+002, 8.6369435E+001, 4.2858194E-002
 5.6162177E+002, 9.3715816E+000, 5.4317139E+002, 8.6854126E+001, 4.2846876E-002
 5.6283028E+002, 9.3634634E+000, 5.4278716E+002, 8.6554668E+001, 4.2835552E-002
 5.6400513E+002, 9.3554148E+000, 5.4063079E+002, 8.7031464E+001, 4.2824299E-002
 5.6522078E+002, 9.3473343E+000, 5.4752064E+002, 8.6457806E+001, 4.2812951E-002
 5.6640690E+002, 9.3392104E+000, 5.4947421E+002, 8.6686725E+001, 4.2801482E-002
 5.6761276E+002, 9.3311305E+000, 5.4422487E+002, 8.6251195E+001, 4.2790003E-002
 5.6880640E+002, 9.3230073E+000, 5.3841011E+002, 8.6583626E+001, 4.2778381E-002
 5.7002809E+002, 9.3148454E+000, 5.3726609E+002, 8.6398807E+001, 4.2766622E-002
 5.7121530E+002, 9.3067108E+000, 5.3497010E+002, 8.6712078E+001, 4.2754833E-002
 5.7240026E+002, 9.2986783E+000, 5.3237493E+002, 8.6686273E+001, 4.2743157E-002
 5.7362771E+002, 9.2905372E+000, 5.3335253E+002, 8.6387067E+001, 4.2731313E-002
 5.7480659E+002, 9.2824057E+000, 5.3642222E+002, 8.6705763E+001, 4.2719500E-002
 5.7602826E+002, 9.2742815E+000, 5.3940910E+002, 8.6396691E+001, 4.2707736E-002
 5.7721796E+002, 9.2661277E+000, 5.4501132E+002, 8.6436551E+001, 4.2695972E-002
 5.7842154E+002, 9.2580429E+000, 5.3376516E+002, 8.6674726E+001, 4.2684341E-002
 5.7962058E+002, 9.2499074E+000, 5.4025564E+002, 8.6743199E+001, 4.2672655E-002
 5.8082746E+002, 9.2417829E+000, 5.3925404E+002, 8.6293334E+001, 4.2660985E-002
 5.8202573E+002, 9.2336388E+000, 5.4435684E+002, 8.6233168E+001, 4.2649290E-002
 5.8321228E+002, 9.2255922E+000, 5.4386820E+002, 8.6921090E+001, 4.2637732E-002
 5.8441782E+002, 9.2175086E+000, 5.3653660E+002, 8.6292153E+001, 4.2626114E-002
 5.8560393E+002, 9.2094188E+000, 5.3341801E+002, 8.6534324E+001, 4.2614471E-002
 5.8683134E+002, 9.2012870E+000, 5.3889323E+002, 8.6351307E+001, 4.2602748E-002
 5.8800837E+002, 9.1931889E+000, 5.3392682E+002, 8.6291104E+001, 4.2591070E-002
 5.8921899E+002, 9.1851502E+000, 5.3966127E+002, 8.6468468E+001, 4.2579487E-002
 5.9043326E+002, 9.1769978E+000, 5.3327497E+002, 8.5715963E+001, 4.2567756E-002
 5.9160584E+002, 9.1689623E+000, 5.3629257E+002, 8.5847887E+001, 4.2556215E-002
 5.9280820E+002, 9.1609889E+000, 5.3530386E+002, 8.6019192E+001, 4.2544783E-002
 5.9400426E+002, 9.1529479E+000, 5.3537127E+002, 8.5715603E+001, 4.2533280E-002
 5.9522012E+002, 9.1448680E+000, 5.3781546E+002, 8.6036052E+001, 4.2521747E-002
 5.9641696E+002, 9.1367939E+000, 5.4170708E+002, 8.5261286E+001, 4.2510245E-002
 5.9760049E+002, 9.1288455E+000, 5.4389466E+002, 8.5321489E+001, 4.2498939E-002
 5.9882823E+002, 9.1207853E+000, 5.4912451E+002, 8.5456359E+001, 4.2487476E-002
 6.0001255E+002, 9.1127496E+000, 5.4534745E+002, 8.5020497E+001, 4.2476032E-002
 6.0121138E+002, 9.1048215E+000, 5.4350229E+002, 8.5804652E+001, 4.2464706E-002
 6.0240159E+002, 9.0968958E+000, 5.4873674E+002, 8.4779618E+001, 4.2453331E-002
 6.0360271E+002, 9.0889587E+000, 5.3880880E+002, 8.4880346E+001, 4.2441881E-002
 6.0482145E+002, 9.0809368E+000, 5.4124662E+002, 8.4696587E+001, 4.2430256E-002
 6.0601856E+002, 9.0729266E+000, 5.3537169E+002, 8.4787938E+001, 4.2418602E-002
 6.0721380E+002, 9.0650055E+000, 5.3465643E+002, 8.4699868E+001, 4.2407052E-002
 6.0840576E+002, 9.0571053E+000, 5.3917980E+002, 8.4827608E+001, 4.2395530E-002
 6.0961706E+002, 9.0491419E+000, 5.4551112E+002, 8.4496775E+001, 4.2383929E-002
 6.1082349E+002, 9.0411575E+000, 5.3772702E+002, 8.5063233E+001, 4.2372322E-002
 6.1201324E+002, 9.0332352E+000, 5.4607177E+002, 8.4446173E+001, 4.2360825E-002
 6.1321205E+002, 9.0253523E+000, 5.4359491E+002, 8.4425035E+001, 4.2349388E-002
 6.1443249E+002, 9.0173642E+000, 5.4259131E+002, 8.4269703E+001, 4.2337798E-002
 6.1560400E+002, 9.0094868E+000, 5.4761015E+002, 8.4497435E+001, 4.2326355E-002
 6.1682325E+002, 9.0016019E+000, 5.4035631E+002, 8.4199785E+001, 4.2314885E-002
 6.1802431E+002, 8.9936528E+000, 5.4440265E+002, 8.4528114E+001, 4.2303306E-002
 6.1920313E+002, 8.9858302E+000, 5.4758886E+002, 8.4449196E+001, 4.2291889E-002
 6.2041928E+002, 8.9779611E+000, 5.4711182E+002, 8.3942546E+001, 4.2280387E-002
 6.2160924E+002, 8.9700588E+000, 5.4279926E+002, 8.4225356E+001, 4.2268822E-002
 6.2281122E+002, 8.9621901E+000, 5.4381484E+002, 8.4143593E+001, 4.2257287E-002
 6.2403129E+002, 8.9542514E+000, 5.4036454E+002, 8.4163309E+001, 4.2245628E-002
 6.2521214E+002, 8.9463579E+000, 5.4274237E+002, 8.3832192E+001, 4.2234023E-002
 6.2643383E+002, 8.9384686E+000, 5.3860003E+002, 8.3947214E+001, 4.2222417E-002
 6.2762010E+002, 8.9305911E+000, 5.3638145E+002, 8.4696258E+001, 4.2210833E-002
 6.2882291E+002, 8.9227669E+000, 5.4481349E+002, 8.3982466E+001, 4.2199335E-002
 6.3002409E+002, 8.9148926E+000, 5.3858806E+002, 8.3570574E+001, 4.2187780E-002
 6.3123131E+002, 8.9070053E+000, 5.3814531E+002, 8.3434245E+001, 4.2176230E-002
 6.3240511E+002, 8.8992141E+000, 5.3330307E+002, 8.3888011E+001, 4.2164842E-002
 6.3361987E+002, 8.8914280E+000, 5.3527846E+002, 8.3792388E+001, 4.2153485E-002
 6.3481778E+002, 8.8835669E+000, 5.3802211E+002, 8.3638127E+001, 4.2142047E-002
 6.3602636E+002, 8.8757548E+000, 5.4960149E+002, 8.3350326E+001, 4.2130713E-002
 6.3721985E+002, 8.8679477E+000, 5.4996527E+002, 8.3131668E+001, 4.2119416E-002
 6.3841362E+002, 8.8602189E+000, 5.4150416E+002, 8.3415178E+001, 4.2108253E-002
 6.3962557E+002, 8.8524367E+000, 5.4526083E+002, 8.2957043E+001, 4.2097010E-002
 6.4080418E+002, 8.8447152E+000, 5.5232153E+002, 8.3323171E+001, 4.2085830E-002
 6.4200223E+002, 8.8370603E+000, 5.4657797E+002, 8.2760218E+001, 4.2074715E-002
 6.4321156E+002, 8.8293126E+000, 5.3870065E+002, 8.2514072E+001, 4.2063435E-002
 6.4442701E+002, 8.8215165E+000, 5.4444926E+002, 8.2724812E+001, 4.2052049E-002
 6.4562367E+002, 8.8137793E+000, 5.4378015E+002, 8.2524986E+001, 4.2040716E-002
 6.4681998E+002, 8.8060923E+000, 5.4445331E+002, 8.2250488E+001, 4.2029437E-002
 6.4801974E+002, 8.7984094E+000, 5.5050406E+002, 8.2288777E+001, 4.2018154E-002
 6.4921786E+002, 8.7907447E+000, 5.4933295E+002, 8.2766860E+001, 4.2006886E-002
 6.5040529E+002, 8.7830953E+000, 5.4362268E+002, 8.2151743E+001, 4.1995629E-002
 6.5163165E+002, 8.7753807E+000, 5.4137836E+002, 8.2397050E+001, 4.1984260E-002
 6.5282948E+002, 8.7676383E+000, 5.4635096E+002, 8.2490351E+001, 4.1972828E-002
 6.5402070E+002, 8.7600201E+000, 5.4818619E+002, 8.2314133E+001, 4.1961562E-002
 6.5522513E+002, 8.7523691E+000, 5.4430400E+002, 8.1880029E+001, 4.1950239E-002
 6.5642129E+002, 8.7447202E+000, 5.4627440E+002, 8.2231193E+001, 4.1938911E-002
 6.5761266E+002, 8.7371173E+000, 5.4235424E+002, 8.2398139E+001, 4.1927637E-002
 6.5882949E+002, 8.7294767E+000, 5.4226406E+002, 8.1899329E+001, 4.1916295E-002
 6.6000496E+002, 8.7218805E+000, 5.4028711E+002, 8.1945349E+001, 4.1905011E-002
 6.6120329E+002, 8.7143625E+000, 5.5301497E+002, 8.1969840E+001, 4.1893841E-002
 6.6243247E+002, 8.7066748E+000, 5.5146201E+002, 8.1678264E+001, 4.1882420E-002
 6.6360843E+002, 8.6990576E+000, 5.5669807E+002, 8.1525107E+001, 4.1871108E-002
 6.6480332E+002, 8.6915769E+000, 5.5112235E+002, 8.1783135E+001, 4.1859993E-002
 6.6601255E+002, 8.6839846E+000, 5.4836389E+002, 8.1702006E+001, 4.1848690E-002
 6.6721532E+002, 8.6763699E+000, 5.4603713E+002, 8.1743356E+001, 4.1837320E-002
 6.6840084E+002, 8.6688379E+000, 5.4119302E+002, 8.1981210E+001, 4.1826039E-002
