s,C,g/g,1/s,W/g,W/g
Time,Temp,Mass,MLR,MCC,DSC
 4.0200000E+003, 1.5400014E+002, 9.7250003E-001, 0.0000000E+000, 1.3019129E-035, 4.3491833E-002
 4.0500000E+003, 1.5500014E+002, 9.7250003E-001, 0.0000000E+000, 1.7037947E-035, 4.3491814E-002
 4.0800000E+003, 1.5600014E+002, 9.7250003E-001, 0.0000000E+000, 2.2269377E-035, 4.3491807E-002
 4.1100000E+003, 1.5700014E+002, 9.7250003E-001, 0.0000000E+000, 2.9070882E-035, 4.3491825E-002
 4.1400000E+003, 1.5800014E+002, 9.7250003E-001, 0.0000000E+000, 3.7902811E-035, 4.3491822E-002
 4.1700000E+003, 1.5900014E+002, 9.7250003E-001, 0.0000000E+000, 4.9357297E-035, 4.3491807E-002
 4.2000000E+003, 1.6000014E+002, 9.7250003E-001, 0.0000000E+000, 6.4195095E-035, 4.3491822E-002
 4.2300000E+003, 1.6100014E+002, 9.7250003E-001, 0.0000000E+000, 8.3392399E-035, 4.3491792E-002
 4.2600000E+003, 1.6200014E+002, 9.7250003E-001, 0.0000000E+000, 1.0820040E-034, 4.3491799E-002
 4.2900000E+003, 1.6300014E+002, 9.7250003E-001, 0.0000000E+000, 1.4022084E-034, 4.3491811E-002
 4.3200000E+003, 1.6400014E+002, 9.7250003E-001, 0.0000000E+000, 1.8150192E-034, 4.3491799E-002
 4.3500000E+003, 1.6500014E+002, 9.7250003E-001, 0.0000000E+000, 2.3465960E-034, 4.3491807E-002
 4.3800000E+003, 1.6600014E+002, 9.7250003E-001, 0.0000000E+000, 3.0303122E-034, 4.3491822E-002
 4.4100000E+003, 1.6700014E+002, 9.7250003E-001, 0.0000000E+000, 3.9086955E-034, 4.3491792E-002
 4.4400000E+003, 1.6800014E+002, 9.7250003E-001, 1.2589691E-038, 5.0358770E-034, 4.3491814E-002
 4.4700000E+003, 1.6900014E+002, 9.7250003E-001, 1.6201701E-038, 6.4806804E-034, 4.3491784E-002
 4.5000000E+003, 1.7000014E+002, 9.7250003E-001, 2.0826281E-038, 8.3305127E-034, 4.3491792E-002
 4.5300000E+003, 1.7100014E+002, 9.7250003E-001, 2.6740639E-038, 1.0696257E-033, 4.3491814E-002
 4.5600000E+003, 1.7200014E+002, 9.7250003E-001, 3.4296051E-038, 1.3718420E-033, 4.3491792E-002
 4.5900000E+003, 1.7300014E+002, 9.7250003E-001, 4.3937158E-038, 1.7574864E-033, 4.3491803E-002
 4.6200000E+003, 1.7400014E+002, 9.7250003E-001, 5.6226182E-038, 2.2490474E-033, 4.3491811E-002
 4.6500000E+003, 1.7500014E+002, 9.7250003E-001, 7.1873243E-038, 2.8749299E-033, 4.3491811E-002
 4.6800000E+003, 1.7600014E+002, 9.7250003E-001, 9.1774299E-038, 3.6709722E-033, 4.3491833E-002
 4.7100000E+003, 1.7700014E+002, 9.7250003E-001, 1.1705859E-037, 4.6823437E-033, 4.3491818E-002
 4.7400000E+003, 1.7800014E+002, 9.7250003E-001, 1.4914784E-037, 5.9659141E-033, 4.3491807E-002
 4.7700000E+003, 1.7900014E+002, 9.7250003E-001, 1.8983018E-037, 7.5932079E-033, 4.3491814E-002
 4.8000000E+003, 1.8000014E+002, 9.7250003E-001, 2.4135220E-037, 9.6540890E-033, 4.3491803E-002
 4.8300000E+003, 1.8100014E+002, 9.7250003E-001, 3.0653355E-037, 1.2261343E-032, 4.3491825E-002
 4.8600000E+003, 1.8200014E+002, 9.7250003E-001, 3.8890947E-037, 1.5556379E-032, 4.3491818E-002
 4.8900000E+003, 1.8300014E+002, 9.7250003E-001, 4.9290792E-037, 1.9716317E-032, 4.3491803E-002
 4.9200000E+003, 1.8400014E+002, 9.7250003E-001, 6.2406928E-037, 2.4962772E-032, 4.3491814E-002
 4.9500000E+003, 1.8500014E+002, 9.7250003E-001, 7.8931891E-037, 3.1572759E-032, 4.3491799E-002
 4.9800000E+003, 1.8600014E+002, 9.7250003E-001, 9.9730461E-037, 3.9892188E-032, 4.3491811E-002
 5.0100000E+003, 1.8700014E+002, 9.7250003E-001, 1.2588143E-036, 5.0352577E-032, 4.3491811E-002
 5.0400000E+003, 1.8800014E+002, 9.7250003E-001, 1.5872922E-036, 6.3491694E-032, 4.3491799E-002
 5.0700000E+003, 1.8900014E+002, 9.7250003E-001, 1.9994767E-036, 7.9979072E-032, 4.3491796E-002
 5.1000000E+003, 1.9000014E+002, 9.7250003E-001, 2.5161868E-036, 1.0064747E-031, 4.3491822E-002
 5.1300000E+003, 1.9100014E+002, 9.7250003E-001, 3.1632916E-036, 1.2653167E-031, 4.3491807E-002
 5.1600000E+003, 1.9200014E+002, 9.7250003E-001, 3.9729051E-036, 1.5891622E-031, 4.3491799E-002
 5.1900000E+003, 1.9300014E+002, 9.7250003E-001, 4.9848555E-036, 1.9939422E-031, 4.3491811E-002
 5.2200000E+003, 1.9400014E+002, 9.7250003E-001, 6.2484893E-036, 2.4993958E-031, 4.3491781E-002
 5.2500000E+003, 1.9500014E+002, 9.7250003E-001, 7.8248915E-036, 3.1299566E-031, 4.3491814E-002
 5.2800000E+003, 1.9600014E+002, 9.7250003E-001, 9.7896029E-036, 3.9158413E-031, 4.3491803E-002
 5.3100000E+003, 1.9700014E+002, 9.7250003E-001, 1.2235958E-035, 4.8943833E-031, 4.3491803E-002
 5.3400000E+003, 1.9800014E+002, 9.7250003E-001, 1.5279167E-035, 6.1116669E-031, 4.3491811E-002
 5.3700000E+003, 1.9900014E+002, 9.7250003E-001, 1.9061310E-035, 7.6245244E-031, 4.3491811E-002
 5.4000000E+003, 2.0000014E+002, 9.7250003E-001, 2.3757450E-035, 9.5029803E-031, 4.3491807E-002
 5.4300000E+003, 2.0100014E+002, 9.7250003E-001, 2.9583083E-035, 1.1833233E-030, 4.3491811E-002
 5.4600000E+003, 2.0200014E+002, 9.7250003E-001, 3.6803247E-035, 1.4721300E-030, 4.3491796E-002
 5.4900000E+003, 2.0300014E+002, 9.7250003E-001, 4.5743616E-035, 1.8297448E-030, 4.3491799E-002
 5.5200000E+003, 2.0400014E+002, 9.7250003E-001, 5.6804008E-035, 2.2721604E-030, 4.3491803E-002
 5.5500000E+003, 2.0500014E+002, 9.7250003E-001, 7.0474835E-035, 2.8189934E-030, 4.3491799E-002
 5.5800000E+003, 2.0600014E+002, 9.7250003E-001, 8.7357104E-035, 3.4942843E-030, 4.3491833E-002
 5.6100000E+003, 2.0700014E+002, 9.7250003E-001, 1.0818671E-034, 4.3274687E-030, 4.3491803E-002
 5.6400000E+003, 2.0800014E+002, 9.7250003E-001, 1.3386393E-034, 5.3545573E-030, 4.3491796E-002
 5.6700000E+003, 2.0900014E+002, 9.7250003E-001, 1.6548916E-034, 6.6195664E-030, 4.3491825E-002
 5.7000000E+003, 2.1000014E+002, 9.7250003E-001, 2.0440628E-034, 8.1762520E-030, 4.3491822E-002
 5.7300000E+003, 2.1100014E+002, 9.7250003E-001, 2.5225514E-034, 1.0090207E-029, 4.3491811E-002
 5.7600000E+003, 2.1200014E+002, 9.7250003E-001, 3.1103500E-034, 1.2441401E-029, 4.3491807E-002
 5.7900000E+003, 2.1300014E+002, 9.7250003E-001, 3.8318127E-034, 1.5327252E-029, 4.3491799E-002
 5.8200000E+003, 2.1400014E+002, 9.7250003E-001, 4.7165811E-034, 1.8866325E-029, 4.3491811E-002
 5.8500000E+003, 2.1500014E+002, 9.7250003E-001, 5.8007037E-034, 2.3202817E-029, 4.3491811E-002
 5.8800000E+003, 2.1600014E+002, 9.7250003E-001, 7.1279838E-034, 2.8511936E-029, 4.3491799E-002
 5.9100000E+003, 2.1700014E+002, 9.7250003E-001, 8.7516023E-034, 3.5006410E-029, 4.3491837E-002
 5.9400000E+003, 2.1800014E+002, 9.7250003E-001, 1.0736075E-033, 4.2944302E-029, 4.3491822E-002
