s,C,g/g,1/s,W/g,W/g
Time,Temp,Mass,MLR,MCC,DSC
 4.6800000E+002, 1.7600142E+002, 9.8750001E-001, 5.9440471E-018, 2.3776188E-013, 4.4163087E-001
 4.7100000E+002, 1.7700142E+002, 9.8750001E-001, 6.8625455E-018, 2.7450183E-013, 4.4163087E-001
 4.7400000E+002, 1.7800142E+002, 9.8750001E-001, 7.9179292E-018, 3.1671717E-013, 4.4163087E-001
 4.7700000E+002, 1.7900142E+002, 9.8750001E-001, 9.1298397E-018, 3.6519361E-013, 4.4163087E-001
 4.8000000E+002, 1.8000142E+002, 9.8750001E-001, 1.0520630E-017, 4.2082521E-013, 4.4163087E-001
 4.8300000E+002, 1.8100142E+002, 9.8750001E-001, 1.2115717E-017, 4.8462872E-013, 4.4163087E-001
 4.8600000E+002, 1.8200142E+002, 9.8750001E-001, 1.3943992E-017, 5.5775968E-013, 4.4163087E-001
 4.8900000E+002, 1.8300142E+002, 9.8750001E-001, 1.6038269E-017, 6.4153077E-013, 4.4163087E-001
 4.9200000E+002, 1.8400142E+002, 9.8750001E-001, 1.8435799E-017, 7.3743203E-013, 4.4163090E-001
 4.9500000E+002, 1.8500142E+002, 9.8750001E-001, 2.1178850E-017, 8.4715400E-013, 4.4163087E-001
 4.9800000E+002, 1.8600142E+002, 9.8750001E-001, 2.4315340E-017, 9.7261359E-013, 4.4163087E-001
 5.0100000E+002, 1.8700142E+002, 9.8750001E-001, 2.7899578E-017, 1.1159832E-012, 4.4163087E-001
 5.0400000E+002, 1.8800142E+002, 9.8750001E-001, 3.1993070E-017, 1.2797229E-012, 4.4163087E-001
 5.0700000E+002, 1.8900142E+002, 9.8750001E-001, 3.6665439E-017, 1.4666176E-012, 4.4163087E-001
 5.1000000E+002, 1.9000142E+002, 9.8750001E-001, 4.1995450E-017, 1.6798181E-012, 4.4163087E-001
 5.1300000E+002, 1.9100142E+002, 9.8750001E-001, 4.8072154E-017, 1.9228863E-012, 4.4163087E-001
 5.1600000E+002, 1.9200142E+002, 9.8750001E-001, 5.4996185E-017, 2.1998475E-012, 4.4163087E-001
 5.1900000E+002, 1.9300142E+002, 9.8750001E-001, 6.2881198E-017, 2.5152480E-012, 4.4163087E-001
 5.2200000E+002, 1.9400142E+002, 9.8750001E-001, 7.1855486E-017, 2.8742197E-012, 4.4163087E-001
 5.2500000E+002, 1.9500142E+002, 9.8750001E-001, 8.2063788E-017, 3.2825515E-012, 4.4163087E-001
 5.2800000E+002, 1.9600142E+002, 9.8750001E-001, 9.3669291E-017, 3.7467716E-012, 4.4163087E-001
 5.3100000E+002, 1.9700142E+002, 9.8750001E-001, 1.0685590E-016, 4.2742363E-012, 4.4163087E-001
 5.3400000E+002, 1.9800142E+002, 9.8750001E-001, 1.2183077E-016, 4.8732312E-012, 4.4163087E-001
 5.3700000E+002, 1.9900142E+002, 9.8750001E-001, 1.3882709E-016, 5.5530836E-012, 4.4163087E-001
 5.4000000E+002, 2.0000142E+002, 9.8750001E-001, 1.5810720E-016, 6.3242883E-012, 4.4163087E-001
 5.4300000E+002, 2.0100142E+002, 9.8750001E-001, 1.7996618E-016, 7.1986471E-012, 4.4163087E-001
 5.4600000E+002, 2.0200142E+002, 9.8750001E-001, 2.0473561E-016, 8.1894248E-012, 4.4163084E-001
 5.4900000E+002, 2.0300142E+002, 9.8750001E-001, 2.3278805E-016, 9.3115220E-012, 4.4163087E-001
 5.5200000E+002, 2.0400142E+002, 9.8750001E-001, 2.6454173E-016, 1.0581670E-011, 4.4163087E-001
 5.5500000E+002, 2.0500142E+002, 9.8750001E-001, 3.0046607E-016, 1.2018643E-011, 4.4163090E-001
 5.5800000E+002, 2.0600142E+002, 9.8750001E-001, 3.4108752E-016, 1.3643501E-011, 4.4163087E-001
 5.6100000E+002, 2.0700142E+002, 9.8750001E-001, 3.8699633E-016, 1.5479854E-011, 4.4163087E-001
 5.6400000E+002, 2.0800142E+002, 9.8750001E-001, 4.3885386E-016, 1.7554154E-011, 4.4163087E-001
 5.6700000E+002, 2.0900142E+002, 9.8750001E-001, 4.9740072E-016, 1.9896031E-011, 4.4163087E-001
 5.7000000E+002, 2.1000142E+002, 9.8750001E-001, 5.6346612E-016, 2.2538646E-011, 4.4163087E-001
 5.7300000E+002, 2.1100142E+002, 9.8750001E-001, 6.3797765E-016, 2.5519108E-011, 4.4163087E-001
 5.7600000E+002, 2.1200142E+002, 9.8750001E-001, 7.2197266E-016, 2.8878908E-011, 4.4163087E-001
 5.7900000E+002, 2.1300142E+002, 9.8750001E-001, 8.1661070E-016, 3.2664430E-011, 4.4163087E-001
 5.8200000E+002, 2.1400142E+002, 9.8750001E-001, 9.2318714E-016, 3.6927485E-011, 4.4163087E-001
 5.8500000E+002, 2.1500142E+002, 9.8750001E-001, 1.0431485E-015, 4.1725942E-011, 4.4163087E-001
 5.8800000E+002, 2.1600142E+002, 9.8750001E-001, 1.1781094E-015, 4.7124377E-011, 4.4163090E-001
 5.9100000E+002, 2.1700142E+002, 9.8750001E-001, 1.3298709E-015, 5.3194841E-011, 4.4163090E-001
 5.9400000E+002, 2.1800142E+002, 9.8750001E-001, 1.5004416E-015, 6.0017664E-011, 4.4163087E-001
 5.9700000E+002, 2.1900142E+002, 9.8750001E-001, 1.6920597E-015, 6.7682394E-011, 4.4163087E-001
 6.0000000E+002, 2.2000142E+002, 9.8750001E-001, 1.9072192E-015, 7.6288767E-011, 4.4163087E-001
 6.0300000E+002, 2.2100142E+002, 9.8750001E-001, 2.1486966E-015, 8.5947867E-011, 4.4163087E-001
 6.0600000E+002, 2.2200142E+002, 9.8750001E-001, 2.4195829E-015, 9.6783317E-011, 4.4163087E-001
 6.0900000E+002, 2.2300142E+002, 9.8750001E-001, 2.7233157E-015, 1.0893263E-010, 4.4163090E-001
 6.1200000E+002, 2.2400142E+002, 9.8750001E-001, 3.0637188E-015, 1.2254876E-010, 4.4163090E-001
 6.1500000E+002, 2.2500142E+002, 9.8750001E-001, 3.4450416E-015, 1.3780167E-010, 4.4163087E-001
 6.1800000E+002, 2.2600142E+002, 9.8750001E-001, 3.8720049E-015, 1.5488019E-010, 4.4163090E-001
 6.2100000E+002, 2.2700142E+002, 9.8750001E-001, 4.3498513E-015, 1.7399406E-010, 4.4163087E-001
 6.2400000E+002, 2.2800142E+002, 9.8750001E-001, 4.8843998E-015, 1.9537601E-010, 4.4163090E-001
 6.2700000E+002, 2.2900142E+002, 9.8750001E-001, 5.4821073E-015, 2.1928431E-010, 4.4163087E-001
 6.3000000E+002, 2.3000142E+002, 9.8750001E-001, 6.1501343E-015, 2.4600538E-010, 4.4163084E-001
 6.3300000E+002, 2.3100142E+002, 9.8750001E-001, 6.8964173E-015, 2.7585670E-010, 4.4163087E-001
 6.3600000E+002, 2.3200142E+002, 9.8750001E-001, 7.7297516E-015, 3.0919009E-010, 4.4163087E-001
 6.3900000E+002, 2.3300142E+002, 9.8750001E-001, 8.6598785E-015, 3.4639513E-010, 4.4163087E-001
 6.4200000E+002, 2.3400142E+002, 9.8750001E-001, 9.6975811E-015, 3.8790327E-010, 4.4163087E-001
 6.4500000E+002, 2.3500142E+002, 9.8750001E-001, 1.0854795E-014, 4.3419182E-010, 4.4163087E-001
 6.4800000E+002, 2.3600142E+002, 9.8750001E-001, 1.2144720E-014, 4.8578880E-010, 4.4163087E-001
 6.5100000E+002, 2.3700142E+002, 9.8750001E-001, 1.3581952E-014, 5.4327814E-010, 4.4163093E-001
 6.5400000E+002, 2.3800142E+002, 9.8750001E-001, 1.5182623E-014, 6.0730498E-010, 4.4163087E-001
 6.5700000E+002, 2.3900142E+002, 9.8750001E-001, 1.6964557E-014, 6.7858230E-010, 4.4163087E-001
 6.6000000E+002, 2.4000142E+002, 9.8750001E-001, 1.8947432E-014, 7.5789736E-010, 4.4163087E-001
 6.6300000E+002, 2.4100142E+002, 9.8750001E-001, 2.1152976E-014, 8.4611906E-010, 4.4163084E-001
 6.6600000E+002, 2.4200142E+002, 9.8750001E-001, 2.3605158E-014, 9.4420638E-010, 4.4163090E-001
 6.6900000E+002, 2.4300142E+002, 9.8750001E-001, 2.6330419E-014, 1.0532167E-009, 4.4163084E-001
 6.7200000E+002, 2.4400142E+002, 9.8750001E-001, 2.9357908E-014, 1.1743164E-009, 4.4163087E-001
 6.7500000E+002, 2.4500142E+002, 9.8750001E-001, 3.2719751E-014, 1.3087902E-009, 4.4163087E-001
 6.7800000E+002, 2.4600142E+002, 9.8750001E-001, 3.6451341E-014, 1.4580537E-009, 4.4163084E-001
 6.8100000E+002, 2.4700142E+002, 9.8750001E-001, 4.0591645E-014, 1.6236660E-009, 4.4163084E-001
