s,kg,C,kW,m
 3.3481538E+002, 9.8606317E+000, 6.1454610E+002, 1.3458965E+002, 4.3477658E-002
 3.3602036E+002, 9.8484734E+000, 6.1394670E+002, 1.3264178E+002, 4.3460319E-002
 3.3720065E+002, 9.8364340E+000, 6.0878307E+002, 1.3331750E+002, 4.3443004E-002
 3.3842567E+002, 9.8243205E+000, 6.0954830E+002, 1.3326246E+002, 4.3425455E-002
 3.3960481E+002, 9.8122169E+000, 6.0973108E+002, 1.3322717E+002, 4.3407843E-002
 3.4080446E+002, 9.8002728E+000, 6.0869674E+002, 1.3310731E+002, 4.3390442E-002
 3.4200363E+002, 9.7882190E+000, 6.0387281E+002, 1.3210486E+002, 4.3372896E-002
 3.4320147E+002, 9.7762026E+000, 6.0780547E+002, 1.3264395E+002, 4.3355448E-002
 3.4440231E+002, 9.7641989E+000, 6.0394675E+002, 1.3253114E+002, 4.3338086E-002
 3.4560927E+002, 9.7521467E+000, 6.0489154E+002, 1.3264677E+002, 4.3320732E-002
 3.4681944E+002, 9.7400754E+000, 6.0714253E+002, 1.3183126E+002, 4.3303426E-002
 3.4800456E+002, 9.7281138E+000, 6.0549631E+002, 1.3204258E+002, 4.3286358E-002
 3.4922346E+002, 9.7161494E+000, 6.0527624E+002, 1.3112497E+002, 4.3269356E-002
 3.5042900E+002, 9.7041007E+000, 6.0684943E+002, 1.3169926E+002, 4.3252284E-002
 3.5160667E+002, 9.6922643E+000, 6.0803859E+002, 1.3195834E+002, 4.3235540E-002
 3.5283042E+002, 9.6803960E+000, 6.0322418E+002, 1.3053122E+002, 4.3218769E-002
 3.5400537E+002, 9.6685339E+000, 5.9841001E+002, 1.3074428E+002, 4.3202018E-002
 3.5522396E+002, 9.6567472E+000, 6.0432462E+002, 1.3060864E+002, 4.3185394E-002
 3.5642386E+002, 9.6448214E+000, 6.0265154E+002, 1.3002222E+002, 4.3168640E-002
 3.5761435E+002, 9.6330597E+000, 6.0196209E+002, 1.3074128E+002, 4.3152210E-002
 3.5881427E+002, 9.6212869E+000, 5.9924007E+002, 1.2975570E+002, 4.3135846E-002
 3.6000455E+002, 9.6095367E+000, 6.0136723E+002, 1.3050372E+002, 4.3119586E-002
 3.6122487E+002, 9.5976962E+000, 6.0123822E+002, 1.3001201E+002, 4.3103270E-002
 3.6241694E+002, 9.5858367E+000, 6.1145824E+002, 1.2979962E+002, 4.3087002E-002
 3.6361446E+002, 9.5741109E+000, 6.1540872E+002, 1.2998726E+002, 4.3070970E-002
 3.6481074E+002, 9.5623875E+000, 6.1354969E+002, 1.2956309E+002, 4.3054953E-002
 3.6601722E+002, 9.5506150E+000, 6.0796718E+002, 1.2944012E+002, 4.3038794E-002
 3.6722488E+002, 9.5388247E+000, 6.0380988E+002, 1.2944127E+002, 4.3022477E-002
 3.6842074E+002, 9.5270948E+000, 6.0844333E+002, 1.2911525E+002, 4.3006114E-002
 3.6960490E+002, 9.5154847E+000, 6.0986307E+002, 1.2872400E+002, 4.2989833E-002
 3.7081210E+002, 9.5038591E+000, 6.0989237E+002, 1.2812494E+002, 4.2973482E-002
 3.7201933E+002, 9.4921525E+000, 6.1240383E+002, 1.2858477E+002, 4.2956983E-002
 3.7322516E+002, 9.4804464E+000, 6.1094968E+002, 1.2780568E+002, 4.2940445E-002
 3.7442299E+002, 9.4688075E+000, 6.1244635E+002, 1.2797728E+002, 4.2923953E-002
 3.7561696E+002, 9.4572448E+000, 6.1415614E+002, 1.2726574E+002, 4.2907507E-002
 3.7680446E+002, 9.4457519E+000, 6.0440395E+002, 1.2705419E+002, 4.2891094E-002
 3.7801100E+002, 9.4342616E+000, 6.1182219E+002, 1.2725866E+002, 4.2874601E-002
 3.7920481E+002, 9.4227466E+000, 6.1218114E+002, 1.2699324E+002, 4.2857988E-002
 3.8041611E+002, 9.4112717E+000, 6.1279321E+002, 1.2656503E+002, 4.2841381E-002
 3.8160337E+002, 9.3998552E+000, 6.0676723E+002, 1.2499505E+002, 4.2824821E-002
 3.8280085E+002, 9.3885204E+000, 6.0678624E+002, 1.2562437E+002, 4.2808352E-002
 3.8401647E+002, 9.3770733E+000, 6.0581960E+002, 1.2514405E+002, 4.2791711E-002
 3.8521363E+002, 9.3656549E+000, 6.1216220E+002, 1.2582863E+002, 4.2775137E-002
 3.8641024E+002, 9.3543019E+000, 6.1194597E+002, 1.2509667E+002, 4.2758704E-002
 3.8761232E+002, 9.3429525E+000, 6.1432102E+002, 1.2533234E+002, 4.2742322E-002
 3.8880309E+002, 9.3316301E+000, 6.1651172E+002, 1.2522109E+002, 4.2726006E-002
 3.9001744E+002, 9.3202385E+000, 6.2003964E+002, 1.2510051E+002, 4.2709595E-002
 3.9122748E+002, 9.3087491E+000, 6.1393445E+002, 1.2462149E+002, 4.2693019E-002
 3.9240050E+002, 9.2974524E+000, 6.1931366E+002, 1.2391053E+002, 4.2676665E-002
 3.9362003E+002, 9.2861637E+000, 6.1279688E+002, 1.2432005E+002, 4.2660232E-002
 3.9481520E+002, 9.2747968E+000, 6.2304221E+002, 1.2523954E+002, 4.2643582E-002
 3.9601427E+002, 9.2635482E+000, 6.2161622E+002, 1.2405982E+002, 4.2626996E-002
 3.9721485E+002, 9.2523156E+000, 6.0930423E+002, 1.2353282E+002, 4.2610335E-002
 3.9841855E+002, 9.2410917E+000, 6.1453110E+002, 1.2338739E+002, 4.2593585E-002
 3.9962003E+002, 9.2298766E+000, 6.1241610E+002, 1.2314664E+002, 4.2576770E-002
 4.0081388E+002, 9.2187346E+000, 6.1393121E+002, 1.2322560E+002, 4.2560053E-002
 4.0201202E+002, 9.2076010E+000, 6.1194092E+002, 1.2261976E+002, 4.2543377E-002
 4.0320476E+002, 9.1964800E+000, 6.0629895E+002, 1.2332708E+002, 4.2526762E-002
 4.0441596E+002, 9.1853098E+000, 6.0325815E+002, 1.2258032E+002, 4.2510127E-002
 4.0562735E+002, 9.1740739E+000, 6.1220401E+002, 1.2350615E+002, 4.2493463E-002
 4.0681520E+002, 9.1629241E+000, 6.0776295E+002, 1.2266721E+002, 4.2477024E-002
 4.0800756E+002, 9.1518953E+000, 6.1809864E+002, 1.2260491E+002, 4.2460876E-002
 4.0921560E+002, 9.1407694E+000, 6.1453234E+002, 1.2254884E+002, 4.2444685E-002
 4.1040142E+002, 9.1296678E+000, 6.0963383E+002, 1.2237005E+002, 4.2428604E-002
 4.1162042E+002, 9.1185236E+000, 6.1376368E+002, 1.2246180E+002, 4.2412501E-002
 4.1281474E+002, 9.1073076E+000, 6.0816362E+002, 1.2254532E+002, 4.2396311E-002
 4.1400828E+002, 9.0962658E+000, 6.1037280E+002, 1.2246590E+002, 4.2380387E-002
 4.1521792E+002, 9.0851420E+000, 6.0729986E+002, 1.2217931E+002, 4.2364360E-002
 4.1642825E+002, 9.0739565E+000, 6.1349105E+002, 1.2199003E+002, 4.2348266E-002
 4.1760579E+002, 9.0629561E+000, 6.1321720E+002, 1.2266719E+002, 4.2332463E-002
 4.1881388E+002, 9.0519634E+000, 6.1165237E+002, 1.2172287E+002, 4.2316698E-002
 4.2002593E+002, 9.0408415E+000, 6.1432163E+002, 1.2159362E+002, 4.2300760E-002
 4.2123159E+002, 9.0297326E+000, 6.1176574E+002, 1.2100781E+002, 4.2284838E-002
 4.2240030E+002, 9.0188583E+000, 6.0763233E+002, 1.2143288E+002, 4.2269247E-002
 4.2361414E+002, 9.0079488E+000, 6.0742309E+002, 1.2130152E+002, 4.2253595E-002
 4.2480881E+002, 8.9969305E+000, 6.1210480E+002, 1.2087212E+002, 4.2237788E-002
 4.2602464E+002, 8.9859145E+000, 6.2283990E+002, 1.2097739E+002, 4.2222005E-002
 4.2721171E+002, 8.9749377E+000, 6.1684278E+002, 1.2085755E+002, 4.2206310E-002
 4.2840254E+002, 8.9640820E+000, 6.2091015E+002, 1.2116012E+002, 4.2190812E-002
 4.2961569E+002, 8.9531115E+000, 6.1931085E+002, 1.2057321E+002, 4.2175132E-002
 4.3081844E+002, 8.9420794E+000, 6.1288951E+002, 1.2097175E+002, 4.2159315E-002
 4.3200824E+002, 8.9311548E+000, 6.1927355E+002, 1.2079170E+002, 4.2143592E-002
 4.3321588E+002, 8.9201985E+000, 6.1388955E+002, 1.2084528E+002, 4.2127762E-002
 4.3440163E+002, 8.9092645E+000, 6.2217930E+002, 1.2017840E+002, 4.2111927E-002
 4.3560303E+002, 8.8983673E+000, 6.2564009E+002, 1.2067975E+002, 4.2096117E-002
 4.3680154E+002, 8.8874293E+000, 6.2026759E+002, 1.2176784E+002, 4.2080221E-002
 4.3802231E+002, 8.8764003E+000, 6.1660981E+002, 1.2017140E+002, 4.2064150E-002
 4.3920009E+002, 8.8654795E+000, 6.1567123E+002, 1.2062294E+002, 4.2048169E-002
 4.4042322E+002, 8.8545568E+000, 6.2218213E+002, 1.2001990E+002, 4.2032118E-002
 4.4161419E+002, 8.8435859E+000, 6.2496775E+002, 1.2025967E+002, 4.2015950E-002
 4.4280566E+002, 8.8327822E+000, 6.2990593E+002, 1.1979324E+002, 4.1999997E-002
 4.4402159E+002, 8.8218797E+000, 6.2803974E+002, 1.1982445E+002, 4.1983866E-002
 4.4521800E+002, 8.8109618E+000, 6.3334114E+002, 1.2011146E+002, 4.1967656E-002
 4.4640893E+002, 8.8001913E+000, 6.2272010E+002, 1.1955036E+002, 4.1951581E-002
 4.4761983E+002, 8.7893535E+000, 6.3116286E+002, 1.1918849E+002, 4.1935306E-002
 4.4881504E+002, 8.7784938E+000, 6.2393940E+002, 1.1878422E+002, 4.1918889E-002
 4.5002251E+002, 8.7676838E+000, 6.2170182E+002, 1.1949584E+002, 4.1902457E-002
 4.5120293E+002, 8.7569196E+000, 6.2323301E+002, 1.1889684E+002, 4.1886024E-002
 4.5240834E+002, 8.7462172E+000, 6.1732991E+002, 1.1895857E+002, 4.1869640E-002
 4.5360147E+002, 8.7354112E+000, 6.1969139E+002, 1.1863014E+002, 4.1853086E-002
 4.5480902E+002, 8.7246408E+000, 6.2785307E+002, 1.1899555E+002, 4.1836599E-002
 4.5601021E+002, 8.7138332E+000, 6.3494994E+002, 1.1804273E+002, 4.1820086E-002
 4.5721470E+002, 8.7030623E+000, 6.3548697E+002, 1.1875106E+002, 4.1803659E-002
 4.5842484E+002, 8.6922640E+000, 6.3435073E+002, 1.1840896E+002, 4.1787193E-002
 4.5961492E+002, 8.6815387E+000, 6.2435803E+002, 1.1740709E+002, 4.1770797E-002
 4.6083151E+002, 8.6708099E+000, 6.2649498E+002, 1.1828378E+002, 4.1754321E-002
 4.6202308E+002, 8.6601076E+000, 6.3202950E+002, 1.1726721E+002, 4.1737801E-002
 4.6322631E+002, 8.6494595E+000, 6.2083315E+002, 1.1726169E+002, 4.1721298E-002
 4.6442008E+002, 8.6388125E+000, 6.1711176E+002, 1.1699966E+002, 4.1704762E-002
 4.6560793E+002, 8.6282824E+000, 6.1739747E+002, 1.1733941E+002, 4.1688386E-002
 4.6680372E+002, 8.6177399E+000, 6.1647644E+002, 1.1625541E+002, 4.1671994E-002
 4.6802193E+002, 8.6070753E+000, 6.1147031E+002, 1.1607510E+002, 4.1655453E-002
 4.6922435E+002, 8.5964261E+000, 6.1742852E+002, 1.1653772E+002, 4.1639005E-002
 4.7041268E+002, 8.5859340E+000, 6.1487389E+002, 1.1635700E+002, 4.1622887E-002
 4.7160154E+002, 8.5755124E+000, 6.2238603E+002, 1.1568306E+002, 4.1606975E-002
 4.7280408E+002, 8.5650717E+000, 6.1940174E+002, 1.1515870E+002, 4.1591131E-002
 4.7401824E+002, 8.5545361E+000, 6.1821812E+002, 1.1504415E+002, 4.1575233E-002
 4.7522703E+002, 8.5439914E+000, 6.1424851E+002, 1.1464851E+002, 4.1559392E-002
 4.7642284E+002, 8.5335468E+000, 6.1551552E+002, 1.1481128E+002, 4.1543758E-002
 4.7760729E+002, 8.5232126E+000, 6.1076361E+002, 1.1423075E+002, 4.1528339E-002
 4.7881481E+002, 8.5128517E+000, 6.0927474E+002, 1.1426432E+002, 4.1512938E-002
 4.8001558E+002, 8.5024247E+000, 6.1867962E+002, 1.1362730E+002, 4.1497502E-002
 4.8120404E+002, 8.4921062E+000, 6.1882724E+002, 1.1479943E+002, 4.1482298E-002
 4.8242379E+002, 8.4817038E+000, 6.1971360E+002, 1.1396650E+002, 4.1467050E-002
 4.8360837E+002, 8.4713245E+000, 6.2576829E+002, 1.1390172E+002, 4.1451902E-002
 4.8482024E+002, 8.4609793E+000, 6.2890088E+002, 1.1360035E+002, 4.1436844E-002
 4.8602927E+002, 8.4505495E+000, 6.3016790E+002, 1.1302183E+002, 4.1421680E-002
 4.8721332E+002, 8.4402298E+000, 6.2793685E+002, 1.1373030E+002, 4.1406666E-002
 4.8842755E+002, 8.4299137E+000, 6.2577947E+002, 1.1333076E+002, 4.1391615E-002
 4.8961323E+002, 8.4195955E+000, 6.2306799E+002, 1.1320629E+002, 4.1376491E-002
 4.9080523E+002, 8.4093880E+000, 6.3064017E+002, 1.1367431E+002, 4.1361443E-002
 4.9201283E+002, 8.3990846E+000, 6.3306210E+002, 1.1298372E+002, 4.1346168E-002
 4.9322119E+002, 8.3887217E+000, 6.2903816E+002, 1.1329736E+002, 4.1330729E-002
 4.9442234E+002, 8.3783943E+000, 6.2429074E+002, 1.1356948E+002, 4.1315274E-002
 4.9561245E+002, 8.3681638E+000, 6.2232041E+002, 1.1212028E+002, 4.1299895E-002
 4.9681050E+002, 8.3579250E+000, 6.1797160E+002, 1.1317221E+002, 4.1284441E-002
 4.9800778E+002, 8.3476831E+000, 6.2151046E+002, 1.1243644E+002, 4.1268938E-002
 4.9920446E+002, 8.3374478E+000, 6.1933482E+002, 1.1287180E+002, 4.1253430E-002
 5.0040687E+002, 8.3271713E+000, 6.1812331E+002, 1.1265793E+002, 4.1237873E-002
 5.0160561E+002, 8.3169291E+000, 6.1995349E+002, 1.1266602E+002, 4.1222400E-002
 5.0280680E+002, 8.3066622E+000, 6.2164656E+002, 1.1331666E+002, 4.1206934E-002
 5.0400616E+002, 8.2964354E+000, 6.1888249E+002, 1.1280158E+002, 4.1191578E-002
 5.0521408E+002, 8.2861602E+000, 6.1422424E+002, 1.1214740E+002, 4.1176204E-002
 5.0641548E+002, 8.2758832E+000, 6.1805353E+002, 1.1236403E+002, 4.1160884E-002
 5.0761769E+002, 8.2656264E+000, 6.1830650E+002, 1.1251227E+002, 4.1145648E-002
 5.0880932E+002, 8.2554003E+000, 6.1664152E+002, 1.1250742E+002, 4.1130517E-002
 5.1001577E+002, 8.2451921E+000, 6.1021832E+002, 1.1188566E+002, 4.1115476E-002
 5.1122003E+002, 8.2349482E+000, 6.1509681E+002, 1.1273268E+002, 4.1100443E-002
 5.1241215E+002, 8.2247433E+000, 6.1585709E+002, 1.1128549E+002, 4.1085520E-002
 5.1361620E+002, 8.2145616E+000, 6.2378335E+002, 1.1153541E+002, 4.1070683E-002
 5.1481850E+002, 8.2043585E+000, 6.2272074E+002, 1.1197943E+002, 4.1055867E-002
 5.1602382E+002, 8.1941464E+000, 6.2367367E+002, 1.1174806E+002, 4.1041086E-002
 5.1721907E+002, 8.1840015E+000, 6.2211427E+002, 1.1162931E+002, 4.1026428E-002
 5.1841464E+002, 8.1738911E+000, 6.2391750E+002, 1.1080360E+002, 4.1011826E-002
 5.1961421E+002, 8.1637895E+000, 6.2812156E+002, 1.1128937E+002, 4.0997227E-002
 5.2081416E+002, 8.1536615E+000, 6.3328299E+002, 1.1101344E+002, 4.0982568E-002
 5.2201886E+002, 8.1435339E+000, 6.2297231E+002, 1.1145773E+002, 4.0967879E-002
 5.2321382E+002, 8.1334295E+000, 6.2485488E+002, 1.1095023E+002, 4.0953183E-002
 5.2442736E+002, 8.1233019E+000, 6.2848099E+002, 1.1032579E+002, 4.0938394E-002
 5.2560580E+002, 8.1132444E+000, 6.2673385E+002, 1.1099461E+002, 4.0923645E-002
 5.2681707E+002, 8.1032177E+000, 6.3123626E+002, 1.1061933E+002, 4.0908886E-002
 5.2800246E+002, 8.0931634E+000, 6.3543315E+002, 1.0995735E+002, 4.0894035E-002
 5.2921836E+002, 8.0830918E+000, 6.2497935E+002, 1.0990129E+002, 4.0879103E-002
 5.3041420E+002, 8.0729894E+000, 6.1854394E+002, 1.1044110E+002, 4.0864071E-002
 5.3160206E+002, 8.0630259E+000, 6.2609546E+002, 1.1053387E+002, 4.0849191E-002
 5.3280251E+002, 8.0530576E+000, 6.2191129E+002, 1.1013093E+002, 4.0834255E-002
 5.3401232E+002, 8.0429744E+000, 6.2461974E+002, 1.0966224E+002, 4.0819117E-002
 5.3522401E+002, 8.0328532E+000, 6.2162089E+002, 1.0992184E+002, 4.0803916E-002
 5.3640376E+002, 8.0228613E+000, 6.2025713E+002, 1.0998185E+002, 4.0788918E-002
 5.3760697E+002, 8.0129171E+000, 6.1985545E+002, 1.0983683E+002, 4.0774011E-002
 5.3881305E+002, 8.0028436E+000, 6.2106316E+002, 1.0949484E+002, 4.0758940E-002
 5.4001247E+002, 7.9928186E+000, 6.2298605E+002, 1.0955837E+002, 4.0743977E-002
 5.4121539E+002, 7.9827900E+000, 6.1965461E+002, 1.1010300E+002, 4.0729048E-002
 5.4240949E+002, 7.9728058E+000, 6.2774925E+002, 1.0974413E+002, 4.0714224E-002
 5.4361904E+002, 7.9627869E+000, 6.2829055E+002, 1.0943968E+002, 4.0699381E-002
 5.4482467E+002, 7.9527367E+000, 6.2667634E+002, 1.0938957E+002, 4.0684518E-002
 5.4602145E+002, 7.9427407E+000, 6.2463904E+002, 1.0940788E+002, 4.0669753E-002
 5.4722116E+002, 7.9327809E+000, 6.2811677E+002, 1.0942906E+002, 4.0655047E-002
 5.4842479E+002, 7.9228140E+000, 6.2730910E+002, 1.0947077E+002, 4.0640325E-002
 5.4962072E+002, 7.9128617E+000, 6.3298274E+002, 1.0877195E+002, 4.0625611E-002
 5.5080754E+002, 7.9029840E+000, 6.3308838E+002, 1.0895461E+002, 4.0610992E-002
 5.5201688E+002, 7.8930485E+000, 6.3161054E+002, 1.0881255E+002, 4.0596269E-002
 5.5321995E+002, 7.8830809E+000, 6.3569574E+002, 1.0912375E+002, 4.0581475E-002
 5.5440655E+002, 7.8731781E+000, 6.4467287E+002, 1.0810326E+002, 4.0566740E-002
 5.5561207E+002, 7.8632779E+000, 6.3801292E+002, 1.0866902E+002, 4.0551960E-002
 5.5681641E+002, 7.8533208E+000, 6.3295379E+002, 1.0882842E+002, 4.0537040E-002
 5.5800082E+002, 7.8434422E+000, 6.3254678E+002, 1.0863470E+002, 4.0522172E-002
 5.5920167E+002, 7.8335817E+000, 6.3234023E+002, 1.0835923E+002, 4.0507256E-002
 5.6041549E+002, 7.8236178E+000, 6.3037379E+002, 1.0911148E+002, 4.0492112E-002
 5.6161072E+002, 7.8136677E+000, 6.3826535E+002, 1.0827852E+002, 4.0476929E-002
 5.6280298E+002, 7.8038018E+000, 6.3251552E+002, 1.0819226E+002, 4.0461829E-002
 5.6402035E+002, 7.7938565E+000, 6.2990907E+002, 1.0871691E+002, 4.0446578E-002
 5.6521305E+002, 7.7839003E+000, 6.3406587E+002, 1.0798029E+002, 4.0431287E-002
 5.6640452E+002, 7.7740667E+000, 6.3737787E+002, 1.0872969E+002, 4.0416167E-002
 5.6760344E+002, 7.7642021E+000, 6.3853285E+002, 1.0752593E+002, 4.0400987E-002
 5.6880965E+002, 7.7542855E+000, 6.2985565E+002, 1.0740455E+002, 4.0385721E-002
 5.7001873E+002, 7.7443396E+000, 6.3319445E+002, 1.0808616E+002, 4.0370405E-002
 5.7120648E+002, 7.7344658E+000, 6.3192685E+002, 1.0811015E+002, 4.0355186E-002
 5.7240502E+002, 7.7246531E+000, 6.3075162E+002, 1.0826253E+002, 4.0340045E-002
 5.7360192E+002, 7.7148066E+000, 6.2319484E+002, 1.0805863E+002, 4.0324840E-002
 5.7480435E+002, 7.7049458E+000, 6.2962722E+002, 1.0781063E+002, 4.0309607E-002
 5.7601915E+002, 7.6950279E+000, 6.2478403E+002, 1.0725423E+002, 4.0294289E-002
 5.7721589E+002, 7.6851194E+000, 6.1918657E+002, 1.0667268E+002, 4.0279001E-002
 5.7840406E+002, 7.6753634E+000, 6.1954761E+002, 1.0764773E+002, 4.0263977E-002
 5.7960214E+002, 7.6656086E+000, 6.1911664E+002, 1.0632251E+002, 4.0248994E-002
 5.8083037E+002, 7.6557118E+000, 6.2325653E+002, 1.0715184E+002, 4.0233844E-002
 5.8202225E+002, 7.6458184E+000, 6.1890716E+002, 1.0624772E+002, 4.0218765E-002
 5.8321475E+002, 7.6361233E+000, 6.1781935E+002, 1.0668518E+002, 4.0204062E-002
 5.8440156E+002, 7.6264375E+000, 6.2359368E+002, 1.0616005E+002, 4.0189446E-002
 5.8561874E+002, 7.6166659E+000, 6.2070347E+002, 1.0628525E+002, 4.0174774E-002
 5.8681169E+002, 7.6068763E+000, 6.1934594E+002, 1.0648155E+002, 4.0160145E-002
 5.8801433E+002, 7.5971931E+000, 6.2467646E+002, 1.0617727E+002, 4.0145742E-002
 5.8922035E+002, 7.5874406E+000, 6.1938674E+002, 1.0514802E+002, 4.0131295E-002
 5.9041622E+002, 7.5777175E+000, 6.2032271E+002, 1.0553829E+002, 4.0116947E-002
 5.9161838E+002, 7.5680517E+000, 6.2054498E+002, 1.0557763E+002, 4.0102732E-002
 5.9282556E+002, 7.5583390E+000, 6.1489224E+002, 1.0588213E+002, 4.0088493E-002
 5.9401125E+002, 7.5487080E+000, 6.2292676E+002, 1.0507787E+002, 4.0074416E-002
 5.9522610E+002, 7.5390357E+000, 6.1615157E+002, 1.0512752E+002, 4.0060319E-002
 5.9640942E+002, 7.5293941E+000, 6.1493588E+002, 1.0537282E+002, 4.0046308E-002
 5.9762783E+002, 7.5197236E+000, 6.1761877E+002, 1.0450202E+002, 4.0032297E-002
 5.9881714E+002, 7.5100406E+000, 6.1980290E+002, 1.0463861E+002, 4.0018308E-002
 6.0001329E+002, 7.5004847E+000, 6.1724045E+002, 1.0518939E+002, 4.0004540E-002
 6.0121008E+002, 7.4908862E+000, 6.1689916E+002, 1.0436250E+002, 3.9990752E-002
 6.0240023E+002, 7.4813257E+000, 6.2186403E+002, 1.0519394E+002, 3.9977055E-002
 6.0361792E+002, 7.4716810E+000, 6.3173212E+002, 1.0445450E+002, 3.9963269E-002
 6.0480901E+002, 7.4620471E+000, 6.2936381E+002, 1.0432827E+002, 3.9949525E-002
 6.0601284E+002, 7.4524715E+000, 6.3243953E+002, 1.0431945E+002, 3.9935886E-002
 6.0722317E+002, 7.4428187E+000, 6.2894171E+002, 1.0461090E+002, 3.9922148E-002
 6.0841534E+002, 7.4332182E+000, 6.3286128E+002, 1.0314352E+002, 3.9908479E-002
 6.0962780E+002, 7.4236177E+000, 6.3715867E+002, 1.0460235E+002, 3.9894784E-002
 6.1081208E+002, 7.4140440E+000, 6.3652337E+002, 1.0360916E+002, 3.9881088E-002
 6.1202564E+002, 7.4044789E+000, 6.2958409E+002, 1.0430167E+002, 3.9867355E-002
 6.1323056E+002, 7.3948155E+000, 6.3579330E+002, 1.0362947E+002, 3.9853420E-002
 6.1441760E+002, 7.3852953E+000, 6.3562107E+002, 1.0428367E+002, 3.9839622E-002
 6.1561875E+002, 7.3757741E+000, 6.4234019E+002, 1.0398844E+002, 3.9825749E-002
 6.1682759E+002, 7.3661724E+000, 6.3482277E+002, 1.0405697E+002, 3.9811684E-002
 6.1801640E+002, 7.3566317E+000, 6.2818481E+002, 1.0391230E+002, 3.9797636E-002
 6.1920237E+002, 7.3471716E+000, 6.3303932E+002, 1.0378454E+002, 3.9783637E-002
 6.2041891E+002, 7.3376147E+000, 6.3493546E+002, 1.0383727E+002, 3.9769422E-002
 6.2161060E+002, 7.3280311E+000, 6.2847651E+002, 1.0381966E+002, 3.9755103E-002
 6.2280919E+002, 7.3185136E+000, 6.2826649E+002, 1.0384971E+002, 3.9740831E-002
 6.2402600E+002, 7.3089193E+000, 6.3158127E+002, 1.0377201E+002, 3.9726405E-002
 6.2520528E+002, 7.2993855E+000, 6.2492263E+002, 1.0303130E+002, 3.9712041E-002
 6.2641591E+002, 7.2898832E+000, 6.2192082E+002, 1.0355603E+002, 3.9697707E-002
 6.2762639E+002, 7.2802543E+000, 6.2228490E+002, 1.0380225E+002, 3.9683176E-002
 6.2880392E+002, 7.2707668E+000, 6.1810425E+002, 1.0357392E+002, 3.9668859E-002
 6.3001955E+002, 7.2612594E+000, 6.1968244E+002, 1.0368533E+002, 3.9654523E-002
 6.3122439E+002, 7.2516653E+000, 6.2375676E+002, 1.0374854E+002, 3.9640078E-002
 6.3240852E+002, 7.2421938E+000, 6.2905535E+002, 1.0373257E+002, 3.9625850E-002
 6.3361560E+002, 7.2327157E+000, 6.2444643E+002, 1.0294290E+002, 3.9611654E-002
 6.3481857E+002, 7.2231675E+000, 6.3295895E+002, 1.0312345E+002, 3.9597402E-002
 6.3600820E+002, 7.2137048E+000, 6.3301953E+002, 1.0343047E+002, 3.9583322E-002
 6.3722710E+002, 7.2041890E+000, 6.2870890E+002, 1.0302996E+002, 3.9569203E-002
 6.3841517E+002, 7.1946635E+000, 6.2509102E+002, 1.0267162E+002, 3.9555099E-002
 6.3961976E+002, 7.1852173E+000, 6.2719740E+002, 1.0280358E+002, 3.9541130E-002
 6.4081969E+002, 7.1757477E+000, 6.3144586E+002, 1.0317177E+002, 3.9527132E-002
 6.4201793E+002, 7.1663133E+000, 6.2978540E+002, 1.0330981E+002, 3.9513188E-002
 6.4322898E+002, 7.1568097E+000, 6.3455942E+002, 1.0244421E+002, 3.9499141E-002
 6.4442815E+002, 7.1473195E+000, 6.2772599E+002, 1.0283302E+002, 3.9485113E-002
 6.4562400E+002, 7.1379043E+000, 6.3138358E+002, 1.0267214E+002, 3.9471192E-002
 6.4681470E+002, 7.1285135E+000, 6.3297718E+002, 1.0291826E+002, 3.9457300E-002
 6.4800458E+002, 7.1191663E+000, 6.3370728E+002, 1.0236414E+002, 3.9443462E-002
 6.4921231E+002, 7.1097360E+000, 6.2594745E+002, 1.0203606E+002, 3.9429490E-002
 6.5042460E+002, 7.1002312E+000, 6.2569011E+002, 1.0238691E+002, 3.9415398E-002
 6.5162840E+002, 7.0907663E+000, 6.2645361E+002, 1.0277418E+002, 3.9401354E-002
 6.5282942E+002, 7.0813343E+000, 6.2932527E+002, 1.0209176E+002, 3.9387350E-002
 6.5400204E+002, 7.0720212E+000, 6.2944217E+002, 1.0253043E+002, 3.9373517E-002
 6.5520399E+002, 7.0627045E+000, 6.2516310E+002, 1.0243974E+002, 3.9359678E-002
 6.5641861E+002, 7.0532527E+000, 6.2732598E+002, 1.0243572E+002, 3.9345641E-002
 6.5761020E+002, 7.0438271E+000, 6.2434921E+002, 1.0278488E+002, 3.9331649E-002
 6.5880947E+002, 7.0344625E+000, 6.2539275E+002, 1.0198945E+002, 3.9317755E-002
 6.6000882E+002, 7.0250790E+000, 6.2078067E+002, 1.0251192E+002, 3.9303842E-002
 6.6120242E+002, 7.0157342E+000, 6.2026503E+002, 1.0149783E+002, 3.9290001E-002
 6.6241915E+002, 7.0063214E+000, 6.1951558E+002, 1.0267112E+002, 3.9276076E-002
 6.6363191E+002, 6.9968164E+000, 6.1829115E+002, 1.0133769E+002, 3.9262038E-002
 6.6482671E+002, 6.9874357E+000, 6.1723307E+002, 1.0267672E+002, 3.9248209E-002
 6.6601008E+002, 6.9781703E+000, 6.1488858E+002, 1.0112974E+002, 3.9234583E-002
 6.6720099E+002, 6.9689228E+000, 6.1656219E+002, 1.0184409E+002, 3.9221020E-002
 6.6840759E+002, 6.9596152E+000, 6.2053729E+002, 1.0210716E+002, 3.9207409E-002
