s,kg,C,kW,m
 3.3481308E+002, 8.3118064E+000, 7.1757773E+002, 1.6080661E+002, 4.1293382E-002
 3.3602137E+002, 8.2972654E+000, 7.2229471E+002, 1.5990920E+002, 4.1272575E-002
 3.3721427E+002, 8.2827349E+000, 7.2533602E+002, 1.5913716E+002, 4.1251813E-002
 3.3842120E+002, 8.2682581E+000, 7.3259033E+002, 1.6034286E+002, 4.1231131E-002
 3.3960490E+002, 8.2538534E+000, 7.2134058E+002, 1.5981090E+002, 4.1210514E-002
 3.4080493E+002, 8.2395337E+000, 7.1801645E+002, 1.5936369E+002, 4.1189936E-002
 3.4200247E+002, 8.2251360E+000, 7.2224544E+002, 1.5923266E+002, 4.1169119E-002
 3.4320154E+002, 8.2107919E+000, 7.3150234E+002, 1.5788308E+002, 4.1148248E-002
 3.4441647E+002, 8.1963708E+000, 7.2855598E+002, 1.5900363E+002, 4.1127167E-002
 3.4561948E+002, 8.1819280E+000, 7.2948005E+002, 1.5720840E+002, 4.1105985E-002
 3.4681862E+002, 8.1676026E+000, 7.2771484E+002, 1.5762926E+002, 4.1084903E-002
 3.4802643E+002, 8.1532693E+000, 7.2519103E+002, 1.5748240E+002, 4.1063727E-002
 3.4921105E+002, 8.1390343E+000, 7.3139761E+002, 1.5820205E+002, 4.1042612E-002
 3.5041805E+002, 8.1248269E+000, 7.2736241E+002, 1.5777394E+002, 4.1021459E-002
 3.5160671E+002, 8.1106067E+000, 7.3682628E+002, 1.5688876E+002, 4.1000221E-002
 3.5281537E+002, 8.0963726E+000, 7.2828347E+002, 1.5565753E+002, 4.0978899E-002
 3.5401062E+002, 8.0821471E+000, 7.2746234E+002, 1.5527389E+002, 4.0957531E-002
 3.5520627E+002, 8.0680228E+000, 7.2783089E+002, 1.5723848E+002, 4.0936249E-002
 3.5642213E+002, 8.0538043E+000, 7.2654363E+002, 1.5524621E+002, 4.0914759E-002
 3.5760976E+002, 8.0396344E+000, 7.3295811E+002, 1.5569697E+002, 4.0893280E-002
 3.5881021E+002, 8.0256301E+000, 7.2887505E+002, 1.5541161E+002, 4.0872003E-002
 3.6000273E+002, 8.0116268E+000, 7.2905784E+002, 1.5464919E+002, 4.0850691E-002
 3.6120062E+002, 7.9976715E+000, 7.2968891E+002, 1.5415286E+002, 4.0829415E-002
 3.6242189E+002, 7.9835583E+000, 7.2538706E+002, 1.5384578E+002, 4.0807866E-002
 3.6361000E+002, 7.9695645E+000, 7.3287396E+002, 1.5325115E+002, 4.0786479E-002
 3.6480101E+002, 7.9557911E+000, 7.3492173E+002, 1.5384230E+002, 4.0765417E-002
 3.6601737E+002, 7.9418418E+000, 7.2127431E+002, 1.5264537E+002, 4.0744087E-002
 3.6721341E+002, 7.9278907E+000, 7.2474636E+002, 1.5262791E+002, 4.0722754E-002
 3.6842398E+002, 7.9139965E+000, 7.2878781E+002, 1.5228797E+002, 4.0701503E-002
 3.6962932E+002, 7.9000660E+000, 7.2663904E+002, 1.5082762E+002, 4.0680207E-002
 3.7080654E+002, 7.8863475E+000, 7.2474202E+002, 1.5213562E+002, 4.0659269E-002
 3.7203219E+002, 7.8725335E+000, 7.2900192E+002, 1.5131757E+002, 4.0638228E-002
 3.7320639E+002, 7.8587783E+000, 7.2637779E+002, 1.5223715E+002, 4.0617313E-002
 3.7442277E+002, 7.8450679E+000, 7.3064103E+002, 1.5226158E+002, 4.0596493E-002
 3.7562351E+002, 7.8312591E+000, 7.2816166E+002, 1.5069539E+002, 4.0575545E-002
 3.7681041E+002, 7.8176165E+000, 7.3267235E+002, 1.5012987E+002, 4.0554864E-002
 3.7801052E+002, 7.8040031E+000, 7.3981536E+002, 1.5095158E+002, 4.0534233E-002
 3.7920800E+002, 7.7903678E+000, 7.2899285E+002, 1.5062983E+002, 4.0513573E-002
 3.8042151E+002, 7.7766510E+000, 7.2682714E+002, 1.5091699E+002, 4.0492787E-002
 3.8160210E+002, 7.7630591E+000, 7.2916269E+002, 1.5027661E+002, 4.0472168E-002
 3.8282441E+002, 7.7494290E+000, 7.3051100E+002, 1.5027402E+002, 4.0451464E-002
 3.8400289E+002, 7.7358127E+000, 7.3153393E+002, 1.5012355E+002, 4.0430772E-002
 3.8521455E+002, 7.7222346E+000, 7.2968642E+002, 1.5006225E+002, 4.0410150E-002
 3.8641792E+002, 7.7085627E+000, 7.3602823E+002, 1.4997030E+002, 4.0389410E-002
 3.8762404E+002, 7.6949059E+000, 7.3024395E+002, 1.5047112E+002, 4.0368719E-002
 3.8880673E+002, 7.6813513E+000, 7.3022176E+002, 1.5005615E+002, 4.0348208E-002
 3.9000950E+002, 7.6678416E+000, 7.2660926E+002, 1.5129496E+002, 4.0327784E-002
 3.9121760E+002, 7.6541813E+000, 7.2342154E+002, 1.4947740E+002, 4.0307145E-002
 3.9241270E+002, 7.6405634E+000, 7.4146780E+002, 1.4938599E+002, 4.0286586E-002
 3.9360908E+002, 7.6270221E+000, 7.4073732E+002, 1.5000451E+002, 4.0266167E-002
 3.9481315E+002, 7.6134114E+000, 7.4175702E+002, 1.4844251E+002, 4.0245674E-002
 3.9601408E+002, 7.5998326E+000, 7.3658555E+002, 1.4937751E+002, 4.0225247E-002
 3.9722582E+002, 7.5862053E+000, 7.3964125E+002, 1.4826503E+002, 4.0204733E-002
 3.9842194E+002, 7.5726157E+000, 7.3111037E+002, 1.4881124E+002, 4.0184228E-002
 3.9962253E+002, 7.5591024E+000, 7.3051552E+002, 1.4947255E+002, 4.0163775E-002
 4.0081157E+002, 7.5456729E+000, 7.3027470E+002, 1.4877983E+002, 4.0143384E-002
 4.0200897E+002, 7.5322727E+000, 7.2562524E+002, 1.4844947E+002, 4.0122984E-002
 4.0322561E+002, 7.5187184E+000, 7.3500741E+002, 1.4831645E+002, 4.0102322E-002
 4.0441598E+002, 7.5052485E+000, 7.2613408E+002, 1.4869218E+002, 4.0081789E-002
 4.0561505E+002, 7.4918874E+000, 7.2999514E+002, 1.4790343E+002, 4.0061450E-002
 4.0682126E+002, 7.4784711E+000, 7.2472968E+002, 1.4762047E+002, 4.0041068E-002
 4.0801633E+002, 7.4650363E+000, 7.2840828E+002, 1.4782029E+002, 4.0020710E-002
 4.0922216E+002, 7.4516509E+000, 7.2792472E+002, 1.4744729E+002, 4.0000484E-002
 4.1041550E+002, 7.4382817E+000, 7.3933722E+002, 1.4808018E+002, 3.9980345E-002
 4.1161360E+002, 7.4249565E+000, 7.2883755E+002, 1.4720252E+002, 3.9960334E-002
 4.1282064E+002, 7.4115768E+000, 7.3298772E+002, 1.4694111E+002, 3.9940298E-002
 4.1401111E+002, 7.3982349E+000, 7.4852079E+002, 1.4676575E+002, 3.9920358E-002
 4.1521019E+002, 7.3849523E+000, 7.4250269E+002, 1.4687841E+002, 3.9900524E-002
 4.1640524E+002, 7.3716606E+000, 7.3293643E+002, 1.4697439E+002, 3.9880679E-002
 4.1762428E+002, 7.3582910E+000, 7.2794278E+002, 1.4688281E+002, 3.9860700E-002
 4.1882192E+002, 7.3448947E+000, 7.3161620E+002, 1.4629644E+002, 3.9840638E-002
 4.2000463E+002, 7.3317339E+000, 7.2962063E+002, 1.4642247E+002, 3.9820879E-002
 4.2122173E+002, 7.3184469E+000, 7.4002709E+002, 1.4632746E+002, 3.9800898E-002
 4.2240800E+002, 7.3051808E+000, 7.3686437E+002, 1.4622411E+002, 3.9780940E-002
 4.2360116E+002, 7.2920381E+000, 7.3077706E+002, 1.4522216E+002, 3.9761181E-002
 4.2481118E+002, 7.2787691E+000, 7.3836249E+002, 1.4562253E+002, 3.9741249E-002
 4.2601828E+002, 7.2654398E+000, 7.3253553E+002, 1.4606518E+002, 3.9721235E-002
 4.2720435E+002, 7.2522640E+000, 7.2757531E+002, 1.4542951E+002, 3.9701458E-002
 4.2841099E+002, 7.2390612E+000, 7.2755142E+002, 1.4530532E+002, 3.9681643E-002
 4.2960627E+002, 7.2258689E+000, 7.3476951E+002, 1.4530174E+002, 3.9661841E-002
 4.3081116E+002, 7.2126350E+000, 7.2321860E+002, 1.4347333E+002, 3.9641980E-002
 4.3200707E+002, 7.1994982E+000, 7.1903816E+002, 1.4458927E+002, 3.9622281E-002
 4.3322146E+002, 7.1862982E+000, 7.2029360E+002, 1.4414384E+002, 3.9602515E-002
 4.3441908E+002, 7.1730892E+000, 7.2298974E+002, 1.4417163E+002, 3.9582770E-002
 4.3561265E+002, 7.1600289E+000, 7.2936230E+002, 1.4363590E+002, 3.9563293E-002
 4.3681478E+002, 7.1469693E+000, 7.2723497E+002, 1.4430712E+002, 3.9543876E-002
 4.3800826E+002, 7.1339361E+000, 7.3355468E+002, 1.4353137E+002, 3.9524566E-002
 4.3920975E+002, 7.1208930E+000, 7.2963895E+002, 1.4272033E+002, 3.9505310E-002
 4.4040710E+002, 7.1078566E+000, 7.2570250E+002, 1.4329331E+002, 3.9486123E-002
 4.4162415E+002, 7.0947684E+000, 7.2817841E+002, 1.4256341E+002, 3.9466907E-002
 4.4281698E+002, 7.0817138E+000, 7.3586546E+002, 1.4350076E+002, 3.9447771E-002
 4.4402487E+002, 7.0686947E+000, 7.3366508E+002, 1.4262163E+002, 3.9428709E-002
 4.4522004E+002, 7.0556819E+000, 7.2754369E+002, 1.4268985E+002, 3.9409674E-002
 4.4641938E+002, 7.0427270E+000, 7.2405122E+002, 1.4229860E+002, 3.9390735E-002
 4.4760245E+002, 7.0298341E+000, 7.2331720E+002, 1.4233388E+002, 3.9371888E-002
 4.4881908E+002, 7.0168733E+000, 7.3356984E+002, 1.4243756E+002, 3.9352935E-002
 4.5001907E+002, 7.0038256E+000, 7.4155455E+002, 1.4231341E+002, 3.9333852E-002
 4.5120079E+002, 6.9909378E+000, 7.3879298E+002, 1.4088390E+002, 3.9315009E-002
 4.5241226E+002, 6.9780587E+000, 7.3459857E+002, 1.4229710E+002, 3.9296190E-002
 4.5361219E+002, 6.9650528E+000, 7.4225517E+002, 1.4130244E+002, 3.9277188E-002
 4.5482492E+002, 6.9520513E+000, 7.3547335E+002, 1.4233073E+002, 3.9258175E-002
 4.5601180E+002, 6.9391103E+000, 7.3361650E+002, 1.4155408E+002, 3.9239218E-002
 4.5722206E+002, 6.9262122E+000, 7.3307904E+002, 1.4180322E+002, 3.9220281E-002
 4.5841329E+002, 6.9133162E+000, 7.4162561E+002, 1.4123551E+002, 3.9201298E-002
 4.5962186E+002, 6.9003977E+000, 7.3695337E+002, 1.4155697E+002, 3.9182234E-002
 4.6080009E+002, 6.8875795E+000, 7.4011250E+002, 1.4034498E+002, 3.9163280E-002
 4.6202658E+002, 6.8746628E+000, 7.3786337E+002, 1.4097616E+002, 3.9144145E-002
 4.6320526E+002, 6.8617671E+000, 7.3451304E+002, 1.3993376E+002, 3.9125006E-002
 4.6440816E+002, 6.8489757E+000, 7.4384206E+002, 1.4058552E+002, 3.9105987E-002
 4.6561972E+002, 6.8360634E+000, 7.4185837E+002, 1.4080246E+002, 3.9086750E-002
 4.6680471E+002, 6.8232289E+000, 7.4162619E+002, 1.3991084E+002, 3.9067594E-002
 4.6801630E+002, 6.8104210E+000, 7.4359930E+002, 1.4048081E+002, 3.9048443E-002
 4.6922609E+002, 6.7974852E+000, 7.4607270E+002, 1.3979935E+002, 3.9029060E-002
 4.7041256E+002, 6.7847083E+000, 7.4632352E+002, 1.3961500E+002, 3.9009870E-002
 4.7162991E+002, 6.7718875E+000, 7.3564135E+002, 1.3958218E+002, 3.8990567E-002
 4.7280716E+002, 6.7591515E+000, 7.3192034E+002, 1.3953031E+002, 3.8971343E-002
 4.7402262E+002, 6.7464206E+000, 7.2841042E+002, 1.3863044E+002, 3.8952077E-002
 4.7523282E+002, 6.7335467E+000, 7.3372291E+002, 1.3856827E+002, 3.8932548E-002
 4.7640554E+002, 6.7208963E+000, 7.2331082E+002, 1.3873788E+002, 3.8913325E-002
 4.7761046E+002, 6.7083091E+000, 7.2284191E+002, 1.3841911E+002, 3.8894189E-002
 4.7880137E+002, 6.6956310E+000, 7.2195996E+002, 1.3858996E+002, 3.8874927E-002
 4.8001547E+002, 6.6829047E+000, 7.2816016E+002, 1.3791749E+002, 3.8855623E-002
 4.8121672E+002, 6.6701468E+000, 7.2960521E+002, 1.3830864E+002, 3.8836319E-002
 4.8240270E+002, 6.6575697E+000, 7.2910618E+002, 1.3854059E+002, 3.8817353E-002
 4.8362469E+002, 6.6448894E+000, 7.2661133E+002, 1.3731154E+002, 3.8798309E-002
 4.8481645E+002, 6.6321839E+000, 7.2688558E+002, 1.3775170E+002, 3.8779307E-002
 4.8601407E+002, 6.6196252E+000, 7.3009350E+002, 1.3789869E+002, 3.8760601E-002
 4.8720402E+002, 6.6070854E+000, 7.3083403E+002, 1.3727382E+002, 3.8741990E-002
 4.8842336E+002, 6.5944062E+000, 7.2703381E+002, 1.3692900E+002, 3.8723237E-002
 4.8961937E+002, 6.5817115E+000, 7.2599643E+002, 1.3610832E+002, 3.8704520E-002
 4.9081140E+002, 6.5691997E+000, 7.2669856E+002, 1.3693454E+002, 3.8686125E-002
 4.9202912E+002, 6.5565468E+000, 7.3419373E+002, 1.3706025E+002, 3.8667569E-002
 4.9321715E+002, 6.5439269E+000, 7.3805312E+002, 1.3680067E+002, 3.8649103E-002
 4.9440281E+002, 6.5314956E+000, 7.3191178E+002, 1.3781598E+002, 3.8630946E-002
 4.9563111E+002, 6.5188512E+000, 7.2366772E+002, 1.3581050E+002, 3.8612506E-002
 4.9681793E+002, 6.5062133E+000, 7.2585003E+002, 1.3768139E+002, 3.8594092E-002
 4.9802515E+002, 6.4937101E+000, 7.3853784E+002, 1.3612107E+002, 3.8575874E-002
 4.9920609E+002, 6.4812345E+000, 7.3174374E+002, 1.3643510E+002, 3.8557690E-002
 5.0042660E+002, 6.4687108E+000, 7.3075749E+002, 1.3649418E+002, 3.8539432E-002
 5.0162164E+002, 6.4561216E+000, 7.3335663E+002, 1.3650338E+002, 3.8521077E-002
 5.0282396E+002, 6.4436367E+000, 7.4090132E+002, 1.3648677E+002, 3.8502872E-002
 5.0402172E+002, 6.4311337E+000, 7.3613802E+002, 1.3547881E+002, 3.8484635E-002
 5.0522043E+002, 6.4186592E+000, 7.3447636E+002, 1.3599877E+002, 3.8466430E-002
 5.0643009E+002, 6.4061451E+000, 7.3134906E+002, 1.3604154E+002, 3.8448157E-002
 5.0762365E+002, 6.3936558E+000, 7.3206536E+002, 1.3579447E+002, 3.8429904E-002
 5.0881795E+002, 6.3812638E+000, 7.3193900E+002, 1.3621550E+002, 3.8411772E-002
 5.1000248E+002, 6.3689125E+000, 7.3151009E+002, 1.3560657E+002, 3.8393677E-002
 5.1121594E+002, 6.3564815E+000, 7.2997598E+002, 1.3534166E+002, 3.8375445E-002
 5.1241615E+002, 6.3439724E+000, 7.3442173E+002, 1.3572893E+002, 3.8357082E-002
 5.1360313E+002, 6.3316199E+000, 7.3329875E+002, 1.3602224E+002, 3.8338937E-002
 5.1482580E+002, 6.3191548E+000, 7.3426975E+002, 1.3516615E+002, 3.8320619E-002
 5.1600230E+002, 6.3067484E+000, 7.4113812E+002, 1.3554751E+002, 3.8302387E-002
 5.1720844E+002, 6.2944326E+000, 7.5448071E+002, 1.3530356E+002, 3.8284287E-002
 5.1842168E+002, 6.2819464E+000, 7.4461209E+002, 1.3566436E+002, 3.8265933E-002
 5.1962414E+002, 6.2694954E+000, 7.4769282E+002, 1.3536608E+002, 3.8247626E-002
 5.2080098E+002, 6.2572090E+000, 7.3737058E+002, 1.3624970E+002, 3.8229545E-002
 5.2201512E+002, 6.2449018E+000, 7.3861674E+002, 1.3503034E+002, 3.8211398E-002
 5.2321707E+002, 6.2324609E+000, 7.3403122E+002, 1.3560880E+002, 3.8193003E-002
 5.2440748E+002, 6.2201634E+000, 7.3206337E+002, 1.3471916E+002, 3.8174761E-002
 5.2562089E+002, 6.2078158E+000, 7.2817961E+002, 1.3488276E+002, 3.8156388E-002
 5.2681186E+002, 6.1954633E+000, 7.3223650E+002, 1.3455327E+002, 3.8137951E-002
 5.2800442E+002, 6.1832328E+000, 7.3227706E+002, 1.3581065E+002, 3.8119651E-002
 5.2921180E+002, 6.1709471E+000, 7.3182425E+002, 1.3503772E+002, 3.8101241E-002
 5.3040343E+002, 6.1586570E+000, 7.3103958E+002, 1.3490092E+002, 3.8082815E-002
 5.3162071E+002, 6.1463501E+000, 7.2815466E+002, 1.3471691E+002, 3.8064365E-002
 5.3280491E+002, 6.1340849E+000, 7.2823817E+002, 1.3460571E+002, 3.8045990E-002
 5.3401946E+002, 6.1218486E+000, 7.3352028E+002, 1.3532423E+002, 3.8027673E-002
 5.3520968E+002, 6.1095934E+000, 7.3688307E+002, 1.3517442E+002, 3.8009346E-002
 5.3640934E+002, 6.0974732E+000, 7.3357315E+002, 1.3523555E+002, 3.7991244E-002
 5.3760312E+002, 6.0853227E+000, 7.3217399E+002, 1.3466373E+002, 3.7973122E-002
 5.3881595E+002, 6.0731316E+000, 7.3470504E+002, 1.3534244E+002, 3.7954965E-002
 5.4000542E+002, 6.0609836E+000, 7.4314963E+002, 1.3476583E+002, 3.7936893E-002
 5.4120872E+002, 6.0488988E+000, 7.3438837E+002, 1.3490147E+002, 3.7918929E-002
 5.4241173E+002, 6.0367611E+000, 7.4704051E+002, 1.3485033E+002, 3.7900902E-002
 5.4360202E+002, 6.0246925E+000, 7.4346806E+002, 1.3420182E+002, 3.7882986E-002
 5.4480770E+002, 6.0126323E+000, 7.3180856E+002, 1.3488624E+002, 3.7865084E-002
 5.4602224E+002, 6.0004671E+000, 7.3983190E+002, 1.3463718E+002, 3.7847024E-002
 5.4720734E+002, 5.9884078E+000, 7.4377201E+002, 1.3536571E+002, 3.7829105E-002
 5.4842526E+002, 5.9763691E+000, 7.3613062E+002, 1.3496859E+002, 3.7811195E-002
 5.4960809E+002, 5.9643334E+000, 7.3641051E+002, 1.3486353E+002, 3.7793266E-002
 5.5082118E+002, 5.9523264E+000, 7.2800367E+002, 1.3449850E+002, 3.7775353E-002
 5.5200565E+002, 5.9403543E+000, 7.2759508E+002, 1.3567629E+002, 3.7757469E-002
 5.5321241E+002, 5.9284325E+000, 7.2711176E+002, 1.3459643E+002, 3.7739638E-002
 5.5441086E+002, 5.9164314E+000, 7.3223179E+002, 1.3536268E+002, 3.7721670E-002
 5.5560849E+002, 5.9045096E+000, 7.3714949E+002, 1.3547697E+002, 3.7703814E-002
 5.5680935E+002, 5.8925838E+000, 7.4004653E+002, 1.3566921E+002, 3.7685954E-002
 5.5801668E+002, 5.8806143E+000, 7.5051866E+002, 1.3534805E+002, 3.7668040E-002
 5.5921272E+002, 5.8687036E+000, 7.4503177E+002, 1.3594729E+002, 3.7650232E-002
 5.6042634E+002, 5.8567794E+000, 7.4188959E+002, 1.3568296E+002, 3.7632420E-002
 5.6161046E+002, 5.8449107E+000, 7.4472551E+002, 1.3616902E+002, 3.7614703E-002
 5.6282188E+002, 5.8330806E+000, 7.3800908E+002, 1.3604011E+002, 3.7597042E-002
 5.6401356E+002, 5.8212181E+000, 7.3415468E+002, 1.3594703E+002, 3.7579318E-002
 5.6522138E+002, 5.8093935E+000, 7.2750724E+002, 1.3610320E+002, 3.7561628E-002
 5.6641035E+002, 5.7976031E+000, 7.3244334E+002, 1.3689885E+002, 3.7543960E-002
 5.6760461E+002, 5.7858800E+000, 7.2903620E+002, 1.3569107E+002, 3.7526364E-002
 5.6880467E+002, 5.7741080E+000, 7.3891648E+002, 1.3798121E+002, 3.7508672E-002
 5.7001110E+002, 5.7623061E+000, 7.3333801E+002, 1.3614911E+002, 3.7490919E-002
 5.7120534E+002, 5.7505232E+000, 7.3183779E+002, 1.3658094E+002, 3.7473189E-002
 5.7240262E+002, 5.7387868E+000, 7.3667467E+002, 1.3699382E+002, 3.7455537E-002
 5.7361836E+002, 5.7269715E+000, 7.3787964E+002, 1.3677124E+002, 3.7437776E-002
 5.7481828E+002, 5.7151447E+000, 7.2840892E+002, 1.3732760E+002, 3.7420013E-002
 5.7602678E+002, 5.7033515E+000, 7.3200667E+002, 1.3760545E+002, 3.7402320E-002
 5.7721360E+002, 5.6916394E+000, 7.2937836E+002, 1.3802434E+002, 3.7384765E-002
 5.7841011E+002, 5.6799738E+000, 7.2650945E+002, 1.3779822E+002, 3.7367298E-002
 5.7961642E+002, 5.6682097E+000, 7.3902999E+002, 1.3852349E+002, 3.7349701E-002
 5.8080669E+002, 5.6564835E+000, 7.3303595E+002, 1.3875292E+002, 3.7332179E-002
 5.8203431E+002, 5.6446172E+000, 7.3815584E+002, 1.3780770E+002, 3.7314472E-002
 5.8321837E+002, 5.6327910E+000, 7.3692247E+002, 1.3934010E+002, 3.7296847E-002
 5.8440457E+002, 5.6211677E+000, 7.3522928E+002, 1.3989279E+002, 3.7279547E-002
 5.8562511E+002, 5.6093524E+000, 7.3499778E+002, 1.3960838E+002, 3.7261985E-002
 5.8682856E+002, 5.5974350E+000, 7.3207621E+002, 1.4034861E+002, 3.7244287E-002
 5.8802898E+002, 5.5855873E+000, 7.3547836E+002, 1.4032645E+002, 3.7226705E-002
 5.8922687E+002, 5.5737711E+000, 7.3829489E+002, 1.4054673E+002, 3.7209176E-002
 5.9041781E+002, 5.5619771E+000, 7.3067929E+002, 1.4103714E+002, 3.7191683E-002
 5.9162652E+002, 5.5501003E+000, 7.3138235E+002, 1.4197070E+002, 3.7174074E-002
 5.9282282E+002, 5.5381647E+000, 7.3617460E+002, 1.4257859E+002, 3.7156381E-002
 5.9402067E+002, 5.5262638E+000, 7.3625214E+002, 1.4200300E+002, 3.7138744E-002
 5.9523225E+002, 5.5142481E+000, 7.4058779E+002, 1.4285862E+002, 3.7120943E-002
 5.9642853E+002, 5.5022134E+000, 7.4867038E+002, 1.4339528E+002, 3.7103121E-002
 5.9761227E+002, 5.4902595E+000, 7.4885386E+002, 1.4342637E+002, 3.7085427E-002
 5.9880712E+002, 5.4783225E+000, 7.5009137E+002, 1.4496629E+002, 3.7067766E-002
 6.0002077E+002, 5.4661670E+000, 7.4522426E+002, 1.4488929E+002, 3.7049788E-002
 6.0120187E+002, 5.4540314E+000, 7.4547239E+002, 1.4631631E+002, 3.7031839E-002
 6.0241810E+002, 5.4418431E+000, 7.4341488E+002, 1.4706294E+002, 3.7013804E-002
 6.0362399E+002, 5.4294744E+000, 7.3951492E+002, 1.4707660E+002, 3.6995480E-002
 6.0482895E+002, 5.4170938E+000, 7.3173234E+002, 1.4746785E+002, 3.6977112E-002
 6.0600936E+002, 5.4048207E+000, 7.3600816E+002, 1.4907656E+002, 3.6958870E-002
 6.0722046E+002, 5.3924523E+000, 7.3569988E+002, 1.4889039E+002, 3.6940455E-002
 6.0841250E+002, 5.3799604E+000, 7.3927026E+002, 1.5102281E+002, 3.6921828E-002
 6.0961358E+002, 5.3674581E+000, 7.3717376E+002, 1.5070849E+002, 3.6903167E-002
 6.1082290E+002, 5.3547883E+000, 7.3878705E+002, 1.5245201E+002, 3.6884248E-002
 6.1200351E+002, 5.3421746E+000, 7.3345636E+002, 1.5203644E+002, 3.6865416E-002
 6.1321779E+002, 5.3294473E+000, 7.2848114E+002, 1.5243946E+002, 3.6846425E-002
 6.1440471E+002, 5.3166197E+000, 7.3336342E+002, 1.5521613E+002, 3.6827305E-002
 6.1561467E+002, 5.3037676E+000, 7.3408732E+002, 1.5549824E+002, 3.6808170E-002
 6.1681059E+002, 5.2907572E+000, 7.3595837E+002, 1.5616232E+002, 3.6788827E-002
 6.1800969E+002, 5.2777247E+000, 7.3919148E+002, 1.5771389E+002, 3.6769484E-002
 6.1922667E+002, 5.2645075E+000, 7.4722234E+002, 1.5825273E+002, 3.6749901E-002
 6.2042232E+002, 5.2512313E+000, 7.4413625E+002, 1.6047983E+002, 3.6730270E-002
 6.2161441E+002, 5.2379934E+000, 7.4049469E+002, 1.6123509E+002, 3.6710735E-002
 6.2280778E+002, 5.2247036E+000, 7.4236561E+002, 1.6145318E+002, 3.6691160E-002
 6.2400419E+002, 5.2112718E+000, 7.4344842E+002, 1.6232314E+002, 3.6671410E-002
 6.2521220E+002, 5.1976848E+000, 7.4243952E+002, 1.6540106E+002, 3.6651455E-002
 6.2641233E+002, 5.1839783E+000, 7.4488339E+002, 1.6493671E+002, 3.6631342E-002
 6.2760628E+002, 5.1702493E+000, 7.5162490E+002, 1.6683758E+002, 3.6611209E-002
 6.2881061E+002, 5.1563910E+000, 7.5106740E+002, 1.6808671E+002, 3.6590894E-002
 6.3000406E+002, 5.1424418E+000, 7.6060133E+002, 1.6936041E+002, 3.6570452E-002
 6.3120948E+002, 5.1283442E+000, 7.6033152E+002, 1.6979046E+002, 3.6549796E-002
 6.3240053E+002, 5.1141878E+000, 7.5124832E+002, 1.7228379E+002, 3.6529057E-002
 6.3361854E+002, 5.0998213E+000, 7.4096365E+002, 1.7267264E+002, 3.6508008E-002
 6.3482234E+002, 5.0852601E+000, 7.4481952E+002, 1.7456854E+002, 3.6486667E-002
 6.3601277E+002, 5.0707421E+000, 7.5139003E+002, 1.7627143E+002, 3.6465372E-002
 6.3721167E+002, 5.0561239E+000, 7.5986890E+002, 1.7708831E+002, 3.6443908E-002
 6.3842229E+002, 5.0412509E+000, 7.5627792E+002, 1.7990342E+002, 3.6422042E-002
 6.3960030E+002, 5.0263610E+000, 7.5244962E+002, 1.8171313E+002, 3.6400128E-002
 6.4080932E+002, 5.0113677E+000, 7.4840955E+002, 1.8314734E+002, 3.6378043E-002
 6.4202354E+002, 4.9960040E+000, 7.5286798E+002, 1.8583722E+002, 3.6355401E-002
 6.4321087E+002, 4.9806025E+000, 7.5162658E+002, 1.8638317E+002, 3.6332694E-002
 6.4442300E+002, 4.9650820E+000, 7.4699099E+002, 1.8929218E+002, 3.6309801E-002
 6.4561114E+002, 4.9493804E+000, 7.4344340E+002, 1.9070053E+002, 3.6286637E-002
 6.4681532E+002, 4.9335790E+000, 7.4479436E+002, 1.9431454E+002, 3.6263327E-002
 6.4800528E+002, 4.9175799E+000, 7.5092797E+002, 1.9355372E+002, 3.6239734E-002
 6.4921841E+002, 4.9013638E+000, 7.5299558E+002, 1.9726671E+002, 3.6215836E-002
 6.5040512E+002, 4.8849683E+000, 7.4724918E+002, 2.0020619E+002, 3.6191698E-002
 6.5161174E+002, 4.8684338E+000, 7.4641477E+002, 2.0234162E+002, 3.6167390E-002
 6.5282000E+002, 4.8515251E+000, 7.5223768E+002, 2.0376640E+002, 3.6142574E-002
 6.5400255E+002, 4.8345963E+000, 7.5519039E+002, 2.0809627E+002, 3.6117776E-002
 6.5520295E+002, 4.8175199E+000, 7.5606763E+002, 2.1055514E+002, 3.6092811E-002
 6.5640082E+002, 4.8000990E+000, 7.5282325E+002, 2.1223383E+002, 3.6067394E-002
 6.5760909E+002, 4.7823736E+000, 7.6022689E+002, 2.1346173E+002, 3.6041584E-002
 6.5882090E+002, 4.7643149E+000, 7.5362431E+002, 2.1522955E+002, 3.6015339E-002
 6.6000302E+002, 4.7462487E+000, 7.5078870E+002, 2.2210366E+002, 3.5989128E-002
 6.6120855E+002, 4.7279793E+000, 7.5181301E+002, 2.2394902E+002, 3.5962661E-002
 6.6240939E+002, 4.7092936E+000, 7.5390620E+002, 2.2728851E+002, 3.5935623E-002
 6.6361689E+002, 4.6903509E+000, 7.6616501E+002, 2.3048246E+002, 3.5908234E-002
 6.6482626E+002, 4.6710807E+000, 7.7335144E+002, 2.3297048E+002, 3.5880386E-002
 6.6601659E+002, 4.6516726E+000, 7.7518822E+002, 2.3678333E+002, 3.5852340E-002
 6.6720595E+002, 4.6321818E+000, 7.5085650E+002, 2.3831170E+002, 3.5824171E-002
 6.6841765E+002, 4.6122390E+000, 7.4661396E+002, 2.4103107E+002, 3.5795335E-002
