 (s), (kW/m²), (MJ/kg), (m²/kg),(g/s), (g/s·m²)
Time,HRR,EHC,SEA,MLR ,Specific MLR
876,39.54021719,78.70944342,-27.15002958,0.004440833,0.502356712
877,39.38896476,0,0,-0.02072825,-2.344824661
878,39.56757475,24.35083066,-7.236709483,0.014364083,1.624896305
879,40.13425665,15.23169647,-0.987597115,0.023292667,2.634917044
880,40.59128852,21.35377113,-4.893003915,0.016803917,1.900895551
881,40.09594402,11.30622104,-3.418031902,0.031349833,3.546361237
882,39.28988552,33.93727806,-22.3035816,0.01023425,1.157720588
883,39.10052219,0,0,-0.020669,-2.338122172
884,39.99957428,76.08037796,-6.282034045,0.004647667,0.525754148
885,40.3775927,10.63935416,-6.813705411,0.033548833,3.795116893
886,40.74709903,18.17806187,-12.54696851,0.019815333,2.241553544
887,40.49629932,16.4304166,-3.100686513,0.021788083,2.464715309
888,39.72339991,0,0,-0.000399083,-0.045145173
889,39.43539227,0,0,-0.023209167,-2.625471342
890,39.63088861,0,-97.92132063,0.003246833,0.367288839
891,41.21588028,56.01840613,-33.69819067,0.006504083,0.735756033
892,40.40342167,0,0,-0.004781083,-0.540846531
893,40.20081634,17.04355745,-13.30796882,0.020851,2.358710407
894,41.3120091,9.2978381,-4.277666065,0.03927775,4.443184389
895,41.1540694,10.7419728,-3.224023305,0.033867333,3.831146305
896,41.39112013,0,0,-0.002859583,-0.323482278
897,41.09159875,0,0,-0.030803083,-3.484511689
898,40.5994833,0,-47.70104997,0.002090917,0.236529035
899,40.91022142,60.94478554,-30.48790567,0.005934,0.671266968
900,41.10196928,0,0,-0.019376333,-2.191892911
901,40.97578602,70.70467624,-47.18829966,0.005123083,0.579534314
902,41.5840001,11.47735801,-5.513073664,0.0320285,3.623133484
903,41.93545223,7.941900789,-2.601105582,0.046677667,5.280279035
904,41.97279016,9.107460656,-4.63448867,0.040740167,4.608616139
905,42.0600534,0,0,-0.088201333,-9.977526395
